,A,LsrR,RpoS,Crp
SRX7656126,-0.9167512932,-0.0009548720000000001,0.0183279279,0.0043966387
SRX7656127,-0.3738837356,-0.5712826293000001,0.0148994259,0.1668676485
SRX7656128,-0.7339219960000001,-0.4146846718,-0.0668753099,0.1832898366
SRX7656129,0.020310985900000002,0.15304299600000001,-1.4075502318,-0.8509373182000001
SRX7656130,0.7660799577,0.274335209,-1.3550532097999999,-1.0133410348
SRX7656131,-0.400712373,0.5335228331,-1.4304213190000001,-0.8552114418000001
SRX7656132,0.33469789580000003,0.0884936254,-1.4990902568,-1.0991152194
SRX7656133,0.5237607959,0.3199756717,-1.1472838336,-0.7051006932
SRX7656134,-0.21082057110000002,-0.2821745157,-1.3442921584,-0.929753295
SRX7656135,0.6547325529,0.6452893540000001,-0.6143551958,-0.0408171479
SRX7656136,0.6854046096,0.26936955700000004,-0.196352034,-0.17322884830000002
SRX7656137,-0.08943173060000001,0.1450693701,-0.35017034550000004,-0.17670345610000002
SRX7656138,0.44508380010000004,0.2793217263,-0.2366393158,-0.1133158625
SRX7656139,-0.4735383395,-0.1131419671,-0.3224244797,-0.0346631081
SRX7656140,-0.7187341199,0.2494586366,-0.29817600710000003,-0.1636875546
SRX7656141,-0.6197486773,-0.19535596460000001,-0.3105693989,0.0453136418
SRX7656142,-0.43918987340000004,-0.5513734874,-0.41620189999999996,0.1758445305
SRX7656143,-0.768682128,0.1231656279,-0.40181063980000004,0.16750353580000002
SRX7656144,0.1368486749,0.7362234628000001,-1.4074102874,-0.8846690774
SRX7656145,0.8241084137,0.6779077341,-1.3763166301,-1.0415023493
SRX7656146,0.5996532516,0.45698857340000004,-1.3579390386,-0.7368803165000001
SRX5388319,0.11653385120000001,-0.3959376148,-0.0617869512,-0.1131082358
SRX5388320,-0.048083404100000005,-0.0743759636,-0.0404848348,-0.15099738340000002
SRX5388321,-0.0684504471,0.47031357840000004,0.10227178590000001,0.26410561920000003
SRX5388322,-0.1723155607,-0.547427282,-0.0386411651,-0.3440473148
SRX5388323,0.1444293074,0.1908815056,-0.0147072825,0.10436316620000001
SRX5388324,1.1606797627,1.3688060882,0.22056788130000002,0.4952732845
SRX5388325,-0.0188178708,-0.4574430311,-0.1020039368,-0.32192762610000003
SRX5388326,0.7717409654,0.9093300112,-0.0464676976,0.32229741440000004
SRX5388327,1.8114052412000001,1.2042633644,0.1525079147,0.6368160699000001
SRX8708326,0.6697280075,-0.6014634574000001,1.1489238172,-0.0362194251
SRX8708328,-0.4075657935,-1.8479440637,-0.9535574264000001,-1.5616224187
SRX8708335,0.06615680930000001,0.4375675848,0.3214886424,0.4342447082
SRX8708336,0.1766451719,0.7176829837,0.37595319400000005,0.5878589544
SRX8708337,0.1647638122,0.6926934952,0.25611559,0.5395187561
SRX8708338,-0.0826937065,-0.3804914495,1.0791934899,-0.14160878940000002
SRX8708339,0.1524761504,-0.1896248196,1.0597051539,0.148584254
SRX8708340,0.028469947500000002,-0.11143718050000001,1.1381206653,0.18241322270000002
SRX8708365,2.6802575168000002,0.6016326817000001,1.622170755,0.9307925237
SRX8708366,2.7087161719,0.584272664,1.630328173,0.9367801035000001
SRX8708368,2.7261584467,0.47208580910000003,1.6636496689,0.9764142145
SRX8708369,0.5011247321,0.8589385104,1.0504523488,0.7325937801
SRX8708370,1.4433517070000002,1.3511514735999999,1.6193279718,0.8605437876
SRX8708371,0.3305628169,0.8868716301,0.9067179905,0.6737314587000001
SRX4166001,-0.1765851219,-0.1040040448,-0.0149436359,-0.0504309921
SRX4166002,0.2636404492,0.15454673530000002,0.11154571810000001,0.15996817200000002
SRX4166003,-0.0870553272,-0.0505426905,-0.09660208220000001,-0.1095371799
SRX4166004,-0.12472385750000001,0.1517293878,-0.3209949751,-0.8779140316
SRX4166005,0.23013770020000002,0.3339995504,-0.02566001,-0.5371211839
SRX4166006,-0.066376876,-0.1094145591,0.1234103822,-0.5047912804
SRX4166007,-1.1210047927,-0.47643380350000003,0.0821916754,-0.49115894060000004
SRX4166008,-0.6549872574000001,-0.0764907549,-0.2718369396,-0.1463925879
SRX4166009,-1.0089872933,-0.1026030654,-0.465081438,-0.2696574214
SRX4166010,0.6818217651,-0.1204712039,0.1704232693,-0.422017325
SRX4166011,6.8478047313,2.3752949671,0.4081537698,0.0331465663
SRX4166012,5.2313148096,2.1262121281,0.6330009816000001,-0.27523787650000003
SRX5000481,-0.1362316136,-0.1015309284,-0.2433138481,-0.011476057900000001
SRX5000482,-0.2669175075,-0.0909867837,-0.1459609459,-0.1060102587
SRX5000483,0.696820286,0.6668549261000001,0.5062158229,0.1512831843
SRX5000484,1.3785831923,0.5116744322,0.24062372440000002,-0.1375585523
SRX5000485,1.5566227096,0.4618287696,0.5763279917,0.2109785549
SRX5000486,0.9869819040000001,0.6091041703,0.4344159165,0.2609776572
SRX5000487,0.1956350657,0.2046123229,-0.0340645841,-0.1923561796
SRX5000488,0.4561435701,0.331791084,0.1373673007,-0.34262451
SRX5000489,0.3328349256,0.2072476776,0.1618500966,-0.1664668386
SRX5000490,0.9913450389,0.4089761814,0.23008524330000002,-0.16714632440000002
SRX5000491,0.1099595553,0.2565237676,0.11888536670000001,-0.37078453650000004
SRX5000492,1.5470626118,1.3225295051,2.2058783281,1.475368666
SRX5000493,1.0308083442,0.9498369574000001,1.5463929589,1.1376902668
SRX5000494,0.25406257,1.1392433324,1.5465523339,1.1347282112000001
SRX5000495,1.067342112,1.4507214729,2.1491733149,1.4212904351
SRX5000496,1.385793015,1.5935985590000001,2.1329357684,1.467315173
SRX5000497,-0.0778510697,0.0829201509,0.0210148894,-0.0192756679
SRX5000498,-0.2708305042,-0.0748396189,-0.0068872937,0.0212278545
SRX5000499,0.7365702926000001,0.7887794375,1.4982614116000001,1.1315243246
SRX5000500,0.3486815739,-0.008080532,-0.0141275957,-0.0019521866
SRX5000501,0.2927707878,-0.0790108976,-0.1514425049,-0.4916651179
SRX5000502,-0.17334166850000002,0.0026197098000000003,-0.2520101652,-0.34854891390000003
SRX5000503,0.3278393412,0.2450469944,-0.2119717838,-0.43585225920000004
SRX5000504,-0.0682315341,0.1743270493,-0.2789532087,-0.1372784369
SRX5000505,-0.2275550257,0.0795815723,-0.3180199752,-0.1642322029
SRX5000506,0.29748189210000003,-0.0751650876,-0.3447651923,-0.1681617912
SRX5000507,-0.1469146696,0.50349118,-0.1675624218,-0.0774965284
SRX5000508,0.11010301300000001,-0.1146654434,-0.13752596250000002,0.0630814665
SRX5000509,-0.4107078883,-0.10351657600000001,-0.39964953610000004,-0.2810515373
SRX5000510,-0.1889390938,-0.16978341090000001,-0.33649330590000004,-0.28533503050000003
SRX5000511,-0.0853052084,-0.2822706453,-0.4368011885,-0.1949960566
SRX5000512,1.1373081704,0.2653425374,-0.00044558360000000003,-0.4457334711
SRX5000513,0.26685646890000003,0.3096956749,-0.0794965262,-0.3135830297
SRX5000514,1.020635875,0.11580389940000001,-0.27334394170000004,-0.4912625674
SRX5000515,0.3606829643,0.2808571996,-0.18113965310000002,-0.402798119
SRX5000516,0.3416042097,0.14357844220000002,-0.31204513370000003,-0.49061737310000003
SRX4124772,-1.9039279132,-0.3203561529,-0.49517866,-0.49159209540000004
SRX4124773,-1.6190538238,-0.6815671907,-0.6850216894000001,-0.2902563631
SRX4124774,-0.6007633521,-0.137994472,-0.0589104713,0.0011446948
SRX4124775,0.6007633521,0.137994472,0.0589104713,-0.0011446948
SRX5323946,0.010430305400000001,0.0807227033,-0.0021173035000000002,-0.1947450853
SRX5323947,-0.010430305400000001,-0.0807227033,0.0021173035000000002,0.1947450853
SRX5323948,-0.3384122351,0.13774295920000001,0.016984035,0.25533424920000003
SRX5323949,0.38183882900000005,0.6282299326,0.35789443460000003,0.3336771074
SRX5323950,0.5378933851000001,0.20962251310000002,-0.1741824068,-0.19234211680000002
SRX5323951,0.2505846826,-0.0202002335,-0.0020415394,-0.21453890080000002
SRX5323952,-0.0498725919,0.1022178784,-0.15829524220000002,-0.1725798192
SRX5323953,0.43299341220000004,0.3133896208,0.1624624264,0.0807140303
SRX5323954,1.2469743748,0.1686986249,0.1004713727,-0.0703709117
SRX5323955,0.9207603728,0.5707557064000001,0.16673926790000002,-0.0216465485
DRX093856,-0.9223614362,-0.2288921498,0.4140839995,0.0794100169
DRX093857,1.5591331719000001,1.8276272172999999,2.399324073,-0.6136421402000001
DRX093858,1.6266874053,1.8714187096,2.2966458556,-0.5901419459
DRX093859,-0.6209404350000001,0.061719899,1.7371900122000001,-0.20304986730000002
DRX093860,-2.2298432238,-0.6470907544000001,0.6600899788,0.09984774490000001
DRX093861,0.1208288155,-0.458339276,-0.1946585503,-0.0386433461
DRX093862,1.9302170469000002,1.8709587518,2.4262228295,-0.7873801161
DRX093863,1.3617055844000001,1.8491427342,2.1541754593,-0.5712728994
DRX093864,-1.27636357,-0.0023332435,2.1176443595,-0.0286686132
DRX093865,-2.2470346024,-1.040248569,0.4308034315,-0.23342197620000002
DRX093866,0.8015326206000001,0.6872314258000001,-0.2194254492,-0.0407666707
DRX093867,1.7560776245,1.8300204576999999,2.3681153355,-0.7308913606
DRX093868,1.1706188905000001,1.7643223708,1.8514521350000002,-0.7037627470000001
DRX093869,-0.692394096,0.0813771508,1.821659723,-0.2362122698
DRX093870,-2.6470075926,-1.5639829564,0.5715693014000001,-0.0164546772
SRX6366242,0.5100972066,0.6444558987,-0.1459378677,0.0328965424
SRX6366243,-0.47188027130000004,0.2049230109,-0.13052813970000002,0.1360103685
SRX6366244,-1.824129522,0.21049006990000002,-0.001747276,0.5049328406
SRX6366245,-1.3381821838,0.2519430797,-0.0193306954,0.1529755428
SRX6366246,-0.40114978020000003,-0.3416884471,-0.2676889966,-0.015406163700000001
SRX6366247,-0.8783965474000001,-0.1749541815,-0.27012411740000003,0.37994444860000004
SRX6366248,0.575754544,0.6338283049,-0.0430051467,0.22590315390000001
SRX6366249,-1.2003312039,0.7491292845,-0.3205679647,0.23212511460000002
SRX6366250,1.2720233493,0.4137711193,-0.2565512454,0.2831675712
SRX6366251,-0.2127968472,-0.2874734976,-0.3164682401,0.20362184190000002
SRX6366252,-0.298184477,0.12296415520000001,0.10509101900000001,-0.011167604900000001
SRX6366253,0.298184477,-0.12296415520000001,-0.10509101900000001,0.011167604900000001
SRX254739,-7.4481388449,-2.7879568206,-2.373244374,-0.8924017296000001
SRX254740,-6.9601771953,-2.4382780382,-2.4959513933,-0.8649010421000001
SRX254741,-6.913524598,-2.6213354121,-2.4748125282,-0.7001267639000001
SRX254742,-6.8380650433,-2.3864351312,-2.4691800849,-0.9119051060000001
SRX254743,-6.6040049904,-2.2668479209,-2.4427920557,-0.8563503673
SRX254744,-6.9095064058,-2.3078969344,-2.4424174764,-0.6222702813000001
SRX254745,-6.7132774485999995,-2.5384362996,-2.7333867357,-1.0877370598
SRX254746,-6.656869831,-2.4230338108,-2.569872578,-1.7369671045000001
SRX254747,-6.956083774,-2.5695546496,-2.466104563,-1.3358746678
SRX254748,-5.6451143591,-1.661100475,-1.5646125638,-0.48690911950000004
SRX254749,-6.4505982432,-2.4812494913,-1.1485833326,-0.9667081537000001
SRX254750,-7.977752123,-2.5977767833,-1.7206434247,-1.2851862633
SRX254751,-6.930686413,-2.3190114226,-0.2783557541,-0.385574128
SRX254752,-6.4523580157,-2.779719844,-0.4467517999,-0.24326731070000002
SRX254753,-7.0106734195,-3.0710249047,-0.19843931880000001,-0.2979551923
SRX254754,-6.2762362507,-2.1253131015,0.0860430848,0.6722892721
SRX254755,-5.2555992407,-1.6890447489,-1.0350482357,1.1260265914
SRX254756,-6.0924018369,-1.6092547026,-1.0095980318,1.0397299023
SRX254757,-5.9136388873,-2.3580025252,-0.9143233439,-0.3628059501
SRX254758,-4.8080014287,-1.8816274714999999,-3.0304844096,-0.4528756111
SRX254759,-7.0122845983,-1.9163974108000001,-2.3502445857,-0.3254764307
SRX254760,-7.5267704389,-3.1570108248,-0.8860022938000001,-0.18830449770000002
SRX254761,-7.2125333324,-2.7564802889,-1.1232635512,-0.7544182141
SRX254762,-7.401544618,-3.2892398128,-0.9246950864000001,-0.5831081023
SRX254763,-5.5397309603,-1.7701990504,-0.36130519450000004,0.0047093158
SRX254764,-5.9000307985,-1.8353305069,-1.4953407894000001,0.5669202778
SRX254765,-5.6110047104,-1.5030632566,-1.5915028724,0.5677400205
SRX254766,-5.6482103378,-2.6329454891,-1.8000524281999999,-0.4403543445
SRX254767,-6.8675602859,-1.9815447301,-2.666803664,-0.24124783460000002
SRX254768,-5.9997684451,-2.7183537479,-2.7083049772,-0.4115574947
SRX254772,-3.2819360037,-1.0835333534,1.7195673503000002,-0.3562857689
SRX254773,-2.5506966858,-1.2827946695999999,2.4021301992,0.5579321807000001
SRX254774,-4.9593437804,-2.701330928,2.2073355249,0.5313165346000001
SRX254775,1.2614059706,0.4459189893,0.7896476372,-0.2638966479
SRX254776,0.3954479012,-0.5010345563,1.188102589,-0.19432084730000002
SRX254777,3.355006282,1.3190520954,0.8891834466,0.10333546310000001
SRX254778,-0.5552727406,-0.31991087970000004,1.621948329,0.21447380530000001
SRX254779,-2.4092161562,-0.8649757273,1.9996245905,0.2213336307
SRX254780,-2.7380790352,-1.2529265544000001,1.9175695834000002,0.3721320869
SRX254781,2.3820089125,1.0510430789,0.817009371,0.3267917408
SRX254782,1.2258334243,0.5505697030000001,1.1626846606,0.5609825497
SRX254783,2.5505089267,1.1811055346,0.6022353714,0.28759943400000004
SRX254784,3.3979425399,1.5491920736,0.2890922358,-0.2368919985
SRX254785,2.1484799214,1.0754064995000001,0.9195535796000001,0.14532827
SRX254786,1.7989051902000002,0.661590549,0.5176521782,0.3642317098
SRX7136401,0.0364639208,0.1627200264,0.0174765734,-0.2650089901
SRX7136403,-0.429090593,0.13835398070000002,-0.009966389800000001,0.1635474037
SRX7136405,0.6938158562000001,1.324696963,1.0669382807,0.1684464855
SRX7136407,-0.5474880179,0.3645391942,0.9450229699,0.2976957928
SRX7136409,0.027467654900000003,1.6927708709,0.9527041690000001,0.1507827136
SRX7136411,0.3926266722,-0.3010740071,-0.0075101835,0.1014615864
SRX3754949,-0.0024836196,-0.019624173300000002,0.0565770898,0.0327470021
SRX3754950,0.1323717636,0.06867717100000001,0.0280506574,0.0481021751
SRX3754951,-0.1298881441,-0.0490529977,-0.0846277472,-0.0808491772
SRX3754952,0.1763846959,-0.055205943,0.0888582535,0.13673644840000002
SRX3754953,-0.0510671438,-0.09057594000000001,0.0564971266,0.07923360680000001
SRX3754954,-0.1527470568,0.0633606272,-0.0300399885,0.0144034674
SRX3754955,-3.7063902944000002,-1.357246037,-2.745274184,-1.632512297
SRX3754956,-3.7624955186999998,-1.4457144293,-2.7439041613,-1.6693356927
SRX3754957,-3.4943395388000003,-1.2162758249,-2.7750574036,-1.6531858744
SRX3754966,0.3798811621,-0.050561752,-0.1260632258,-0.2182690823
SRX3754967,0.3602465445,0.0495871784,-0.09416479030000001,-0.19587325690000001
SRX3754969,0.34182987530000003,-0.08725179990000001,-0.3154801144,-0.2994099301
SRX1424798,0.0306387894,-0.17444795600000002,0.0691230146,-0.0842798241
SRX1424799,-0.0306387894,0.17444795600000002,-0.0691230146,0.0842798241
SRX1424800,0.7162099889,0.2641832861,0.1863535608,0.0678688308
SRX1424801,0.15631121480000001,-0.0520129479,-0.2782638174,0.030330043600000002
SRX1424802,-0.4326978185,0.7013568434,0.5575771193,0.5365988028
SRX1424803,-0.20633453170000002,0.3668428172,0.3338455225,0.5911904992
SRX1424804,-0.7908339271,0.3913782933,1.4601972966,-0.32946598320000003
SRX1424805,-0.6045469506000001,0.29344318080000004,1.6889628481,-0.6170200674
SRX1424806,1.0686435110999999,1.3291841748,-5.5813733639,1.0357575523
SRX1424807,0.0928882042,1.3534033219000001,-5.7257479064,0.9608772845
SRX1424808,0.6952578540000001,0.2478976608,0.9577946779000001,-0.1932318201
SRX1424809,1.4138630699,0.41328809390000004,1.036078499,-0.24201875890000002
SRX1424816,1.5582709108000001,1.1334956801,-2.6363265456000002,-0.2242368632
SRX1424817,3.9375260131000003,1.3504742093,-3.4468190392,-0.2415859193
SRX1424818,2.6808552045000003,0.4276234533,0.3304707254,-1.6596404198
SRX1424819,1.7969744437,0.3546189873,0.43215976640000003,-1.5412069563
SRX1424824,3.9252817904,1.3942309871,1.9877141265,-1.6338730553
SRX1424825,2.7473759348,1.2451927492000001,2.06780527,-1.6921309905
SRX1424826,1.3568710374,0.3060229617,-5.6119542399,0.024751287900000002
SRX1424827,1.2491169911,0.4682515277,-5.8423347759,0.0278344303
SRX1424828,2.3243213248,0.7971588205,0.5579692054000001,-1.4241152532
SRX1424829,2.4387975055,0.907134418,0.4616365456,-1.6590049948
SRX1424830,2.9500046755,0.8587662313000001,0.5051351337000001,-1.8726274564
SRX1424831,3.2697700291,0.9035174454,0.5051997424,-1.8730596957
SRX1424834,3.3361853926,1.4574665296,1.5527850871000002,-1.10328679
SRX1424835,4.8463445616000005,1.7192896441,1.437596027,-1.1546180975
SRX1424840,4.6335131619,2.1754577831,1.0307075964,-2.9067680232
SRX1424841,6.4662833559,1.9233767819,0.693432622,-3.0181921286
SRX1424842,4.7329192330000005,2.1959535303,0.802391139,-1.5439177016999999
SRX1424843,3.6370338596,1.7278628339000002,0.3138153546,-2.1842734612
SRX1424844,5.9970471024,2.3787009636,2.8254353854,-1.616189157
SRX1424845,5.2694263534,2.4437095636,3.1626229327,-1.5982655594000001
SRX1424846,5.2469110744,1.9382283045,-4.1650761082,-1.5932065020000001
SRX1424847,5.575972352,1.7132572919,-3.0448556455,-1.2939667953
SRX5060277,3.2924222311999998,0.6756015867,0.6057656301000001,0.0834236646
SRX5060279,2.7958765008,-0.1719682794,0.9964218241,-1.0800252217
SRX5060281,-3.2924222311999998,-0.6756015867,-0.6057656301000001,-0.0834236646
SRX5060283,2.7132754609000003,-0.1586385103,0.9005725640000001,-1.0200857079
SRX5936089,0.1720860231,-0.1853099501,-0.0494246002,0.023435122500000002
SRX5936090,0.29682122510000003,-0.0440277763,0.3250839017,0.1248516005
SRX5936091,0.0541908456,0.2100487191,-0.044937484900000005,0.0692848872
SRX5936092,-0.5230980938,0.0192890073,-0.2307218167,-0.21757161020000002
SRX5936093,15.4482112347,2.9838663141,1.4132503523,0.1391748524
SRX5936094,15.025563617,2.8470938057,1.8310143856,0.0317638306
SRX5936095,23.0849298505,4.1378204974,1.9834829578000002,-0.5801942053
SRX5936096,22.7930804137,4.210358615,1.8564867267,-0.6708481182
SRX5936097,28.4879214845,5.7373561099,1.5082118495999999,-0.2977467191
SRX5936098,28.8051193561,5.8909418413,1.7303818525999999,-0.22816473310000002
SRX5936099,31.0630176991,6.3531729017,1.0139271353,-0.4658876377
SRX5936100,31.3843820511,6.4984414963,1.4665190075,-0.4601301404
SRX5936101,32.2313045176,6.717923932,1.1059995785,-0.9132657347
SRX5936102,33.1059372295,6.5679063055,1.3754092768000001,-0.9598387660000001
SRX5936103,21.0347361402,2.4563751939,0.8201197469,-1.1240828075
SRX5936104,20.3033332455,2.6875279042,0.6407955769,-1.1933479101
SRX5936105,17.1470630363,1.8402750674,0.1793634335,-1.4654213975000001
SRX5936106,17.3615114027,1.9685114101,0.5665861573000001,-1.2839636258
SRX5936107,16.3406839915,2.0011200965,0.26519346850000003,-1.5241984337
SRX5936108,16.5861863333,1.9183873209,0.3958972737,-1.4587504675
SRX5936109,15.5630909069,1.7444342388,0.5883044162000001,-1.6489719420000002
SRX5936110,15.1448096125,1.6016475704,0.21102673260000002,-1.7515646770000002
SRX5936111,14.5408443545,1.6519461415,-0.09207658610000001,-1.770421453
SRX5936112,15.2542534522,1.6174015546,0.24790343380000002,-1.7906801929
SRX5936113,14.1992009497,1.1152109314,0.32098143830000003,-1.6497521704
SRX5936114,14.4050380007,1.3626737212,0.40802398440000004,-1.6595707367
SRX5936115,11.940938944100001,1.3040467109,-0.4077978564,-1.5958078438999999
SRX5936116,12.541417815700001,1.4136033023,0.0439626796,-1.5052361202
SRX5936118,11.5598216241,1.2342678568,0.3715201365,-1.2832103901
SRX5936119,12.2963664088,1.4515811611,0.8854455315,-1.4664207613
SRX5936121,10.431005856,0.9941730985,1.0418731134,-1.1202172584
SRX5936122,10.2831820481,0.9650053177000001,0.9789681670000001,-1.1002127465
SRX5936123,8.8471469973,0.39607950940000003,1.1670302936,-1.1087708567
SRX5936124,8.9117723603,1.086449861,1.4096692552,-1.0562763317
SRX5936125,9.1360483201,0.7007969341,1.1502919242,-1.0770613484
SRX5936126,9.3282949416,0.9582015949,0.8564049618,-1.3037934838
SRX5936128,-0.053241584700000004,-0.7101116734,0.13144351340000002,-0.6188562966000001
SRX5936129,-0.1902951285,-0.9248911839,0.30361481970000004,-0.685956077
SRX5936130,-0.056214058500000004,-1.6834636881,0.2744457372,-0.9771786215
SRX5936131,-0.0085122559,-1.3719034165,0.5152601946,-0.7984177568
SRX5936132,-0.0110788146,-0.8301072702000001,1.448017448,0.1972167981
SRX5936133,0.7212180840000001,-1.031420494,1.7789350446,-0.25833408480000003
SRX5936134,-0.0899431396,-1.1229466656,0.752750196,-0.07625097460000001
SRX5936135,0.017754308400000002,-0.5962716084,0.8383092132000001,-0.12687704800000002
SRX5936137,-0.15870203700000002,-0.8462767345000001,1.2310382207,0.4079259133
SRX5936138,-0.1395046651,-0.8519869330000001,1.3411167455,0.30098022150000003
SRX5936139,-0.7013661987,-0.6915945027,0.9260980699,0.5016748605
SRX5936140,0.42736111990000003,-1.0108232434,1.2464128133,0.24660512910000001
SRX5936141,-1.0009119659,-0.7826778933,0.6961181696000001,0.6661311877
SRX5936142,-0.7633933922,-1.00607269,0.7406392183,0.6329567987
SRX5936143,-0.43815024550000004,-0.5237856216,0.6015873578,0.4183987155
SRX5936144,-0.20593701720000002,-0.6758823612,0.7457973137,0.48370192910000004
SRX8557650,-0.5329104846,-0.206501011,-0.0398104293,-0.0066037492
SRX8557651,0.4866647242,0.026396159500000002,-0.020420220700000002,0.0077228519
SRX8557652,0.0462457604,0.1801048515,0.060230650100000005,-0.0011191027
SRX8557653,-6.1621996718,-2.0455239585,1.6937650467,-1.3647463804
SRX8557654,-5.7989222701,-2.1014491558,1.7596999202,-1.380566146
SRX8557655,-6.4135465702,-2.3389352138,1.7635603349000002,-1.5210848611999999
SRX8557656,-8.8198313145,-2.9934034363,0.8397813479,-1.1906271379
SRX8557657,-7.2525621444,-2.3387455909,0.9857593877,-1.1528320159
SRX8557658,-7.502698548,-2.4268958023,0.8998909789,-1.2579894262
SRX8557659,-13.3777189162,-1.9689807218,1.129107084,0.9529671083000001
SRX8557660,-12.3115620447,-2.1243536702,1.2479993710000001,0.9658081033
SRX8557661,-12.8842165028,-1.9887628849,1.1740592282,1.1082667562
SRX8557662,0.4419511192,0.7417750502,1.9708670199,0.4603158248
SRX8557663,-0.3919292163,0.38421906370000003,2.0312513763,0.3963233387
SRX8557664,-0.1236785769,0.1957099274,2.0099909478,0.1587720879
SRX8557665,-0.5021050712,0.138073578,1.732054207,0.4995220433
SRX8557666,-0.009995195600000001,0.4888117919,2.0926971505,0.7128912778000001
SRX8557667,-1.446544988,-0.0479559532,1.1477630258,0.18456944620000001
SRX3405147,1.051273841,0.2842455242,-0.0066568021,-0.23651794610000001
SRX3405148,1.1871450978,0.2950549555,-0.0094798624,-0.0638936618
SRX3405149,-2.2384189388,-0.5793004797,0.0161366646,0.3004116079
SRX3405150,-2.2703172777000002,-0.9313083314,-1.1042657157,-0.36936284280000004
SRX3405151,-2.8579067001,-1.5538147468,-2.2618533364,0.0483945025
SRX3405152,-4.4823244143,-1.6160037026,-1.7348352055,0.1697071903
SRX3405153,-4.2377811286,-1.1450262973,-0.9940964981,0.0819766386
SRX3405154,-2.7688470678,-0.9592692053,-1.2027550962,0.0312762479
SRX3405155,-2.5606386379,-0.7919844539,-1.1673185763,-0.0104577294
SRX3405156,-7.4012139831,-1.2695740987,-2.497326525,0.26916821550000003
SRX3405157,-5.6709472772,-1.9532550492,-1.689505862,0.0222155
SRX312063,1.8652779948,0.0739190567,0.9765796421,-0.2181308123
SRX312064,2.4701229828,0.20221332090000002,1.0117880238999999,-0.20736263130000002
SRX312065,2.5026238294,0.9648306949000001,1.0681569503,-0.3580729292
SRX312066,1.5109260854,0.10181164370000001,0.2214826281,-1.1019684904
SRX312067,1.1609318038,0.019897737800000002,0.2100340125,-1.1014998148
SRX312068,1.7388025006,0.4579316921,0.0684716985,-1.7909618398
SRX312069,1.7391614766,0.4547437291,0.0715059245,-1.7921226591
SRX312070,-0.1037036721,-0.0061218924000000004,-0.00920911,-0.0064831920000000005
SRX312071,0.1037036721,0.0061218924000000004,0.00920911,0.0064831920000000005
SRX312072,3.467000819,0.8627090953000001,0.9121735129,-0.5172351907
SRX312073,3.6006379561,0.8616183092,0.8854798024,-0.4930876744
SRX312074,5.3612495037,0.9354890346,1.5371796020000001,-1.5109077319000002
SRX312075,5.50056844,0.8678908632000001,1.5392718386,-1.546671549
SRX312076,4.024627527,1.566040335,0.8901228577,-1.7910974918
ecoli_00001,-0.0829152533,0.1441717345,-0.049727751,0.012478646000000001
ecoli_00002,0.0829152533,-0.1441717345,0.049727751,-0.012478646000000001
ecoli_00003,2.4993951178,0.5989620595,1.650326502,0.077574131
ecoli_00004,2.3221669612999998,0.6021668145,1.6437026920000002,-0.090682171
ecoli_00005,0.1386289655,0.2645931125,-0.22947255900000002,-0.030513673
ecoli_00006,0.6128261403,0.0719321975,-0.271725376,0.05819072
ecoli_00007,1.8037365763,-0.0374620335,1.527195722,-0.105981984
ecoli_00008,1.5145029560999999,0.2996755425,1.238544582,-0.22346684100000003
ecoli_00009,0.9172445465,0.4461445315,0.6013075320000001,0.436429913
ecoli_00010,0.9440594984,0.30252162650000003,0.622610922,0.367563393
ecoli_00011,0.5277090404,0.2205017555,0.177302749,0.345522573
ecoli_00012,0.9048204201000001,0.6951245015,0.18070148100000002,0.343136463
ecoli_00014,1.0470586001,0.4677980285,0.041918445000000006,0.33938771300000004
ecoli_00015,0.9363411723,0.46692506650000004,0.132946996,0.383863793
ecoli_00016,0.9470064139000001,0.3166112855,0.028727889000000003,0.33986178300000003
ecoli_00017,0.8906264264,0.4201627415,0.245873005,0.43240872300000005
ecoli_00018,0.5010007149,0.3305233735,0.353677022,0.482436193
ecoli_00019,2.662912501,1.2092751515,2.449326732,0.17662370300000002
ecoli_00020,2.0454507664,1.0328742575,2.150239472,0.24038529300000003
ecoli_00021,0.8774990556000001,1.3116562975,1.918683632,0.513155013
ecoli_00022,0.9293287189,1.1161026355,1.875718832,0.536337303
ecoli_00023,2.2353276663,0.8278422715,2.174649812,0.334672533
ecoli_00024,2.5195102956,0.5495007605000001,2.132365622,0.387059873
ecoli_00025,3.3807590286,1.0216092025,2.427061572,0.513462963
ecoli_00026,3.2373667866,1.0102846905,2.475274892,0.5104807530000001
ecoli_00027,2.5806611312000003,0.8632106465,1.849426562,-0.07279683
ecoli_00028,2.3124729706,0.7158529715,1.826245562,-0.093243951
ecoli_00029,1.2092235645,0.6437282675,0.9658633820000001,-0.043119613
ecoli_00030,0.9133312006000001,0.4339476225,0.8995555820000001,-0.07348926
ecoli_00031,2.1036890837,0.7072803715,1.143877012,0.16383650300000002
ecoli_00032,1.9062069064,0.7310568085,1.201356272,0.11651884600000001
ecoli_00033,4.7738749533,1.0617537695,2.170823912,0.16921202300000002
ecoli_00034,3.3179073106,0.9870769605,2.363496512,0.03216219
ecoli_00035,1.6602842971,0.5933505065,1.560056102,0.29367586300000004
ecoli_00036,1.4012890882,0.5827079245,1.572826172,0.22863865300000003
ecoli_00037,1.7977930006,0.6503632075,1.461736342,0.505105143
ecoli_00038,1.8560422427,0.6909107765,1.4067977520000001,0.563775123
