,A,PaaX,SlyA,ihfB,Crp
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,-0.8274246789822268,0.31550066231504026,1.2631568993442863,0.8238460487210197,0.3309433360820844
eep__BOP27_nuoB-cyoB__1,1.3366253627191784,-0.4098378443359669,0.506811694936264,-0.0910620009191696,0.3184592194490801
eep__BOP27_nuoB-cyoB__2,1.0296939856850766,-0.07479445496838899,0.7708478516659731,0.10145108310278772,0.4559210903879496
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,1.8990039576006688,0.93923827694302,1.1902159193397142,1.3943803075400432,0.7765435519830799
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,1.668644420449361,0.9145681158109014,1.2020392342029425,1.3257065983627356,0.59322303693056
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,1.8872223567043225,0.5828730006306904,1.0772353756821325,1.166680045786446,0.9087634004837568
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,1.267564452562346,0.6650374040331117,1.1320495187707635,1.3378173801584443,0.8216013681301941
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,1.364674409627072,0.3888174786006964,1.1412700237490636,1.1687628629485527,0.4719138623499397
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,1.4025767184129685,0.11333334495682035,1.066753253432246,1.0998825909189929,0.5587931596523799
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,2.197230748759507,0.6022125514671677,1.0140677280902908,1.2436140993913902,0.6343408622266598
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,1.4100553632087358,0.4827884906911244,1.0897175677198303,1.3095600995106091,0.6467570174864914
eep__BOP27_ndh-cydB__1,2.940247788316378,-0.8183373527173465,0.9022508732643306,0.3092778452526268,0.5795424806329965
eep__BOP27_ndh-cydB__2,4.725906173618143,-0.8995155662584784,0.8532797307251272,0.3388753467078942,0.5830047350587346
eep__BOP27_nuoB-cydB__1,2.321470115582112,-0.3117787384551187,0.7572247710080102,0.7592784478263291,0.7793213906795806
eep__BOP27_nuoB-cydB__2,1.4126184110594948,-0.24667965922880875,0.8677437125239499,0.7204023475208725,0.8418525340196368
DDB2__PD-005_BW25113_Batch_6h__1,1.150014715419084,-0.8470607112108555,-0.6087987291437722,0.18155822321439172,-0.12723029239772998
DDB2__PD-005_BW25113_Batch_6h__2,1.0855960419952673,-0.8560516442391952,-0.7278653915366835,0.2983264327595414,-0.19715708438903512
DDB2__PD-003_BW25113_Batch_9h__1,0.9982965677261928,-1.0059589414201608,-0.591545970187612,0.12410438571799708,-0.16807586777489902
DDB2__PD-003_BW25113_Batch_9h__2,0.4526820001170076,-1.0342035577274382,-0.5407030875934966,0.8117303995605933,-0.15998061409660205
DDB2__PD-003_BW25113_Fed-batch_6h__1,1.9379541948569905,-0.7721310856469152,-0.5115854138669196,0.2640700302398784,-0.027134141818516252
DDB2__PD-003_BW25113_Fed-batch_6h__2,3.504292668418888,-0.5092611359244916,-0.4118490410509805,0.1794903926417426,-0.17852551024006402
DDB2__PD-005_BW25113_Fed-batch_6h__1,2.207654002425585,-0.7250588031698406,0.3470417700374462,0.5360570781308969,-0.3223346990388993
DDB2__PD-005_BW25113_Fed-batch_6h__2,1.2152459037185697,-0.10038302852435256,0.16215482406287585,0.3800561083253502,-0.142315246792732
DDB2__PD-005_BW25113_Fed-batch_6h__3,2.6773076636007405,-0.4925470025227519,-0.15861282032064672,0.3992883680917228,-0.0021470405809242976
DDB2__PD-005_BW25113_Fed-batch_15h__1,1.7458276745766943,-0.6795554313685113,0.4578502534668214,-0.0608244512669458,0.2350709659175898
DDB2__PD-005_BW25113_Fed-batch_15h__2,1.982301648766576,-0.7127944130832775,0.4032783672409188,-0.12214975488599222,0.2314675354999398
DDB2__PD-003_BW25113_Fed-batch_21h__1,2.649140675638722,-0.4328586272746131,0.15552622439924058,0.21096539346346965,0.3617103437948988
DDB2__PD-003_BW25113_Fed-batch_21h__2,2.5134935362123647,-0.9260735245091912,0.39244096350652136,-0.10655762219971264,0.5141217169364491
DDB2__PD-004_del-basS_Batch_6h__1,-0.1966934670836501,-0.4247244398998635,-0.2221203962971128,0.3719063055734093,-0.3925529624361753
DDB2__PD-004_del-basS_Batch_6h__2,0.1409704229028096,-0.5019806668379978,-0.18010574186213898,0.3277966279892546,-0.3297445270973629
DDB2__PD-004_del-basS_Fed-batch_6h__1,2.4680181209201635,0.01398396368351307,-0.07199807182475126,0.2084301936283328,-0.5282964282981357
DDB2__PD-004_del-basS_Fed-batch_6h__2,1.7445533898709695,-0.31425828821553203,0.1340522107925448,0.5928622902875063,-0.04672945896208347
DDB2__PD-004_del-basS_Fed-batch_15h__1,1.1958053736229095,-0.6307784846777755,0.22695885740395205,0.12334801398207952,-0.18462207311152845
DDB2__PD-004_del-basS_Fed-batch_15h__2,0.8899285680211585,-0.7228699616923402,0.34985461762905606,0.18752449644239452,0.11541921525898854
DDB2__PD-004_del-kdpE_Batch_6h__1,-0.3927431395438255,-0.7350035547897579,-0.3354404677740126,0.4040466391694935,-0.10203008187775353
DDB2__PD-004_del-kdpE_Batch_6h__2,-0.2798021202870203,-0.6288977748986929,-0.3302222024288888,0.4173407090126275,-0.13771078535060433
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,3.1077774263219275,-0.2539957159465631,-0.2863046700880645,0.14497496952373012,-0.30953429046660297
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,3.3534718232407545,-0.0619652475964152,-0.2804277775948485,0.15183669538831698,-0.20352765843154152
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,2.1390525757051826,-0.6006884876848186,0.0016499342972124964,-0.002677980394226509,0.19855716077668184
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,1.3818738760935496,-0.8082213702765548,0.23551732802240544,0.2416916635200224,0.3785889334450516
DDB2__PD-005_del-phoB_Batch_6h__1,-0.4217235906520949,-0.5333126332648996,-0.3475114341243586,0.09210867090775032,-0.18690698319940324
DDB2__PD-005_del-phoB_Batch_6h__2,0.1067559426738756,-0.8399615066933164,-0.4123045282025437,0.0358173017019503,-0.22105351110348792
DDB2__PD-005_del-phoB_Batch_6h__3,0.7846478790286653,-0.9947982929637896,-0.6397309220674199,0.4165576109404956,-0.14235715509988545
DDB2__PD-003_del-phoB_Batch_9h__1,-0.9577106850981324,-1.6251605605949921,-0.7632255245878801,-0.2290701220608895,-0.27939917001360826
DDB2__PD-003_del-phoB_Batch_9h__2,1.2571303217151886,-0.9445630765750196,-0.7884244450703219,0.24555982875807916,-0.2833164869874789
DDB2__PD-003_del-phoB_Fed-batch_6h__1,2.957521826383911,-0.5083676919696076,-0.3497517417186984,0.5669300518513438,-0.024235422345480373
DDB2__PD-003_del-phoB_Fed-batch_6h__2,2.754237318556836,-0.7754861469782686,-0.26122683012325965,0.20761532582634776,-0.06170063906209222
DDB2__PD-005_del-phoB_Fed-batch_6h__1,2.212929413002981,-0.9147614497804756,-0.8580638329678559,0.10439288476699816,0.431330570779684
DDB2__PD-005_del-phoB_Fed-batch_6h__2,3.154181165424155,-0.450667350362945,-0.13914736279736314,0.6103921644394426,0.0373685130868342
DDB2__PD-005_del-phoB_Fed-batch_15h__1,1.277775860949511,-0.6449536554412063,0.37074370092272346,-0.3773953979403153,0.24940911188163994
DDB2__PD-005_del-phoB_Fed-batch_15h__2,0.638675353647873,-0.6024207023435739,0.5149269319345287,-0.1920951702025615,0.2134181153241954
DDB2__PD-003_del-phoB_Fed-batch_21h__1,2.854079525876529,-0.7520227174034879,0.03984921383210605,0.27536616048789675,0.33369608246568383
DDB2__PD-003_del-phoB_Fed-batch_21h__2,3.4912405762286034,-1.274499299190034,-0.04939989812388745,-0.24516381536352586,0.2847021347030569
DDB2__PD-004_del-qseB_Batch_6h__1,0.2881523752127976,-0.5361947697486276,-0.2469267425185855,0.5436454634895593,-0.12791638658763738
DDB2__PD-004_del-qseB_Fed-batch_6h__1,4.112610101411649,-0.22977045012112465,-0.3714896038749389,0.4116384782169593,0.0070327348853478355
DDB2__PD-004_del-qseB_Fed-batch_6h__2,3.0773571234595773,-0.5975390916310062,-0.0166818002121083,0.4775605946870236,0.14395110458813146
DDB2__PD-004_del-qseB_Fed-batch_15h__1,2.371820648918669,-0.525804653536599,0.030836826353768387,0.15844253731117952,0.14349024146300948
DDB2__PD-004_del-qseB_Fed-batch_15h__2,2.0675070351096503,-0.6789192184841415,0.29124939141568085,-0.16387380122226958,0.3342680715119659
DDB2__PD-004_del-qseC_Batch_6h__1,-0.4816896244706172,-0.7165874712707518,-0.3297982871373737,0.501527734219259,-0.1054807241193494
DDB2__PD-004_del-qseC_Batch_6h__2,-0.9751587817736348,-0.4521861541786354,-0.1663429722330747,0.598855331228231,-0.1890055363379357
DDB2__PD-004_del-qseC_Fed-batch_6h__1,3.445063202647785,-0.06609937620175099,-0.4651421430900733,0.14708219179059867,-0.20126649289716705
DDB2__PD-004_del-qseC_Fed-batch_6h__2,3.0069020460251665,-0.06898178507319308,-0.10835503231618128,0.2529881039159356,0.007007073388662022
DDB2__PD-004_del-qseC_Fed-batch_15h__1,1.9396510528638065,-0.7145909293003916,0.04734419619210151,-0.06883684592664885,0.24433059166856094
DDB2__PD-004_del-qseC_Fed-batch_15h__2,0.5008635771830217,-1.1641839603283757,0.16128439700910846,-0.08543000672469248,0.41673648908845706
DDB2__PD-005_del-qseF_Batch_6h__1,1.193227917508905,-0.8930662897080115,-0.5682506370816176,0.19822743947796265,-0.14804630641666705
DDB2__PD-005_del-qseF_Batch_6h__2,0.9865273825265312,-0.5735886519032354,-0.14093171290744344,0.5064034831497253,-0.2472769860054029
DDB2__PD-003_del-qseF_Batch_6h__1,-0.1392484953869276,-0.7839049601041381,-0.496851114421541,0.3918769680585559,-0.04129063094139518
DDB2__PD-003_del-qseF_Batch_6h__2,0.5756351365332253,-0.5468829684669334,-0.5362060599661875,0.2934466433144625,-0.07120032371772211
DDB2__PD-003_del-qseF_Fed-batch_6h__1,3.924605915660865,-0.4207394099452824,-0.3390929442997601,0.3523019930299718,0.07928259588675246
DDB2__PD-003_del-qseF_Fed-batch_6h__2,3.1799392171843617,-0.4854864306862314,-0.13192708473748915,0.4289772511055663,0.09988668006863577
DDB2__PD-005_del-qseF_Fed-batch_6h__1,2.322362900105974,-0.2313780249743109,0.015632436185534004,0.4492372525953172,-0.054992720518960425
DDB2__PD-005_del-qseF_Fed-batch_6h__2,2.185301266354699,-0.6394034940705184,0.04863786915700175,0.06416916311360765,0.10723371376415967
DDB2__PD-005_del-qseF_Fed-batch_6h__3,3.4481454626252224,-0.2435193740920596,0.0025126373988548782,0.6777552015290986,0.06774821772418349
DDB2__PD-005_del-qseF_Fed-batch_15h__1,1.3410789241700058,-0.6719456086801419,0.3482268659267298,-0.159336625095305,0.1807957685003956
DDB2__PD-005_del-qseF_Fed-batch_15h__2,2.504383887491363,-0.3040328616268626,0.18771528046786656,-0.3087132721141845,0.18100851105295668
DDB2__PD-003_del-qseF_Fed-batch_21h__1,2.738922801342468,-0.7982185146019558,0.07651027118726716,0.21835820981643472,0.3843825596880919
DDB2__PD-003_del-qseF_Fed-batch_21h__2,2.700312040196224,-0.7629346986209802,0.2413663463154805,0.489409345472481,0.3283143161117117
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,-2.0749097568520325,-0.7151309126585126,-0.039233021146014124,0.5905817912437197,-0.2055466339490284
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,0.4499661829941773,-1.0215490163025,-0.4531943590951855,0.6003682133953063,-0.12038482798851112
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,0.5466773059624411,-0.9879602891111414,-0.7067725606650095,0.9743545234330852,-0.24527694177792905
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,2.360617753561548,-0.31544261087099823,-0.002991026969215937,0.4591615881882625,0.06456324456686602
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,3.029910922009758,-0.5808311674351271,-0.22453666111995574,0.6899601753877302,0.04318616195255665
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,2.2176300562613385,-0.5497838754402409,0.4393849326836037,0.040058529329487065,0.28437816260421656
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,1.1622922590491902,-0.6665853298208582,0.4711450384114961,0.12410355766624548,0.18788840247316507
DDB3__PD-009_del-arcA_Batch_6h__1,0.4966182088729025,-0.7271839377507581,-0.5968473397003757,0.07824051360645258,-0.15520693678349495
DDB3__PD-009_del-arcA_Batch_6h__2,0.4806993015613055,-1.01168851140421,-0.4374547771526185,0.1324433418049331,-0.11927548503423502
DDB3__PD-009_del-arcA_Fed-batch_6h__1,3.272733295868768,-0.44183930957201945,-0.08205109356567597,-0.04530550069802963,0.3211525795468209
DDB3__PD-009_del-arcA_Fed-batch_6h__2,1.602086488088646,-1.1441622170417487,-0.3312109063358033,-0.05781361532598873,-0.17422284096607574
DDB3__PD-009_del-arcA_Fed-batch_15h__1,1.8780735459275129,-0.8506687781765851,0.1917279205451603,0.5316664129804582,0.3068175092463843
DDB3__PD-009_del-arcA_Fed-batch_15h__2,1.6388277081314389,-0.9698432930451686,0.1818713826123073,0.36060665473846504,0.3089395842630438
DDB3__PD-006_del-baeR_Batch_12h__1,-0.5913844450440757,-0.6691569667321504,-0.2242914736755086,0.15788204860884747,-0.07288080968497113
DDB3__PD-006_del-baeR_Batch_12h__2,-0.2818133979992597,-0.9398115487457784,-0.3589355784819981,0.21875742080960947,-0.1470714378044189
DDB3__PD-009_del-baeR_Batch_12h__1,1.119235261876795,-0.693152563518165,-0.17236025610316652,0.13552269073871415,0.0075413674833608715
DDB3__PD-009_del-baeR_Batch_12h__2,-0.989382104729987,-0.6415371803296646,-0.33377393784914394,-0.1385445673396113,0.11000079547650364
DDB3__PD-006_del-baeR_Fed-batch_12h__1,-0.7858071873325915,-1.1264710205526356,0.33007483525143044,0.4683722118642546,-0.44075017642119896
DDB3__PD-006_del-baeR_Fed-batch_12h__2,-0.5656177832047827,-1.4899824864996996,0.6348506297733714,0.4847476996556637,-0.3079824279256762
DDB3__PD-009_del-baeR_Fed-batch_12h__1,0.678346767894158,-0.6297398324211736,-0.5352003353215053,-0.3896334672430566,0.17096182082460487
DDB3__PD-009_del-baeR_Fed-batch_12h__2,1.6968570932576026,-0.5729952583512521,-0.43962472057213203,-0.4367307690346536,0.19735620347242036
DDB3__PD-009_del-baeR_Fed-batch_18h__1,1.39023923569118,-0.5609833267397395,-0.12037306892371903,-0.23676063052055876,0.17038086081004875
DDB3__PD-006_del-lsrB_Batch_6h__1,0.2021635175163446,-0.7746407432996962,-0.35505547726272724,0.4455284935700874,-0.08679694138112204
DDB3__PD-006_del-lsrB_Batch_6h__2,2.009057763043509,-0.6592502763568913,-0.4540210911987597,0.11163514457249056,-0.10651403429150186
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,1.485166715251241,-0.9911498850951751,0.2627180106644893,0.1692360009839078,0.3346811913157435
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,2.564108586927749,-0.26401685570226885,0.10619616762197737,0.2130066468274343,0.12320570534873987
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,3.481752240121488,-0.6227430567928254,0.02213449772054332,0.24172113319021984,0.1671224798447568
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,2.327163505793586,-0.9918506896150704,0.1366131286362222,0.1157430625196465,0.3507109925052916
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,1.6421078303554069,-0.6271627798896935,-0.0279913325627561,-0.2266710640529101,0.3958492591492941
DDB3__PD-009_del-lsrK_Batch_6h__1,0.1024264746611264,-1.2290054860980302,-0.4907631111595006,0.2165097615457583,-0.009831828811623922
DDB3__PD-009_del-lsrK_Batch_6h__2,-1.9913231290591809,-0.7586372323316555,-0.5583923798102957,0.2639177054202726,-0.14523400895794936
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,2.355988354865787,-0.18766128730966525,0.04250545329083977,0.3079769543317372,0.1244005654382363
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,1.9557378005815809,-0.7946488264016063,-0.07642015892781906,-0.2678232244879393,0.0012933420484664284
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,2.752500753906516,-0.7501164571444683,-0.010146476604287358,-0.23965282423040435,-0.04582048053983101
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,2.20610162522349,-0.04345294654211074,0.32910216222199296,-0.03829893522547678,0.2938071439648517
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,2.205169462451379,-0.7623239255948935,-0.0724460102204354,0.18761505155631572,0.18925140721970912
DDB3__PD-006_del-lsrR_Batch_6h__1,-0.0400321968875125,-0.9942394538850364,-0.32244292776750605,0.19508849691483832,-0.07682126355774699
DDB3__PD-006_del-lsrR_Batch_6h__2,0.6222012334167167,-0.7127339690665435,-0.1988291323459848,0.05431850497536495,0.04568553531896491
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,3.45567389859186,-0.2642637243029196,-0.020570997627979537,0.2991108003613672,0.0695840261226941
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,2.4805537195004748,-0.3162017911148025,-0.12393546268944,0.11288330768418753,0.0951190132944717
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,1.226874407736498,-0.6204579601956066,0.3476379942806513,0.14355043103692644,0.2481661791660663
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,2.07454270172294,-0.7783589141655778,0.19130589936750475,-0.12524249884010175,0.26532788482238345
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,1.6513007389373646,-0.9197599865488036,0.11666381819603623,-0.1954396973892667,0.2652297453274688
DDB3__PD-009_del-luxS_Batch_6h__1,-0.0983705093120591,-1.0467955876718662,-0.4759558972096123,0.3410793775801082,0.0936775819929636
DDB3__PD-009_del-luxS_Batch_6h__2,-0.3205780678826997,-1.2483719890740197,-0.5456787944422796,0.1881316753540148,0.05667317704538455
DDB3__PD-009_del-luxS_Fed-batch_6h__1,2.103911924489052,-0.6610461075005141,0.09339292137099164,0.20109356966181305,0.0986771612261439
DDB3__PD-009_del-luxS_Fed-batch_6h__2,3.800150856732974,0.046766787381237414,0.005024868949114136,0.21645340186508302,-0.035116893204003574
DDB3__PD-009_del-luxS_Fed-batch_15h__1,1.3067952862557448,-1.0852046018756552,0.18349811918821146,0.2902636508167813,0.1404617131644894
DDB3__PD-009_del-luxS_Fed-batch_15h__2,0.7582712062800439,-1.0211652043510029,0.2490637150313297,0.27072171715365023,-0.03093854772714621
DDB3__PD-006_del-rpoS_Batch_9h__1,-0.1611311978442736,-1.1151709049900784,0.14870393186662412,-0.04237541175904447,0.3819945803438571
DDB3__PD-006_del-rpoS_Batch_9h__2,-0.0532243057807759,-1.265539568514752,0.03446408143492618,-0.1875995441861722,0.44523928747676855
DDB3__PD-006_del-rpoS_Fed-batch_6h__1,0.9657712030832352,-1.3173069451402846,0.5513428252474366,0.1343894330506732,0.510032299376153
DDB3__PD-006_del-rpoS_Fed-batch_6h__2,1.6374567595080638,-0.9157832976699948,0.3638667765075567,0.11082423667133412,0.6186371495562994
DDB3__PD-006_del-rpoS_Fed-batch_6h__3,2.270785832804038,-1.1360380284783158,0.4494874330409502,0.0741300837486687,0.5649106237720964
DDB3__PD-006_del-rpoS_Fed-batch_15h__1,-1.6974419863042618,-2.0305570827859345,0.7595587528259244,-0.060073593333481064,0.3973577297010369
DDB3__PD-006_del-rpoS_Fed-batch_15h__2,-0.1798779248442288,-1.0455656771499937,0.5750851094739211,0.16123326890103584,0.4309841373011185
DDB3__PD-009_del-tnaA_Batch_6h__1,-1.685687513318253,-0.5761827244073228,-0.5946378598809998,0.22354432996996465,-0.1565078145665204
DDB3__PD-009_del-tnaA_Fed-batch_6h__1,3.8452051243096834,-0.3613606740549464,-0.004044612929430258,0.1898964818987885,-0.03326316906695581
DDB3__PD-009_del-tnaA_Fed-batch_15h__1,2.543192004033392,-0.8992753092142687,0.06525360686129568,0.09681948206213063,0.2480537405512209
DDB3__PD-009_del-tnaA_Fed-batch_15h__2,2.4900489802282464,-0.4606019149253733,0.3756464951134184,-0.07468909190889228,0.2778554544661009
