,A,NsrR,RpoN,FhlA,ModE,ihfB
adnB__wt_adn__2,0.4687824378900311,1.4836996129999998,-0.5635753085000008,-0.8243270870000003,-0.17148763899999953,-0.23070153500000146
adnB__delydhB_adn__1,1.15151584912918,2.376813077,-0.3352252125000019,-0.7009922340000001,-0.5199747279999993,0.7912719849999998
adnB__delydhB_adn__2,1.5408840025626116,2.016693861,-0.02026079850000073,-0.5380084300000001,-0.05641812499999865,0.2631915649999996
ytf2__wt_glc__1,-0.948181232921096,0.796398621999999,0.026521316500000225,-0.412467597,-0.24569859399999935,0.04946460499999894
ytf2__wt_glc__2,-1.138208501510403,1.2277363769999994,-0.1403242235000004,-0.5130332720000004,-0.2951786419999989,0.2280839549999989
ytf2__ybcM_glc__1,-0.5416382533630307,1.1331102909999995,-0.35754535949999955,-1.200077964,-0.668412019999999,0.6497454849999986
ytf2__ybcM_glc__2,-0.0488501607430199,1.2351834719999992,-0.234434266500001,-1.3542279959999999,-0.3622692919999988,0.5978502849999998
ytf2__ydhB_glc__1,-0.2050519361309032,0.8099582379999992,-0.28766580050000107,-0.4546344840000001,-0.7953870679999984,0.7921500049999999
ytf2__ydhB_glc__2,-0.3504873904055342,0.8948827869999993,-0.1944035625000016,-0.2928514450000001,-0.4877352969999986,0.6870991049999997
ytf2__yfeC_glc__1,-0.1968192891173588,0.7026238940000002,-0.2966178795000012,-0.2814020560000001,-0.3640628539999993,0.4592277549999988
ytf2__yfeC_glc__2,-0.0480355609930322,0.6403321099999992,-0.2533718325000009,-0.5769858870000002,-0.7125318309999988,0.594893944999999
ytf2__yciT_glc__1,-0.9581101829542032,1.4376469069999995,-0.3762057725000014,-0.8288834679999999,-0.2635535959999986,-0.04849385500000025
ytf2__yciT_glc__2,-1.043864557498322,1.6274210149999986,-0.41714471050000057,-0.8214245170000001,-0.5195613009999986,-0.07781319500000095
ytf2__ydiZ_glc__1,-1.149682282224453,0.7287866149999997,-0.4454550105000008,-1.3442358900000002,-0.4480175469999983,-0.2587898850000005
ytf2__ydiZ_glc__2,-1.162595136458377,0.562347106999999,-0.4394860775000016,-1.1407811,-0.4763122069999986,-0.3127929250000019
ytf2__ynfL_glc__1,-1.0020595396260723,1.059081864999999,-0.2071152765000015,-0.6928747270000004,-0.3362071469999988,0.4299068449999997
ytf2__ynfL_glc__2,-1.133015913747164,1.1349105909999997,-0.1979544145000016,-0.5111915870000003,-0.07700631299999827,0.34708826499999823
ytf3__wt_glc2__1,-0.7116973630442566,1.0489003680000009,-0.2973758145000005,-0.4749026580000004,-0.5117592839999983,-0.2153050750000016
ytf3__wt_glc2__2,-0.8844823438296581,0.772974185999999,-0.2686383705000015,-0.4419550670000003,-0.7147445449999985,-0.2192110050000018
ytf3__wt_pH7_lactate__1,-0.4718451423128678,0.6607912079999991,-0.3025577295000001,-0.6217223230000002,-0.7345878019999983,-0.35766615500000043
ytf3__wt_pH7_lactate__2,-0.1740516543265202,0.9367413199999984,-0.3075298135000004,-0.5620145110000001,-0.5543579429999985,-0.38658874500000096
ytf3__wt_pH55_lactate__1,-0.6012432063976411,1.0960142759999991,-0.2713144085000003,-0.005173985999999964,-0.33350937499999844,0.24783653499999936
ytf3__wt_pH55_lactate__2,-0.620385917366932,0.8515932579999994,-0.1981763815000015,-0.09494735200000017,-0.3388156759999985,0.2368487649999995
ytf3__wt_pH55_HCl__1,-0.5902887225981872,0.907385410999999,-0.14377903750000165,0.1075677869999998,-0.2881079239999993,0.0558934750000013
ytf3__wt_pH55_HCl__2,-0.9103356350694196,1.2143092729999996,-0.08646008450000052,-0.03550971900000022,-0.30105592899999944,0.10318142499999894
ytf3__dyieP_pH7__1,-0.1413790983665543,0.9575646879999996,-0.28392996850000074,-0.4493942020000001,-0.5268785229999988,-0.05610661500000092
ytf3__dyieP_pH7__2,-0.2903401510232466,1.1015393279999994,-0.3086236345,-0.4850411720000003,-0.42273154300000026,-0.0726562150000003
ytf3__dyieP_pH55__1,-0.3816638149286729,0.8505712799999987,-0.27468893050000176,-0.5055727270000001,-0.6844013939999982,-0.2465831250000008
ytf3__dyieP_pH55__2,0.2299532569318158,0.4875195519999993,-0.18119692349999994,-0.3824075330000003,-0.5514628279999991,-0.5650174650000004
minicoli__aldA_f1c2__1,-1.4964914143390486,2.030545686653837,-0.1677446451567377,-4.159212656,0.183765439491844,0.28270766448018136
minicoli__aldA_minE__1,-1.039554370579971,1.7188831255185786,-0.4613290396749878,-4.159212656,0.17629386733127994,-0.008784661921561465
minicoli__mg1655_glc__1,1.1078014008047232,3.126132897595781,-0.3704829184876024,-0.8776745404321469,-0.6881001053343354,-0.9619277142539032
minicoli__mg1655_glc__2,1.4377611800417418,2.9890633953840595,-0.2703143587484433,-0.8208215432519528,-0.7579095036871468,-0.9262398602577572
minicoli__minE_cyt__1,-0.6948993245326115,4.7363921189849405,0.7886019349758726,-4.159212656,0.2610356552898807,-0.8348764649604856
minicoli__minE_cyt__2,-0.5695295468414799,4.751460101179687,0.5682129305952142,-4.159212656,0.316503921127592,-0.5690441526455867
minicoli__minE_fruc__1,1.5046847073585286,3.7518303929125767,0.16974512048795098,-4.159212656,-0.07671189032658621,-0.9014069452294446
minicoli__minE_fruc__2,1.2329777664586246,3.39052542971268,0.2522901319863049,-4.159212656,-0.015425356504570331,-0.6340809109917522
minicoli__minE_glc__1,0.0806337352764266,4.153951561085276,0.4575701352599673,-4.159212656,0.015558175482353496,-1.3609775714955052
minicoli__minE_glc__2,0.8706663509981155,4.252959741932217,0.4559865144795801,-4.159212656,-0.19111574210688254,-1.254657547912517
minicoli__minE_glyc__1,0.9398601155086136,3.544563170490619,0.6163495728274864,-4.159212656,-0.2835661344054117,0.6219776582896834
minicoli__minE_glyc__2,0.9671046475604091,3.166244951443032,0.525077400320443,-4.159212656,-0.666364864617595,1.1086080696881222
minicoli__minE_Fe_starve__1,-0.4765019291731322,4.4814620317815725,0.5254784368538026,-4.159212656,0.4269861568377218,-0.6132369015539592
minicoli__minE_Fe_starve__2,-0.6477734375116158,4.804450286167104,0.7170134566210127,-4.159212656,0.3579507812836579,-0.8868519905749537
minicoli__minE_LB__1,1.0904080739291702,3.314314413464176,-0.05756709454705523,-4.159212656,0.025862504232170732,-0.7813128982775428
minicoli__minE_LB__2,1.119847660248945,3.2557380514193994,-0.04966272201667898,-4.159212656,-0.10071036820287647,-0.9184217345720658
minicoli__minE_N_starve__1,-0.4303239247877509,2.7275060349287874,0.7858134969782835,-4.159212656,0.4154185227628018,-0.8020966808586749
minicoli__minE_N_starve__2,0.3546702109425421,3.0694404757034466,0.4810573500214765,-4.159212656,0.3557324557208661,-0.8117468867828155
minicoli__minE_osm__1,-1.9728590847868244,5.177592475983168,1.3623595312507586,-4.159212656,0.2494775349210672,-1.1461673975041418
minicoli__minE_osm__2,-1.5322201041437429,5.201007681827888,1.3285935967463836,-4.159212656,0.30732621317168984,-1.1128756583828086
minicoli__minE_ph5__1,-0.5452192460696167,3.372638716651465,0.8671641466879159,-4.159212656,0.8701243265009353,-0.7895866085281948
minicoli__minE_ph5__2,-0.0501362892655025,3.292186007903873,0.8151617035143985,-4.159212656,0.6177749482118449,-0.8929756734900813
minicoli__minE-pyr__1,0.2309697562298271,2.9119930112160985,0.5050159455326675,-4.159212656,-0.5401696343189357,-0.1310536942801015
minicoli__minE-pyr__2,1.075198189689824,2.547266114345481,0.27520154353557125,-4.159212656,-0.8688304381802938,0.7822558293564157
minicoli__minE_sorb__1,1.5044844335852423,3.979184857882544,0.3820207331953149,-4.159212656,-0.5914837203673908,-1.2061753638400765
minicoli__minE_sorb__2,1.7700516166557572,4.104650469803259,0.30250247498129035,-4.159212656,-0.3791180614666194,-1.1577428459842365
minicoli__minE_urid__1,1.0680791155654985,3.944889757976004,0.15541964053356772,-4.159212656,-0.2616647213325578,-0.8441129461127481
minicoli__minE_urid__2,1.128314381443046,3.998852103755544,0.035083615369130065,-4.159212656,-0.2268870426785261,-0.7522654153567885
minicoli__W3110_cyt__1,2.062663707577604,3.4236781865437163,-0.3527190028747791,-0.5333780559092784,-1.0423945099677532,-1.015278390370714
minicoli__W3110_cyt__2,1.870008670738201,3.925215057393704,-0.5259579346822862,-0.6963929612596579,-1.1082920924722126,-0.909107817675249
minicoli__W3110_glc__1,2.272736171869965,3.0959331123230083,-0.9028835271614469,-0.8397366164244451,-1.6177377582304109,-1.7788439589977398
minicoli__W3110_glc__2,1.89280463307123,3.3159131446725962,-0.9121351783330472,-1.3461018605093718,-1.55163494372969,-1.5532957022247889
minicoli__W3110_glyc__1,1.3751916940722,3.2034769135300465,-0.1992169393680676,-0.18410172692803028,-1.0482614822951242,-1.1881258435469348
minicoli__W3110_glyc__2,1.7195746034686417,3.2300886421762183,0.015611276798995988,0.020857362181391004,-0.8310697169886803,-0.9549192926912228
minicoli__W3110_Fe_starve__1,1.6311890706639327,4.132326812598191,0.4227142866905727,0.5266075439197442,-0.657873110701928,-1.018293050645175
minicoli__W3110_Fe_starve__2,1.5720740656975196,3.992834783428641,0.18874960485434755,0.18915768318477436,-0.494426834383547,-0.8084117025892805
minicoli__W3110_LB__1,1.775172730042672,2.4780053357458542,-0.34189001966602817,-1.4900650082786282,-0.5765939702558454,-1.397175263328622
minicoli__W3110_LB__2,1.839105266580932,2.369903952056097,-0.2577511863816273,-1.3730652618938322,-0.6319229587632273,-1.3807607601221523
minicoli__W3110_N_starve__1,3.9152502081799927,3.4577581360149807,-0.2163389085995373,-0.35638604126240736,-0.7572407898550626,-1.278023396695554
minicoli__W3110_N_starve__2,3.955335720323108,3.3573811515270826,0.011621892135099898,-0.2439095277254193,-0.8933459857353565,-1.1301093306704164
minicoli__W3110_osm__1,1.6536474908590495,3.4212253215615696,-0.2526018273411861,-0.6965308262446417,-0.5483198732417467,-0.9083155287438966
minicoli__W3110_osm__2,1.56636087881025,3.2826381870045984,-0.2716481172430925,-1.0422037414724974,-0.6843314753045675,-0.8072059360448574
minicoli__W3110_ph5__1,2.856534299923918,3.027051544804392,-0.12969602412985104,0.1098337683514643,-0.4920275913765914,-0.8223204336513152
minicoli__W3110_ph5__2,2.352104699211857,2.9478306058069705,-0.09687499314659044,0.09531272588270047,-0.5246101216504417,-0.9698354462931764
minicoli__W3110_pyr__1,0.966266877579788,2.6196011665855305,-0.26833085587225897,-0.3925816625222439,-0.8013471036589221,-1.0895345223732402
minicoli__W3110_pyr__2,0.0230582283310151,2.2618515594302275,0.1622864379498168,-0.31439959216949154,-0.6267472560997502,-0.9500493523620576
minicoli__W3110_sorb__1,2.5880346518743305,3.1683548602267635,-1.0979837183425571,-1.1676861313883,-2.0703322897647167,-1.8177527339802992
minicoli__W3110_sorb__2,2.330269853630749,3.1129673388149715,-1.0459936316547838,-0.8562835485148672,-1.8814105567836419,-1.923440254837608
minicoli__W3110_urid__1,0.9635840495156208,3.3252003506031773,-0.3292351439962333,0.4914964109937623,-1.0500042613189189,-1.4523310384677988
minicoli__W3110_urid__2,0.9483600674981164,3.5301830756952115,-0.08663855626195628,0.6058636083432631,-1.2214218728002455,-1.2823063915635249
minicoli__W3110_WT_glc__1,2.434758820172101,2.7366369480642927,0.015273073894910285,-0.9947727086847324,-0.5907644991872489,-1.0582137052570122
minicoli__W3110_WT_glc__2,1.8993433157327173,3.0387437986395467,-0.32115126028929897,-1.019880420568636,-0.7240697843897532,-1.1937874045379484
minicoli__W3110_WT_osm__1,1.5575881936582734,3.5734350657734715,-0.13905629038965373,-0.6241473124251202,-0.9973117290105372,-1.1715619238634165
minicoli__W3110_WT_osm__2,2.313739235173108,3.1187199374677625,0.1199405948314265,-0.6621653680980044,-0.5871907943977002,-1.0884327680568866
eep__BOP27__1,1.0039802727205889,1.0698169329648168,-0.6475323565505917,-1.2658230994119752,-0.5545355316012825,-0.4855698303518246
eep__BOP27__2,0.5782965603174357,1.1093583996209642,-0.5660511590208941,-1.1020079867917945,-0.5354291555563151,-0.4629946758289218
eep__BOP1000__1,2.651164954520852,1.6650979105692318,-0.2800959137944528,0.3421254341434743,-0.3764657561021201,0.5308955705103298
eep__BOP1000__2,2.880842326356186,1.5328887983328112,-0.20979638385692206,0.0749792306248036,-0.4389927423438742,0.2399631087707679
eep__BOP27_ndh-cydB-appC__1,-1.971260470147866,1.6238725472818991,-0.0047024722215027745,-0.058192306029501324,0.18650705425782466,0.7668592068424882
eep__BOP27_ndh-cydB-appC__2,-1.4003097766218846,1.9081114966696775,-0.20065168873657235,-0.16393005783416648,0.2020762857660756,0.8362626103316586
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,-0.9289624951004746,2.5362034930008233,-2.2920405219835187,-1.5239013004424202,-1.5770499515686849,0.008977674154612814
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,-0.9264373188820528,2.7295611571950804,-1.9618610554876683,-1.5001863502935802,-0.9129473278312146,0.3678086443212951
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,-0.7730039771517575,2.543313844919464,-1.1895800407960166,-0.594598654966842,-0.8290313993995824,1.369564724942233
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,-0.9083852396272332,2.3478844846638705,-1.1755644992889236,-0.4127804667609043,-1.091127312843569,1.5565114648951963
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,-2.0040821147687846,2.0105941251221875,-0.8523627132020284,-0.95954856167333,-0.7805557531035783,0.3757118873628969
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,-1.3875380323529247,2.8706861524671776,-0.8004253097073732,-0.9837531634581675,-0.3092228281841383,0.991764205576798
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,-0.2229770818519175,1.876834833380592,-0.7992399957266585,-0.8915633267424008,-0.4637893500392822,-0.09288607623148692
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,0.0909460643375877,1.9529413345456372,-0.4024544173289089,-1.1356718386632352,-0.2141035179798383,-0.15917727227525624
eep__BOP27_nuoB-cydB-appC__1,-1.7486644076260467,2.6444216084033787,-0.3123485350589137,-0.6884064971035135,0.057847858163662565,1.0123882048836492
eep__BOP27_nuoB-cydB-appC__2,-2.4182248198875853,3.6578425819471514,-0.7476469202443088,-1.03166577356055,-0.07524925239039959,1.2305292226965463
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,1.8519431251996843,2.7488090172858666,-1.0246791966259448,-0.12938294007360795,-0.3153127060479877,1.0924475487942915
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,0.8023394724573472,2.488556667955665,-1.015023841891126,-0.586240549192742,-0.4950743699766021,0.8776706958845306
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,2.7510077966847377,2.1036387177934746,-0.6086170875089136,0.30079778269874513,-0.07015653893990059,0.7131489698564231
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,3.408435245237704,2.1289790051459194,-0.5782169807278734,0.09421797237739593,-0.0923205903305604,0.6039562211561318
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,1.253491671658482,3.867388381281183,-1.81095057713028,-0.80646502243762,-1.6381044988787554,0.7188794966945355
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,2.309006560077702,3.78819976628928,-1.6812105807216617,-0.5692512336529479,-1.4005283184081383,0.7208563207542262
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,1.3278566880348657,3.4406689566534436,-1.5162472239801523,-0.12085368783000215,-1.1826964327534901,0.4787633633725133
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,3.985142712335656,3.634113619927545,-1.4934440179985646,-0.6520185879054337,-1.2259252198236616,0.31002016076639016
eep__BOP27_ndh-cyoB__1,1.9446818132020087,0.5831537304149412,-0.13846081090150794,-0.18864776763059155,-0.06828728787681015,0.04652207908748629
eep__BOP27_ndh-cyoB__2,1.920925829695441,0.7854333827674278,-0.20149901350437285,-0.11591764854476327,-0.2070697891966038,0.1525466758699423
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,1.4628687511010905,3.058769008044377,-1.667402643891304,-1.0400226514175754,-0.9865163749107148,-0.6031043621320347
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,-0.5911534738252183,3.457207623293112,-1.7824384686117698,-1.2680883763067596,-1.2103503211165505,-0.2755688068719486
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,0.9760547085197376,4.159137293338663,-1.4203074344408506,-0.5722501346637796,-1.125069929963158,0.8613449595017233
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,1.658510381920473,3.8595810979424763,-1.168436530987667,0.08132306264935972,-0.7406894526597796,1.1339170154208436
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,0.4322634127098296,3.7441384964806375,-1.5460266497014832,-1.7105847269786527,-1.1813265633461392,0.38458114878599936
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,0.6242855470081792,3.909172638613004,-1.2899295853659964,-0.5930441313748145,-0.903007393278803,1.19025642213405
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,0.7800419685595408,3.9815029380599785,-1.5939106753622694,-1.8452958762386549,-1.3463779612641256,0.7002781761861172
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,0.8464416970078955,3.6024784247851236,-1.3572340236777736,-1.2626735172700756,-1.1398192242368168,0.8238460487210197
eep__BOP27_nuoB-cyoB__1,1.8160917878076148,0.5605352296399344,-0.23684138779110955,-0.34995309594622714,-0.1553047853152254,-0.0910620009191696
eep__BOP27_nuoB-cyoB__2,2.151851804675581,0.6676066368028604,-0.1075702841270214,-0.238732061801584,-0.049612522953041534,0.10145108310278772
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,1.041036153477506,1.9862770701798471,-0.03379277292562932,0.42189949946333627,0.3210455971660444,1.3943803075400432
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,1.1197128849214275,2.0792363896525528,-0.18194168744033767,0.09003782484983347,0.19252198858264968,1.3257065983627356
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,1.4507952167096756,1.7359123445243425,0.07499738556568047,0.21191889093891714,0.02938751719108001,1.166680045786446
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,1.5316607106250673,1.550655400514847,0.12233351729778084,0.5072224945464416,0.1321575522808578,1.3378173801584443
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,3.2830933907999804,2.00918030037556,-0.1856830836888772,0.5006268170312946,0.4414288268027589,1.1687628629485527
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,3.230476391442039,1.9307093616886188,-0.08898248714254109,0.7495002554181429,0.3896423447759778,1.0998825909189929
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,3.0896453345077157,1.8030138504925084,0.04745561177845481,0.8716175339658312,0.091676217265535,1.2436140993913902
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,3.029734153146066,2.1105731786670017,-0.04230280352154914,1.0532766892478271,0.01966510804631572,1.3095600995106091
eep__BOP27_ndh-cydB__1,3.5901468948623134,0.8987036990442547,0.04429897015801032,0.1551230165136781,-0.4312127632544289,0.3092778452526268
eep__BOP27_ndh-cydB__2,3.8176892909428433,0.8005846154586038,-0.050085358360933085,-0.3745927951122274,0.39050397220494304,0.3388753467078942
eep__BOP27_nuoB-cydB__1,2.3470320793944333,1.0186925163702163,0.17188379935104334,-0.07650836827565666,0.2340037346292334,0.7592784478263291
eep__BOP27_nuoB-cydB__2,0.5252072513576099,0.8771133610044011,0.20435117980766826,-0.2941558591097881,-0.15496682644483786,0.7204023475208725
DDB2__PD-005_BW25113_Batch_6h__1,0.3411254234634823,1.0709224049739667,0.24986514834417586,0.3188949074273211,0.18733848808819695,0.18155822321439172
DDB2__PD-005_BW25113_Batch_6h__2,0.8353511351015419,0.6085834197255569,0.2590121625118833,0.2252071828224391,-0.0905375733665208,0.2983264327595414
DDB2__PD-003_BW25113_Batch_9h__1,0.486831220544839,0.7284119168511465,0.21620314343482505,0.4444353680795938,0.11966696819407385,0.12410438571799708
DDB2__PD-003_BW25113_Batch_9h__2,0.5331024261157513,0.4190188989403856,0.30350252557950874,0.6790800258817091,-0.3861363710283605,0.8117303995605933
DDB2__PD-003_BW25113_Fed-batch_6h__1,-1.3949191455793457,0.7369496738711678,0.08274897646750468,1.2018541384880388,-0.8280551158776976,0.2640700302398784
DDB2__PD-003_BW25113_Fed-batch_6h__2,0.0127508323449702,0.419971919745592,0.25746061254504937,1.189079948786528,-0.35837790079925025,0.1794903926417426
DDB2__PD-005_BW25113_Fed-batch_6h__1,-0.5402226000307018,1.5719095291711618,0.03703717865763778,1.0063108103726035,-0.26068468978122183,0.5360570781308969
DDB2__PD-005_BW25113_Fed-batch_6h__2,0.2944283619365068,1.1104208057154654,0.13547070624984414,1.3139215481314108,-0.061385670222198215,0.3800561083253502
DDB2__PD-005_BW25113_Fed-batch_6h__3,0.7845650143641361,1.0136813379035718,0.09765419438623724,1.0249736967961756,-0.4733774659680039,0.3992883680917228
DDB2__PD-005_BW25113_Fed-batch_15h__1,-0.3984879928758642,0.8562418716748628,0.1266972430875999,0.3503129983227682,-0.18363045707341108,-0.0608244512669458
DDB2__PD-005_BW25113_Fed-batch_15h__2,1.2420405990061325,0.8015541560454178,0.12614675746097426,0.1880236846035741,-0.4572875796846071,-0.12214975488599222
DDB2__PD-003_BW25113_Fed-batch_21h__1,1.543742086481082,0.8849953372875667,0.12503207477674927,0.03470439399861025,-0.613747607423794,0.21096539346346965
DDB2__PD-003_BW25113_Fed-batch_21h__2,0.3942880552899349,0.8968628744678746,-0.13399280512721745,0.13894342342620813,-0.5137907376081179,-0.10655762219971264
DDB2__PD-004_del-basS_Batch_6h__1,-0.0752876755982893,1.3432708471739598,0.0776511760439007,0.3241533733865536,-0.12618704102992595,0.3719063055734093
DDB2__PD-004_del-basS_Batch_6h__2,-1.0485365414424124,1.3401661706574008,0.08470919921014541,0.17017936164851566,0.15308116318107867,0.3277966279892546
DDB2__PD-004_del-basS_Fed-batch_6h__1,0.0282599690247624,1.0517961636423436,0.05474955711523144,0.8778230675618115,-0.7517037467403869,0.2084301936283328
DDB2__PD-004_del-basS_Fed-batch_6h__2,0.7415645125118635,0.9247905984787907,0.05567148715550552,0.844668213080106,-0.3691324775433307,0.5928622902875063
DDB2__PD-004_del-basS_Fed-batch_15h__1,1.0436496946468368,0.6058380117926552,0.06318881517004192,-0.2800956629501674,-0.003271365856044817,0.12334801398207952
DDB2__PD-004_del-basS_Fed-batch_15h__2,0.8519899623357376,0.5020144170689615,-0.04052225479298244,-0.22169394202490045,-0.4372493209793422,0.18752449644239452
DDB2__PD-004_del-kdpE_Batch_6h__1,0.5811518077855736,1.1911564787900435,0.2236439437330464,0.20724665984735324,-0.06469575814416473,0.4040466391694935
DDB2__PD-004_del-kdpE_Batch_6h__2,0.7983946568220825,1.3931333944714774,0.2418861011866387,0.27649421597512713,-0.028046673002186214,0.4173407090126275
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,-0.1876876961618173,1.0159900407098208,0.012692072423153178,0.8050357994181647,-0.8896446578811998,0.14497496952373012
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,-0.5834073302434707,1.3962155837869874,0.012918992506742557,1.0705731490076582,-0.6071067062910283,0.15183669538831698
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,0.7537184063951855,0.6538983726375518,0.0672311902413707,0.14874333233640602,-0.5802321297271229,-0.002677980394226509
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,0.9141410373161948,1.1517563884242348,0.05519944342665184,0.1439505839026074,-0.6237324660716626,0.2416916635200224
DDB2__PD-005_del-phoB_Batch_6h__1,-0.5382102212962896,1.7422313069497015,0.09430570348655463,0.04696748838656717,-0.27792783809667565,0.09210867090775032
DDB2__PD-005_del-phoB_Batch_6h__2,-2.1502126342838968,1.1797587180071307,0.14877690397286258,0.3862542576158861,0.12654082807738387,0.0358173017019503
DDB2__PD-005_del-phoB_Batch_6h__3,0.0029063609220854,1.0613625934422275,0.0934248992551101,0.08441050152696228,-0.2668118956302852,0.4165576109404956
DDB2__PD-003_del-phoB_Batch_9h__1,0.2591616844461918,0.7277304453920221,0.11069577539029217,0.07938086950209833,-0.1580277999577513,-0.2290701220608895
DDB2__PD-003_del-phoB_Batch_9h__2,-1.237085306166627,0.5928632728771879,0.1573906878786282,0.2287076397359549,-0.5142939360953616,0.24555982875807916
DDB2__PD-003_del-phoB_Fed-batch_6h__1,0.6278788410045135,0.18888512841843585,0.24545113174153246,0.8765243894287442,-0.6189630935619066,0.5669300518513438
DDB2__PD-003_del-phoB_Fed-batch_6h__2,1.120476196043799,0.6369017292388081,0.16282608305770907,0.9535926342963084,-0.6259224785300451,0.20761532582634776
DDB2__PD-005_del-phoB_Fed-batch_6h__1,2.8688064793199404,0.04254684464071179,0.3172557213029492,0.7016978857219831,-0.7322280930973486,0.10439288476699816
DDB2__PD-005_del-phoB_Fed-batch_6h__2,0.7820577110812682,1.0141232774385358,0.08863167584036269,0.8751284213518771,-0.5552742534030983,0.6103921644394426
DDB2__PD-005_del-phoB_Fed-batch_15h__1,1.0100692525766914,0.538736768157972,0.13336247953118452,0.2865005603281157,-0.2929143274142065,-0.3773953979403153
DDB2__PD-005_del-phoB_Fed-batch_15h__2,0.5562369915586164,0.9136179128019776,0.1160651524761782,0.08233100686416073,-0.019084360040125148,-0.1920951702025615
DDB2__PD-003_del-phoB_Fed-batch_21h__1,0.3947241730226548,0.6617453454673994,0.04428143066338031,-0.2188018702513843,-0.7074757412227504,0.27536616048789675
DDB2__PD-003_del-phoB_Fed-batch_21h__2,0.7870588907831276,-0.053672142945479166,0.04742785642717351,0.29442122997248266,-0.6014268950736383,-0.24516381536352586
DDB2__PD-004_del-qseB_Batch_6h__1,-0.0784019202874848,1.40083009430301,0.2056382120552893,0.34078047985006155,-0.09536443052663036,0.5436454634895593
DDB2__PD-004_del-qseB_Fed-batch_6h__1,-0.5231958840017485,0.6945058215267101,0.3254367038084673,1.4922234074833227,-0.40641207520746736,0.4116384782169593
DDB2__PD-004_del-qseB_Fed-batch_6h__2,-1.5167842841101418,1.146890441415252,0.131673431527922,1.4514845564780616,-0.7130796502282184,0.4775605946870236
DDB2__PD-004_del-qseB_Fed-batch_15h__1,-0.5734077450572582,0.8192188334272039,0.12587689220407586,0.20290885835900865,-0.5218134161683183,0.15844253731117952
DDB2__PD-004_del-qseB_Fed-batch_15h__2,-0.0575767587515171,0.8062234721509771,0.12307828358075312,0.3779958502269922,-0.5963576780622883,-0.16387380122226958
DDB2__PD-004_del-qseC_Batch_6h__1,-0.4973591671702246,1.4208006204126074,0.2820198578491375,0.4008295475173869,0.06893028809232149,0.501527734219259
DDB2__PD-004_del-qseC_Batch_6h__2,0.4018722521743298,1.5183896370553427,0.2045934703632053,0.3221377892685693,0.10029695209451096,0.598855331228231
DDB2__PD-004_del-qseC_Fed-batch_6h__1,-0.8092790792665882,1.0004337980640423,0.13685361648086314,1.1552061446525563,-0.748772741028831,0.14708219179059867
DDB2__PD-004_del-qseC_Fed-batch_6h__2,0.184497439125055,1.1781073903008616,0.14320173487358012,0.8814450836397212,-0.4925379097148293,0.2529881039159356
DDB2__PD-004_del-qseC_Fed-batch_15h__1,-0.1892293612650729,0.3447181270488002,0.10915835218419724,0.2883460297374638,-0.32800916566129423,-0.06883684592664885
DDB2__PD-004_del-qseC_Fed-batch_15h__2,-0.8085949218377239,0.6551018260633334,-0.007464293416006741,0.4849315154240213,-0.130840108421741,-0.08543000672469248
DDB2__PD-005_del-qseF_Batch_6h__1,0.6734918525507421,1.0837824545832622,0.2930965837368902,0.2969467767583032,0.040748190947917706,0.19822743947796265
