,USA300_TCH1516,link,Locus_tag
1555,USA300HOU_0628,https://aureowiki.med.uni-greifswald.de/SAUPAN004093000,USA300HOU_RS03305
1556,USA300HOU_0629,https://aureowiki.med.uni-greifswald.de/SAUPAN004094000,USA300HOU_RS03310
1557,USA300HOU_0630,https://aureowiki.med.uni-greifswald.de/SAUPAN004095000,USA300HOU_RS03315
1558,USA300HOU_0631,https://aureowiki.med.uni-greifswald.de/SAUPAN004096000,USA300HOU_RS03320
1559,USA300HOU_0632,https://aureowiki.med.uni-greifswald.de/SAUPAN004098000,USA300HOU_RS03325
1560,USA300HOU_0633,https://aureowiki.med.uni-greifswald.de/SAUPAN004099000,USA300HOU_RS03330
1561,USA300HOU_0634,https://aureowiki.med.uni-greifswald.de/SAUPAN004100000,USA300HOU_RS03335
1562,USA300HOU_0635,https://aureowiki.med.uni-greifswald.de/SAUPAN004101000,USA300HOU_RS03340
1563,USA300HOU_0636,https://aureowiki.med.uni-greifswald.de/SAUPAN004102000,USA300HOU_RS03345
1564,USA300HOU_0637,https://aureowiki.med.uni-greifswald.de/SAUPAN004103000,USA300HOU_RS03350
1565,USA300HOU_0638,https://aureowiki.med.uni-greifswald.de/SAUPAN004105000,USA300HOU_RS03355
1566,USA300HOU_1530,https://aureowiki.med.uni-greifswald.de/SAUPAN004106000,USA300HOU_RS08165
1567,USA300HOU_1531,https://aureowiki.med.uni-greifswald.de/SAUPAN004107000,USA300HOU_RS08170
1568,USA300HOU_1532,https://aureowiki.med.uni-greifswald.de/SAUPAN004108000,USA300HOU_RS08175
1569,USA300HOU_1533,https://aureowiki.med.uni-greifswald.de/SAUPAN004109000,USA300HOU_RS08180
1570,USA300HOU_1534,https://aureowiki.med.uni-greifswald.de/SAUPAN004110000,USA300HOU_RS08185
1571,USA300HOU_1535,https://aureowiki.med.uni-greifswald.de/SAUPAN004111000,USA300HOU_RS08190
1572,USA300HOU_1536,https://aureowiki.med.uni-greifswald.de/SAUPAN004112000,USA300HOU_RS08195
1573,USA300HOU_1537,https://aureowiki.med.uni-greifswald.de/SAUPAN004113000,USA300HOU_RS08200
1574,USA300HOU_1538,https://aureowiki.med.uni-greifswald.de/SAUPAN004114000,USA300HOU_RS08205
1575,USA300HOU_1539,https://aureowiki.med.uni-greifswald.de/SAUPAN004116000,USA300HOU_RS08210
1576,USA300HOU_1540,https://aureowiki.med.uni-greifswald.de/SAUPAN004117000,USA300HOU_RS08215
1577,USA300HOU_1541,https://aureowiki.med.uni-greifswald.de/SAUPAN004118000,USA300HOU_RS08220
1578,USA300HOU_1542,https://aureowiki.med.uni-greifswald.de/SAUPAN004119000,USA300HOU_RS08225
1579,USA300HOU_1543,https://aureowiki.med.uni-greifswald.de/SAUPAN004120000,USA300HOU_RS08230
1580,USA300HOU_1544,https://aureowiki.med.uni-greifswald.de/SAUPAN004121000,USA300HOU_RS08235
1581,USA300HOU_1545,https://aureowiki.med.uni-greifswald.de/SAUPAN004122000,USA300HOU_RS08240
1582,USA300HOU_1546,https://aureowiki.med.uni-greifswald.de/SAUPAN004123000,USA300HOU_RS08245
1583,USA300HOU_1547,https://aureowiki.med.uni-greifswald.de/SAUPAN004124000,USA300HOU_RS08250
1584,USA300HOU_1548,https://aureowiki.med.uni-greifswald.de/SAUPAN004125000,USA300HOU_RS08255
1585,USA300HOU_1549,https://aureowiki.med.uni-greifswald.de/SAUPAN004126000,USA300HOU_RS08260
1586,USA300HOU_1550,https://aureowiki.med.uni-greifswald.de/SAUPAN004127000,USA300HOU_RS08265
1587,USA300HOU_1551,https://aureowiki.med.uni-greifswald.de/SAUPAN004129000,USA300HOU_RS08270
1588,USA300HOU_1552,https://aureowiki.med.uni-greifswald.de/SAUPAN004131000,USA300HOU_RS08275
1589,USA300HOU_1553,https://aureowiki.med.uni-greifswald.de/SAUPAN004132000,USA300HOU_RS08280
1590,USA300HOU_1554,https://aureowiki.med.uni-greifswald.de/SAUPAN004133000,USA300HOU_RS08285
1591,USA300HOU_1555,https://aureowiki.med.uni-greifswald.de/SAUPAN004134000,USA300HOU_RS08290
1592,USA300HOU_1556,https://aureowiki.med.uni-greifswald.de/SAUPAN004135000,USA300HOU_RS08295
1593,USA300HOU_1557,https://aureowiki.med.uni-greifswald.de/SAUPAN004136000,USA300HOU_RS08300
1594,USA300HOU_1558,https://aureowiki.med.uni-greifswald.de/SAUPAN004137000,USA300HOU_RS08305
1595,USA300HOU_1559,https://aureowiki.med.uni-greifswald.de/SAUPAN004138000,USA300HOU_RS08310
1596,USA300HOU_1560,https://aureowiki.med.uni-greifswald.de/SAUPAN004139000,USA300HOU_RS08315
1597,USA300HOU_1561,https://aureowiki.med.uni-greifswald.de/SAUPAN004140000,USA300HOU_RS08320
1598,USA300HOU_1562,https://aureowiki.med.uni-greifswald.de/SAUPAN004141000,USA300HOU_RS08325
1599,USA300HOU_1563,https://aureowiki.med.uni-greifswald.de/SAUPAN004142000,USA300HOU_RS08330
1600,USA300HOU_1564,https://aureowiki.med.uni-greifswald.de/SAUPAN004143000,USA300HOU_RS08335
1601,USA300HOU_1565,https://aureowiki.med.uni-greifswald.de/SAUPAN004144000,USA300HOU_RS08340
1602,USA300HOU_1566,https://aureowiki.med.uni-greifswald.de/SAUPAN004146000,USA300HOU_RS08350
1603,USA300HOU_1567,https://aureowiki.med.uni-greifswald.de/SAUPAN004147000,USA300HOU_RS08355
1604,USA300HOU_1568,https://aureowiki.med.uni-greifswald.de/SAUPAN004148000,USA300HOU_RS08360
1605,USA300HOU_1569,https://aureowiki.med.uni-greifswald.de/SAUPAN004150000,USA300HOU_RS08365
1606,USA300HOU_1570,https://aureowiki.med.uni-greifswald.de/SAUPAN004151000,USA300HOU_RS08370
1607,USA300HOU_1571,https://aureowiki.med.uni-greifswald.de/SAUPAN004152000,USA300HOU_RS08375
1608,USA300HOU_1572,https://aureowiki.med.uni-greifswald.de/SAUPAN004153000,USA300HOU_RS08380
1609,USA300HOU_1573,https://aureowiki.med.uni-greifswald.de/SAUPAN004155000,USA300HOU_RS08385
1610,USA300HOU_1574,https://aureowiki.med.uni-greifswald.de/SAUPAN004156000,USA300HOU_RS08390
1611,USA300HOU_1575,https://aureowiki.med.uni-greifswald.de/SAUPAN004157000,USA300HOU_RS08395
1612,USA300HOU_1576,https://aureowiki.med.uni-greifswald.de/SAUPAN004158000,USA300HOU_RS08400
1613,USA300HOU_1577,https://aureowiki.med.uni-greifswald.de/SAUPAN004159000,USA300HOU_RS08405
1614,USA300HOU_1578,https://aureowiki.med.uni-greifswald.de/SAUPAN004160000,USA300HOU_RS08410
1615,USA300HOU_1579,https://aureowiki.med.uni-greifswald.de/SAUPAN004161000,USA300HOU_RS08415
1616,USA300HOU_1580,https://aureowiki.med.uni-greifswald.de/SAUPAN004162000,USA300HOU_RS08420
1617,USA300HOU_1581,https://aureowiki.med.uni-greifswald.de/SAUPAN004163000,USA300HOU_RS08425
1618,USA300HOU_1582,https://aureowiki.med.uni-greifswald.de/SAUPAN004164000,USA300HOU_RS08430
1619,USA300HOU_1583,https://aureowiki.med.uni-greifswald.de/SAUPAN004165000,USA300HOU_RS08435
1620,USA300HOU_1584,https://aureowiki.med.uni-greifswald.de/SAUPAN004166000,USA300HOU_RS08440
1621,USA300HOU_1585,https://aureowiki.med.uni-greifswald.de/SAUPAN004168000,
1622,USA300HOU_1586,https://aureowiki.med.uni-greifswald.de/SAUPAN004171000,USA300HOU_RS08450
1623,USA300HOU_1587,https://aureowiki.med.uni-greifswald.de/SAUPAN004172000,USA300HOU_RS08455
1624,USA300HOU_1588,https://aureowiki.med.uni-greifswald.de/SAUPAN004173000,USA300HOU_RS08460
1625,USA300HOU_1589,https://aureowiki.med.uni-greifswald.de/SAUPAN004174000,USA300HOU_RS08465
1626,USA300HOU_1590,https://aureowiki.med.uni-greifswald.de/SAUPAN004175000,USA300HOU_RS08470
1627,USA300HOU_1591,https://aureowiki.med.uni-greifswald.de/SAUPAN004176000,USA300HOU_RS08475
1628,USA300HOU_1592,https://aureowiki.med.uni-greifswald.de/SAUPAN004177000,USA300HOU_RS08480
1629,USA300HOU_1593,https://aureowiki.med.uni-greifswald.de/SAUPAN004178000,USA300HOU_RS08485
1630,USA300HOU_1594,https://aureowiki.med.uni-greifswald.de/SAUPAN004179000,USA300HOU_RS08490
1631,USA300HOU_1595,https://aureowiki.med.uni-greifswald.de/SAUPAN004180000,USA300HOU_RS08495
1632,USA300HOU_1596,https://aureowiki.med.uni-greifswald.de/SAUPAN004181000,USA300HOU_RS08500
1633,USA300HOU_1597,https://aureowiki.med.uni-greifswald.de/SAUPAN004182000,USA300HOU_RS08505
1634,USA300HOU_1598,https://aureowiki.med.uni-greifswald.de/SAUPAN004183000,USA300HOU_RS08510
1635,USA300HOU_1599,https://aureowiki.med.uni-greifswald.de/SAUPAN004184000,USA300HOU_RS08515
1636,USA300HOU_1600,https://aureowiki.med.uni-greifswald.de/SAUPAN004185000,USA300HOU_RS08520
1637,USA300HOU_1601,https://aureowiki.med.uni-greifswald.de/SAUPAN004186000,
1638,USA300HOU_1602,https://aureowiki.med.uni-greifswald.de/SAUPAN004187000,USA300HOU_RS08530
1639,USA300HOU_1603,https://aureowiki.med.uni-greifswald.de/SAUPAN004191000,USA300HOU_RS08535
1640,USA300HOU_1604,https://aureowiki.med.uni-greifswald.de/SAUPAN004195000,USA300HOU_RS08540
1641,USA300HOU_1605,https://aureowiki.med.uni-greifswald.de/SAUPAN004199000,USA300HOU_RS08550
1642,USA300HOU_1606,https://aureowiki.med.uni-greifswald.de/SAUPAN004200000,USA300HOU_RS08555
1643,USA300HOU_1607,https://aureowiki.med.uni-greifswald.de/SAUPAN004203000,USA300HOU_RS08560
1644,USA300HOU_1608,https://aureowiki.med.uni-greifswald.de/SAUPAN004204000,USA300HOU_RS08565
1645,USA300HOU_1609,https://aureowiki.med.uni-greifswald.de/SAUPAN004205000,USA300HOU_RS08570
1646,USA300HOU_1610,https://aureowiki.med.uni-greifswald.de/SAUPAN004206000,USA300HOU_RS08575
1647,USA300HOU_1611,https://aureowiki.med.uni-greifswald.de/SAUPAN004207000,USA300HOU_RS08580
1648,USA300HOU_1612,https://aureowiki.med.uni-greifswald.de/SAUPAN004208000,USA300HOU_RS08585
1649,USA300HOU_1613,https://aureowiki.med.uni-greifswald.de/SAUPAN004209000,USA300HOU_RS08590
1650,USA300HOU_1614,https://aureowiki.med.uni-greifswald.de/SAUPAN004210000,USA300HOU_RS08595
1651,USA300HOU_1615,https://aureowiki.med.uni-greifswald.de/SAUPAN004211000,USA300HOU_RS08600
1652,USA300HOU_1616,https://aureowiki.med.uni-greifswald.de/SAUPAN004212000,USA300HOU_RS08605
1653,USA300HOU_1617,https://aureowiki.med.uni-greifswald.de/SAUPAN004214000,USA300HOU_RS08610
1654,USA300HOU_1618,https://aureowiki.med.uni-greifswald.de/SAUPAN004215000,USA300HOU_RS08615
1655,USA300HOU_1619,https://aureowiki.med.uni-greifswald.de/SAUPAN004217000,USA300HOU_RS08620
1656,USA300HOU_1620,https://aureowiki.med.uni-greifswald.de/SAUPAN004218000,USA300HOU_RS08625
1657,USA300HOU_1621,https://aureowiki.med.uni-greifswald.de/SAUPAN004221000,USA300HOU_RS08630
1658,USA300HOU_1622,https://aureowiki.med.uni-greifswald.de/SAUPAN004223000,USA300HOU_RS08635
1659,USA300HOU_1623,https://aureowiki.med.uni-greifswald.de/SAUPAN004224000,USA300HOU_RS08640
1660,USA300HOU_1624,https://aureowiki.med.uni-greifswald.de/SAUPAN004226000,USA300HOU_RS08645
1661,USA300HOU_1625,https://aureowiki.med.uni-greifswald.de/SAUPAN004227000,USA300HOU_RS08650
1662,USA300HOU_1626,https://aureowiki.med.uni-greifswald.de/SAUPAN004231000,USA300HOU_RS08665
1663,USA300HOU_1627,https://aureowiki.med.uni-greifswald.de/SAUPAN004232000,USA300HOU_RS08670
1664,USA300HOU_nc0010,https://aureowiki.med.uni-greifswald.de/SAUPAN004233000,
1665,USA300HOU_1628,https://aureowiki.med.uni-greifswald.de/SAUPAN004235000,USA300HOU_RS08675
1666,USA300HOU_1629,https://aureowiki.med.uni-greifswald.de/SAUPAN004236000,USA300HOU_RS08680
1667,USA300HOU_1630,https://aureowiki.med.uni-greifswald.de/SAUPAN004237000,USA300HOU_RS08685
1668,USA300HOU_1631,https://aureowiki.med.uni-greifswald.de/SAUPAN004238000,USA300HOU_RS08690
1669,USA300HOU_1632,https://aureowiki.med.uni-greifswald.de/SAUPAN004239000,USA300HOU_RS08695
1670,USA300HOU_1633,https://aureowiki.med.uni-greifswald.de/SAUPAN004240000,USA300HOU_RS08700
1671,USA300HOU_1634,https://aureowiki.med.uni-greifswald.de/SAUPAN004241000,USA300HOU_RS08705
1672,USA300HOU_1635,https://aureowiki.med.uni-greifswald.de/SAUPAN004242000,
1673,USA300HOU_1636,https://aureowiki.med.uni-greifswald.de/SAUPAN004243000,USA300HOU_RS08710
1674,USA300HOU_1637,https://aureowiki.med.uni-greifswald.de/SAUPAN004244000,USA300HOU_RS08715
1675,USA300HOU_1638,https://aureowiki.med.uni-greifswald.de/SAUPAN004245000,USA300HOU_RS08720
1676,USA300HOU_1639,https://aureowiki.med.uni-greifswald.de/SAUPAN004246000,USA300HOU_RS08725
1677,USA300HOU_1640,https://aureowiki.med.uni-greifswald.de/SAUPAN004247000,USA300HOU_RS08730
1678,USA300HOU_1641,https://aureowiki.med.uni-greifswald.de/SAUPAN004248000,USA300HOU_RS08735
1679,USA300HOU_1642,https://aureowiki.med.uni-greifswald.de/SAUPAN004249000,USA300HOU_RS08740
1680,USA300HOU_1643,https://aureowiki.med.uni-greifswald.de/SAUPAN004250000,USA300HOU_RS08745
1681,USA300HOU_1644,https://aureowiki.med.uni-greifswald.de/SAUPAN004251000,USA300HOU_RS08750
1682,USA300HOU_1645,https://aureowiki.med.uni-greifswald.de/SAUPAN004252000,USA300HOU_RS08755
1683,USA300HOU_1646,https://aureowiki.med.uni-greifswald.de/SAUPAN004253000,USA300HOU_RS08760
1684,USA300HOU_1647,https://aureowiki.med.uni-greifswald.de/SAUPAN004254000,USA300HOU_RS08765
1685,USA300HOU_1648,https://aureowiki.med.uni-greifswald.de/SAUPAN004255000,USA300HOU_RS08770
1686,USA300HOU_1649,https://aureowiki.med.uni-greifswald.de/SAUPAN004257000,USA300HOU_RS08775
1687,USA300HOU_1650,https://aureowiki.med.uni-greifswald.de/SAUPAN004258000,USA300HOU_RS08780
1688,USA300HOU_1651,https://aureowiki.med.uni-greifswald.de/SAUPAN004260000,USA300HOU_RS08785
1689,USA300HOU_1652,https://aureowiki.med.uni-greifswald.de/SAUPAN004262000,USA300HOU_RS08790
1690,USA300HOU_1653,https://aureowiki.med.uni-greifswald.de/SAUPAN004272000,USA300HOU_RS08795
1691,USA300HOU_1654,https://aureowiki.med.uni-greifswald.de/SAUPAN004274000,USA300HOU_RS08805
1692,USA300HOU_1655,https://aureowiki.med.uni-greifswald.de/SAUPAN004275000,USA300HOU_RS08810
1693,USA300HOU_1656,https://aureowiki.med.uni-greifswald.de/SAUPAN004277000,USA300HOU_RS08815
1694,USA300HOU_1657,https://aureowiki.med.uni-greifswald.de/SAUPAN004278000,USA300HOU_RS08820
1695,USA300HOU_1658,https://aureowiki.med.uni-greifswald.de/SAUPAN004281000,USA300HOU_RS08825
1696,USA300HOU_1659,https://aureowiki.med.uni-greifswald.de/SAUPAN004282000,USA300HOU_RS08830
1697,USA300HOU_1660,https://aureowiki.med.uni-greifswald.de/SAUPAN004283000,USA300HOU_RS08835
1698,USA300HOU_1661,https://aureowiki.med.uni-greifswald.de/SAUPAN004284000,USA300HOU_RS08840
1699,USA300HOU_1662,https://aureowiki.med.uni-greifswald.de/SAUPAN004285000,USA300HOU_RS08845
1700,USA300HOU_1663,https://aureowiki.med.uni-greifswald.de/SAUPAN004286000,USA300HOU_RS08850
1701,USA300HOU_1664,https://aureowiki.med.uni-greifswald.de/SAUPAN004287000,USA300HOU_RS08855
1702,USA300HOU_1665,https://aureowiki.med.uni-greifswald.de/SAUPAN004288000,USA300HOU_RS08860
1703,USA300HOU_1666,https://aureowiki.med.uni-greifswald.de/SAUPAN004290000,USA300HOU_RS08865
1704,USA300HOU_1667,https://aureowiki.med.uni-greifswald.de/SAUPAN004291000,USA300HOU_RS08870
1705,USA300HOU_1668,https://aureowiki.med.uni-greifswald.de/SAUPAN004301000,USA300HOU_RS08910
1706,USA300HOU_1669,https://aureowiki.med.uni-greifswald.de/SAUPAN004303000,USA300HOU_RS08915
1707,USA300HOU_1670,https://aureowiki.med.uni-greifswald.de/SAUPAN004305000,USA300HOU_RS08920
1708,USA300HOU_1671,https://aureowiki.med.uni-greifswald.de/SAUPAN004306000,USA300HOU_RS08925
1709,USA300HOU_1672,https://aureowiki.med.uni-greifswald.de/SAUPAN004307000,USA300HOU_RS08930
1710,USA300HOU_1673,https://aureowiki.med.uni-greifswald.de/SAUPAN004308000,USA300HOU_RS08935
1711,USA300HOU_1674,https://aureowiki.med.uni-greifswald.de/SAUPAN004309000,USA300HOU_RS08940
1712,USA300HOU_1675,https://aureowiki.med.uni-greifswald.de/SAUPAN004310000,USA300HOU_RS08945
1713,USA300HOU_1676,https://aureowiki.med.uni-greifswald.de/SAUPAN004312000,USA300HOU_RS08950
1714,USA300HOU_1677,https://aureowiki.med.uni-greifswald.de/SAUPAN004313000,USA300HOU_RS08955
1715,USA300HOU_1678,https://aureowiki.med.uni-greifswald.de/SAUPAN004314000,USA300HOU_RS08960
1716,USA300HOU_1679,https://aureowiki.med.uni-greifswald.de/SAUPAN004316000,USA300HOU_RS08965
1717,USA300HOU_1680,https://aureowiki.med.uni-greifswald.de/SAUPAN004317000,USA300HOU_RS08970
1718,USA300HOU_1681,https://aureowiki.med.uni-greifswald.de/SAUPAN004319000,USA300HOU_RS08980
1719,USA300HOU_1682,https://aureowiki.med.uni-greifswald.de/SAUPAN004320000,USA300HOU_RS08985
1720,USA300HOU_1683,https://aureowiki.med.uni-greifswald.de/SAUPAN004321000,USA300HOU_RS08990
1721,USA300HOU_1684,https://aureowiki.med.uni-greifswald.de/SAUPAN004324000,USA300HOU_RS09005
1722,USA300HOU_1685,https://aureowiki.med.uni-greifswald.de/SAUPAN004325000,USA300HOU_RS09010
1723,USA300HOU_1686,https://aureowiki.med.uni-greifswald.de/SAUPAN004347000,USA300HOU_RS09015
1724,USA300HOU_1687,https://aureowiki.med.uni-greifswald.de/SAUPAN004348000,USA300HOU_RS09020
1725,USA300HOU_1688,https://aureowiki.med.uni-greifswald.de/SAUPAN004349000,USA300HOU_RS09025
1726,USA300HOU_1689,https://aureowiki.med.uni-greifswald.de/SAUPAN004351000,USA300HOU_RS09030
1727,USA300HOU_1690,https://aureowiki.med.uni-greifswald.de/SAUPAN004352000,USA300HOU_RS09035
1728,USA300HOU_1691,https://aureowiki.med.uni-greifswald.de/SAUPAN004354000,USA300HOU_RS09040
1729,USA300HOU_1692,https://aureowiki.med.uni-greifswald.de/SAUPAN004355000,USA300HOU_RS09045
1730,USA300HOU_1693,https://aureowiki.med.uni-greifswald.de/SAUPAN004358000,USA300HOU_RS09050
1731,USA300HOU_1694,https://aureowiki.med.uni-greifswald.de/SAUPAN004359000,USA300HOU_RS09055
1732,USA300HOU_1695,https://aureowiki.med.uni-greifswald.de/SAUPAN004360000,USA300HOU_RS09060
1733,USA300HOU_1696,https://aureowiki.med.uni-greifswald.de/SAUPAN004361000,USA300HOU_RS09065
1734,USA300HOU_1697,https://aureowiki.med.uni-greifswald.de/SAUPAN004362000,USA300HOU_RS09070
1735,USA300HOU_1698,https://aureowiki.med.uni-greifswald.de/SAUPAN004363000,USA300HOU_RS09075
1736,USA300HOU_1699,https://aureowiki.med.uni-greifswald.de/SAUPAN004364000,USA300HOU_RS09080
1737,USA300HOU_1700,https://aureowiki.med.uni-greifswald.de/SAUPAN004365000,USA300HOU_RS09085
1738,USA300HOU_1701,https://aureowiki.med.uni-greifswald.de/SAUPAN004366000,USA300HOU_RS09090
1739,USA300HOU_1702,https://aureowiki.med.uni-greifswald.de/SAUPAN004367000,USA300HOU_RS09095
1740,USA300HOU_1703,https://aureowiki.med.uni-greifswald.de/SAUPAN004368000,USA300HOU_RS09100
1741,USA300HOU_1704,https://aureowiki.med.uni-greifswald.de/SAUPAN004369000,USA300HOU_RS09105
1742,USA300HOU_1705,https://aureowiki.med.uni-greifswald.de/SAUPAN004370000,USA300HOU_RS09110
1743,USA300HOU_1706,https://aureowiki.med.uni-greifswald.de/SAUPAN004371000,USA300HOU_RS09115
1744,USA300HOU_1707,https://aureowiki.med.uni-greifswald.de/SAUPAN004372000,USA300HOU_RS09120
1745,USA300HOU_1708,https://aureowiki.med.uni-greifswald.de/SAUPAN004374000,USA300HOU_RS09125
1746,USA300HOU_1709,https://aureowiki.med.uni-greifswald.de/SAUPAN004375000,USA300HOU_RS09130
1747,USA300HOU_1710,https://aureowiki.med.uni-greifswald.de/SAUPAN004376000,USA300HOU_RS09135
1748,USA300HOU_1711,https://aureowiki.med.uni-greifswald.de/SAUPAN004378000,USA300HOU_RS09140
1749,USA300HOU_1712,https://aureowiki.med.uni-greifswald.de/SAUPAN004379000,USA300HOU_RS09145
1750,USA300HOU_1713,https://aureowiki.med.uni-greifswald.de/SAUPAN004380000,
1751,USA300HOU_1714,https://aureowiki.med.uni-greifswald.de/SAUPAN004384000,USA300HOU_RS09155
1752,USA300HOU_1715,https://aureowiki.med.uni-greifswald.de/SAUPAN004385000,USA300HOU_RS09160
1753,USA300HOU_1716,https://aureowiki.med.uni-greifswald.de/SAUPAN004387000,USA300HOU_RS09170
1754,USA300HOU_1717,https://aureowiki.med.uni-greifswald.de/SAUPAN004388000,USA300HOU_RS09175
1755,USA300HOU_1718,https://aureowiki.med.uni-greifswald.de/SAUPAN004390000,USA300HOU_RS09180
1756,USA300HOU_1719,https://aureowiki.med.uni-greifswald.de/SAUPAN004391000,USA300HOU_RS09185
1757,USA300HOU_1720,https://aureowiki.med.uni-greifswald.de/SAUPAN004393000,USA300HOU_RS09190
1758,USA300HOU_1721,https://aureowiki.med.uni-greifswald.de/SAUPAN004396000,USA300HOU_RS09195
1759,USA300HOU_1722,https://aureowiki.med.uni-greifswald.de/SAUPAN004397000,USA300HOU_RS09200
1760,USA300HOU_1723,https://aureowiki.med.uni-greifswald.de/SAUPAN004398000,USA300HOU_RS09205
1761,USA300HOU_1724,https://aureowiki.med.uni-greifswald.de/SAUPAN004399000,USA300HOU_RS09210
1762,USA300HOU_1725,https://aureowiki.med.uni-greifswald.de/SAUPAN004400000,USA300HOU_RS09215
1763,USA300HOU_1726,https://aureowiki.med.uni-greifswald.de/SAUPAN004401000,USA300HOU_RS09220
1764,USA300HOU_1727,https://aureowiki.med.uni-greifswald.de/SAUPAN004402000,USA300HOU_RS09225
1765,USA300HOU_1728,https://aureowiki.med.uni-greifswald.de/SAUPAN004405000,USA300HOU_RS09235
1766,USA300HOU_1729,https://aureowiki.med.uni-greifswald.de/SAUPAN004406000,USA300HOU_RS09240
1767,USA300HOU_1730,https://aureowiki.med.uni-greifswald.de/SAUPAN004407000,USA300HOU_RS09245
1768,USA300HOU_1731,https://aureowiki.med.uni-greifswald.de/SAUPAN004408000,USA300HOU_RS09250
1769,USA300HOU_1732,https://aureowiki.med.uni-greifswald.de/SAUPAN004409000,USA300HOU_RS09255
1770,USA300HOU_1733,https://aureowiki.med.uni-greifswald.de/SAUPAN004410000,USA300HOU_RS09260
1771,USA300HOU_1734,https://aureowiki.med.uni-greifswald.de/SAUPAN004411000,USA300HOU_RS09265
1772,USA300HOU_1735,https://aureowiki.med.uni-greifswald.de/SAUPAN004412000,USA300HOU_RS09270
1773,USA300HOU_1736,https://aureowiki.med.uni-greifswald.de/SAUPAN004413000,USA300HOU_RS09275
1774,USA300HOU_1737,https://aureowiki.med.uni-greifswald.de/SAUPAN004414000,USA300HOU_RS09280
1775,USA300HOU_1738,https://aureowiki.med.uni-greifswald.de/SAUPAN004425000,USA300HOU_RS09285
1776,USA300HOU_1739,https://aureowiki.med.uni-greifswald.de/SAUPAN004426000,USA300HOU_RS09290
1777,USA300HOU_1740,https://aureowiki.med.uni-greifswald.de/SAUPAN004427000,
1778,USA300HOU_1741,https://aureowiki.med.uni-greifswald.de/SAUPAN004428000,USA300HOU_RS09295
1779,USA300HOU_1742,https://aureowiki.med.uni-greifswald.de/SAUPAN004429000,USA300HOU_RS09300
1780,USA300HOU_1743,https://aureowiki.med.uni-greifswald.de/SAUPAN004430000,USA300HOU_RS09305
1781,USA300HOU_1744,https://aureowiki.med.uni-greifswald.de/SAUPAN004431000,USA300HOU_RS09310
