,A,UhpA,Crp,YeiE,UvrY
ecoli_00566,5.0619139342,-2.005107438,1.494979073,0.0092378185,0.5400791580000001
ecoli_00567,4.5674540863,-1.9651002590000002,1.442336843,0.2466462495,0.421638744
ecoli_00568,3.434486029,-0.65069065,0.607936503,-1.0064084265,0.054520521
ecoli_00569,3.9313782965,-0.61795499,0.622877623,-0.9620474365,0.106632431
ecoli_00570,4.0006194479,-0.6123414650000001,0.496195963,-0.7766899195,0.035878349000000004
ecoli_00571,3.7714511108,-0.439469614,0.602191523,-0.7852191625,-0.106040569
ecoli_00572,3.5628537037,-1.253299781,0.625901413,-0.31928135150000003,-0.1599533
ecoli_00573,4.0101593788,-1.583932133,1.045357503,4.71295e-05,0.13907064400000002
ecoli_00574,4.4308931934,-0.837689235,1.6003325529999999,0.7487148605,0.485193959
ecoli_00575,4.5533344548,-0.716991974,1.598090103,0.8910584005000001,0.536907541
ecoli_00576,2.6133182678,-0.81949638,0.982030343,1.1596193015,0.285832322
ecoli_00577,3.6947482737,-0.881345127,1.277154773,1.4355298395,0.31721095600000004
ecoli_00578,3.6441042375,-0.7763229540000001,1.232406513,1.4648131725,0.25994187700000004
ecoli_00579,3.4707230555,-1.371455676,0.6953416530000001,1.6083822785000002,0.14397130800000002
ecoli_00580,2.8052508724000003,-0.604827494,1.004531303,1.2674641525,0.396737343
ecoli_00581,2.750492618,-1.007642482,0.830057743,1.1056670685,0.36592791900000005
ecoli_00582,-0.0582594545,-0.9360967080000001,0.46653734300000005,0.1883098745,0.6342299210000001
ecoli_00583,0.2387884022,-0.8907094320000001,0.224964563,-0.2025190335,0.44717284100000004
ecoli_00584,3.0127734434,-1.88705206,1.323272493,1.1512658405,-0.279704611
ecoli_00585,2.7973642718000002,-1.846349652,1.432955703,1.1071676935,-0.267814267
ecoli_00586,2.274280308,-0.54939016,0.225153443,-1.0042622115,-0.289104899
ecoli_00587,1.4331578166,-0.47692001700000003,0.48006017300000003,-0.7657430915,-0.62348042
ecoli_00588,1.4244802532,-0.48211581400000003,0.43674846300000003,-0.39345600550000004,-0.374497986
ecoli_00589,1.586837885,-0.467354343,0.46680216300000005,-0.6393930505000001,-0.441555538
ecoli_00590,0.9215711578,-0.85330745,0.390658013,1.7495330505000002,-0.52032232
ecoli_00591,1.0546408261,-0.8947934710000001,0.545242793,1.7741952955,-0.49760695800000004
ecoli_00592,4.5998820138,-0.9916440270000001,0.982287223,0.7960501965,-0.138804129
ecoli_00593,4.0179551526,-0.8484317370000001,0.887445543,1.0575259265,-0.073890813
ecoli_00594,3.5301866156,-1.539316419,0.5704754430000001,1.1150140695,-0.012876811
ecoli_00595,3.2980918614,-1.075947431,0.592155203,1.3403263895,-0.022290042000000003
ecoli_00596,2.9162719217,-1.116400915,0.307201803,1.2011342675,-0.262002057
ecoli_00597,1.9002317892,-0.926694784,0.42239436300000005,0.8912042885,-0.323657163
ecoli_00598,3.657410438,-0.78236997,0.6522730330000001,1.9647724395,-0.6051090100000001
ecoli_00599,2.2909440389,-0.635767579,0.25258847300000004,1.8195618855,-1.115209234
ecoli_00600,2.8243516874,-0.169538776,-0.387833971,-0.0535915675,-0.333091556
ecoli_00601,2.8906679342,-0.440796475,-0.184451325,0.4926083975,-0.6171224270000001
ecoli_00602,2.3547782812999998,-0.49337879100000004,0.006036631000000001,0.7964053725,-0.44905251300000004
ecoli_00603,1.9347984977000001,-0.6865057370000001,0.018638846,0.7503186635,-0.332301102
ecoli_00604,2.3862632566,-0.528982868,0.231216303,1.2104280845,-0.335867835
ecoli_00605,1.9954279204,-0.542485314,-0.144563632,0.6726158145000001,-0.37479811100000004
ecoli_00606,3.4291490539,-0.10972459100000001,0.079864026,-0.3626548925,-0.351763674
ecoli_00607,2.9678605757,-0.46251536200000004,0.7592634930000001,0.6927362905000001,0.07383561400000001
ecoli_00608,3.004613945,-0.051610563000000005,0.17330999300000002,0.4590324195,-0.42678066200000003
ecoli_00609,2.9632171152,-0.158716185,0.429255013,1.0738424195,0.11667163800000001
ecoli_00610,3.1009004722,-0.38772575600000003,0.557660793,1.0999446105,0.19681389100000002
ecoli_00611,2.4433803832,0.41737668800000005,0.305956793,0.8912060515,0.231892908
ecoli_00612,3.8849775353,-0.132180225,0.860010453,1.2793188225,0.37512426
ecoli_00613,3.7638540071,-0.396159662,0.9657211630000001,1.4037808155,0.21215630700000002
ecoli_00614,3.5813682814,-0.290017588,0.8571940530000001,1.4779073105,0.281715517
ecoli_00615,4.4864332042,0.028972064000000002,0.8164901330000001,1.5032886665,-0.380858425
ecoli_00616,3.6331428317,-0.5477116310000001,1.026877023,1.7171535835,0.34441126
ecoli_00617,3.5352096268,-0.37864608800000005,0.8530044830000001,1.6296161245,0.149837762
ecoli_00618,2.0172511455,-0.610412017,0.329227253,-1.1110251055,-0.043182156
ecoli_00619,1.8513012916,-0.5859439470000001,0.307710333,-1.0140018215,-0.11142267600000001
ecoli_00620,1.4784110031,0.343517342,1.452259763,1.1005529045,0.39398441
ecoli_00621,1.7944872605,0.430333153,1.438498573,1.0581758205,0.392092294
ecoli_00622,1.0250773507,0.588589476,0.39244801300000004,-0.3284824425,0.418386705
ecoli_00623,1.1834407604,0.599621964,0.38625268300000004,-0.2959219495,0.33394534800000003
ecoli_00624,0.4995418988,-0.309064059,0.406975843,0.27542993250000003,0.26310625600000004
ecoli_00625,0.6649933529000001,-0.44578302200000003,0.42339976300000004,0.4741692115,0.032921743
ecoli_00626,0.9606072274,0.34349830200000003,0.19224848300000003,0.27314375550000003,0.12150832800000001
ecoli_00627,0.5363846264000001,0.42763289400000004,0.130605479,0.1771877225,0.257514919
ecoli_00628,0.4244183331,-0.640360472,0.529755863,1.0023098205,0.62208906
ecoli_00629,0.9757632700000001,-0.8833324220000001,0.603931893,1.2978909105,0.5834496020000001
ecoli_00630,0.6246846138000001,0.197843349,0.502758963,-0.048001800500000004,0.38173387200000003
ecoli_00631,0.586102725,0.24443745900000002,0.5975511530000001,-0.0514192645,0.466064945
ecoli_00632,0.5000957124000001,0.14497985100000002,0.44156927300000004,-0.0046935885,0.298163922
ecoli_00633,0.7327091167,-0.1052743,0.593116823,0.0042475945,0.281728345
ecoli_00634,0.633018669,-0.027162601,0.526768513,-0.2025676895,0.07110040200000001
ecoli_00635,0.3451469401,0.08353769500000001,0.43985790300000005,-0.1798871485,0.28510750300000004
ecoli_00636,0.5286013812,0.240081603,0.525016043,-0.2163581585,0.501078832
ecoli_00637,1.1269899816,0.086376597,0.7535511330000001,-0.0318265955,0.17652673400000002
ecoli_00638,0.8916367301,0.39202265000000003,0.324298403,-0.5224937185,0.47167669700000003
ecoli_00639,0.7345856538000001,0.39330602600000003,0.324672993,-0.3596734715,0.259131696
ecoli_00640,0.35975140840000003,-0.5926757500000001,0.44124815300000003,0.1245113085,0.601831937
ecoli_00641,0.1975419096,-0.877346672,0.327799773,0.3655172285,0.5715735710000001
ecoli_00642,0.4754146877,-0.155768132,0.45389948300000005,-0.2476448785,0.348199095
ecoli_00643,0.1438058632,-0.39442497600000004,0.769870103,-0.2243168935,0.19899660100000002
ecoli_00644,0.5887912137,0.179233207,0.319938133,-0.3466623495,0.32135997600000005
ecoli_00645,0.6427529961,0.25382665600000004,0.31512674300000004,-0.2915095525,0.31795101600000003
ecoli_00646,1.0591251498,0.538648435,0.310797363,-0.5198563405000001,0.607918492
ecoli_00647,1.0098548284,0.232969747,0.447846893,-0.3538149115,0.596848731
ecoli_00648,0.6448227768,0.327134596,0.307534513,-0.4024713795,0.347482542
ecoli_00649,0.7603066756,0.300324287,0.222644383,-0.4238640535,0.45373510300000003
ecoli_00650,1.1012861052,0.40822826500000003,0.341263333,-0.42761093450000004,0.263427344
ecoli_00651,1.0064625399,0.620028302,0.27857460300000003,-0.0509728185,0.304187582
ecoli_00652,0.3267411143,-0.61426591,0.729185823,0.6246823375,0.6353521320000001
ecoli_00653,0.6413445059,-0.18513912700000001,0.851554463,0.2481052545,0.33748272100000004
ecoli_00654,0.7274540938,0.10593396000000001,0.358384973,0.2765443715,0.171041472
ecoli_00655,0.44877697240000003,-0.13628726,0.436830013,0.33588693550000004,0.348628088
ecoli_00656,0.6165587742,0.22828014400000002,0.303904393,-0.5818262685000001,0.29114011300000003
ecoli_00657,0.6798045626,0.223126135,0.315796993,-0.4629825195,0.28621171100000004
ecoli_00658,0.6749489625,0.130591807,0.05462642,-0.6184252975,0.307504335
ecoli_00659,0.7646221035,-0.141490578,0.23617991300000002,-0.5486083665,0.48434163300000005
ecoli_00660,0.6243057978000001,-0.48906871900000004,0.708976563,0.44082674050000004,0.337499237
ecoli_00661,0.4124208359,-0.8751100420000001,0.661218473,0.6068558395,0.508894988
ecoli_00662,0.9133905525,0.07239551,0.188410083,-0.5347864365,-0.04201824
ecoli_00663,0.8143578587,0.342328397,0.048706611000000004,-0.3895011065,0.231717641
ecoli_00664,0.4846091496,-0.8425921080000001,0.450496543,0.6364304555,0.52876763
ecoli_00665,0.5162560148,-0.809070591,0.38589769300000004,0.6710590125,0.45521859000000003
ecoli_00666,0.6606871225000001,0.095078877,0.383639033,-0.0141137325,0.392778361
ecoli_00667,0.9559783573,-0.575926903,0.653379393,0.6196324705,0.544703739
ecoli_00668,-0.049572928,0.198215094,0.507616873,0.41124037550000003,0.508125559
ecoli_00669,0.6051378176000001,0.800272933,0.580596903,0.2265457315,0.6423159390000001
ecoli_00670,0.7868501593,0.22411022100000003,0.525567793,-0.1824835425,0.274557777
ecoli_00671,0.7257722128,0.25516503500000004,0.541530923,-0.0796310085,0.37331855
ecoli_00672,0.41675098060000004,-0.017641659,-0.3459771,-0.2763476085,0.38467514700000005
ecoli_00673,0.19953886680000002,-0.7307225190000001,0.026489270000000002,-0.0432715685,0.30620820200000004
ecoli_00674,0.40367019530000003,0.235835745,-0.10757295,-0.0187365655,0.385125994
ecoli_00675,0.9662467745000001,0.06974242400000001,-0.092380891,0.0125955955,0.180803382
ecoli_00676,0.6852632748,0.141672786,0.31963151300000003,-0.4808578355,0.232847871
ecoli_00677,0.9796204817,0.20679592300000002,0.29391968300000004,-0.3733609305,0.352874532
ecoli_00678,0.3260661407,0.643998947,0.686319663,0.1832908145,0.598889765
ecoli_00679,0.2581062046,0.745377711,0.6933763230000001,0.1660942675,0.551715429
ecoli_00680,0.5477403894,0.021149946000000003,-0.030107003,0.11532379450000001,0.343323518
ecoli_00681,0.0968369807,-0.038575376,0.15281107300000002,0.20920979750000002,0.282997438
ecoli_00682,0.6121723108,0.16657458700000002,0.448557103,-0.25580830250000003,0.212775804
ecoli_00683,0.5455126907,0.200187266,0.464314863,-0.1249880505,0.18711686300000002
ecoli_00684,0.8852111652,-0.023107504,0.296624173,-0.4104593165,0.183295814
ecoli_00685,0.34931789820000003,-0.363173632,0.38201686300000004,-0.0996466845,0.283441796
ecoli_00686,0.9304814958000001,-0.018920768,-0.100263604,-0.46946949450000003,0.061702581000000006
ecoli_00687,0.7132834726,-0.433002323,0.082263955,-0.4453638655,0.14709201200000002
ecoli_00688,0.7044831753,0.362362145,0.068137152,-0.2289984925,0.072930384
ecoli_00689,0.7600622343,0.48820913600000004,0.008882816,-0.24063137850000002,0.122952352
ecoli_00690,0.7527760399000001,0.764070319,0.452268993,0.0277372145,0.488347874
ecoli_00691,0.7987534246,0.7918492920000001,0.516558493,0.13751040150000002,0.528613381
ecoli_00692,0.6108138693,-0.021456894,0.670868723,0.6464332295,0.659033839
ecoli_00693,0.572189968,-0.6693404460000001,0.6748039730000001,0.7983670345,0.474134294
ecoli_00694,0.5928903355,-0.510429629,0.764061093,0.3824560845,0.45779770500000005
ecoli_00695,1.1267788843,-0.5362200970000001,0.521421413,0.5400996375,0.45631115800000005
ecoli_00696,0.6800264165000001,-0.165011714,0.8270174130000001,0.4293958775,0.556369906
ecoli_00697,0.31950021170000004,0.277200117,0.6395325230000001,0.15332001950000002,0.5844723430000001
ecoli_00698,0.105686735,-0.5826316920000001,0.16358693300000002,-0.2812706875,0.0363939
ecoli_00699,-0.0615698957,-0.61287611,0.07451194300000001,-0.1986761235,0.22816971200000002
ecoli_00700,0.6584120013,0.263755187,0.087983618,0.0022496335,0.244710851
ecoli_00701,0.8931595320000001,0.14554038,0.171146073,0.0673523555,0.09308505800000001
ecoli_00702,1.1476899941,0.30230828200000004,0.30755714300000003,-0.0022154535,0.349702516
ecoli_00703,0.8571393867,0.095005744,0.43504015300000004,-0.040937626500000004,0.499777006
ecoli_00704,0.9438507498,0.6710960260000001,0.333583893,0.2000499655,0.331975479
ecoli_00705,0.9741477963,0.642975894,0.403870763,0.1438376905,0.368316429
ecoli_00706,0.7686184566,0.012320542,0.157244413,-0.5337880695,0.01112134
ecoli_00707,0.42206487260000003,0.061530019000000005,0.06503750800000001,-0.7607576975,0.11463456
ecoli_00708,1.092973981,0.39003257300000005,0.18900217300000002,-0.25570003150000004,0.43117482
ecoli_00709,1.2560630723,0.21277958100000002,0.430522603,-0.4160922065,-0.061251906
ecoli_00710,0.8264946080000001,0.21585292900000003,0.20759201300000002,-0.0874358165,0.27466949700000004
ecoli_00711,0.7448240395,-0.091512433,0.325140303,0.1469769455,0.41543192300000004
ecoli_00712,1.4641167182000001,0.58548619,0.423739103,0.2846099925,0.37307729
ecoli_00713,1.4114872451,0.620722953,0.44374538300000005,0.3486442605,0.45874749600000003
ecoli_00714,0.1635102007,0.7856786750000001,0.547181673,0.5654117335000001,0.54942046
ecoli_00715,0.1132003686,0.203407831,0.433431683,0.36907963850000003,0.6207589090000001
ecoli_00716,1.5194044981000001,-0.315161575,0.10431546100000001,-0.6458655335,0.01184044
ecoli_00717,0.9188985404000001,-0.40892073100000004,0.212229043,-0.9565984575,-0.26853301500000004
ecoli_00718,0.9757988927000001,-0.587634622,0.14875797300000002,-1.0769332425,-0.375260423
ecoli_00719,1.2083259589,-0.337559219,0.21173196300000002,-0.8766238145,-0.498306385
ecoli_00720,0.9184665644000001,-0.58782539,0.24320085300000002,-0.9869949875,-0.490483255
ecoli_00721,0.8626683794000001,-0.47052909600000004,0.21966280300000002,-0.9822533675,-0.312995829
ecoli_00722,6.5201692025,-0.390424749,0.6099491930000001,-0.31398705050000003,-0.330418093
ecoli_00723,8.4450220358,-0.25515987900000003,0.5151660730000001,-0.6960341065,-0.511156884
ecoli_00724,1.2961169861,-0.125172206,0.087196909,-0.6828462265,0.078237032
ecoli_00725,1.0471738542,-0.012237013000000001,0.47036157300000003,-0.5988408955,-0.281379836
ecoli_00727,1.2776698168,-0.250602828,0.645027843,0.0045679955,-0.02550492
ecoli_00728,1.183497252,-0.041009989000000004,0.257702043,-0.9380619515,-0.14361088
ecoli_00729,1.0902305333,0.28462288,0.527121343,-0.8410916635,-0.22090382700000002
ecoli_00730,0.5530205054,-0.355254693,0.02567041,-1.1101510065,-0.423952871
ecoli_00731,0.7229293988000001,-0.097215459,0.149264913,-1.3295982735,-0.7531470210000001
ecoli_00732,1.0429780016,-0.12256432900000001,0.23104943300000003,-0.8170782245,-0.7768697440000001
ecoli_00733,2.0440473379,0.02987797,0.264446703,-0.47930520050000003,-0.263207739
ecoli_00734,2.0218522867,0.016088742,0.491011093,-0.5995446095,-0.268888296
ecoli_00735,3.2265623276,-0.067541917,0.40659345300000005,-0.9211376365,-0.159576242
ecoli_00736,3.9483839989,0.06831751600000001,0.629358233,-0.8045542275,-0.216178434
ecoli_00737,2.4677779766,-0.227927076,0.41980537300000004,-1.0015081195,-0.114067284
ecoli_00738,2.3075104568,-0.17402714100000002,0.725253033,-0.8397176625,-0.410461014
ecoli_00739,4.4672967477,-0.43410381800000003,0.29002768300000004,-0.9910618435,-0.243821009
ecoli_00740,4.9327157696,-0.081837591,0.6440838830000001,-0.9209488035000001,-0.26447504
ecoli_00741,1.3512478267999999,-0.361207628,0.8479485130000001,0.9286965115,0.6925376310000001
ecoli_00742,1.6170386768,-1.6590846350000001,0.829896053,1.1650600375,0.379150284
ecoli_00743,1.0642948149,-0.268317914,0.544071473,-0.2397921405,-0.010908792
ecoli_00744,0.8684598028,-0.11638553400000001,0.5592394930000001,-0.26455562850000003,-0.135471067
ecoli_00745,0.9676978902000001,-0.477153506,0.47991167300000004,-0.33889133250000003,-0.12025819900000001
ecoli_00746,0.9699141093,-0.278846036,0.556417913,-0.4596640825,-0.040708504
ecoli_00747,0.742453494,-0.33715121200000003,0.493899293,-0.4474871945,-0.26860478200000004
ecoli_00748,0.8634199125,-0.399273099,0.485328093,-0.5399061205,-0.24243055300000002
ecoli_00749,4.6767891106,-1.020840611,0.464496883,-0.5944101985,-0.833087491
ecoli_00750,4.8908248227,-1.826426738,0.649161093,-0.8108259335,-1.20899957
ecoli_00751,5.299098933,-1.512871668,0.32947587300000003,-1.0158501665,-0.593465417
ecoli_00752,4.9102326335,-1.169904242,0.296778353,-0.7318396925,-0.6368458100000001
ecoli_00753,3.5146481593,-0.07612616900000001,0.201890953,-1.4640062625,-0.8059571820000001
ecoli_00754,3.6808429189,-0.058336705,0.275129713,-1.5328341025,-0.819576917
ecoli_00755,2.1133241857,-1.515544873,-0.445342181,-2.1989687275,-1.457513241
ecoli_00756,2.7350559764,-1.510751621,-0.14552193800000002,-2.5864539045,-1.484623202
ecoli_00757,3.550285916,0.046995364000000005,0.420678743,-1.6288078305,-0.6721657430000001
ecoli_00758,3.1642353258,0.349357833,0.387503033,-1.4457780075,-0.5417375010000001
ecoli_00759,0.7227629122,-0.381219609,0.515541103,0.3903318315,0.43429927300000004
ecoli_00760,0.2857250592,-0.373845635,0.419079603,0.27543166150000004,0.6154777610000001
ecoli_00761,0.9739060156,-0.46448881700000005,0.113228532,-1.1132472595,-0.1664061
ecoli_00762,0.5956797633,-0.560541924,0.145492598,-0.9996454415,-0.41797926700000004
ecoli_00763,1.0724627743,-0.342055111,0.057324061,-1.0685329685,-0.277130753
ecoli_00764,1.3761054868,-0.297536705,0.051602317,-1.0042376735,-0.25085781700000004
ecoli_00765,0.8298585828,-0.30239576700000004,0.047017895000000004,-1.0254058465,-0.159038818
ecoli_00766,1.2065698673,-0.37116893900000003,0.07806117700000001,-0.9000680375000001,-0.282195061
ecoli_00767,3.0897641714,-0.9373000290000001,0.554945433,-0.5794673665,-0.546305759
ecoli_00768,2.4276069911000002,-0.7378041780000001,0.648474443,-0.2609772765,-0.604652536
ecoli_00769,2.3941071437,-0.44610096800000004,0.5753141230000001,-0.4618569005,0.045997652
ecoli_00770,3.5766588566,-0.528542963,0.5862271530000001,-0.42970184850000004,0.015040496
ecoli_00771,1.9518797154,-0.552885332,0.693161793,-0.2126793145,0.04469204
ecoli_00772,1.8017649591,-0.6529874440000001,0.48257620300000004,-0.5288150305,-0.10276865900000001
ecoli_00773,2.9621322813,-0.31637374100000004,0.44486670300000003,-0.6828863965,0.079658385
ecoli_00774,2.6460708587,-0.044394542,0.424267453,-0.9067615955,0.188532906
ecoli_00775,2.6457234647,0.07242272300000001,0.227203863,-0.6040531025,0.159482844
ecoli_00776,2.3443726535,-0.04819065,0.196128253,-0.5023014835,0.115793011
ecoli_00777,1.6109015196,-0.7130771840000001,0.152688973,-1.3997485375,-0.6098068160000001
ecoli_00778,1.6794859393000001,-0.72433019,0.12606668000000001,-1.5241594995,-0.602246081
ecoli_00779,3.0013011217,-0.312886739,0.7941495230000001,1.3457368535,-0.29406545100000003
ecoli_00780,2.900790867,-0.223732478,0.815270033,1.3359997785,0.023484902000000002
ecoli_00781,1.4918196538,-0.041822861,0.338840073,-1.1651362605,-0.560466243
ecoli_00782,1.4398880608,-0.13751804,0.323054463,-1.1499031615,-0.6104320550000001
ecoli_00783,2.6397671192,0.42434187100000004,0.432644723,-1.5775641325,-0.43122750200000004
ecoli_00784,2.8703947409,-0.37299790600000005,0.485480993,-1.3486665045000001,-1.014945618
ecoli_00785,1.2894720337,-0.338888415,0.300746703,-1.1394072474999999,-0.666356118
