,A,CusR,HprR,CueR
ecoli_00033,-6.6622359829,-0.626250555,-0.1138213315,1.544721786
ecoli_00034,-4.6182672288,-0.17519245800000002,-0.7690503915,2.009821649
ecoli_00035,-8.2670028258,-1.412029783,-0.4569771945,0.542147531
ecoli_00036,-8.3241336313,-1.422407524,-0.48863086650000004,0.43983589300000003
ecoli_00037,-8.9427134718,-1.5029471810000001,-0.15130878650000001,1.249270518
ecoli_00038,-9.3180650023,-1.963624229,-0.0370312605,1.442754545
ecoli_00039,-0.6939202644,-0.47584092600000005,0.2421383325,-0.186487972
ecoli_00040,-0.7638922737,-0.283964351,-0.10322455650000001,0.095888161
ecoli_00041,-7.1035383822,-1.555607988,-0.3262068135,0.7692654760000001
ecoli_00042,-3.4744986586,-0.5822802930000001,-0.2279425125,0.559663349
ecoli_00043,0.3810411443,0.026533980000000002,-0.2989680575,0.10220061600000001
ecoli_00044,0.4203188047,-0.07621113900000001,-0.42941810150000004,0.085074327
ecoli_00045,1.1491769699,0.09951243100000001,-0.3860942235,-0.026612433
ecoli_00046,0.9284422153,-0.032921591,-1.0082853095,-0.13735696
ecoli_00047,-1.1602605545,-0.32497563300000004,-0.4544764705,0.065754505
ecoli_00048,-1.2292906963,-0.264022892,-0.16746230750000002,0.327071665
ecoli_00049,-4.2673679134,-0.42021508900000004,-0.8921578455,1.3958187930000001
ecoli_00050,-8.1881256271,-1.2798468139999999,-0.8276927675,0.289347471
ecoli_00051,-8.2635974908,-1.225172303,-0.8697849225000001,0.438495334
ecoli_00052,-9.4599896858,-1.67062074,-0.7962391235,0.10194705100000001
ecoli_00053,-9.3690982702,-1.622650051,-0.9428239735,0.16392454
ecoli_00054,-7.4831799422,-0.7368405880000001,-0.9708558185,1.33363022
ecoli_00055,-7.4480765725,-0.6736413050000001,-1.0195302055,1.301911925
ecoli_00056,2.5606712395,1.483282972,0.18485007750000002,0.774324506
ecoli_00057,2.5144373571000003,1.495297357,0.3017564135,0.5968365520000001
ecoli_00058,-0.0201936572,0.458658614,-0.1337755175,0.249939182
ecoli_00059,-0.06658970680000001,0.580494806,-0.0276373845,0.276317651
ecoli_00060,1.8954240903000001,1.157355785,0.7270385755000001,0.5340646840000001
ecoli_00061,1.8270280325,1.109234362,0.6448620635,0.6549762370000001
ecoli_00062,1.1014381466,1.173118695,0.2870089775,0.223624971
ecoli_00063,1.0646917325,1.340456789,0.3268861415,0.38376961600000004
ecoli_00064,-13.4349261798,-2.5612984389999998,0.14889678750000002,0.673867756
ecoli_00065,-12.7671384724,-2.708952177,-0.2330950995,0.5293551980000001
ecoli_00066,-11.5492860095,-1.95506576,-0.7443914915000001,-0.008901559
ecoli_00067,-11.5925071449,-2.113126958,-0.6829743485,0.125360624
ecoli_00068,-5.7697448395,-1.71026422,0.4194864715,-0.7461182890000001
ecoli_00070,-10.0167169856,-2.012562218,-0.42687560150000003,-0.592706064
ecoli_00071,-9.4468382433,-2.090547255,-0.42819099850000003,-1.033901883
ecoli_00072,-8.8967755011,-1.664620083,-0.44512147550000003,-0.721859676
ecoli_00073,-11.7264251445,-2.275209137,-0.8145997195,-0.004619331
ecoli_00074,-12.3336965355,-1.8767431440000002,-1.6606257385,0.151672109
ecoli_00075,3.0768948028,-0.11680501500000001,0.23234899050000002,-1.025367399
ecoli_00077,-3.079822822,-0.25296661400000003,-0.0806013245,-0.491716313
ecoli_00078,4.0772643806,0.19134088800000001,0.3801693895,-0.6224315930000001
ecoli_00079,2.073234766,1.110804342,0.1624111285,-0.407212299
ecoli_00080,-6.5753083779,-2.103820075,0.2665912445,-0.915228166
ecoli_00081,-9.6899939657,-2.109098204,0.3991447515,-0.821820948
ecoli_00082,-1.0741765789,0.216434705,-1.0586061465,0.724238597
ecoli_00083,-0.9597144860000001,0.24646215400000002,-1.0656010135,0.780104679
ecoli_00084,-0.26642902290000003,0.188808274,-0.7405406565,0.33365102700000004
ecoli_00085,-0.27441541810000003,0.196757765,-0.5261225345,0.25940443
ecoli_00086,-3.1231627207,-0.069845928,-0.028138284500000003,0.736807981
ecoli_00087,-3.3098517828,-0.096564696,-0.3510630245,0.713602641
ecoli_00088,-5.1409311042,-1.171088944,-0.47939894850000003,0.818907212
ecoli_00089,-5.1047858641,-1.174046391,-0.4395344195,0.863182607
ecoli_00090,0.7515287123000001,-0.12876906600000002,-0.1705509475,0.11578827600000001
ecoli_00091,0.5220503137,-0.186549131,-0.1369350425,0.07002235400000001
ecoli_00092,-10.9875126663,-2.201703081,-0.7774916895,-0.044631981
ecoli_00093,-12.8584694193,-1.9573352650000002,-0.9475837195000001,0.6025369190000001
ecoli_00094,-13.8497562107,-2.017706618,-0.7085750155,0.144169381
ecoli_00095,-13.4096264945,-2.143493619,-0.8384086235,0.140169773
ecoli_00096,-11.9861896684,-2.22070812,-0.7959418865000001,-0.055524210000000004
ecoli_00097,-12.7433636773,-2.372926988,-1.2110682925,0.25804682500000004
ecoli_00098,-11.6611166256,-1.596217365,-1.0084144535,-0.365462995
ecoli_00099,-12.5613527391,-1.716068681,-0.9421367605000001,-0.37662010300000004
ecoli_00100,-11.0004045372,-1.787264853,-0.060684996500000005,-0.40084645
ecoli_00101,-8.54326774,-2.2392784199999998,-1.4799290115,-1.398428933
ecoli_00102,-8.4639352831,-1.781843399,-1.0222872095,-1.620239296
ecoli_00103,-12.2613144067,-2.205833397,-1.9223677695,-1.870512835
ecoli_00104,-12.5797109064,-2.278789791,-1.1356431295,-1.500760545
ecoli_00105,2.5610122094000003,0.8899458680000001,0.2811973695,-0.540752612
ecoli_00106,-0.5751513017000001,-0.251729796,-0.3572358975,-0.624412469
ecoli_00107,-0.34852851900000004,-0.181850226,-0.2623920875,-0.480499006
ecoli_00108,-0.0532381731,0.256288065,-0.9879991855,0.102209725
ecoli_00109,0.6780332704,0.70255842,-0.7711835545,0.35818377500000004
ecoli_00110,0.2991221181,0.215153952,-0.7315147815,0.13256457600000002
ecoli_00111,0.15999372450000002,0.28369082100000004,-0.7969432675,-0.0018041910000000001
ecoli_00112,0.6534693982,0.39256964,-0.5020959135,0.127817873
ecoli_00113,0.9103739113,-0.155572954,-1.1015637715,0.37387300300000004
ecoli_00114,0.7676123379,-0.255946597,-1.0114477995,0.34282781700000003
ecoli_00115,1.0816666018,0.073979364,-0.9862408675000001,0.412249342
ecoli_00116,-0.20666993900000002,0.5011956430000001,-0.8387629545,1.130582554
ecoli_00117,-0.0803810603,0.45457307700000005,-0.45085317750000004,0.9845861410000001
ecoli_00118,0.22680107830000001,0.630523699,-0.39154718850000003,1.022140389
ecoli_00119,0.7117594125000001,0.8677617630000001,-0.7524359585,0.9908098120000001
ecoli_00120,0.8445585451000001,0.6942123320000001,-0.6570549385000001,1.008965388
ecoli_00121,0.5585123644000001,0.809302994,-0.6139700455,1.0655076
ecoli_00122,-12.7905345211,-1.38928203,-1.0396207265,0.250895213
ecoli_00123,-13.5745583349,-1.4770099060000002,-1.0401925795,0.424990666
ecoli_00124,-12.8441921514,-1.7392578950000002,-0.5476557275,0.48889203000000003
ecoli_00125,-1.9658447753,-0.783280874,-1.4386106805,0.514207641
ecoli_00126,-4.6641913091,-2.074811738,-3.0103181395,-0.272942022
ecoli_00127,-6.878957893,-2.212969073,-1.3516424755,-0.694674354
ecoli_00128,-3.6261112982,-2.194758326,-2.4721384245,-1.2932682
ecoli_00129,4.0605825190000004,-0.11281540300000001,-1.4681175235000001,0.428235921
ecoli_00130,-4.3792252656,-2.363288886,-2.0907166225,0.09675078200000001
ecoli_00131,-2.5898448487,-0.653168276,-1.2226775555,0.26566699800000004
ecoli_00132,-8.6614822016,-1.3558931379999999,-0.6018206165000001,-0.114006562
ecoli_00133,-3.016010018,-2.978580934,-2.6376097245,0.112236047
ecoli_00134,1.8617003898000002,-0.198067391,-1.1848342195,0.125335628
ecoli_00135,1.1595731308000001,0.13976264300000002,-0.4163113905,0.20248016700000002
ecoli_00136,2.7626390935,0.382407798,-0.6325836545,0.9641573160000001
ecoli_00137,0.949270052,-0.7722008060000001,-0.5414786235,-0.514371494
ecoli_00138,-4.6326821075,-2.881500091,-2.7070692425000003,0.9285628300000001
ecoli_00139,3.6734305536000003,1.065430804,-0.6159109875000001,1.091873401
ecoli_00140,-0.23853557760000002,-0.38660447000000003,-1.8338781135,-0.5366429770000001
ecoli_00141,5.145005857,1.567605922,0.0188202625,0.8614838290000001
ecoli_00142,-2.504719215,-0.12082066600000001,-0.1075708145,0.997726757
ecoli_00143,-11.032020088,-2.030257446,-0.21461298850000002,-0.43034901200000003
ecoli_00144,-0.40535779390000004,-1.100237612,-0.6734541115,0.35550395900000004
ecoli_00145,-12.4294816854,-2.201825059,0.3664014875,0.057880774
ecoli_00146,-1.6189579195000001,-1.441126774,-0.1451631015,-0.648226187
ecoli_00147,-11.6418710926,-3.250927078,-0.6431015365,-0.427774162
ecoli_00148,-0.00757993,-1.780518277,-1.5694421365,-0.580108013
ecoli_00149,-11.6058725624,-1.990115317,-0.2352105005,-0.34508999300000004
ecoli_00150,1.0439443386,-2.03840637,-1.4611823845,-0.77080834
ecoli_00151,3.4501974825,0.887910568,0.8579170745,-0.095461819
ecoli_00152,3.2820953693,1.123988654,0.8951466995,-0.261226713
ecoli_00153,3.3690763481,0.688152345,0.6240458455,-0.056717997000000006
ecoli_00154,-3.5448997836,-2.287632036,-0.5657820135,-1.004978283
ecoli_00155,2.0606614584,0.020639551000000003,0.7302035525,-0.318789563
ecoli_00157,2.4872351477,0.15971764300000002,0.8869550685,-0.059174241
ecoli_00158,1.6929269381,-0.14906944500000002,0.4202203135,-0.239483196
ecoli_00159,4.5960812396,1.351846214,0.7710044085000001,-0.777531904
ecoli_00160,0.7882322035,0.09375158500000001,0.3943902385,-0.970712776
ecoli_00169,2.3036000615,0.16934200900000002,0.2850739445,-1.790935315
ecoli_00170,2.7559309637,0.14300262,0.3019025285,-1.716438801
ecoli_00171,-11.219232859,-1.9751610099999999,-0.7667885075,-0.75808056
ecoli_00172,-11.2192168797,-1.7006544030000001,-0.0542393945,-1.212571497
ecoli_00173,2.6590168937,0.5929489,0.8398170865,-0.767564684
ecoli_00174,2.834540546,0.831242001,0.6736707825,-1.083080982
ecoli_00175,3.3147347681,0.788444923,0.35995425950000004,-0.6868014020000001
ecoli_00176,2.4968189666000002,0.7154886030000001,0.3332777095,-0.738831372
ecoli_00177,-8.4088393325,-0.705619478,-0.4335535445,0.8687788430000001
ecoli_00178,-9.0457403162,-1.073921385,-0.9306860925,0.928304074
ecoli_00179,2.2824417043,0.053160319000000004,0.1861966065,-1.3918341650000001
ecoli_00180,2.146239905,0.155122049,0.3012872055,-1.605488604
ecoli_00181,0.24029170860000001,-0.7762851260000001,-0.06377500650000001,-1.900130431
ecoli_00182,-1.0361099872,-0.730803827,-0.2330983505,-1.869874672
ecoli_00183,-13.0366334997,-1.960820189,-0.3396149935,0.06916095900000001
ecoli_00184,-13.1513369676,-1.995770124,-0.1010691155,0.191238511
ecoli_00185,-4.8363606197,-1.282438345,-0.4130506685,-1.315016073
ecoli_00186,-4.0511338656,-1.264407954,-0.30519142250000003,-1.4693723380000001
ecoli_00187,1.9744164157,0.508916367,0.0323628755,-0.396274304
ecoli_00188,1.5539395327,0.38221443800000005,-0.2957668955,-0.25110197
ecoli_00189,-5.9994768282,-1.621172242,-0.5323183285,-1.7861310810000002
ecoli_00190,-3.4213013138,-1.173571832,-0.3979500335,-1.680885379
ecoli_00191,-4.2352476875,-0.8350179230000001,0.0787978775,-1.213434297
ecoli_00192,0.656617807,0.396250074,0.6143451625,-0.997855071
ecoli_00193,1.2933406542,-0.142108648,0.0749000405,-1.2270638950000001
ecoli_00194,1.5521885032,-0.145061826,-0.0785471655,-1.510463411
ecoli_00195,1.1187954282,-0.271875309,0.0297495345,-1.476201488
ecoli_00196,0.4454144346,0.38028446,0.3950887605,-1.185732867
ecoli_00197,0.5908726414000001,0.45250473900000004,0.4035253985,-1.202549833
ecoli_00198,1.1813637108,-0.057188223,0.0665690525,-1.651241444
ecoli_00199,0.4750983059,0.317445162,0.5439685055,-0.289168472
ecoli_00200,1.0919571279,1.057915908,1.1211681245,-0.078886157
ecoli_00201,-3.6803714035,-1.211316528,0.1110501025,-0.11830506
ecoli_00202,-4.8213650346,-1.463038113,0.09662693750000001,-0.029701718000000002
ecoli_00203,-8.5590224425,-1.274729956,0.7284861465,-0.263957068
ecoli_00204,-9.4637893645,-1.656011322,0.4873956515,-0.376644056
ecoli_00205,-8.8589302285,-1.7915997090000002,0.1637864025,-0.11345742800000001
ecoli_00206,-11.3118893962,-1.828588376,0.3563180925,0.294741421
ecoli_00207,4.0360167222,0.45546934800000005,0.7530709675,0.015263212000000002
ecoli_00208,4.8658366321,1.542585692,1.7618634375000002,0.065509127
ecoli_00209,-5.6882278347,-1.258984899,0.040803504500000004,-0.16405393000000001
ecoli_00210,-5.6144681899,-1.143707819,0.1798587925,-0.095569307
ecoli_00211,-8.1312229842,-1.587098762,0.044830244500000005,-0.678478896
ecoli_00212,-7.8404063395,-1.534535704,0.1238806185,-0.396950352
ecoli_00213,-5.677893062,-1.620750085,-0.3051020555,-0.06132558900000001
ecoli_00214,1.9023464532,-0.424159549,0.5693610915,-0.077503967
ecoli_00215,0.12165427420000001,0.143184163,0.4530350495,-0.46616264300000004
ecoli_00216,0.1795703913,0.186679601,0.4383187415,-0.642832179
ecoli_00217,1.2051972273,1.1512322560000001,1.2630771185,0.076020793
ecoli_00218,3.7681411002000003,1.662954144,1.6932068255,0.5411938430000001
ecoli_00219,-7.156586777,-1.183754328,-0.1032574765,-0.408614807
ecoli_00220,-7.3343375759,-1.425475957,-0.0434794545,-0.511071238
ecoli_00221,-11.6625256088,-1.565648023,0.19481666150000002,-0.7179671080000001
ecoli_00222,-4.0991336914,-0.949614728,0.39954555150000004,-0.9645429280000001
ecoli_00223,-2.6028542509,-0.41519272700000004,0.6522515195,-0.404364655
ecoli_00224,0.2636175417,0.09987789300000001,0.8294897355,-0.417398256
ecoli_00225,-7.4567121038,-1.898632386,-0.38059061650000003,-0.28125821900000003
ecoli_00226,1.4271101136,-0.380113594,0.1211243105,-0.200783015
ecoli_00227,1.0076370274,0.36133463400000004,0.9293199415000001,-0.663650708
ecoli_00228,0.8267319468000001,0.31613155800000003,0.5927521665000001,-0.7530940530000001
ecoli_00229,0.6148277313,0.412492134,1.0021798755,-0.48421144800000004
ecoli_00230,0.8339263979,0.259044074,0.8406989515000001,-0.8823575520000001
ecoli_00231,1.2989539839,0.6426169810000001,0.9845902885000001,-0.555225806
ecoli_00232,1.3761135713,0.572202646,0.8567248505,-0.41835987300000005
ecoli_00233,-0.07635347590000001,0.11776910500000001,0.4179674095,-0.566650392
ecoli_00234,0.0211468739,0.21660504900000002,0.2704729645,-0.40012419800000004
ecoli_00235,-0.3139973048,0.5501083290000001,0.7312703825,0.000910607
ecoli_00236,0.23069306990000002,0.758784352,0.8176173485,0.39564201800000004
ecoli_00237,-0.0049515179,0.32267537700000004,0.7717564865000001,-0.7971819840000001
ecoli_00238,0.20528463530000002,0.42282186800000005,0.7059852555,-0.903094397
ecoli_00239,1.0410449343,0.41263701900000005,0.6469305395,-1.046413842
ecoli_00240,0.5735065356,0.332156294,0.5751520785,-0.919555564
ecoli_00241,-0.9837998704,0.355507564,0.4116658695,-0.12899306800000002
ecoli_00242,-0.6294402566,-0.07123478400000001,-0.1102679085,-0.448477075
ecoli_00243,-0.1695769543,0.009066674,-0.1791724725,-0.725716824
ecoli_00244,1.3673032751,0.506970683,-0.13283205450000002,-0.8927484130000001
ecoli_00245,0.9935377221,0.173170703,-0.24468391450000002,-1.002127738
ecoli_00246,-0.7668320776,0.09011323800000001,-0.4231624405,-0.104106477
ecoli_00247,0.2234400677,0.432452808,-0.4125925265,-0.044978312
ecoli_00248,1.9104811507,0.794785983,0.3804691095,0.128543348
ecoli_00249,2.0349874786,1.010996321,0.46552035550000004,0.069006599
ecoli_00250,2.5210220191,1.124343505,0.8667479755,-0.14166809400000002
ecoli_00251,2.1195365847,0.38157198200000003,0.5090268575,-0.637616288
ecoli_00252,2.8914639971,0.6714113930000001,0.8470297155000001,-0.675745173
ecoli_00253,1.3233046569,0.825229418,1.0459484215,-0.203566731
ecoli_00254,4.5707267911,1.995081037,1.6196530265,0.050518275
ecoli_00255,0.4823393993,0.22218575200000001,-0.2004681415,-0.129924952
ecoli_00256,-0.7301977403000001,-0.17838531600000002,-0.5249443195,-0.046741832000000004
ecoli_00257,2.7951454675000003,0.770612527,0.0896566365,-0.27006482600000004
ecoli_00258,5.0150831065,1.5383183900000001,0.5446217515,-0.42636439400000004
ecoli_00259,-1.1698050985,0.273883825,-0.3373187715,0.887360754
ecoli_00260,5.7871598081,2.6419742250000002,1.5044199345,0.893396548
ecoli_00261,3.8576045899,1.35677841,0.5817236625000001,-0.23352882600000002
ecoli_00262,3.4213354386,1.5948517309999999,0.7327939425000001,-0.16921881
ecoli_00263,-0.6612457021,-0.267980243,-0.0907651865,-0.42733758200000005
ecoli_00264,-0.6072534572,-0.138250328,-0.025245588500000003,-0.547638174
ecoli_00265,-0.2859002873,0.655512439,0.8584220385,0.23024633400000002
ecoli_00266,-0.2106058536,0.8085181060000001,0.9168667505,0.07376792900000001
ecoli_00267,4.4795738454,0.907993283,0.4549054255,-0.7756422070000001
ecoli_00268,4.266475777,0.524869303,-0.0006214315,-0.702882545
ecoli_00269,2.8220561864,-0.516108851,-0.5563747335,-0.487755594
ecoli_00270,-0.0795137179,-1.820951401,-1.0313615485,-0.229630836
ecoli_00271,1.5528227193,-0.21553566000000002,0.2138758345,-1.362482363
ecoli_00272,-0.1423317728,-0.544906922,-0.0443692315,-1.267727738
ecoli_00273,2.0293669989,0.521190663,0.3226053775,-0.632170187
ecoli_00274,1.9974130053999999,0.58204075,0.5019416655,-0.5835643340000001
ecoli_00275,1.1323092087,0.365062787,0.6958633095,-0.5231431470000001
ecoli_00276,0.6905225769000001,0.170676287,0.5741222195,-0.48845217100000005
ecoli_00277,-1.7396699306999999,-1.3383046410000001,0.6686163265,-0.649433131
ecoli_00278,-0.526208443,-0.9533217310000001,0.8746415055000001,-0.681247653
ecoli_00279,-0.4639246678,-0.41153551600000005,0.7914190885,0.13693638500000002
ecoli_00280,-0.4955681981,-0.26152915200000004,0.1446059855,0.7506475810000001
ecoli_00281,-2.2977151337,-0.8831628560000001,-1.3237997715,-0.378246307
ecoli_00282,-3.6121820276000003,-0.848616899,-0.9031046565,0.06193466400000001
ecoli_00283,-10.8955047698,-1.6500160670000001,-0.5557608235,-0.9349608760000001
ecoli_00284,-11.1163636718,-1.853563917,-0.27789312250000003,-0.886110331
ecoli_00285,3.1723215195,0.271643364,0.0836926675,-1.45158794
ecoli_00286,2.5297401475,0.277617286,0.35010870250000004,-1.205568963
ecoli_00287,1.5205272791,0.317619035,0.6194726645,-0.659538335
ecoli_00288,1.1807817505,0.300228863,0.5519913485,-0.6003183990000001
ecoli_00289,0.2537301741,-0.139286555,0.2667536875,-1.328221786
ecoli_00290,-3.4539440266,-0.8631135040000001,0.1453582215,-0.958237188
ecoli_00291,0.6456030858,0.166953605,0.4702026235,-0.48504234500000004
ecoli_00292,0.7463439095000001,0.181803014,0.7735390565,-0.6287587060000001
ecoli_00293,0.4944241515,0.015333878,0.6295823555,-0.522130595
ecoli_00294,0.573473211,-0.00920137,0.47169637150000004,-0.813262997
ecoli_00295,-3.5135428049,-1.318593338,-0.9958370885000001,-1.651990196
ecoli_00296,-3.8467288936,-1.3982816040000001,-0.8513700215000001,-1.5059209980000001
ecoli_00297,0.8144255618,0.101284048,0.5983357865,-0.777126364
ecoli_00298,0.46920897110000004,0.11059553800000001,0.8390903295000001,-0.40106884600000003
ecoli_00299,1.5847275577,-0.218776312,-0.22645222350000002,-1.2865816890000001
ecoli_00300,1.6013284769,-0.19468680500000002,-0.1676438395,-1.494094641
ecoli_00301,2.3522748403,-0.331765705,-1.7030702765,-1.327639621
ecoli_00302,2.9992790045,-0.273963291,-1.7518908364999999,-0.7026291880000001
ecoli_00303,0.8155830319,-0.050927339,0.44100919650000003,-0.331333154
ecoli_00304,0.8263776305,0.043178252,0.4207506395,-0.642519701
ecoli_00305,1.8539771475,-0.071671359,-0.08243547450000001,-0.046547846000000004
ecoli_00306,2.0663813259,-0.184791597,-0.3344566375,-0.42975034300000003
ecoli_00307,2.6467287451,0.009145257,-0.1709517765,-0.42837668
ecoli_00308,2.2464916639,-0.291870158,-0.21310476150000002,-0.451121139
ecoli_00309,-2.3605934827,-2.295264097,-0.9716808645,-0.492904129
ecoli_00310,-2.5386477138,-2.163919268,-0.8490011555,-0.37496477300000003
ecoli_00311,-4.727847462,-3.04482429,-0.4672750425,-0.5186499640000001
ecoli_00312,-6.494299971,-2.656254509,-0.0819605955,-0.43754635000000003
ecoli_00313,-7.5103213878,-1.525072024,0.029954690500000002,-0.22744001700000002
ecoli_00314,-8.4946721165,-1.595342924,0.1179740895,-0.238088337
ecoli_00315,-1.6840412807,-2.542261146,-0.7877254925,-0.846029235
ecoli_00316,-1.0078045346,-2.5301304350000002,-0.8780371145,-0.66981092
ecoli_00317,-0.9550028859,-2.182112737,-0.7793630905000001,-0.311997949
ecoli_00318,0.0765166997,-1.819135613,-0.9328402295,-0.39903802
ecoli_00319,0.9623713795000001,-0.205416539,0.0090538345,-1.309245952
ecoli_00320,0.8037932046,-0.173983456,0.052101061500000004,-1.052562968
ecoli_00321,2.2375226717,0.419832664,0.6612400645000001,-0.39666596600000004
ecoli_00322,3.1697276641,0.857982647,1.0383829275,-0.11109666900000001
ecoli_00323,1.4859976896,0.072466476,-0.1682306485,-1.195778125
ecoli_00324,1.2463818792999999,-0.128046153,-0.1263903865,-1.18326561
ecoli_00325,1.3235290735,-0.016998529000000002,-0.0076521035,-1.286852597
ecoli_00326,1.2237775178,0.002523897,0.37008665150000003,-1.190730456
ecoli_00327,2.20416947,0.21847527700000002,-1.2520347795,-1.116486758
ecoli_00328,2.2688733462,0.067611816,-1.4210094555000001,-1.258090303
ecoli_00329,2.8290594167,0.37562889,-0.9511217085,-0.85075249
ecoli_00330,4.0989426847,0.7265599930000001,-0.8620099195,-0.723499956
ecoli_00331,4.6135044663,1.03505375,0.6815735285,-0.9172790590000001
ecoli_00332,5.4680573782,1.261302323,0.7086176665,-0.787294838
ecoli_00333,3.2779889579,0.586287882,0.5175074575,-0.8907997390000001
ecoli_00334,3.3108283676,0.743208926,0.5795960845,-1.032621507
ecoli_00335,2.0688330556,-0.279867268,-0.4147942235,-1.89804573
ecoli_00336,1.9714925235,-0.120546761,-0.1482510665,-1.47674418
ecoli_00337,5.1785955735,0.9313412980000001,0.2114907805,-0.970208273
ecoli_00338,4.6693831281,0.8192270540000001,0.0201499735,-1.017919212
ecoli_00339,2.4462599067,0.076500986,0.1230615835,-1.403314443
ecoli_00340,2.3820264377,0.090213971,0.1728602615,-1.465252435
ecoli_00341,2.4543767401,-0.063067541,0.0743705195,-1.830463238
ecoli_00342,2.3441190317,-0.010017161,0.027926976500000002,-1.80452034
ecoli_00343,1.1259048106,-0.7507736700000001,-0.22515293050000001,-0.7244771160000001
ecoli_00344,0.5043464771,-0.90465275,-0.43613430350000004,-0.8538696680000001
ecoli_00345,5.1577578988,1.013748387,0.6256705865000001,-0.854953692
ecoli_00346,5.0220292537,0.95100997,0.6539540165000001,-0.807868789
ecoli_00347,0.9374277317,0.26394214800000004,0.7880719535,-0.9964723470000001
ecoli_00348,0.1638231427,0.184945185,0.7272223375,-0.942298999
ecoli_00349,0.44953897670000004,-0.019872894000000002,0.8117558515000001,-1.3580025230000001
ecoli_00350,0.1912078698,0.21613601600000001,0.7524849965,-1.222269734
ecoli_00351,-0.5467491554,0.04177829,0.7801004285,-1.020251618
ecoli_00352,-0.32575949200000004,-0.026512729000000002,0.5794215675000001,-1.467533797
ecoli_00353,0.2811947091,-0.061535041000000006,0.6955006655,-1.385988193
ecoli_00354,-0.0519170834,0.06528785200000001,0.6323181445,-1.288040611
ecoli_00355,-0.134084216,0.28417020400000004,0.3479506565,-0.904671522
ecoli_00356,-0.013479171600000001,0.410631566,0.4549249965,-0.851116548
ecoli_00357,-0.2345249918,0.257985285,0.2315525205,-1.013967788
ecoli_00358,-0.21916354540000002,0.15702628,0.37157588350000004,-1.035712886
ecoli_00359,0.5934986333,0.39401414500000004,0.7038738135,-0.83700148
ecoli_00360,0.6996046706,0.552489564,0.7026101515000001,-0.917530465
ecoli_00361,1.4441446757,0.309010436,0.7969676915,-1.024027587
ecoli_00362,1.2338565992000001,0.47677813500000005,1.0312671765,-1.0748490450000001
ecoli_00363,3.2995254562,1.275883254,2.1720717485,-0.46051636
ecoli_00364,3.592142646,1.10203982,1.9914067425000002,-0.363949462
ecoli_00365,-4.9765667908,-1.530421412,-1.2933724645,-2.202372651
ecoli_00366,-13.4451546,-2.222319941,-1.5659044585,-2.136442724
ecoli_00367,-12.1877503833,-2.190394765,-1.2798640575,-2.932467104
ecoli_00368,-12.0365438754,-2.445596891,-1.3941207725,-2.797636119
ecoli_00369,3.2363567736,0.662301891,1.8510699545,-0.853779073
ecoli_00370,3.1877640643,0.626818879,1.5488717035000001,-0.859106098
ecoli_00371,-13.2712379199,-2.692257234,-1.9821175125,-2.836215102
ecoli_00372,-13.0255299324,-2.548085082,-2.0097835765,-2.428273502
ecoli_00373,-12.3520203342,-2.957302166,-2.0225441015,-3.260627732
ecoli_00374,-12.3334835931,-3.157117645,-1.8665571305,-3.249296554
ecoli_00375,4.9609771553,1.075814633,1.9931625785,-0.881292862
ecoli_00376,5.094237268,1.4877149360000002,2.0373747825,-0.8955874060000001
ecoli_00377,-13.3520896372,-2.066352304,-1.8204548385,-2.062998688
ecoli_00378,-13.3111787739,-1.95601888,-1.7850479235,-2.147362903
ecoli_00379,-13.637889624,-2.651256792,-1.7444597385,-2.222174867
ecoli_00380,-13.7325092948,-2.269073607,-1.9233531265,-2.315925675
ecoli_00381,5.2268001917,1.4621762230000002,1.7872261005,-0.847261981
ecoli_00382,5.5997999516,1.140566627,1.5311019195000002,-0.924318305
ecoli_00383,-13.2341321444,-2.391236634,-1.4396512375000001,-2.0700616
ecoli_00384,-12.5888268515,-2.193142569,-1.2931426775000001,-1.973307417
ecoli_00385,-13.0644659256,-2.512442814,-1.1011421605,-2.740902565
ecoli_00386,-12.4926581209,-2.781441852,-1.3288748445,-2.825065404
ecoli_00387,5.7331388111,1.5511026270000001,1.9700303725000001,-1.363870517
ecoli_00388,6.3346142677,1.676694493,2.2159884895,-1.195262596
ecoli_00389,-13.5087413075,-2.58670042,-2.0883560315,-2.381641264
ecoli_00390,-5.341236829,-1.644105533,-1.7223674865,-2.727309087
ecoli_00391,-12.8750971139,-2.390628003,-2.2637270805,-2.762839184
ecoli_00392,-13.0959499302,-2.361332123,-2.6597472255,-3.058222193
ecoli_00393,-0.3360265445,-0.176215214,0.13383649350000001,-1.695274258
ecoli_00394,-0.7859817042,-0.266151395,0.26728537550000003,-1.516766686
ecoli_00395,1.0300394355,0.361478998,0.40736602450000003,-0.9765947020000001
ecoli_00396,0.6553666311,0.23669083300000002,0.08537813250000001,-1.246899466
ecoli_00397,1.8209018562,1.277603979,1.2731506605,0.178130324
ecoli_00398,1.281298529,1.395898386,1.1591182745,0.12790721700000002
ecoli_00399,-9.2126113537,-1.365572104,0.1576905485,-1.159235804
ecoli_00400,2.3287880896,0.9720322100000001,0.9617611785,-1.256488491
ecoli_00401,2.9188106682,0.644596355,0.2128484055,-1.109509792
ecoli_00402,2.6782628551,0.42764970700000005,0.1940449125,-1.599464651
ecoli_00403,2.7046946337,0.53805191,0.42563123350000004,-0.577268448
ecoli_00404,4.0995440306,1.285389337,0.49119094950000003,-0.552751477
