,A,NanR,Crp
DDB2__PD-004_del-qseC_Batch_6h__2,2.2499725223997924,0.4899781744406333,-0.1890055363379357
DDB2__PD-004_del-qseC_Fed-batch_6h__1,4.264958467527908,-0.7254376581525532,-0.20126649289716705
DDB2__PD-004_del-qseC_Fed-batch_6h__2,4.186223253748588,-0.6622635099751779,0.007007073388662022
DDB2__PD-004_del-qseC_Fed-batch_15h__1,2.099524141504558,-0.2574279728747628,0.24433059166856094
DDB2__PD-004_del-qseC_Fed-batch_15h__2,2.450076296573423,-0.6638355986534625,0.41673648908845706
DDB2__PD-005_del-qseF_Batch_6h__1,2.616846998255919,0.04305319832609466,-0.14804630641666705
DDB2__PD-005_del-qseF_Batch_6h__2,3.0831181832159484,0.09756571544422156,-0.2472769860054029
DDB2__PD-003_del-qseF_Batch_6h__1,1.2951274278165323,0.013644933773124812,-0.04129063094139518
DDB2__PD-003_del-qseF_Batch_6h__2,1.391073777225872,0.06984950827933822,-0.07120032371772211
DDB2__PD-003_del-qseF_Fed-batch_6h__1,5.432376659402211,-0.5256343569125788,0.07928259588675246
DDB2__PD-003_del-qseF_Fed-batch_6h__2,5.447628792953042,-0.5139309116705411,0.09988668006863577
DDB2__PD-005_del-qseF_Fed-batch_6h__1,5.200950219823384,-0.2700606368730627,-0.054992720518960425
DDB2__PD-005_del-qseF_Fed-batch_6h__2,5.564082224415079,-0.3849753668183338,0.10723371376415967
DDB2__PD-005_del-qseF_Fed-batch_6h__3,5.449627754304685,-0.5191333315326423,0.06774821772418349
DDB2__PD-005_del-qseF_Fed-batch_15h__1,3.619044753371917,-0.23560450664418295,0.1807957685003956
DDB2__PD-005_del-qseF_Fed-batch_15h__2,3.0916914908835804,-0.2054213648392782,0.18100851105295668
DDB2__PD-003_del-qseF_Fed-batch_21h__1,3.6231566958386434,-0.485306563020596,0.3843825596880919
DDB2__PD-003_del-qseF_Fed-batch_21h__2,3.996547261502191,-0.38232468264528574,0.3283143161117117
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,1.564083734762622,0.4345629708108705,-0.2055466339490284
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,3.0470600643864985,0.2401017068913269,-0.12038482798851112
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,3.5371355078972995,0.1587828757697336,-0.24527694177792905
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,4.2549102964042325,-0.5769999125271283,0.06456324456686602
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,5.815239248105347,-0.39662298917188377,0.04318616195255665
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,3.521094747565658,-0.2629634794560083,0.28437816260421656
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,2.8419368683198383,-0.21180098882864676,0.18788840247316507
DDB3__PD-009_del-arcA_Batch_6h__1,1.0241069805531815,0.15713679466706587,-0.15520693678349495
DDB3__PD-009_del-arcA_Batch_6h__2,1.109855018293887,0.2741324335394681,-0.11927548503423502
DDB3__PD-009_del-arcA_Fed-batch_6h__1,2.850456157615943,-0.26650176404518344,0.3211525795468209
DDB3__PD-009_del-arcA_Fed-batch_6h__2,3.9053383396664505,-0.6780125398810934,-0.17422284096607574
DDB3__PD-009_del-arcA_Fed-batch_15h__1,2.3709859567982434,-0.4693635608822877,0.3068175092463843
DDB3__PD-009_del-arcA_Fed-batch_15h__2,3.4159111037083445,-0.22755263932465294,0.3089395842630438
DDB3__PD-006_del-baeR_Batch_12h__1,2.217069011152242,0.4094437818538106,-0.07288080968497113
DDB3__PD-006_del-baeR_Batch_12h__2,2.176418943101861,0.3644758314020544,-0.1470714378044189
DDB3__PD-009_del-baeR_Batch_12h__1,1.4912481501002457,0.4724123815369667,0.0075413674833608715
DDB3__PD-009_del-baeR_Batch_12h__2,1.7287884356019432,0.30234029779130894,0.11000079547650364
DDB3__PD-006_del-baeR_Fed-batch_12h__1,1.244744456369619,0.28365855098529025,-0.44075017642119896
DDB3__PD-006_del-baeR_Fed-batch_12h__2,0.6270139411003823,0.2545271675402905,-0.3079824279256762
DDB3__PD-009_del-baeR_Fed-batch_12h__1,0.029832854760588,-0.27646497969751405,0.17096182082460487
DDB3__PD-009_del-baeR_Fed-batch_12h__2,1.4817794010623837,-0.3189436679497515,0.19735620347242036
DDB3__PD-009_del-baeR_Fed-batch_18h__1,0.8425964948576038,-0.09796881033260084,0.17038086081004875
DDB3__PD-006_del-lsrB_Batch_6h__1,3.2136042666212727,0.15794785645855036,-0.08679694138112204
DDB3__PD-006_del-lsrB_Batch_6h__2,2.3754506558159547,-0.050218185155944894,-0.10651403429150186
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,2.4612228758281494,-0.05875124422292899,0.3346811913157435
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,5.5075132872799175,-0.2982706982383032,0.12320570534873987
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,3.760931338548884,-0.31180813788717465,0.1671224798447568
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,3.356401545834672,-0.11648179290453965,0.3507109925052916
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,4.114432905232089,-0.33232930140804395,0.3958492591492941
DDB3__PD-009_del-lsrK_Batch_6h__1,2.015191838546567,0.023369638749896282,-0.009831828811623922
DDB3__PD-009_del-lsrK_Batch_6h__2,2.0788758800437552,0.2637478360969521,-0.14523400895794936
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,3.862346659533314,-0.10943449670430284,0.1244005654382363
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,3.067800389601109,-0.08186016160976273,0.0012933420484664284
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,3.6963527339790474,-0.3021960070891057,-0.04582048053983101
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,2.2135754692254115,-0.13297158315376836,0.2938071439648517
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,4.403275724028956,-0.20126997834912247,0.18925140721970912
DDB3__PD-006_del-lsrR_Batch_6h__1,1.8203438865368269,0.10639447609227216,-0.07682126355774699
DDB3__PD-006_del-lsrR_Batch_6h__2,1.596807625243849,0.07269790113432606,0.04568553531896491
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,4.477580680382176,-0.6827120380620828,0.0695840261226941
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,3.4991827863492437,-0.584160696723103,0.0951190132944717
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,3.931841802867363,-0.1310617327024124,0.2481661791660663
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,3.216782778652656,-0.32376452548149803,0.26532788482238345
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,3.729132402092854,-0.33533372866957745,0.2652297453274688
DDB3__PD-009_del-luxS_Batch_6h__1,2.0119768290418976,0.3691098120994951,0.0936775819929636
DDB3__PD-009_del-luxS_Batch_6h__2,2.531473048807104,0.16288568921503188,0.05667317704538455
DDB3__PD-009_del-luxS_Fed-batch_6h__1,3.401384078932379,-0.22829601578737435,0.0986771612261439
DDB3__PD-009_del-luxS_Fed-batch_6h__2,5.212810444130841,-0.0977998076811426,-0.035116893204003574
DDB3__PD-009_del-luxS_Fed-batch_15h__1,2.977274065948049,-0.4261136592035282,0.1404617131644894
DDB3__PD-009_del-luxS_Fed-batch_15h__2,2.770106608109061,-0.2255215743034977,-0.03093854772714621
DDB3__PD-006_del-rpoS_Batch_9h__1,1.20978302075343,0.5620429976625321,0.3819945803438571
DDB3__PD-006_del-rpoS_Batch_9h__2,0.5313194581114877,0.3778329875846973,0.44523928747676855
DDB3__PD-006_del-rpoS_Fed-batch_6h__1,-0.4034146518678526,0.03565831840600886,0.510032299376153
DDB3__PD-006_del-rpoS_Fed-batch_6h__2,-0.8134496042168365,-0.03968008889007901,0.6186371495562994
DDB3__PD-006_del-rpoS_Fed-batch_6h__3,-0.8737376711005426,-0.01819031605571908,0.5649106237720964
DDB3__PD-006_del-rpoS_Fed-batch_15h__1,-0.0821894185501997,-0.2969479143215405,0.3973577297010369
DDB3__PD-006_del-rpoS_Fed-batch_15h__2,0.2075984964119614,-0.09650310747008906,0.4309841373011185
DDB3__PD-009_del-tnaA_Batch_6h__1,2.3617790694160417,0.08059035213527466,-0.1565078145665204
DDB3__PD-009_del-tnaA_Fed-batch_6h__1,4.751803075108942,-0.8422796954163492,-0.03326316906695581
DDB3__PD-009_del-tnaA_Fed-batch_15h__1,4.245751269563177,-0.2932312910569781,0.2480537405512209
DDB3__PD-009_del-tnaA_Fed-batch_15h__2,3.389767280179253,0.057035457430958836,0.2778554544661009
