,A,XylR,Crp
opex__pvpi_rif__2,1.996234572,0.11529673130000001,-1.0133410348
opex__pvpi_rif__3,2.4106063325,0.1427093731,-0.8552114418000001
opex__rif__1,3.0557766122,0.1609349504,-1.0991152194
opex__rif__2,3.1219160283,0.5044146661,-0.7051006932
opex__rif__3,2.142353399,0.0524856716,-0.929753295
opex__naocl_amp__1,0.1978846252,-0.009471932,-0.0408171479
opex__naocl_amp__2,0.32885495,-0.014359686600000001,-0.17322884830000002
opex__naocl_amp__3,-1.4652469662,-0.2151879655,-0.17670345610000002
opex__naocl_kan__1,-0.3205391513,0.1381850947,-0.1133158625
opex__naocl_kan__2,-0.5222779646,-0.1088892286,-0.0346631081
opex__naocl_kan__3,0.2446590754,0.1262807272,-0.1636875546
opex__naocl_nor__1,0.1648183449,0.1640828551,0.0453136418
opex__naocl_nor__2,-0.4329456433,-0.0635717751,0.1758445305
opex__naocl_nor__3,-0.9627294232,-0.0220340849,0.16750353580000002
opex__naocl_rif__1,2.7443254534,0.0887970864,-0.8846690774
opex__naocl_rif__2,2.5641959077000003,0.4666435263,-1.0415023493
opex__naocl_rif__3,2.1785966104,0.5393851437,-0.7368803165000001
phage_lysogen__wt_ctrl__1,-0.0783624131,-0.341783804,-0.1131082358
phage_lysogen__wt_ctrl__2,-0.0389002045,-0.2095533675,-0.15099738340000002
phage_lysogen__wt_ctrl__3,0.11726261760000001,0.5513371715000001,0.26410561920000003
phage_lysogen__O104_H4__1,-0.3625696001,-0.2412980496,-0.3440473148
phage_lysogen__O104_H4__2,0.1299598337,0.202648413,0.10436316620000001
phage_lysogen__O104_H4__3,-0.09848332330000001,0.6799525457000001,0.4952732845
phage_lysogen__O157_H7_PA8__1,-0.5368803465,-0.5356477088,-0.32192762610000003
phage_lysogen__O157_H7_PA8__2,0.3574757096,0.4750453885,0.32229741440000004
phage_lysogen__O157_H7_PA8__3,-0.3881840227,0.7691780466,0.6368160699000001
phage_resist__ygbE_oe__1,-1.6684466484,-0.045159009300000004,-0.0362194251
phage_resist__wt__1,-0.7040061537,-1.2334158943,-1.5616224187
phage_resist__wt__2,0.3181795001,0.1768600029,0.4342447082
phage_resist__wt__3,0.18397036260000002,0.5277014987,0.5878589544
phage_resist__wt__4,0.2018562909,0.5288543927,0.5395187561
phage_resist__ygbE_oe__2,0.09880756410000001,-0.1472108358,-0.14160878940000002
phage_resist__ygbE_oe__3,0.2923746581,-0.2061319136,0.148584254
phage_resist__ygbE_oe__4,0.29892835970000003,-0.1283271835,0.18241322270000002
phage_resist__yahA_oe__1,-0.6818559585,0.11797881140000001,0.9307925237
phage_resist__yahA_oe__2,-0.800390877,0.18801943670000001,0.9367801035000001
phage_resist__yahA_oe__3,-0.505210371,0.2840100494,0.9764142145
phage_resist__yrfF_ko__1,0.3093000752,0.43769340710000004,0.7325937801
phage_resist__yrfF_ko__2,0.8592668443,0.7970774607000001,0.8605437876
phage_resist__yrfF_ko__3,-0.1152836292,0.5191217596000001,0.6737314587000001
pollution__wt_ctrl__1,-0.3715276206,-0.1646133799,-0.0504309921
pollution__wt_ctrl__2,-0.1263696611,-0.2113413443,0.15996817200000002
pollution__wt_ctrl__3,0.4978972816,0.37595472420000003,-0.1095371799
pollution__wt_urban__1,-0.2619070745,0.1817048865,-0.8779140316
pollution__wt_urban__2,0.2465750716,0.31435349960000003,-0.5371211839
pollution__wt_urban__3,0.3927538702,0.3704235427,-0.5047912804
pollution__wt_diesel__1,0.8520523470000001,0.6321399265000001,-0.49115894060000004
pollution__wt_diesel__2,0.2427006331,0.4119759818,-0.1463925879
pollution__wt_diesel__3,-0.22122399550000002,0.2966020661,-0.2696574214
pollution__evo_diesel__1,4.7342605540000005,1.3449403734,-0.422017325
pollution__evo_diesel__2,4.4225392051,0.9731410075,0.0331465663
pollution__evo_diesel__3,5.168416655,1.4868579093,-0.27523787650000003
ppGpp__wt_relAtrunc_00m__1,0.21153535850000002,-0.19242605340000002,-0.011476057900000001
ppGpp__wt_relAtrunc_00m__2,0.5301387235,-0.0818415032,-0.1060102587
ppGpp__mut_delrelA_10m__1,-0.5565417902,-0.0679033394,0.1512831843
ppGpp__mut_delrelA_05m__1,-0.6403927495,-0.3110105045,-0.1375585523
ppGpp__mut_delrelA_10m__2,-0.7088347994,-0.0396574517,0.2109785549
ppGpp__mut_delrelA_10m__3,-0.37401827320000003,0.0185479951,0.2609776572
ppGpp__mut_delrelA_00m__1,-0.8822506259,-0.5269622139,-0.1923561796
ppGpp__mut_delrelA_00m__2,-0.636982895,-0.4457845046,-0.34262451
ppGpp__mut_delrelA_05m__2,-0.3815153582,-0.24615325840000002,-0.1664668386
ppGpp__mut_delrelA_05m__3,-0.9894420899,-0.5539891057,-0.16714632440000002
ppGpp__mut_delrelA_00m__3,-0.6327964036,-0.36820643340000003,-0.37078453650000004
ppGpp__wt_delrelA_10m__1,1.5130462705,1.8608974297,1.475368666
ppGpp__wt_delrelA_05m__1,1.1069182567,1.6769924881,1.1376902668
ppGpp__wt_delrelA_05m__2,1.1037283513,1.6511335257000002,1.1347282112000001
ppGpp__wt_delrelA_10m__2,1.3723940278,1.6655314654,1.4212904351
ppGpp__wt_delrelA_10m__3,1.4032095981000001,1.7550406345,1.467315173
ppGpp__wt_delrelA_00m__1,0.025021081400000002,0.0344227877,-0.0192756679
ppGpp__wt_delrelA_00m__2,-0.0068318999000000005,0.021627248300000002,0.0212278545
ppGpp__wt_delrelA_05m__3,1.0527586145,1.7034094227,1.1315243246
ppGpp__wt_delrelA_00m__3,-0.018189181500000002,-0.056050036000000004,-0.0019521866
ppGpp__mut_relAtrunc_10m__1,-0.42611465330000003,-0.5329417006,-0.4916651179
ppGpp__mut_relAtrunc_05m__1,-0.5789145077,-0.6098483911,-0.34854891390000003
ppGpp__mut_relAtrunc_05m__2,-0.2993470864,-0.35773707,-0.43585225920000004
ppGpp__wt_relAtrunc_10m__1,0.3421063096,-0.0826788748,-0.1372784369
ppGpp__wt_relAtrunc_10m__2,-0.0690163968,-0.12750827550000002,-0.1642322029
ppGpp__wt_relAtrunc_10m__3,0.0904316111,0.0274292283,-0.1681617912
ppGpp__mut_relAtrunc_00m__1,-0.3141201576,-0.0986622265,-0.0774965284
ppGpp__wt_relAtrunc_00m__3,0.025400736400000002,-0.15888437930000002,0.0630814665
ppGpp__wt_relAtrunc_05m__1,0.3196798489,-0.1382815454,-0.2810515373
ppGpp__wt_relAtrunc_05m__2,0.463272673,-0.335903314,-0.28533503050000003
ppGpp__wt_relAtrunc_05m__3,0.1525294801,-0.1940496142,-0.1949960566
ppGpp__mut_relAtrunc_00m__2,-0.39763435020000004,-0.8864987312,-0.4457334711
ppGpp__mut_relAtrunc_00m__3,-0.4918974479,-0.5058803628,-0.3135830297
ppGpp__mut_relAtrunc_10m__2,-0.17678829940000002,-0.6181310975000001,-0.4912625674
ppGpp__mut_relAtrunc_05m__3,-0.5178475545,-0.7259566125,-0.402798119
ppGpp__mut_relAtrunc_10m__3,-0.6622671854000001,-0.4725936565,-0.49061737310000003
pressure__high_pressure__1,-1.1594411427,-0.2483194138,-0.49159209540000004
pressure__high_pressure__2,-1.2524707921,-0.20758546460000002,-0.2902563631
pressure__low_pressure__1,0.0900916103,-0.1027461751,0.0011446948
pressure__low_pressure__2,-0.0900916103,0.1027461751,-0.0011446948
quantum_dots__ctrl__1,0.0914806006,0.0121747121,-0.1947450853
quantum_dots__ctrl__2,-0.0914806006,-0.0121747121,0.1947450853
quantum_dots__cdte_light__1,0.1144291375,0.55064939,0.25533424920000003
quantum_dots__cdte_light__2,0.012640216400000001,0.48387292060000003,0.3336771074
quantum_dots__cdte_dark__1,0.3272230762,0.1673420981,-0.19234211680000002
quantum_dots__cdte_dark__2,-0.379403649,0.30470486150000003,-0.21453890080000002
quantum_dots__cdse_light__1,-0.1095839059,0.06652301740000001,-0.1725798192
quantum_dots__cdse_light__2,0.1614613923,0.24419710050000001,0.0807140303
quantum_dots__cdse_dark__1,0.0594876331,0.43707966200000004,-0.0703709117
quantum_dots__cdse_dark__2,0.0493714945,0.3312544591,-0.0216465485
raman__wt__1,-0.540212949,0.0177993545,0.0794100169
raman__del_cyaA__1,-0.20468861770000002,0.1037025585,-0.6136421402000001
raman__del_cyaA_01mM__1,-0.027016811300000002,0.6476935407000001,-0.5901419459
raman__del_cyaA_05mM__1,-1.03870976,-0.0914641764,-0.20304986730000002
raman__del_cyaA_1mM__1,-2.1202583504,-0.2877325582,0.09984774490000001
raman__wt__2,-0.0079909977,-0.1716116682,-0.0386433461
raman__del_cyaA__2,0.3400579851,0.6444668299,-0.7873801161
raman__del_cyaA_01mM__2,-0.17157863950000002,0.8064946008,-0.5712728994
raman__del_cyaA_05mM__2,-0.4212275065,0.0652319094,-0.0286686132
raman__del_cyaA_1mM__2,-1.7929974787,-0.7185962164,-0.23342197620000002
raman__wt__3,0.5482039467,0.15381231380000002,-0.0407666707
raman__del_cyaA__3,-0.0692728964,0.7231822868000001,-0.7308913606
raman__del_cyaA_01mM__3,-0.6153484911,0.6531147561,-0.7037627470000001
raman__del_cyaA_05mM__3,-1.0335300602,-0.1370990175,-0.2362122698
raman__del_cyaA_1mM__3,-1.9006866739000001,-0.791246102,-0.0164546772
rand_barrel__mut_nanE__1,-2.2216502241000002,0.9557444521,0.0328965424
rand_barrel__mut_nanE__2,-1.8189262129000001,0.8317232757,0.1360103685
rand_barrel__mut_nanE__3,-0.694987494,1.6291604401000002,0.5049328406
rand_barrel__mut_pdxJ_1__1,-1.8012958622,0.9529192318,0.1529755428
rand_barrel__mut_pdxJ_1__2,-1.2164262554,0.8918163502,-0.015406163700000001
rand_barrel__mut_pdxJ_1__3,-1.0793881003,1.9536882027,0.37994444860000004
rand_barrel__mut_pdxJ_2__1,-1.2999014628,0.9324285644,0.22590315390000001
rand_barrel__mut_pdxJ_2__2,-1.4438808116000001,1.1304968227,0.23212511460000002
rand_barrel__mut_pdxJ_3__1,-0.0271190431,1.4392647955,0.2831675712
rand_barrel__mut_pdxJ_3__2,-0.7992955346,0.1770869679,0.20362184190000002
rand_barrel__del_serB__1,0.7357606202,-0.0800312113,-0.011167604900000001
rand_barrel__del_serB__2,-0.7357606202,0.0800312113,0.011167604900000001
rockhopper__CV104_pHDB3__1,-6.2671273467,-1.4977172106,-0.8924017296000001
rockhopper__CV104_pHDB3__2,-6.071851129,-1.5612951736,-0.8649010421000001
rockhopper__CV104_pHDB3__3,-5.8982715769,-1.6246936971000001,-0.7001267639000001
rockhopper__CV104_pLCV1__1,-5.9676374327,-1.6170137532000002,-0.9119051060000001
rockhopper__CV104_pLCV1__2,-5.407685232,-1.5324703616000002,-0.8563503673
rockhopper__CV104_pLCV1__3,-5.8876088717,-1.6249525763000001,-0.6222702813000001
rockhopper__wt_lb__1,-5.7787180542000005,-1.5863662325,-1.0877370598
rockhopper__wt_lb__2,-6.0447159634,-2.0080538066,-1.7369671045000001
rockhopper__wt_lb__3,-5.9779677932,-2.0342634488,-1.3358746678
rockhopper__wt_lb_aMG__1,-5.8085864237,-1.6822972529,-0.48690911950000004
rockhopper__wt_lb_aMG__2,-6.3884212366,-2.0091320671,-0.9667081537000001
rockhopper__wt_lb_aMG__3,-5.9098656277,-2.2352137554000002,-1.2851862633
rockhopper__del_sgrR_lb_aMG__1,-6.7819858793000005,-1.0107543782,-0.385574128
rockhopper__del_sgrR_lb_aMG__2,-5.8901421188,-1.3539960686999999,-0.24326731070000002
rockhopper__del_sgrR_lb_aMG__3,-6.4328422058,-1.4043620983,-0.2979551923
rockhopper__del_sgrS_glyc_aMG__1,-6.3205206768,-0.4292293044,0.6722892721
rockhopper__del_sgrS_glyc_aMG__2,-7.0367131074,-0.7501288485000001,1.1260265914
rockhopper__del_sgrS_glyc_aMG__3,-6.8963806625,-1.1898505426,1.0397299023
rockhopper__del_sgrS_glyc__1,-5.2848570847,-2.2664345901000003,-0.3628059501
rockhopper__del_sgrS_glyc__2,-5.9070432298,-2.3028260453,-0.4528756111
rockhopper__del_sgrS_glyc__3,-4.7767526484000005,-1.9489643259,-0.3254764307
rockhopper__wt_lb_aMG__4,-6.3995181584,-1.3092813519,-0.18830449770000002
rockhopper__wt_lb_aMG__5,-6.2780824296,-1.447366318,-0.7544182141
rockhopper__wt_lb_aMG__6,-6.1657785055,-1.4622782359,-0.5831081023
rockhopper__wt_glyc_aMG__1,-5.5318797383,-0.8592816507000001,0.0047093158
rockhopper__wt_glyc_aMG__2,-6.8992772683,-0.5651643348000001,0.5669202778
rockhopper__wt_glyc_aMG__3,-7.5161906097,-1.1731955967,0.5677400205
rockhopper__wt_glyc__1,-6.1804140397,-1.7010942206,-0.4403543445
rockhopper__wt_glyc__2,-6.2010189323,-1.751671502,-0.24124783460000002
rockhopper__wt_glyc__3,-6.0274776364,-2.4137438857999998,-0.4115574947
rockhopper__CV108_glyc_aMG__1,-2.4385524843,-0.8484400935,-0.3562857689
rockhopper__CV108_glyc_aMG__2,-1.3373203598,0.0531099336,0.5579321807000001
rockhopper__CV108_glyc_aMG__3,-1.8016927775,-0.19026287990000001,0.5313165346000001
rockhopper__wt_glyc__4,0.823763275,0.0075444074000000005,-0.2638966479
rockhopper__wt_glyc__5,-1.3877321061,-0.8240177322000001,-0.19432084730000002
rockhopper__wt_glyc__6,3.3569857147,1.1011445676,0.10333546310000001
rockhopper__wt_glyc_aMG__4,0.5486032222,0.352008717,0.21447380530000001
rockhopper__wt_glyc_aMG__5,-0.998256694,-0.0261927872,0.2213336307
rockhopper__wt_glyc_aMG__6,-1.2490153348,-0.3089536201,0.3721320869
rockhopper__wt_glyc__7,2.7046121532000003,1.1598225853,0.3267917408
rockhopper__wt_glyc__8,1.3618632936,0.6819111063000001,0.5609825497
rockhopper__wt_glyc__9,2.8783727480000003,1.0729147459,0.28759943400000004
rockhopper__wt_glyc__10,3.5905327429,1.2849723704,-0.2368919985
rockhopper__wt_glyc__11,2.8054297716,0.8914861690000001,0.14532827
rockhopper__wt_glyc__12,2.2750830157,0.49073138860000004,0.3642317098
rpoD__wt__1,-0.0432303365,-0.2780047905,-0.2650089901
rpoD__wt__2,0.5792339406,0.2404128364,0.1635474037
rpoD__rpoD_mut__1,-0.7709643674000001,0.34755609930000003,0.1684464855
rpoD__rpoD_mut__2,0.4938947407,0.175808489,0.2976957928
rpoD__rpoD_mut__3,-0.4656555472,-0.2567544526,0.1507827136
rpoD__wt__3,-0.5360036041,0.037591954000000004,0.1014615864
rpoN_peptide__ctrl__1,-0.5566806422,0.0198885392,0.0327470021
rpoN_peptide__ctrl__2,-0.4928032127,-0.0051200322,0.0481021751
rpoN_peptide__ctrl__3,1.0494838549,-0.014768507,-0.0808491772
rpoN_peptide__nminus__1,-0.3016312537,0.1348189914,0.13673644840000002
rpoN_peptide__nminus__2,-0.42204321850000004,0.080832282,0.07923360680000001
rpoN_peptide__nminus__3,1.2609526739999999,0.1900900305,0.0144034674
rpoN_peptide__nplus__1,-5.1286618109,-0.8861651061,-1.632512297
rpoN_peptide__nplus__2,-5.059184112,-0.8104304877,-1.6693356927
rpoN_peptide__nplus__3,-4.9989460325,-0.7896715678,-1.6531858744
rpoN_peptide__s54_wt__1,-0.6828661753,-0.1851558677,-0.2182690823
rpoN_peptide__s54_wt__2,-0.6685716548,-0.1812505721,-0.19587325690000001
rpoN_peptide__s54_wt__3,-0.7707175359,-0.12561710950000002,-0.2994099301
rsd__wt_ee__1,-0.0271361655,0.0442280293,-0.0842798241
rsd__wt_ee__2,0.0271361655,-0.0442280293,0.0842798241
rsd__del_rsd_ee__1,0.3331571741,0.1783991245,0.0678688308
rsd__del_rsd_ee__2,-0.2208691696,0.0642711068,0.030330043600000002
rsd__del_ssrS_ee__1,-0.7846477493,0.43177430380000004,0.5365988028
rsd__del_ssrS_ee__2,-1.0197437136,0.30962556280000003,0.5911904992
rsd__del_rsd_ssrS_ee__1,-0.2062267258,0.67077847,-0.32946598320000003
rsd__del_rsd_ssrS_ee__2,-0.4942178742,0.3617046672,-0.6170200674
rsd__del_rpoS_ee__1,0.2438964493,0.3993767653,1.0357575523
rsd__del_rpoS_ee__2,-0.4055708525,0.1628678271,0.9608772845
rsd__wt_me__1,1.2243977411,0.051292425100000004,-0.1932318201
rsd__wt_me__2,1.6850886232,0.1124532813,-0.24201875890000002
rsd__del_rpoS_me__1,1.3474834850000001,0.2595936032,-0.2242368632
rsd__del_rpoS_me__2,2.5187011977,0.363585341,-0.2415859193
rsd__wt_ts__1,3.0331726841,0.0438702116,-1.6596404198
rsd__wt_ts__2,2.1964282057,0.033865430200000005,-1.5412069563
rsd__del_rsd_ssrS_ts__1,3.0506277375,0.3397075074,-1.6338730553
rsd__del_rsd_ssrS_ts__2,2.4170235552,0.19903486210000002,-1.6921309905
rsd__del_rpoS_ts__1,3.0707500698,0.9021519834,0.024751287900000002
rsd__del_rpoS_ts__2,2.790338776,0.7507392043000001,0.0278344303
rsd__wt_s__1,3.6425120509,0.4134704484,-1.4241152532
rsd__wt_s__2,3.6469973475,0.0407116998,-1.6590049948
rsd__del_rsd_s__1,4.0119235868,-0.3077155722,-1.8726274564
rsd__del_rsd_s__2,4.1235496458,-0.11732800950000001,-1.8730596957
rsd__del_rsd_ssrS_s__1,4.6751812977,0.23658002690000002,-1.10328679
rsd__del_rsd_ssrS_s__2,5.289680108,0.4429089124,-1.1546180975
rsd__del_rsd_ls__1,5.6412234235,-0.2666797691,-2.9067680232
rsd__del_rsd_ls__2,5.7858675223,-0.16566995680000002,-3.0181921286
rsd__del_ssrS_ls__1,4.7376550179,-0.3095490985,-1.5439177016999999
rsd__del_ssrS_ls__2,4.4607875694,-0.4766027494,-2.1842734612
rsd__del_rsd_ssrS_ls__1,5.6315348949,-0.0264113093,-1.616189157
rsd__del_rsd_ssrS_ls__2,5.3302403993,0.06580919510000001,-1.5982655594000001
rsd__del_rpoS_ls__1,3.3112472201,-0.9406670714,-1.5932065020000001
rsd__del_rpoS_ls__2,3.5654223735,-0.0985677216,-1.2939667953
sdsR_ryeA__wt_3h__1,1.0086676414,0.4309109843,0.0834236646
sdsR_ryeA__wt_8h__1,-0.3289946174,-0.3152859726,-1.0800252217
sdsR_ryeA__wt_3h__2,-1.0086676414,-0.4309109843,-0.0834236646
sdsR_ryeA__wt_8h__2,-0.5039635032,-0.4423172587,-1.0200857079
starve_series__t00_growth1__1,0.3760542073,0.0553420271,0.023435122500000002
starve_series__t00_growth1__2,0.27114176100000004,0.0732511406,0.1248516005
starve_series__t00_growth1__3,0.1527658703,0.20080954250000002,0.0692848872
starve_series__t00_growth1__4,-0.7999618386,-0.3294027101,-0.21757161020000002
starve_series__t01_starve__1,5.9214734319,0.25484368890000003,0.1391748524
starve_series__t01_starve__2,6.4618727225,0.38285708020000003,0.0317638306
starve_series__t02_starve__1,9.9971364133,0.09022577250000001,-0.5801942053
starve_series__t02_starve__2,9.5448260282,0.36335067590000003,-0.6708481182
starve_series__t03_starve__1,10.3564260296,-0.3374756607,-0.2977467191
starve_series__t03_starve__2,10.3037514868,0.0047258363,-0.22816473310000002
starve_series__t04_starve__1,11.2300731246,-0.061802030300000005,-0.4658876377
starve_series__t04_starve__2,11.6090094979,0.1644187424,-0.4601301404
starve_series__t05_starve__1,11.3183237115,-0.3645537695,-0.9132657347
starve_series__t05_starve__2,10.8844528628,-0.2380453994,-0.9598387660000001
starve_series__t06_starve__1,11.0931151252,-0.1269201218,-1.1240828075
starve_series__t06_starve__2,11.0563475741,-0.3421728705,-1.1933479101
starve_series__t07_starve__1,10.4435919822,-0.6936329487,-1.4654213975000001
starve_series__t07_starve__2,10.7089266415,-0.4430668284,-1.2839636258
starve_series__t08_starve__1,9.9853712032,-0.8994820539,-1.5241984337
starve_series__t08_starve__2,10.2566963647,-0.7447485892,-1.4587504675
starve_series__t09_starve__1,10.1689555914,-0.7642594502000001,-1.6489719420000002
starve_series__t09_starve__2,9.3717586025,-0.8208059848,-1.7515646770000002
starve_series__t10_starve__1,8.6882240566,-1.4131960536000001,-1.770421453
starve_series__t10_starve__2,8.5772682036,-1.5187584653,-1.7906801929
starve_series__t11_starve__1,8.369271858,-0.5785981489,-1.6497521704
starve_series__t11_starve__2,9.0563499034,-1.1279346838,-1.6595707367
starve_series__t12_starve__1,8.0733063665,-1.242279911,-1.5958078438999999
starve_series__t12_starve__2,8.2587314424,-0.8632524372,-1.5052361202
starve_series__t14_starve__1,8.1705271778,-0.6630354954000001,-1.2832103901
starve_series__t14_starve__2,8.2067098075,-0.7488607222,-1.4664207613
starve_series__t16_starve__1,7.5719616084,-0.7815845694,-1.1202172584
starve_series__t16_starve__2,7.8737253688,-0.7265036341000001,-1.1002127465
starve_series__t17_starve__1,7.3291190029,-0.5984317632,-1.1087708567
starve_series__t17_starve__2,7.6393036175999995,-0.6301815962,-1.0562763317
starve_series__t18_starve__1,7.2091229116,-0.3283065605,-1.0770613484
starve_series__t18_starve__2,6.6570286607,-1.0036558393,-1.3037934838
starve_series__t20_starve__1,-0.2808426509,-0.17174611350000002,-0.6188562966000001
starve_series__t20_starve__2,-0.6595818287,0.0224961568,-0.685956077
starve_series__t21_growth2__1,-1.0869819951,-0.6453834146,-0.9771786215
starve_series__t21_growth2__2,-0.5331870007,-0.4208182595,-0.7984177568
starve_series__t22_growth2__1,0.0040184261,0.138043935,0.1972167981
starve_series__t22_growth2__2,-0.29894064070000004,-0.3142700688,-0.25833408480000003
starve_series__t23_growth2__1,-0.29458177680000003,0.0178985659,-0.07625097460000001
starve_series__t23_growth2__2,-0.3080319695,-0.0183793992,-0.12687704800000002
starve_series__t25_growth2__1,-0.7492621931,-0.2277203562,0.4079259133
starve_series__t25_growth2__2,-0.1542804609,-0.3243280629,0.30098022150000003
starve_series__t26_growth2__1,-0.4787879917,-0.29800864600000004,0.5016748605
starve_series__t26_growth2__2,-0.1365738315,-0.6503561235,0.24660512910000001
starve_series__t27_growth2__1,-0.2899748528,-0.0009702306000000001,0.6661311877
starve_series__t27_growth2__2,-0.277000376,0.0558138477,0.6329567987
starve_series__t28_growth2__1,0.5025269378,0.0304120816,0.4183987155
starve_series__t28_growth2__2,0.4294550936,0.1003002504,0.48370192910000004
time_course__lb_4hr__1,-0.4116317198,-0.0505226906,-0.0066037492
time_course__lb_4hr__2,0.0654903264,-0.0923136876,0.0077228519
time_course__lb_4hr__3,0.3461413934,0.1428363781,-0.0011191027
time_course__lb_8hr__1,-1.047085352,-0.9669507055000001,-1.3647463804
time_course__lb_8hr__2,-1.0705064442,-0.8653412388,-1.380566146
time_course__lb_8hr__3,-0.8835769032,-0.9247804146,-1.5210848611999999
time_course__lb_24hr__1,-0.2081964969,-0.6227111101,-1.1906271379
time_course__lb_24hr__2,1.2363354521,-0.3955066347,-1.1528320159
time_course__lb_24hr__3,0.6188780591,-0.2618106544,-1.2579894262
time_course__lb_72hr__1,-2.1400107984,0.6397506017,0.9529671083000001
time_course__lb_72hr__2,-1.1589391146,0.6778397053,0.9658081033
time_course__lb_72hr__3,-0.9437686045,0.3118947774,1.1082667562
time_course__lb_144hr__1,-0.9749607695,0.12483675450000001,0.4603158248
time_course__lb_144hr__2,-0.9095354302,0.2389488307,0.3963233387
time_course__lb_144hr__3,-0.7459023783000001,0.06271883980000001,0.1587720879
time_course__lb_192hr__1,-0.1383595695,0.1723988461,0.4995220433
time_course__lb_192hr__2,-0.6769617476,0.6297066131,0.7128912778000001
time_course__lb_192hr__3,-0.543468256,0.0456326805,0.18456944620000001
triclosan__wt__1,-0.7201120436,-0.3494926238,-0.23651794610000001
triclosan__wt__2,-1.0837446815,-0.1043528883,-0.0638936618
triclosan__wt__3,1.8038567251000002,0.453845512,0.3004116079
triclosan__evo_amx_tcs__1,1.0368898522,0.13231384370000002,-0.36936284280000004
triclosan__evo_amx_tcs__2,4.3458186398,0.5070006196,0.0483945025
triclosan__evo_amx_tcs__3,0.2873569694,0.4262523066,0.1697071903
triclosan__evo_chl_tcs__1,0.0322824244,-0.1866390141,0.0819766386
triclosan__evo_chl_tcs__2,-0.7685305434,-0.10348922990000001,0.0312762479
triclosan__evo_chl_tcs__3,-0.8683162604,-0.5154369227,-0.0104577294
triclosan__evo_tet_tcs__1,-0.9368076558,-0.4724863723,0.26916821550000003
triclosan__evo_tet_tcs__2,-0.5076983075,0.10701467860000001,0.0222155
truHMM__48C_15m__1,0.9452996306,0.0291378854,-0.2181308123
truHMM__48C_15m__2,1.7710758705,0.0540216293,-0.20736263130000002
truHMM__48C_15m__3,0.5615044464,-0.0115754649,-0.3580729292
truHMM__48C_30m__1,2.9580473824,-0.32356552250000004,-1.1019684904
truHMM__48C_30m__2,2.8809591932,-0.6955914742,-1.1014998148
truHMM__48C_60m__1,3.0642298785,-1.2223672357,-1.7909618398
truHMM__48C_60m__2,3.0752625885000002,-1.2253807436,-1.7921226591
truHMM__phos_0h__1,0.0258382581,0.0305936189,-0.0064831920000000005
truHMM__phos_0h__2,-0.0258382581,-0.0305936189,0.0064831920000000005
truHMM__phos_2h__1,1.8642881475,-0.3416347075,-0.5172351907
truHMM__phos_2h__2,1.2072986543,-0.2611039595,-0.4930876744
truHMM__phos_4h__1,1.8141340315,0.1722619686,-1.5109077319000002
truHMM__phos_4h__2,2.220972236,-0.107656924,-1.546671549
truHMM__phos_4h__3,2.0542956811,-0.6312942154,-1.7910974918
control__wt_glc__1,-0.0337260992,-0.0210226615,0.012478646000000001
control__wt_glc__2,0.0337260992,0.0210226615,-0.012478646000000001
fur__wt_dpd__1,2.2227473384,-0.0620496205,0.077574131
fur__wt_dpd__2,2.8234569993000003,-0.2289490085,-0.090682171
fur__wt_fe__1,0.23732628990000001,-0.0861196625,-0.030513673
fur__wt_fe__2,0.6114097565000001,-0.0785204545,0.05819072
fur__delfur_dpd__1,2.1983436184,-0.1984341635,-0.105981984
fur__delfur_dpd__2,2.1645016963,-0.3243135625,-0.22346684100000003
fur__delfur_fe2__1,0.9347394008000001,0.1927704245,0.436429913
fur__delfur_fe2__2,0.6847417148,0.1981758275,0.367563393
acid__wt_ph5__1,0.42601663910000004,0.0214346135,0.345522573
acid__wt_ph5__2,0.8020913791000001,0.0010440805000000001,0.343136463
acid__delgadx_ph5__1,0.7954163066000001,-0.1676055415,0.33938771300000004
acid__delgadw_ph5__1,0.8279765984,0.047923349500000004,0.383863793
acid__delgadw_ph5__2,0.9644277542,0.0699076615,0.33986178300000003
acid__delgade_ph5__1,0.9132015459,-0.0765895915,0.43240872300000005
acid__delgade_ph5__2,0.6038155606,0.1948334535,0.482436193
oxidative__wt_pq__1,3.5332302629,0.4778243105,0.17662370300000002
oxidative__wt_pq__2,2.6395660626,0.6718043045000001,0.24038529300000003
oxidative__deloxyr_pq__1,2.4925084857,0.6059674985,0.513155013
oxidative__deloxyr_pq__2,2.1746941268,0.6572059075000001,0.536337303
oxidative__delsoxr_pq__1,2.9943039568,0.3893045465,0.334672533
oxidative__delsoxr_pq__2,2.7130786601,0.2536901675,0.387059873
oxidative__delsoxs_pq__1,3.2298443928,0.4753852255,0.513462963
oxidative__delsoxs_pq__2,3.312270152,0.5474407745000001,0.5104807530000001
nac_ntrc__wt_csn__1,1.958467459,0.14405170050000002,-0.07279683
nac_ntrc__wt_csn__2,1.8371685349,-0.013747064500000001,-0.093243951
nac_ntrc__wt_cytd__1,1.0586002511000001,0.09324934750000001,-0.043119613
nac_ntrc__wt_cytd__2,0.4852513283,0.0726911745,-0.07348926
nac_ntrc__wt_gln__1,1.3217229396,0.3666195735,0.16383650300000002
nac_ntrc__wt_gln__2,1.6656227698000001,0.30015666350000003,0.11651884600000001
nac_ntrc__bw_delnac_csn__1,3.9890071482,0.4014672675,0.16921202300000002
nac_ntrc__bw_delnac_csn__2,3.1674948192,-0.1539119055,0.03216219
