,SRX1726505,SRX1726506,SRX1726507,SRX1726508,SRX1726509,SRX1726510,SRX1726511,SRX1726512,SRX1726513,SRX1081650,SRX1081651,SRX1081652,SRX1081653,SRX1081654,SRX1081655,SRX1081656,SRX1081657,SRX1081658,SRX1081659,SRX1081660,SRX1081661,SRX1081662,SRX1081663,SRX1081664,SRX1081665,SRX1081666,SRX1081668,SRX1081669,SRX1081670,SRX1081671,SRX1081672,SRX1081673,SRX1081674,SRX1081675,SRX1081676,SRX1081677,SRX1081678,SRX1081679,SRX1081680,SRX1081681,SRX1081682,SRX1081683,SRX1081684,SRX1081685,SRX1081686,SRX1081687,SRX1081688,SRX1081689,SRX1081690,SRX1081691,SRX1081692,SRX1962715,SRX1962716,SRX1962717,SRX1962718,SRX1962719,SRX1962720,SRX1962721,SRX4892146,SRX4892147,SRX4892148,SRX4892149,SRX4892150,SRX4892151,SRX4892152,SRX4892153,SRX4892154,SRX4892155,SRX4892156,SRX4892157,SRX4892158,SRX4892159,SRX4892160,SRX4892161,SRX7620814,SRX7620815,SRX7620816,SRX7620817,SRX7620818,SRX7620819,SRX7620856,SRX7620857,SRX7620858,SRX7620859,SRX7620860,SRX7620861,SRX7620862,SRX7620863,SRX7620864,SRX7620865,SRX7620866,SRX7620867,SRX2161502,SRX2161503,SRX2161504,SRX2161505,SRX2161506,SRX2161507,SRX2161508,SRX2161509,SRX2161510,SRX2161511,SRX2161512,SRX2161513,SRX2161514,SRX2161515,SRX2161516,SRX2161517,SRX2161518,SRX2161519,SRX2161520,SRX2161521,SRX2161522,SRX2161523,SRX2161524,SRX2161525
SP5448_05285,-0.0078497655,0.0547565453,-0.046906779700000005,-2.0502897338,-1.9846118563,-0.8276757773000001,-2.167571099,-2.0090350790000002,-2.0399029518,0.148206882,-0.0649294427,-0.2218948218,0.0219082087,-0.006612722200000001,0.22891915640000002,-0.1265959013,-0.2642060439,-0.1710764898,-0.3680381491,-0.1565988351,-0.0698994057,-0.0210383123,0.15418532710000002,0.22248015140000002,0.1233721435,0.0898681889,0.3184111183,0.0763668302,-0.021015276000000003,0.1081873934,-1.1794822196,-1.4853762118,-1.5020397224000002,-1.4159697081,-0.7029846358,-1.1046087268,-0.8284292478,-1.1399323446,-1.4324213594000001,-1.3726863243,-1.6058636788,-1.4594510126,-1.0553039857,-1.6889416663999999,-1.5797003809999999,-1.119378351,-2.7432686069,-1.2865786582,-0.43059595710000004,-0.39895904320000003,-0.6088480172,0.032265520400000004,-0.0277842475,-0.0044812729,-1.6100045201,-0.7295586283000001,-0.619306405,-0.5455646003,0.0728416578,-0.0277381052,0.0340838485,-0.0791874011,-0.199180661,-0.25185225,-0.1698556294,-0.2977473088,-0.14476153660000002,-0.0951527308,-0.1463802411,-0.081867834,-0.0261466377,-0.028453682,-0.0308602566,-0.1260770635,-0.1717553078,-0.1570158394,-0.0848252926,-1.7873772012,-1.6333453413,-1.7309840345,0.2952161976,-1.8096109757,-0.0038362143000000002,-1.7725645292,0.499694644,-2.1172832492,0.5148834151,-0.3075949261,0.1231449899,-0.38218273280000004,-0.2244319652,-1.0447184425,-0.0208768096,0.0306640618,-0.0097872522,-0.1268628631,-0.06394953810000001,-0.19345980810000002,-0.10040291970000001,-0.1093286053,-0.2344781877,-0.2917540307,-0.3832453665,-0.3663273609,-1.9282813638,-2.0444313658,-1.9300075072,-1.5929599163,-1.6938858511000001,-1.4716208899,-1.4186363852000001,-1.7900368938,-1.4496947468,-2.1344968347,-2.053125619,-2.3095050245
SP5448_05290,0.13974556900000001,-0.3148275063,0.17508193730000002,-1.8277248664,-1.9304988179,-0.7276000483,-2.0012626061,-2.0657048651,-2.226838827,0.0264127345,-0.07711229630000001,0.09209675020000001,0.0814743073,-0.0510085516,0.3844950368,-0.10525777010000001,-0.1451745535,0.017237660000000002,-0.2519148165,-0.2851296849,-0.160576552,-0.0288415533,0.1337852582,0.1394744302,-0.0668764959,0.0883926331,0.26954375,-0.0706525436,-0.0609564379,0.0705886952,-1.1409257645,-1.5577945121,-1.4950375607000002,-1.5764552902,-0.729526929,-1.0710909518,-1.0255643694,-1.2381863500999999,-1.3503379918,-1.4837243606000001,-1.2617861891,-1.6353518812,-1.5962269293,-1.8185477834000001,-1.9326778459,-1.0486447196,-2.7200858099,-1.2352603542,-1.2254373825,-1.4114944855,-1.1076454075,0.15850555930000002,-0.1890780136,0.0305724543,-2.0095087356,-0.7303178658,-0.7708813618,-0.8272129961,0.0977115732,-0.028675369200000002,-0.014721552300000001,-0.0543146516,-0.2293220504,-0.2036054071,-0.13350810600000002,-0.2999573486,-0.12403368790000001,-0.0815976558,-0.2159890284,-0.21223685590000002,-0.051067499999999995,-0.0001671169,-0.0035299477,-0.1342364207,-0.3991417961,-0.5168036579,-0.48845913020000004,-2.8909833555,-2.6316783108,-2.9102950585,0.6227654849,-2.9725943201,0.3633122713,-2.9938644089,0.6700258293,-3.2086967269,0.8224284730000001,-0.3412910384,0.3280414763,-0.302786457,0.253934635,-1.302712675,0.0393608199,-0.018003674100000002,-0.0213571458,-0.11241181380000001,-0.1527156539,-0.27241653320000003,-0.19463077680000002,-0.0731478391,-0.3353379629,-0.31327059430000004,-0.3162119906,-0.3160064944,-2.1076968246,-2.1594892345,-2.1728144149,-2.6353089782,-2.404063746,-2.7467437313,-1.7660287591000001,-1.8861296395,-1.5984210523,-3.2437496359,-2.7030534519,-3.2426525486
SP5448_05295,-0.011740383,-0.12342811790000001,0.13516850090000002,-1.2684730079,-1.3732099435,-0.5452245029,-1.2875742686,-1.3452208256,-1.3535706788000001,0.3297714357,0.1386790692,0.6444818849,0.0876439777,0.31768512860000003,0.7292943358,-0.0038909866,-0.6201645471,-0.5250510838,-0.7528288565,0.1649414009,0.0223386819,0.07692979500000001,-0.309057055,-0.2261100663,-0.3122152995,-0.36374122010000004,-0.1303966479,0.1532428018,0.4806175971,0.0978296543,-2.2877411493,-3.4022457836,-2.6491625136,-2.4384679714,-1.5613904628,-2.4505552486,-2.1530549522,-2.3510944046,-2.5618926614,-3.1327771054999998,-3.0006673769,-3.4563164729,-2.0359021336,-2.3351046393,-3.4472041168,-2.4187773895999998,-3.4413734746999998,-2.1274982218,-1.628973524,-1.7513849881999999,-0.9853602074000001,0.17002595080000002,-0.0827251368,-0.087300814,-2.2570653073,0.29657880400000003,-0.0623958087,-0.4643170539,0.0753456042,-0.006769832900000001,-0.0631229033,-0.0054528681,-0.14351528360000002,-0.4036551633,-0.1420401889,-0.3270737096,0.055066991600000004,-0.11214943990000001,-0.3424255138,-0.11507930940000001,-0.12031743580000001,-0.024924345,0.162583591,-0.0013560395,-0.3264745278,-0.3735897687,-0.4536488873,-3.7240407938,-3.3393588959000002,-3.8375575769,-0.1324776748,-3.4068810579,-0.25149302100000004,-4.3434184805000005,0.2675680972,-4.0800977051,0.5181777409,-1.0334208977,0.5427844743,-1.2232155977,0.0927509686,-2.7844622242,-0.109595678,0.0495594566,0.0600362214,-0.0119874826,0.018887306200000002,-0.1882816961,-0.3255333985,-0.11211147190000001,-0.5181406322000001,-0.9857675931000001,-0.8060998315,-0.9246998275,-2.5336878196,-2.7076847587,-2.8582181506,-3.2774291748,-2.9545332969,-4.0082344015,-2.1417679446,-2.4692226594,-1.7445595097000002,-4.0106979314,-3.619707645,-3.9744476483
SP5448_05300,-0.1958983134,0.186232893,0.009665420400000001,-1.4643063721,-1.4856933857,-0.4869592434,-1.4053827015,-1.6116390351,-1.5461970739000002,-0.1093624623,-0.3161840228,0.1706664283,-0.1105282784,0.023827197600000002,0.9190212146000001,0.0773410757,-0.6824338697,-0.4120245356,-0.5168607517,0.5601828587000001,-0.0220892049,0.1045093123,-0.16789843940000002,-0.1035612328,-0.0451347005,-0.2656858234,0.2336407606,0.43102291200000004,0.0421832623,0.1893682994,-1.2214256593,-2.3421349103,-1.7986478134000001,-1.5573967986000001,-0.6326297228000001,-1.1542079172,-1.0487428297,-1.4109216099,-1.581197805,-2.1131555688,-2.2309458136,-2.1492328802,-1.2377696569,-1.6504738833,-2.716838629,-1.3670326422999999,-2.5278525504,-1.2978229998,-0.1434768146,-0.128361211,-0.1204382575,0.0810311061,-0.1681682555,0.0871371494,-1.2189216518000001,-0.6774199663,-0.5935409146,-0.7749667357000001,0.1246740452,-0.031039551500000002,0.0179824654,-0.11161695910000001,-0.4198771076,-0.3757432995,-0.3516291085,-0.5470157519000001,-0.16699279420000002,-0.0131096487,-0.2908952996,-0.1631733475,-0.2407946676,-0.1844792392,0.0752011346,-0.0388364974,0.4342657734,0.4919295837,0.4497524109,-1.3131923588,-1.2311898858,-1.155131,-1.3617081252,-5.0292540265,-0.9812837965000001,-4.5856948618,-1.1921157396,-5.3354945139,-0.6141269786,-2.3331817629,-0.3937585212,-2.4714473736,-0.3680622682,-3.4625531352,-0.1211647582,0.1470042597,-0.0258395015,-0.026482279,0.37597905200000004,-0.0163663258,-0.1493835266,0.1147181879,-0.2244224406,-0.6230508568,-0.7791045631,-0.7331493280000001,-2.1934188463,-2.1723575283,-2.0507346538,-1.1333528413,-1.4942551541,-1.7951682378,-1.7836765316,-1.9025280722,-1.5001232437,-2.4665307833,-2.6467271224,-2.7894876915999998
SP5448_05305,-0.009758320800000001,0.0007335574,0.0090247634,-2.7904084676,-2.71631141,-0.2311558111,-3.0443045460000002,-2.9873848797,-2.9980399709,9.36888e-05,-0.0153713441,-0.7101243058000001,-0.1872479451,0.5983440710000001,-0.020572903700000002,-0.7634525462,0.1268776499,0.9847633672,-2.0803175305,-1.7658943784,0.3470188782,0.5852255754,0.8102300182000001,0.3956311538,0.1293955491,0.5570989979000001,-0.2479589297,-0.09220107970000001,0.3882489403,0.9602130735000001,-1.7377499719,-2.8782635055,-2.271647096,-1.9490891059000002,-2.4878503877,-1.8281969122000001,-0.8191037061,-1.7458223209,-1.5966482617,-2.1995723437,-2.2874023504,-2.6257859914,-2.3075988191,-2.0617855631,-2.3022172847,-2.7802996193,-1.5981757026999999,-2.1335168104,-2.4418347994,-2.0064490778,-2.5516933002,0.0822473747,-0.1114537929,0.029206418100000003,-5.3570179619000005,-4.9248982441999996,-4.8291958987,-4.7542171229,0.1211777972,-0.0568672345,-0.023423856200000003,-0.0408867065,-2.019144064,-3.3491008192000002,-3.0287470726,-3.263924526,-0.7538178899,-0.7592969772,-0.8133205463000001,-0.9877564083,-0.1893653305,-0.0836704813,-0.1607520439,-0.1953853945,0.22797476160000002,-0.0334193509,-0.0572671826,-4.3365388085,-4.2266475427,-4.266790678,0.0241518929,-6.8346834774000005,0.10672321280000001,-6.3720761146000005,0.1080822323,-6.8714152504,0.0156990332,-5.0278701337,-0.029198453500000002,-4.9951346635,-0.12378880780000001,-5.6411096579,-0.2094963183,-0.0301111838,0.2396075021,0.4662434044,0.7168779677,0.5150067991,0.1478514723,0.6105184917,0.2575859072,0.7253922782000001,0.5291583940000001,0.48261748930000004,-2.5441390412000002,-2.7344527793,-2.7364156601,-3.6128204221,-3.3575117442,-3.2424875734,-2.5696192356000003,-2.6489915496,-2.4936361036,-2.5248379228999998,-2.5349443995,-2.8233597824
SP5448_05310,-0.2507585054,0.40356528340000003,-0.152806778,-3.1713255613999998,-2.9050866395,-0.5793399045000001,-3.2070901852,-3.1713109241,-3.2115343938,0.0161561834,0.061967208600000004,-0.3633814728,-0.0158999134,0.6276013348,-0.020730911600000002,-1.0900822048,0.2968588446,1.153503322,-2.1734000657,-1.9718078813000002,0.5645058629,0.617731612,0.8361028321,0.0994382219,0.057176964600000005,0.5331128241,-0.3551101017,-0.298813896,0.4353113639,0.9897598724000001,-1.6690590115,-3.1949690936,-2.412858771,-2.2432609895,-2.9734815258,-2.2107710997,-1.4024268136,-1.589824425,-1.7041123998,-2.2059757466,-2.5594207688,-2.8539230155,-2.5197461968,-2.2369830169,-3.8578461348,-2.4915321048,-2.0192440259,-2.2973275576,-2.2398860339,-1.8698403281,-2.9456987651,0.0002744868,-0.062197141600000005,0.061922654800000004,-4.9737722273,-4.9075686115,-4.8646484055,-4.7547029896,0.16776848300000002,-0.047293787000000004,-0.079523616,-0.0409510801,-2.209256185,-3.5038617402,-3.2734364129999998,-3.4021580244000003,-0.8043923975,-0.8107376314,-0.8638789352,-1.2206772268,-0.1742666082,-0.10179326050000001,-0.0698970523,-0.1732844048,0.2710683458,0.1016964565,0.1076921804,-4.718575206,-4.509520599,-4.7858375436,-0.31879791690000003,-6.9981800192,-0.031027221900000002,-6.4970368043,-0.2764611587,-6.8483361515,-0.35488351690000003,-5.2199815047,-0.0342125047,-5.5645163262,-0.0913609611,-5.7337788575,-0.20929274590000002,-0.119663394,0.3289561399,0.5030901969,0.7071940265000001,0.5185028362,0.1493293302,0.5816548358,0.2362697038,0.6863754651,0.4991612194,0.4483974249,-2.545644946,-2.7494471839,-2.8718748297000003,-4.0010826064,-3.7372551782,-3.4530674717,-2.6075621522,-2.5852758169,-2.4784079853,-3.1915384239,-2.9721101386,-3.3621649601
SP5448_05315,0.3308411898,0.0834479457,-0.4142891355,-1.1728244426,-1.1504719476,-0.0297292867,-1.4773965648,-1.4356383202,-1.1773813182,0.8365589396,-0.1642449674,0.8834465042,-0.4548181275,0.0278422304,0.7620409288000001,0.1974676544,-0.6278877554,-1.3199756231,-1.1010955141,-1.3253528099,0.4552665641,0.7267502084,-0.49341472150000004,0.5180620626,0.0829341646,-0.3503017754,0.7090447537,-0.3888262637,0.6132615988,0.4132419485,-1.6734690389,-2.927852797,-2.4755716115,-2.3496623026,-1.4019949076,-2.3065154589,-0.7542375031,-1.5813256243,-1.9603061151,-2.3971245188,-2.228530181,-2.5210083295,-1.746715078,-2.1109635398,-2.5687303353,-1.987023834,-2.1914290253,-2.1848625361,-1.8101624735000001,-1.7977638581000002,-2.2379988804,-0.1555425072,-0.0080781188,0.16362062600000002,1.8399751997,2.2316703947,2.0934576098,2.3139995569,-0.4727413373,-0.0035842598,0.0453392041,0.43098639310000003,-0.5326497213,-0.09051623810000001,-0.3624768447,-0.044586969000000004,-0.7563822905,-0.8292216960000001,-0.8907329895,-1.0259638212,0.3387663977,0.2393794535,0.9709251895000001,0.7538092977,-0.0731488428,-0.6032236811,-0.21715331910000002,0.2809659881,0.3344515672,0.4252650525,-1.2863284663,-1.8212115109,-1.658107696,-2.0924017077,-1.1017217115,-1.8856489217,0.9694369383,-0.1355405718,0.10997132280000001,0.09199802630000001,-0.1858824181,-0.6611535857,-0.1152819166,-0.2323546732,0.3476365898,-1.5310865985,-1.4336412799,-1.4304836060000001,0.6222139658,1.0596944407,0.5027781473,0.0320370842,0.0394145198,0.5793064872,-0.7400092312000001,-0.9063050018000001,-0.8555512415000001,-1.6592169428,-1.3279984277,-1.5398781816,-0.21179397090000002,-0.3215633248,0.14775131860000001,-1.4629652764,-1.4647673221,-1.3281124882
SP5448_05320,0.1260502066,-0.0017080849,-0.1243421217,0.4371993052,0.3453212131,1.1795014705,-0.329728497,-0.41027966250000003,0.0811546418,0.3333467265,-0.18039564660000001,-0.2650277618,0.0379752036,-0.4431199793,-0.09963665960000001,-0.0332238793,-0.3381006901,-0.3757982528,0.33765201910000003,-0.1077379723,-0.1614048753,-0.0627514919,-0.1606572379,0.2122466315,0.2282995227,0.021610104300000002,0.5942209442,-0.0004519897,0.39496848430000003,0.0679868003,0.2712034193,0.5216360323,0.1494074846,0.2938709362,0.6713285867000001,0.47556718530000003,0.6120323759,0.4032090115,0.082290261,0.269727983,0.13067185480000001,0.07099411530000001,0.550839406,0.0316843935,0.33358793470000003,0.38447859430000003,-0.7886547687000001,0.21103958620000002,0.28381535880000003,0.3728098882,0.348070246,0.0420520031,-0.0179042415,-0.0241477615,1.1600148396,0.6557881028,0.6452439285,0.7976172467,-0.0493897488,0.0205635529,0.11531043510000001,-0.08648423920000001,0.2759436408,0.4258041495,0.35343480120000004,0.4292377046,0.2583244799,0.1904858894,0.15328804370000002,0.1364538667,0.18975768040000002,0.02796228,0.1899178045,0.10840938850000001,0.3850225527,0.1165060668,0.1883356545,1.3543705279,1.3508291921,1.3277807336,-0.2236548387,0.9543371478,-0.25741198930000003,1.134678889,-0.36824817600000004,1.0213208354,-0.3134532163,0.9195059754,-0.12397485570000001,0.7644281879,-0.252436202,0.2882163484,0.16491052920000002,-0.1813771709,0.0164666417,-0.4732641426,-0.2890752089,-0.1624956152,0.011453027900000001,-0.23726898500000002,0.2676007185,-0.1323611131,-0.1971611341,-0.0884277063,0.7769666921,0.7861390684,0.8441277458,0.7074400539,0.6868545973,0.6125808202,0.3406693731,0.35742336610000003,0.4287308248,0.6781294272,0.6253352969,0.6872518622
SP5448_05325,0.1371465564,0.1555783754,-0.29272493180000003,0.5935372504,0.5163136255,1.1149669134,-0.08589828690000001,-0.1286826825,0.2487330344,0.3944039171,-0.1478229369,-0.3784571195,0.10017162660000001,-0.3468315826,-0.2160688117,-0.1400597933,-0.3138383294,-0.5166117512,0.4115375217,0.025614389100000003,-0.0980188951,0.010373469100000001,-0.0617730078,0.1566872628,0.3546843094,-0.014769538,0.5108588421,-0.1891634938,0.4654430252,-0.0063591038,0.6238019773,0.6876935904,0.4051290766,0.3606920368,0.8844936493000001,0.685465738,0.5989001852,0.38635217040000003,0.2636749682,0.4064375062,0.4211170312,0.2777643406,0.6914984452,0.42610803610000003,0.4758548745,0.7548654872,-0.3702891598,0.5722740349000001,0.1269846796,0.0848194959,0.3219660883,0.0207163299,0.0324421692,-0.0531584991,1.4358457843,0.7245899977,0.7250827426,1.0122963963,-0.0894960602,0.0521956913,0.0951858443,-0.0578854753,0.4008908541,0.5010914058,0.4081192054,0.5520446015,0.3260100749,0.089967871,0.1877467999,0.1600707678,0.1591703004,0.0829386251,0.119523003,0.102393021,-0.1282795781,-0.3302102524,-0.3098378875,1.1124571651,1.098107318,1.0554360695,0.10481695790000001,1.6812264618000001,0.5507054147,1.8343014496,-0.0623653513,1.7584200336,-0.0088503476,1.682703514,0.32128821700000004,1.4890869464,0.45588984860000004,1.0272700491,0.022604796700000002,-0.1077538812,0.0851490845,-0.3242073468,-0.2118749239,-0.0888864258,5.44931e-05,-0.3296910227,0.1919108307,-0.1466934502,-0.2204161929,-0.22002033640000002,0.9295646872000001,0.8673017159,1.0095248363,0.8399603389,0.8449747108000001,0.7124473513,0.4930370806,0.5483684133,0.6087290808,1.0104872917,0.8307598569,0.9345311695
SP5448_05330,0.2930897959,-0.3650393275,0.0719495316,1.0720586704,0.9812000607,1.3049637828,0.3246136354,0.2228620862,0.3522155021,0.13709141460000002,-1.011993761,-0.3837604639,-0.43070017930000004,-0.8006177902,-0.2552765809,-0.2603880183,0.5386619083,0.1103199769,-0.20232753790000002,-1.0419511542,0.43855629690000003,0.5920151948,0.49428244050000003,0.28380081220000003,-0.0494840334,-0.0977618657,0.1364332237,-0.5806863280000001,1.7390015999,0.644784845,0.6445370627,0.20097028800000002,0.3483517236,0.0261998994,0.4081836464,0.10668620100000001,0.432128345,0.265410507,0.2791793197,-0.1923106545,0.1053145287,0.21178286840000002,0.30116076810000003,0.18834506350000002,0.0144841566,0.7430227669,0.12713319950000002,0.6685785091,-0.20717080740000002,-0.34363997360000004,0.2412677261,0.25540183920000004,-0.0976280852,-0.15777375400000002,-1.2431334395,-1.2454067260000001,-1.1856533514,-0.8902241663,0.0401264218,-0.004207312,0.3391459743,-0.3750650841,-0.304957126,-0.1165065696,-0.3979456652,-0.18098255230000002,0.4180587324,0.2565390013,-0.4076938223,-0.3992318354,-0.0052160856,-0.25137059370000003,-0.0110051651,-0.1937283501,0.7355306185,0.28856750330000003,0.3528180332,-0.0261186332,-0.0934131971,-0.12073059950000001,-0.1869367942,-0.5870752391,-0.3849808364,-0.18031116730000002,-0.1483367444,-0.6193176850000001,-0.4294657177,0.9501055089,-0.2903562585,0.5834983318,-0.6570941788,0.3576164355,-0.052847742600000004,-0.1913607255,0.24420846810000002,-0.1469898785,-0.09736551510000001,0.000445006,0.31558178400000003,-0.031200497400000003,0.2938681301,-0.7038453774,-0.0154300014,-0.3290494796,-0.010375286800000001,0.12913731080000002,0.1051154197,0.26934149560000004,0.5606394416,0.2577487558,0.2220451665,0.18932892210000002,0.3205630964,0.061414816500000004,0.9181909328000001,0.4653998441
SP5448_05340,0.130877569,-0.048089087100000004,-0.0827884819,2.0770546558,1.9456334298,1.0613218603,0.7617373643,0.5995904116,1.1177785914,-0.11404705920000001,-0.028681199,-0.7201412808000001,0.47182650670000004,-0.2008122275,-0.6647692118,0.1124762099,0.0475377265,-0.4126406663,1.3285338112,0.4578656236,0.1943284468,-0.1162943233,-0.3162511268,-0.12086510830000001,0.4206136144,0.024970778500000002,0.0056220172,0.0327824128,-0.17755594200000002,-0.22449900250000002,1.0477538502,1.0312569838,0.9599897382,0.9641818225000001,1.1279914544,0.8029982742,0.708169052,0.9886521408000001,0.7604995747000001,1.0376241138,1.1631476206,1.0182980048,0.8295425844000001,0.5624516801,0.6367233512,0.9467074682000001,0.4501675686,0.9267307895,0.10688037360000001,0.37012441,0.3307775146,0.0366054294,-0.0718526555,0.0352472261,1.8944239904,2.3022416333,2.3007365209,2.2456203058,-0.0013770814,-0.032530633,0.0508237261,-0.0169160117,0.3782824571,0.3310415293,0.371987577,0.3861706294,0.1563753018,0.17466481120000002,0.2245319433,0.2785313943,0.1663782578,0.15975354700000002,-0.1341810378,-0.11624117490000001,0.34820309,0.20721111960000002,0.25205238020000004,1.6724624131999999,1.6002985882,1.6876102197,-0.39110453840000003,0.9919207480000001,-0.1196206117,1.3574039368,-0.056930564,1.3602199138,-0.1799297322,0.9986873829,-0.4252304965,0.6243318962000001,-0.20230636100000002,1.0329708826,-0.001613035,-0.2531253661,0.2547384011,-0.23485566470000002,-0.43469699700000003,-0.3081779691,-0.1862743781,-0.2217197052,-0.1321914593,-0.29919624510000004,-0.2791616349,-0.258429628,0.6969147,0.8059170509,0.8781839491000001,0.18741445010000002,0.29348714400000003,0.1873362824,0.9862151319,1.0541025363,1.0989928959,0.4160348874,0.3820841639,0.4560312354
SP5448_05345,-0.1209147711,0.0257644325,0.09515033860000001,-1.9910787784,-1.7789359202,-0.3987298426,-2.4262078056,-2.2559112116,-2.0226891563,0.3009325297,0.2804422352,-0.691137556,0.2110725795,0.3426767211,-0.3705036404,0.5390023797,0.2300474875,-0.2010656908,0.36480383110000003,0.36404801670000003,0.2867404489,-0.3373339238,-0.21642422860000002,-0.1616268375,-0.0784339263,-0.0908284949,-0.3133227129,-0.0878109344,-0.1896612206,-0.18161706330000002,-1.9428348882000002,-1.1577991438,-1.0000065332,-0.7101355827,-1.5794538616,-1.6061863820000002,-1.3585997818,-1.7207947178,-2.152158469,-0.635625898,0.4270136228,-1.7382717208,-0.7586665582000001,-1.789343785,0.2333949552,-2.1116159907,-1.5322572354,-2.3563275713,-2.8299878733,-2.6732797055,-0.48249299040000004,-0.1049822942,0.0477589827,0.0572233115,-0.059860125300000004,-0.6250694504000001,-0.6915323955,-0.6488341519,-0.1038351089,0.0035173958000000003,0.0149184433,0.0853992698,-0.1386011949,-0.1349262199,-0.1655609503,-0.15268690270000002,-0.0550632371,-0.1365601687,-0.0379343651,-0.173591605,-0.10490220900000001,-0.047958268400000004,-0.0780652246,-0.1397942144,0.4753342977,0.3269928017,0.3443383014,-0.7179381123,-0.5270891709000001,-0.7215414803,-0.1518207852,-2.7131001446000003,-0.26194548030000003,-2.7097364764,0.036686174200000005,-2.9625656497,-0.038493000400000005,-0.9542871257000001,-0.41748208670000003,-0.7515720659,-0.6906903138,-1.4803803092,0.1211818848,-0.12884662360000002,0.007664738700000001,-0.32618300650000004,-0.4443149253,-0.228257496,0.0725998174,-0.17540107,-0.0295384443,-0.1416409355,-0.2166548721,-0.2478209996,-0.1035333482,-0.39071169780000004,-0.2110043396,-0.7531265932000001,-0.5705675335,-0.7191851370000001,0.2717783929,0.043025267900000004,0.1247391738,-0.9478108357,-0.7869108484,-1.015996954
SP5448_05350,0.18401641,-0.36898159420000004,0.1849651842,-1.9038345606,-1.8151257891,-0.29678072040000003,-2.109548711,-1.9764581158,-1.6998441484,0.1846321274,0.0213141254,0.0027334645000000003,-0.11441328960000001,0.08366820850000001,0.3418447271,0.1183022,-0.2639465353,-0.1945170706,0.0703691557,-0.0215230983,-0.1526777892,0.0492301749,-0.0238852394,0.14291213,0.057882421600000004,0.0212653618,0.2693970993,-0.0656224956,-0.2900335472,-0.23693213100000002,-2.0250031808,-1.4990187971,-1.6268571404,-1.4523160963000001,-0.9123254975,-1.3366136926,-1.3419455524,-1.5315198172,-2.2081597707,-1.1047281745,-1.0690781502,-1.6255238458,-1.2162940103,-2.1102545889,-1.5655698127000002,-1.4781609672,-3.2379263041,-1.6678804526,-1.4585173393,-1.6391393843,-1.340853064,0.0286581362,-0.0701906466,0.0415325104,-0.5788676774,-0.4796806294,-0.5384811113,-0.5365770888,-0.050511621300000004,-9.505740000000001e-05,0.0295085359,0.0210981428,-0.1915653946,-0.1666795929,-0.1611592124,-0.22169671,-0.1543500399,-0.0987673087,-0.1239333497,-0.1525372351,-0.0427959453,-0.0455045642,0.0358373577,0.036767132200000004,-0.0025871455,-0.1336784567,-0.07614051100000001,-1.2217620879,-1.0655426339,-1.2540864392,0.3304098808,-2.4348142323,-0.2422437638,-2.4137983377,0.4639720365,-2.9541273961,0.5145127125,0.0044551470000000004,-0.12068967800000001,-0.0061355469,-0.1814169213,-0.6156965713,0.0416074286,0.0168078371,-0.058415265800000005,-0.160003124,-0.17132440540000002,-0.0050040019,-0.027173003100000002,-0.1202508951,-0.0646325688,-0.0533553509,-0.0036976201,-0.0351473101,-1.5165056323,-1.5574616408000002,-1.5374953953000001,-1.4648285488,-1.2921910348,-0.9255220579000001,-0.9661692656,-1.2305369209,-1.0077240133,-1.4688968799,-1.7489558106,-1.9053785394
