,A,Fis,PurR,ihfB,ArgR,PepA,RutR
rsd__del_rsd_ee__2,-0.5552099599,0.1927189082,-0.0819938161,-0.12030315,0.06442434770000001,-0.0492996847,-0.040293226700000004
rsd__del_ssrS_ee__1,-1.0823563639,0.6160748597,0.7008126672,-0.1953865066,0.9487200697,0.6632917452,0.8059565516
rsd__del_ssrS_ee__2,-1.2703348046,0.7504129416,0.7218304649,-0.0863479287,1.020864847,0.6509022293000001,0.6828102006
rsd__del_rsd_ssrS_ee__1,3.6558841597000002,0.0351904113,0.1656774594,-0.2620975874,0.5216479619000001,1.1975160616,1.0623659954
rsd__del_rsd_ssrS_ee__2,4.8189961263,0.5113810497,0.4268775198,-0.3197862573,0.8486069361,1.4583138693,1.3181139225
rsd__del_rpoS_ee__1,-1.3210044611,0.9710061056,0.9049966706,0.0348336231,1.2280101391,0.8335540043,0.5551124378
rsd__del_rpoS_ee__2,-1.288191573,0.7562566058,0.9873973067,-0.035264928800000005,1.2280573517,0.7453056459,0.4063217236
rsd__wt_me__1,-2.5706180667,-1.0178528916,-0.2539313143,1.3497924922,-0.0598657139,0.3414641617,0.043180091500000004
rsd__wt_me__2,-2.2830660967,-1.2149942231,-0.18419046190000002,1.2046506089,-0.1044986834,0.3131550219,0.0416601776
rsd__del_rpoS_me__1,-0.46228390080000004,-0.7453303096,0.44444565350000004,0.8780282038,-0.0868384095,0.27581313550000003,0.4358052812
rsd__del_rpoS_me__2,-0.7924049034,-0.8163028323,0.44866092820000003,0.8131151801000001,0.1873223483,0.4387612292,0.6469170599
rsd__wt_ts__1,-1.1267459928,-0.39287607560000004,-0.21027918710000001,-0.8061226303,-0.3530712471,-1.1853334229,-0.6222606336000001
rsd__wt_ts__2,-1.4393359414,-0.1573471991,-0.0702447553,-0.6292702513,-0.3160612398,-0.9581410242,-0.5221288268000001
rsd__del_rsd_ssrS_ts__1,-0.712839018,-1.6918255788,0.2644363113,-1.5989042147,0.18145559190000002,0.1095791988,0.26558927930000004
rsd__del_rsd_ssrS_ts__2,0.0739402893,-1.7496336341,0.2857814742,-1.7107259248000002,0.2746433877,0.2106462086,0.28062683590000004
rsd__del_rpoS_ts__1,-2.8063565796,-0.3915621648,0.7636914384,0.24316815490000002,0.4814354877,-0.6334611155000001,0.0833997857
rsd__del_rpoS_ts__2,-2.4659921826,-0.4358961085,0.872982302,0.35089803350000004,0.5739179351,-0.4059847118,0.2753751983
rsd__wt_s__1,-1.6195684063,-1.0084983008,0.1489183916,-1.7479177371999999,-0.0107351289,-1.4478101353000001,0.0203379802
rsd__wt_s__2,-1.4561683316,-1.0952564979,0.16259309100000002,-1.6314874427000001,-0.0048251182,-1.0619243363,-0.0539698702
rsd__del_rsd_s__1,-1.4196946194,-1.1220085845,-0.3639097452,-1.7916764761000001,-0.1662379541,-1.0962113867,0.1824714506
rsd__del_rsd_s__2,-1.1572745887,-1.1233942442,-0.0761436139,-1.7863753928000001,-0.07419871360000001,-1.119547912,-0.015297347400000001
rsd__del_rsd_ssrS_s__1,-1.9500217794,-3.4308934802,-0.0146104432,-1.6735628130000002,0.3027384803,-0.8418594841,0.5871261516
rsd__del_rsd_ssrS_s__2,-1.7569072747,-3.4044622139,-0.07407343670000001,-1.7667546818000002,0.3196063565,-0.6165647142,0.6569419669000001
rsd__del_rsd_ls__1,0.7446016706,-2.6559617668,-1.7817354709000002,-2.6987899867,0.6491218681,-1.9047929647,0.0650072602
rsd__del_rsd_ls__2,0.37067520800000003,-2.7265815400999998,-1.9608207826,-2.715531577,0.7671281729,-1.7717545941,0.1277636201
rsd__del_ssrS_ls__1,0.8993631292,-3.9387590991,-1.0078595647,-3.0085625719,0.4253741474,-2.0202789125,0.19832881400000002
rsd__del_ssrS_ls__2,1.0830635867,-4.0862936444,-1.4735254997,-3.4102889405,0.2039493993,-2.3660507648999998,0.0548768823
rsd__del_rsd_ssrS_ls__1,0.8538287193,-3.1474849834,-0.4424226939,-3.3791962805,0.6567057943,-0.6398995236,0.8308626054
rsd__del_rsd_ssrS_ls__2,0.3833058378,-3.0020123048,-0.31195936100000005,-3.3891356153,0.43843455870000003,-0.7160962955,0.9276979983
rsd__del_rpoS_ls__1,1.8869637782000002,-0.8551097326,-0.0944785303,-2.8197675082,-0.2329487755,-1.2859260482,0.34135697530000003
rsd__del_rpoS_ls__2,1.961457432,-0.76342186,0.2734709239,-2.5076543975,0.0134894878,-0.3626671232,0.7886030965
sdsR_ryeA__wt_3h__1,-2.1965270883,-0.3766938378,-0.5919532037,0.6360514056000001,0.18592664450000002,0.060695775800000004,0.2855980494
sdsR_ryeA__wt_8h__1,-0.5563717357,0.6916878775,0.18703192030000002,1.5319703017,-1.0704593448,-0.1665890904,0.42645575080000003
sdsR_ryeA__wt_3h__2,2.1965270883,0.3766938378,0.5919532037,-0.6360514056000001,-0.18592664450000002,-0.060695775800000004,-0.2855980494
sdsR_ryeA__wt_8h__2,-0.49259614290000003,0.7367470478,0.6008431405,1.2631041084999999,-0.7314577696,0.014097435200000001,0.1212094353
starve_series__t00_growth1__1,0.034325049,-0.1250606319,-0.0695395015,0.1545464236,0.08395170040000001,0.0133982222,-0.1121039097
starve_series__t00_growth1__2,0.4056022148,-0.24694602340000002,-0.042925807600000004,-0.057338121900000004,-0.0678148906,0.0082819149,0.0081687073
starve_series__t00_growth1__3,-0.1327059338,-0.0616308209,-0.024646194000000003,0.1379334156,0.2713622337,0.0510634863,-0.11536548890000001
starve_series__t00_growth1__4,-0.30722133,0.43363747620000004,0.1371115031,-0.2351417173,-0.2874990436,-0.0727436233,0.21930069130000002
starve_series__t01_starve__1,-5.3125903022,-1.8971756014,-3.3441717903,1.1168219991,-0.6352340332,0.2021846411,-0.3317879017
starve_series__t01_starve__2,-3.7301907954,-2.2310340493,-2.5628070219,0.8586059082,-0.7017542591,0.38431114400000005,-0.7234143120000001
starve_series__t02_starve__1,-8.2680216788,-4.8936592304,-5.1561061776,1.6548339635,-1.6559519948,0.1636444958,-1.1375755631
starve_series__t02_starve__2,-8.5354666626,-4.3908695667,-4.9044628948,1.6119677219000002,-1.5950664521,0.1996226439,-0.6530641135
starve_series__t03_starve__1,-8.115293899,-4.4710467849,-5.4413409119,1.7759466766,-1.3708551155,0.3054655243,-0.49276372960000003
starve_series__t03_starve__2,-7.8513079015,-4.2515434111,-5.284181244,1.6899649202,-1.3283941183,0.3833941095,-0.6105787884
starve_series__t04_starve__1,-7.7203389054,-4.3388797927,-5.7590468683000005,1.7521498667,-1.715450267,0.24719147800000002,-0.4059147326
starve_series__t04_starve__2,-7.7942109139,-4.7868245453,-5.52253269,1.5779735513,-1.8744076763000002,0.42820864350000004,-0.06754713080000001
starve_series__t05_starve__1,-8.1058815571,-4.8085744934,-6.058733366,1.3415007752,-0.9205129436,0.1419735049,-0.0121125951
starve_series__t05_starve__2,-8.3987340833,-4.5254584575,-5.8951106724,1.3390447981,-1.0400780235,0.5839881706,-0.0250258268
starve_series__t06_starve__1,-8.4247688015,-4.6820294035,-6.0669862327,1.1060269537,-0.5443535824,0.18137725200000002,0.2471632736
starve_series__t06_starve__2,-7.8449436771,-4.7909121998,-5.8847231662,1.1071110746,-0.16771922520000002,0.2402860543,0.5531664308
starve_series__t07_starve__1,-8.0564897994,-4.1444791473,-6.8501763006,0.8021708442000001,-0.32827089400000004,-0.0841821667,0.1765017161
starve_series__t07_starve__2,-8.0066091827,-4.6667391844,-6.7728035132,0.7059267472,-0.2985874563,0.1293701984,0.7531244345
starve_series__t08_starve__1,-7.6391617785,-4.2484284998,-6.9302147551,0.4724394383,-0.21794244910000002,0.005650169500000001,0.6455004427000001
starve_series__t08_starve__2,-7.5247222151,-4.5562915277,-6.497385645,0.5407174696,-0.34373601130000003,0.06271749010000001,0.5462587361
starve_series__t09_starve__1,-7.0595752086,-4.6947691506,-6.2404593555,0.1360289267,-0.250355388,-0.12142619460000001,0.9932248012
starve_series__t09_starve__2,-7.5450885468,-4.4200881791,-6.1785078873,0.2379951285,-0.175986538,-0.0920195552,0.8658996990000001
starve_series__t10_starve__1,-7.2500306503,-4.6880403355,-6.8480015512,-0.0043728316,-0.0009321419,-0.35082193770000003,0.5633404119000001
starve_series__t10_starve__2,-7.0434296938,-4.2643542687,-6.0411806517,-0.0656868852,0.1284732187,0.0597912731,0.7643783008
starve_series__t11_starve__1,-6.4978555857,-4.4367349703,-6.3067146367,-0.28347565420000004,0.3551537824,-0.1262325765,0.7936866439
starve_series__t11_starve__2,-6.6555371446,-4.5233386763,-6.0316503368,-0.2521186823,0.3138831252,-0.1150335682,0.8430761999
starve_series__t12_starve__1,-6.7804643277,-3.8151484080999998,-5.9880862897,-0.5048144990000001,0.2361405832,-0.8475932364000001,0.8585270649000001
starve_series__t12_starve__2,-6.3326582595,-4.3522032683,-6.3932582445,-0.5482082886,0.1411055709,-0.7535914115,1.1870799679
starve_series__t14_starve__1,-5.9092680566,-4.0438003143,-6.4013123082,-0.8398626247000001,0.3868091879,-0.9012860833,1.0901926577
starve_series__t14_starve__2,-6.4108069061,-3.976978646,-5.8156008502,-0.806533002,0.35325792440000003,-0.7109354556,1.1382551171
starve_series__t16_starve__1,-6.6669539218,-3.8607596271,-6.0792110372,-1.1114962008,0.23976465870000002,-1.2281680647,1.2519498937
starve_series__t16_starve__2,-7.1655358713,-3.7580844289,-5.6279149319,-1.1928037789000001,0.0998144328,-1.0947198486,1.2201934295
starve_series__t17_starve__1,-7.3783202206,-3.8770648217,-5.4818131443,-0.9404436693,0.2078477285,-1.4137785744,1.3855438012
starve_series__t17_starve__2,-6.793239805,-3.5620480847,-5.5877658244,-1.1406371918,0.1276466665,-1.3037700488000001,1.5519533011000002
starve_series__t18_starve__1,-7.0597761889,-3.5123582817,-6.0833926722,-1.2416602831,0.20038844460000002,-1.4718092191,1.4264235333
starve_series__t18_starve__2,-7.5037467282,-3.9109430594,-5.5713999195,-1.3752685554,0.1068135957,-1.5457817005,1.66525309
starve_series__t20_starve__1,-2.2256244577,1.202523995,-1.2644108387,-0.09002599500000001,0.4324036925,-0.6231337818,-0.042230265
starve_series__t20_starve__2,-1.7796660134,0.9036875273,-1.3393276347,-0.0876150495,0.4158994549,-0.6532454188,-0.00124284
starve_series__t21_growth2__1,-1.0103831319,0.8992197849,0.1898009709,-0.3036415322,0.3403600088,-0.39486048030000004,-0.4091965685
starve_series__t21_growth2__2,-0.6420405453,0.6307664039,-0.3040525006,-0.4691272476,0.0098049995,-0.7006426446,-0.013034868100000001
starve_series__t22_growth2__1,-4.8262339283,0.1501696646,-0.06860753580000001,0.40555176260000003,-1.204096339,-0.1574389176,1.0276930243
starve_series__t22_growth2__2,-4.2194700585,0.3712782008,0.1540286278,-0.1856444874,-1.9013763349000001,0.25563648310000003,0.3347950156
starve_series__t23_growth2__1,-3.7251941429,0.7186027029000001,-0.2891651448,0.3528849477,-0.2218729421,-0.3144076611,0.38949419960000004
starve_series__t23_growth2__2,-4.1020580808,0.7232167819,-0.45238355700000005,0.2213565406,-0.4249788568,-0.287013703,-0.1052450558
starve_series__t25_growth2__1,2.9418449404,-0.2763127998,-0.7528995089,-0.25968304470000003,0.0198262579,-0.08540606220000001,0.4286578492
starve_series__t25_growth2__2,3.0800687423,-0.3675783141,-0.8337640634,-0.4307552444,-0.3286158818,-0.019052900600000002,0.4380880822
starve_series__t26_growth2__1,4.2256708479,0.41389343580000004,-0.8708359081,-0.5932692498000001,0.43735568550000004,-0.2857948102,0.5311313047
starve_series__t26_growth2__2,4.406156974,-0.001781229,-0.8358201234,-0.7578976196,0.2047598465,-0.08416774640000001,0.2917652771
starve_series__t27_growth2__1,2.7445951048,-0.054973703500000005,-0.9893639758,-0.49964904660000004,0.1335527792,-0.4483594543,0.20915899999999998
starve_series__t27_growth2__2,2.7565937722,-0.0209567406,-0.9980607395000001,-0.48060595100000003,0.1295266868,-0.4775665032,0.42254838440000003
starve_series__t28_growth2__1,-0.3650387241,-0.3378219984,-0.9488334717,0.1939511429,0.5309625342000001,-0.5434579442,0.2661648917
starve_series__t28_growth2__2,-0.2445727241,-0.5303093578,-1.0567198052,0.1128322512,0.2963663965,-0.402375947,-0.2085118809
time_course__lb_4hr__1,0.051665506,0.2028844175,0.08396529650000001,-0.03970343,0.0065998436,-0.022901048400000002,0.0451364241
time_course__lb_4hr__2,-0.0005543706,-0.2292086525,-0.020104544800000002,0.043349020200000005,0.1096299818,0.0092800634,0.023455116300000002
time_course__lb_4hr__3,-0.0511111354,0.0263242351,-0.0638607517,-0.0036455901000000002,-0.1162298254,0.0136209851,-0.0685915404
time_course__lb_8hr__1,2.2218724621,1.5119238688,2.0386662991,0.06310504060000001,-0.0996234322,0.4759493242,0.3621600542
time_course__lb_8hr__2,2.198365063,1.2334858995,2.0104633334,0.12909565280000002,-0.1505127993,0.5028283009,0.3241377519
time_course__lb_8hr__3,2.1863179631,1.6135644031,2.0989082125,0.0302400721,-0.09435456240000001,0.5047037502,0.4076870939
time_course__lb_24hr__1,-2.8629567078,-0.6158690141000001,-1.4259655574,0.5271158420000001,1.0068509813,0.5361906193,1.7140634169000002
time_course__lb_24hr__2,-2.9753490647,0.0369717301,-1.8161631155,0.535437752,1.2580888789,0.5893322442,1.9208192227
time_course__lb_24hr__3,-2.4817766554,-0.3898544102,-1.2222813598,0.5036555267,1.1791020958,0.537803185,1.7608470718
time_course__lb_72hr__1,3.235919237,1.0852560696,0.6917172294,-0.4057485054,1.1706239018,0.6828339868000001,2.1295558048
time_course__lb_72hr__2,3.7000006021000003,1.2446964905,-0.1397240371,-0.2807035846,0.7829336087000001,0.7392883199,1.8630197417
time_course__lb_72hr__3,4.0038747055,0.9247260404000001,0.084688739,-0.1246595662,0.9264619753000001,0.8098197936,1.7904643090999999
time_course__lb_144hr__1,-0.6951088941,1.9458004792999999,1.2711159419,0.7790002719,-0.814671236,0.21344578760000002,1.3787516896
time_course__lb_144hr__2,0.0226871147,1.7403857583,1.0559709755,0.6999349634,-0.4718972488,0.3310035737,1.5028344198
time_course__lb_144hr__3,0.4970763426,1.6365386569,0.7422080165,0.4786701351,-0.46551384290000003,0.28413242250000004,1.383700084
time_course__lb_192hr__1,2.9857696152,1.145900491,0.4789176415,0.1068368375,0.0003881094,0.6742024194,1.6463474482
time_course__lb_192hr__2,3.1812035462,1.9468003977000001,0.9572018292000001,0.2029498756,-0.23266692730000002,0.5546401737000001,1.5950473857
time_course__lb_192hr__3,1.8614376314,1.555606327,0.3674004578,0.1621843673,-0.1988889221,0.6896933406,1.6738718651000002
triclosan__wt__1,0.1156243913,-0.2823618354,0.09847260370000001,-0.0567956082,0.1302439642,-0.10109035050000001,0.1159903684
triclosan__wt__2,0.4053671843,-0.10257742160000001,0.1769622599,-0.0842381046,-0.0235058037,0.0786065272,-0.0133300693
triclosan__wt__3,-0.5209915755,0.38493925700000003,-0.2754348636,0.1410337127,-0.1067381605,0.0224838233,-0.10266029900000001
triclosan__evo_amx_tcs__1,-1.4933070426000001,0.4001969342,0.2996722236,0.1567187139,-0.0882216098,0.4685760049,-0.2428756594
triclosan__evo_amx_tcs__2,-3.2547528447,0.4549660633,0.037444247800000004,0.2017226211,-0.6972723854,0.2716328053,-0.738507562
triclosan__evo_amx_tcs__3,-3.4702626997,0.7992214428000001,0.21300459,0.2743984749,-0.6874457734,0.5649159591,-0.8683131482
triclosan__evo_chl_tcs__1,-0.26623715800000003,-0.2517563218,-0.2437035514,0.1592300377,-0.4763328839,0.1664217436,-0.2633118836
triclosan__evo_chl_tcs__2,-0.2527390707,0.6807164105,-0.2319403328,0.1874160565,-0.8463166126,0.3794900926,-0.646253753
triclosan__evo_chl_tcs__3,-0.9752518322,0.6887569038,-0.1457590405,0.2615651699,-0.7671224258,0.336581662,-0.9452155063000001
triclosan__evo_tet_tcs__1,-4.8011403728,-1.2693708772,-0.8217080796,0.6899777115,-1.0552201913,0.3993994377,-0.5969721333
triclosan__evo_tet_tcs__2,-1.879437528,1.7196830995,0.263677127,0.5527966582,-0.9515982021,0.8368054432,-0.5576092208
truHMM__48C_15m__1,-1.2919735045,1.1563762676,1.6459721718,0.10008737000000001,1.3169589791,1.3838473205000001,1.1194286526
truHMM__48C_15m__2,-1.6002611374,1.1530204188,1.6508680457,0.0794890836,1.2937915059,1.3689314004,0.9276238328
truHMM__48C_15m__3,-1.4287939566,0.9645108179,1.8251742442,-0.4072553097,1.4106223278,1.6929318550999999,0.4239478525
truHMM__48C_30m__1,-6.0387225652,1.2414560069,1.0975695346,-0.5189923574,0.5020368406,0.538570019,-0.2812736772
truHMM__48C_30m__2,-5.7873815318,1.276216946,1.1095171619,-0.5126357698,0.4051898913,0.5883802977,-0.5241245894000001
truHMM__48C_60m__1,-9.8804636876,1.9584391974000002,1.7262696012,-0.6679710335,-0.0078872947,0.5851337826,-1.1458228138
truHMM__48C_60m__2,-9.9002122596,1.9540271384,1.7208562727,-0.6757522469,-0.011234483200000001,0.578990083,-1.1489189555000001
truHMM__phos_0h__1,-0.0775800548,0.047159232700000005,-0.0158940271,-0.0012272866,0.0149424293,0.0169035692,-0.0654062838
truHMM__phos_0h__2,0.0775800548,-0.047159232700000005,0.0158940271,0.0012272866,-0.0149424293,-0.0169035692,0.0654062838
truHMM__phos_2h__1,-10.839363731,-1.1037943767,-1.3575675311,0.6646104637,0.8199987628000001,-0.9401137883,-1.1326176626
truHMM__phos_2h__2,-10.8460283359,-1.2134840973,-1.3814318104,0.6620923325,0.7821039550000001,-0.9540741831,-0.760542362
truHMM__phos_4h__1,-5.3851145589,-1.9801569472,-2.5991094931000003,-0.1116231548,0.7479150304000001,-0.6634336364,-0.1824142232
truHMM__phos_4h__2,-5.1792116299,-2.2040713249,-2.4695181193,-0.1177134277,0.6200975223,-0.6587813295,-0.07706577
truHMM__phos_4h__3,-5.2578227116,-3.5897043436000002,-2.8492555002,-0.8733124369,0.7193939297,-0.6572886866000001,-0.0758792048
control__wt_glc__1,-0.2021994517,0.051501471,-0.0016611450000000002,0.08337238500000001,0.050759305500000004,-0.06285676450000001,-0.079061428
control__wt_glc__2,0.2021994517,-0.051501471,0.0016611450000000002,-0.08337238500000001,-0.050759305500000004,0.06285676450000001,0.079061428
fur__wt_dpd__1,-4.2758307762,-1.9217788310000001,-0.615103976,0.7158603250000001,-0.3664174665,0.46445875950000004,-0.35063486600000005
fur__wt_dpd__2,-5.3190899134,-2.08636994,-0.8196669910000001,0.8566654450000001,-0.4930214825,0.47546247550000004,-0.261396568
fur__wt_fe__1,0.37307807930000003,0.47597915300000004,-0.404682286,-0.076995065,0.0540034625,-0.35497831550000003,-0.37252211100000004
fur__wt_fe__2,0.4677745116,0.48514704900000005,-0.49290924100000005,-0.086717445,-0.046189019500000005,-0.3291889765,-0.696096189
fur__delfur_dpd__1,-3.4904432523,-1.670623916,-0.57490226,0.689803445,-0.3382780745,0.37674991950000003,-0.206512466
fur__delfur_dpd__2,-2.4387733071,-1.329252853,-0.564463424,0.621869415,0.0907101325,0.2976457255,-0.20998306300000003
fur__delfur_fe2__1,-0.7317985363,0.15395407900000002,-0.423193407,0.365818715,0.1509924665,-0.0358023115,-0.49132125600000004
fur__delfur_fe2__2,-0.4689347801,0.014939037,-0.498130047,0.335810425,0.0961643685,-0.0803697105,-0.32996353500000003
acid__wt_ph5__1,-0.3844081279,-0.036577616,-0.371540931,0.284257435,0.0039948195,0.14930588250000001,-0.224283017
acid__wt_ph5__2,-0.3686717566,0.033789608,-0.474445172,0.301657345,-0.1448836105,0.10357311450000001,-0.30015053
acid__delgadx_ph5__1,0.0943147033,0.358529409,-0.5677022890000001,0.036205125000000005,-0.2302637385,-0.1435243145,-0.341346505
acid__delgadw_ph5__1,-0.7907647486,0.136491454,-0.572783904,0.19517709500000002,-0.2707129105,0.0204605845,-0.290260101
acid__delgadw_ph5__2,-0.8575061702000001,0.10350239900000001,-0.66323802,0.183183425,-0.0523427785,0.0458735295,-0.333651205
acid__delgade_ph5__1,-0.5420530556,0.015072958000000001,-0.436767136,0.33218594500000004,0.0042857445,0.1771296235,-0.09622657400000001
acid__delgade_ph5__2,-0.6327151675,-0.063794854,-0.48018471,0.239560985,-0.08436811050000001,0.1517551265,-0.047317386
oxidative__wt_pq__1,-11.1714269998,-2.672005784,-1.4069466990000001,0.946614625,-2.0241110905,0.7713685915,-0.060999682000000006
oxidative__wt_pq__2,-10.9751136691,-2.689072338,-1.392063262,0.9488081850000001,-1.9649067465,0.8318589445,0.097295902
oxidative__deloxyr_pq__1,-11.688476161,-2.288941591,-1.069125009,0.874908725,-2.1442543865,0.6533008725,0.032114596
oxidative__deloxyr_pq__2,-11.4868094015,-2.109051776,-0.994460344,0.9672342150000001,-1.9937029845,0.7326544145,0.242666609
oxidative__delsoxr_pq__1,-8.9172623274,-2.138160113,-1.147643362,1.071325345,-1.6942918224999999,0.6573733815,-0.490253714
oxidative__delsoxr_pq__2,-8.9638420539,-2.140912192,-1.055476385,1.168231695,-1.4974323185,0.6036940035,-0.481217508
oxidative__delsoxs_pq__1,-10.3430888083,-2.714209596,-1.815653138,1.135143795,-1.5551114945,0.9329864515,0.214201259
oxidative__delsoxs_pq__2,-9.8760970409,-2.746579377,-1.846693819,1.020138575,-1.7893038835000001,1.0580693245,0.049648285
nac_ntrc__wt_csn__1,-4.9632762548,-1.589501572,-0.40493591300000004,0.172544145,-0.2651524685,0.0275108895,0.283870273
