,A,Crp,Nac,TorR
ecoli_00031,-2.2848335488,0.16383650300000002,7.640281807,-0.381079465
ecoli_00032,-2.6268599776,0.11651884600000001,7.552225147,-0.42672463200000005
ecoli_00033,-0.8437460322,0.16921202300000002,-4.725505623,0.430576966
ecoli_00034,-1.4060692904,0.03216219,-4.725505623,0.5879773580000001
ecoli_00035,-1.5656119188000002,0.29367586300000004,-4.570227487,-0.026348903
ecoli_00036,-1.5555374994,0.22863865300000003,-4.725505623,0.0014634090000000002
ecoli_00037,-1.9368594536,0.505105143,-4.725505623,-0.152589168
ecoli_00038,-1.9072819832999999,0.563775123,-4.025620359,0.206831808
ecoli_00039,0.1595039949,0.339165103,-4.725505623,0.177722172
ecoli_00040,0.5050255517,0.360235063,-4.725505623,0.304052704
ecoli_00041,-1.9726740152,0.32216916300000004,-1.3961649600000001,-0.111460264
ecoli_00042,-1.1671514477,0.315987593,-1.23681461,-0.33982423
ecoli_00043,0.8290717415000001,0.30577407300000004,-0.757840182,-0.316069516
ecoli_00044,0.809503779,0.322569413,-0.5660527710000001,-0.228616906
ecoli_00045,-0.42671676150000004,0.194465293,-0.9718758310000001,-0.270202583
ecoli_00046,-0.0232898414,0.13385438500000002,-0.794775156,-0.186209897
ecoli_00047,-0.8388322968,0.325118883,-1.680478966,-0.39189159700000004
ecoli_00048,-0.5465190025000001,0.343466333,-1.264995389,-0.401176225
ecoli_00049,-1.9665332016,0.215598863,6.552016787,0.092661117
ecoli_00050,-1.1667458438,0.348125933,-0.899102147,0.194146583
ecoli_00051,-0.4695175136,0.319898823,-0.792330761,0.5722076380000001
ecoli_00052,-0.3290376421,0.31218181300000003,2.542336378,0.48021521300000003
ecoli_00053,-0.137575224,0.348980073,2.498725851,0.149751365
ecoli_00054,3.1752541907,0.883560683,1.311510065,0.5072884
ecoli_00055,3.5512199139,1.1275514229999999,1.556613354,0.5484693230000001
ecoli_00056,11.1994345104,0.46435899300000005,-2.000452962,0.47802326100000003
ecoli_00057,11.5359484031,0.46188222300000004,-1.525135401,0.457683031
ecoli_00058,7.6858534656,0.44664785300000004,-1.8242871040000002,0.387877821
ecoli_00059,7.7418160511,0.49525865300000005,-1.969805032,0.416214193
ecoli_00060,0.0430765357,0.319951353,-0.506795945,0.32077813
ecoli_00061,0.1462488385,0.360933593,-0.437756199,0.47110304000000003
ecoli_00062,5.2764115876,0.8061810030000001,-1.7601444370000001,0.6309102999999999
ecoli_00063,5.1684085773,0.764467493,-1.31210616,0.7364923870000001
ecoli_00064,-1.6070448724,-0.686581477,-1.49281383,-0.6239519720000001
ecoli_00065,-1.761051582,-0.620927,-1.181235928,-0.392252321
ecoli_00066,-0.8958231809,-1.046248202,-1.595691583,-0.44936481
ecoli_00067,-1.4033481039,-1.071490687,-1.530409774,-0.7394427360000001
ecoli_00068,0.007366687,-0.09169608400000001,-0.956261935,-0.337860475
ecoli_00070,-0.5342527851000001,-0.171476714,-1.083873052,-0.44915765500000004
ecoli_00071,0.2077262651,-0.216511799,-0.9017149630000001,-0.317614506
ecoli_00072,-0.2511897762,-0.237794143,-1.241777547,-0.299172881
ecoli_00073,0.328381759,0.097308024,-2.0951654570000002,-0.052645027000000004
ecoli_00074,0.6938670307,0.0007891440000000001,-1.911124331,-0.691844706
ecoli_00075,11.2037171779,0.37930993300000004,-0.084408861,-0.374787191
ecoli_00077,1.7638245514,0.207746483,-0.35977291100000003,0.040459863000000006
ecoli_00078,7.3939099116,0.245706203,0.575442271,-0.6757856520000001
ecoli_00079,2.1642196163,0.395080543,0.048987219000000005,0.20830851800000003
ecoli_00080,-0.18230365780000002,0.005806082000000001,-4.725505623,-0.7008140660000001
ecoli_00081,-0.2922078707,0.19238992300000002,-4.430515828,-0.31563477
ecoli_00082,11.1779228752,0.7848307330000001,-1.6374726750000002,0.5242232480000001
ecoli_00083,11.2115852987,0.774460393,-1.352660093,0.23620384900000002
ecoli_00084,6.2625485359,0.31349375300000004,-1.37473244,0.11203222600000001
ecoli_00085,6.3816874557,0.373244063,-1.174600821,0.30687907600000003
ecoli_00086,8.5237497396,0.205353913,-1.638441996,0.275922685
ecoli_00087,8.4575951372,0.159225273,-1.96445885,0.178446406
ecoli_00088,-2.1344959061,0.12650519300000002,-0.9699533260000001,-0.07995867200000001
ecoli_00089,-1.9158832871,0.163147493,-1.078082742,0.094006641
ecoli_00090,-0.5715468296,0.046791002000000005,-1.068559011,-0.29150950200000003
ecoli_00091,-1.2550070319,-0.014761104,-1.005362379,0.023764381
ecoli_00092,9.4605762882,0.271760703,4.863024772,0.10528329900000001
ecoli_00093,1.9601263373000002,0.20485867300000002,5.019825411,-0.20972951
ecoli_00094,17.562294986,0.24727295300000002,-2.23039253,-0.259161637
ecoli_00095,17.3067864387,0.204154523,-2.187601614,-0.20930100100000001
ecoli_00096,6.9719199829,0.45717146300000006,6.050529497,0.014089229000000002
ecoli_00097,6.2116703424,0.376256283,5.991430347,-0.127588795
ecoli_00098,18.0788685333,0.11748048200000001,-2.644579213,0.203295563
ecoli_00099,16.8654108852,0.125422963,-2.57741294,-0.24463588400000003
ecoli_00100,1.5938781042999999,-0.004082425000000001,-0.01704733,0.265840474
ecoli_00101,0.1367795202,-0.66628918,-0.162803771,-0.8789949170000001
ecoli_00102,1.3794413359,-0.570898456,-0.062835234,-0.355803511
ecoli_00103,8.5435388013,-0.228845183,-4.273104867,-0.269295404
ecoli_00104,8.7019097387,-0.18410035800000002,-3.294696074,-0.18105563900000002
ecoli_00105,7.7090061442,-0.134837475,-1.419126774,-0.31751586800000003
ecoli_00106,8.7197315701,-0.06971342200000001,-2.331375942,-0.085731475
ecoli_00107,8.7389121395,0.000271048,-1.8351906480000002,-0.33945730700000004
ecoli_00108,-0.8996195768,0.768482663,-1.111878346,0.079125023
ecoli_00109,-0.5503929874,0.980974663,-0.8678945680000001,0.13529689
ecoli_00110,-1.2481672051000001,0.29165508300000004,-2.018645712,-0.23515569500000003
ecoli_00111,-1.739011845,0.25672264300000003,-2.08533772,0.00187751
ecoli_00112,-1.162806203,0.37124749300000004,-2.057777957,-0.047890275
ecoli_00113,15.9892262859,1.429825303,-1.25134123,0.249568475
ecoli_00114,16.0118009355,1.300445483,-1.502031525,0.24455683700000003
ecoli_00115,15.8885028017,1.236903523,-1.415299276,-0.050547897
ecoli_00116,-2.6289351515,-9.852476477,-1.214525928,0.156473295
ecoli_00117,-1.9272284191,-9.107951936,-1.770729264,0.08501209100000001
ecoli_00118,-1.9071277316000002,-9.852476477,-1.398485756,-0.324642503
ecoli_00119,-2.3265128075,-9.025871704,-1.770199173,-0.11204379900000001
ecoli_00120,-2.0369632486,-9.566616581,-1.94036139,-0.158520873
ecoli_00121,-2.7474915761,-9.852476477,-1.531417795,0.064769927
ecoli_00122,-2.8014605062999998,-9.852476477,-1.899223153,-0.164729084
ecoli_00123,-2.8755753566,-9.852476477,-2.037462752,-0.036192220000000004
ecoli_00124,-3.0048165448,-9.852476477,-2.379560199,0.069046277
ecoli_00125,0.1575039862,1.438555163,-2.00322572,0.087602341
ecoli_00126,-0.4597448195,0.12370463300000001,-2.776772561,-0.19638238300000002
ecoli_00127,3.1919470722,0.23737495300000003,-1.822011142,-0.250930937
ecoli_00128,-0.5628572304,-0.266972174,-1.691231525,-0.696596887
ecoli_00129,-0.5105872481,1.5517659030000002,-2.192874935,0.23310248100000003
ecoli_00130,-0.7039457664000001,0.736260553,-2.229247024,0.167840454
ecoli_00131,-0.0824131322,1.248499963,-1.778692268,-0.15145
ecoli_00132,-0.43664335330000004,-0.022893763,-1.6272171850000001,0.17852673800000002
ecoli_00133,3.7755573731,0.578078713,-1.966118301,-0.5558722810000001
ecoli_00134,-0.9997665035000001,-0.001157444,-2.434200137,0.364121179
ecoli_00135,-0.3218768966,-0.163650862,-1.388438963,0.52762978
ecoli_00136,0.08775829830000001,0.18829674300000002,-1.445537732,0.6949269130000001
ecoli_00137,-1.210900216,-0.255090408,-2.2187326450000002,0.256430486
ecoli_00138,1.7138179509,0.584709813,-2.336357608,0.23486025200000002
ecoli_00139,0.44689106980000004,0.898060053,-1.972562557,0.714433277
ecoli_00140,-0.5706733771,0.234450913,-1.6342439450000001,0.199440697
ecoli_00141,0.0745029004,0.5824345430000001,-1.891036626,0.40575608
ecoli_00142,10.3953647654,0.155824183,-1.611062371,0.09164483100000001
ecoli_00143,-1.6500498276000002,0.08995910700000001,-1.440486776,-0.480783232
ecoli_00144,8.7399659179,0.264629563,-0.865227956,-0.36951344700000005
ecoli_00145,2.6859871034,0.615108903,-1.020020557,-0.525083867
ecoli_00146,7.2238437266,0.311997713,-1.550488041,0.259196981
ecoli_00147,0.5050842526,0.5353218630000001,-1.301002387,-0.04398449
ecoli_00148,0.0509932492,0.445484003,-0.15318652500000002,-0.8879595760000001
ecoli_00149,4.4359017985,0.29887890300000003,-1.61000612,0.34233213300000004
ecoli_00150,1.3405666939,0.302115623,-0.21536180700000002,-0.511250616
ecoli_00151,2.1897418279,-0.214788422,-1.057384247,0.32106262
ecoli_00152,5.0001396261,0.026451149,-1.370628079,-0.344950164
ecoli_00153,1.2347936102000001,-0.313835929,-0.424110835,0.286758163
ecoli_00154,1.3679384959,0.506935123,0.036478666,-1.043646738
ecoli_00155,0.1133117264,-0.42053636400000005,-1.197447021,0.056753968
ecoli_00157,1.5963757090000001,0.565682133,-1.4471025690000001,-0.188828623
ecoli_00158,4.048254494,0.307042493,-2.347733326,-0.13928943500000002
ecoli_00159,1.1747962144,0.029020072,-2.089136542,0.26880674
ecoli_00160,3.5280765468,-0.24384744700000002,-2.203921866,-0.541856436
ecoli_00169,1.1136500254,-0.021205165,-0.9555554380000001,-0.34783099700000003
ecoli_00170,1.1836484748,-0.013075078,-0.895923216,-0.291865421
ecoli_00171,0.1258338478,0.093050269,-2.363106781,-0.006752562
ecoli_00172,-0.2050706787,0.39985849300000004,-2.299437015,0.211372953
ecoli_00173,6.0182935467,0.172960833,-2.018927597,-0.12526104400000002
ecoli_00174,6.7046947454,0.493173503,-2.280914596,-0.15497278
ecoli_00175,11.4658088398,0.503238653,-1.728662433,-0.111117303
ecoli_00176,10.5840868826,0.486485123,-1.3950074030000001,-0.161704637
ecoli_00177,-1.6155218354,-0.34473195700000003,-1.420016803,-0.36472292100000003
ecoli_00178,-1.3049793578,-0.550939686,-1.513061271,-0.5395609100000001
ecoli_00179,0.272522052,1.026079293,-2.194850953,0.168358547
ecoli_00180,0.3010182241,0.9645909530000001,-2.554223932,-0.245096799
ecoli_00181,0.7173780139,-0.0020434050000000003,-1.7982902260000002,-0.274167592
ecoli_00182,0.6569983068,-0.06998529,-1.820060655,-0.648002681
ecoli_00183,-1.1768398761,0.166015523,-1.06351416,-0.149803301
ecoli_00184,-1.4332597983,0.165936663,-1.054864589,-0.012453256000000001
ecoli_00185,1.6029783545,0.08710832,-2.462168076,-0.276044666
ecoli_00186,1.6812887844,0.073714532,-2.191386078,-0.21370092000000002
ecoli_00187,7.2550875539,0.419092283,-1.9128767770000001,0.045253115000000003
ecoli_00188,6.8925764612,0.41257850300000004,-2.233467799,-0.0055476430000000005
ecoli_00189,1.3214270614,0.211699823,-2.585959623,-0.315481375
ecoli_00190,1.1065651225,0.24928939300000003,-2.44707641,-0.191062905
ecoli_00191,4.0513176591,0.823666823,-2.070522785,0.14833475100000001
ecoli_00192,6.1492151005,1.104333543,-2.122693874,-0.0067392680000000005
ecoli_00193,-0.1510534053,0.31050345300000004,-2.257621052,0.049205726000000005
ecoli_00194,-0.1785319894,0.33765284300000004,-2.247697062,0.11249578700000001
ecoli_00195,-0.9214585619000001,-0.141785767,-2.312968621,-0.089826818
ecoli_00196,-0.3456795798,0.255483463,-2.6943289310000003,0.265304306
ecoli_00197,-0.27479881710000004,0.27079068300000003,-2.346077737,0.283792155
ecoli_00198,-0.7911695507000001,-0.10748262700000001,-2.023073819,0.007889078
ecoli_00199,0.0623189232,0.340002173,0.1695049,-0.073442977
ecoli_00200,0.4540591739,0.487174103,0.13060047,0.248004097
ecoli_00201,3.4375866794,0.518280163,1.6565648190000002,0.145982779
ecoli_00202,2.8120454981,0.5586262230000001,1.061693217,0.218627959
ecoli_00203,1.1053310823,0.452821843,1.029775412,0.182171452
ecoli_00204,0.5456422098,0.36938018300000003,-0.941805195,0.07481191400000001
ecoli_00205,1.4821967801,0.49007886300000003,0.008804778000000001,-0.019851117
ecoli_00206,0.27189309440000003,0.474334523,-0.19748837600000002,0.317971864
ecoli_00207,1.3293442357,0.830611623,0.142214169,0.373986772
ecoli_00208,0.6686806086,0.7498248230000001,0.30161080500000004,0.22602263
ecoli_00209,-1.1977971235,0.39857596300000003,0.331631799,0.268273374
ecoli_00210,-0.2502594271,0.474739703,0.35297229900000004,0.085869504
ecoli_00211,-0.0183880556,0.27564292300000004,-1.544666002,0.14976715200000001
ecoli_00212,-1.1780925313,0.268154863,-1.8064700390000001,0.345291632
ecoli_00213,4.9822760192,0.582376183,0.905745647,0.153621863
ecoli_00214,5.175926103,0.636744023,0.903975583,0.190088469
ecoli_00215,0.5889300979000001,0.332940493,-0.735885247,0.17025874900000001
ecoli_00216,0.0591165442,0.32368551300000004,-0.84652233,0.409986583
ecoli_00217,-0.2070425217,0.636331983,-0.157392484,0.10896396700000001
ecoli_00218,0.7065977902,0.554671843,-0.14598782200000002,0.512510672
ecoli_00219,-1.0152515351,0.36809995300000004,1.081453561,0.167702723
ecoli_00220,-0.7514914392,0.422601483,1.022221057,0.17817886900000002
ecoli_00221,-0.9281784767000001,0.363195763,-2.070954701,0.144278379
ecoli_00222,0.2804718228,0.30711134300000004,-2.07481487,0.07672060600000001
ecoli_00223,-1.1907200032,0.8218948030000001,-1.219589188,0.169832057
ecoli_00224,-1.3274302803,0.832054603,-1.413693311,0.146276015
ecoli_00225,3.2817896879,0.596168643,0.32833632500000004,0.133168322
ecoli_00226,3.5207613921,0.633656513,0.155887739,0.20543981400000003
ecoli_00227,0.9674117470000001,0.23073483300000003,-1.358233387,-0.22235811200000002
ecoli_00228,0.9700342771,0.160408733,-0.978424822,-0.047199125
ecoli_00229,-0.3325224987,0.33273120300000003,-1.68342813,-0.228886206
ecoli_00230,-0.31085927290000004,0.351625083,-1.05207019,-0.311608997
ecoli_00231,-0.7510009865,0.22966762300000002,-2.162587055,-0.019453751000000002
ecoli_00232,-0.639940072,0.288967533,-1.695667234,-0.06833901
ecoli_00233,-0.47234021810000004,0.263027813,-2.020706613,-0.143933955
ecoli_00234,-0.5684412136,0.38965776300000005,-1.634012821,-0.099648436
ecoli_00235,-1.0228285416,0.20591431300000002,-1.573260123,-0.042786568000000004
ecoli_00236,-1.1287887083,0.360213693,-1.2293238610000001,0.142318581
ecoli_00237,8.9037177727,0.045779202000000005,-1.786929587,-0.287035488
ecoli_00238,9.2035892501,0.144864783,-1.7341974420000001,0.015148
ecoli_00239,8.874734579,0.252590313,-1.9826086630000002,-0.006712521000000001
ecoli_00240,8.821179862,0.223236343,-2.023838102,-0.254102742
ecoli_00241,10.448548153,0.33342218300000004,-1.492832946,0.009351658
ecoli_00242,9.4119366433,0.264908103,-1.883665835,0.032598216
ecoli_00243,9.5636393387,0.307141653,-1.8062686810000002,0.021821791
ecoli_00244,10.3323479183,-0.057655873,-2.056574272,-0.14791869300000002
ecoli_00245,10.3833651218,-0.070605865,-2.019620365,-0.16251595
ecoli_00246,14.0866121052,-0.069139537,-0.45378550100000004,0.369289633
ecoli_00247,13.9508448428,-0.022394787000000003,-0.636143758,0.6184066570000001
ecoli_00248,13.3177770864,0.401836273,-0.411496925,0.34692494300000004
ecoli_00249,4.1432632954,0.24554710300000002,-1.494909044,0.122486669
ecoli_00250,3.7110234104,0.412722073,-1.354573366,0.10369401900000001
ecoli_00251,6.251634415,0.376783933,-1.6270685550000001,-0.296461596
ecoli_00252,5.7088920876,0.375609213,-2.132434197,-0.23988495
ecoli_00253,7.9958738919000005,0.029854537,0.24337127200000003,0.48432707900000005
ecoli_00254,6.9493820728,0.109766425,-0.26574851,0.481655339
ecoli_00255,11.3712146466,0.311947293,-0.9086823350000001,-0.23771983
ecoli_00256,11.690510327,0.19927317300000003,-1.356490184,0.086695888
ecoli_00257,10.8411231092,0.385079333,-1.908421378,0.028753603000000003
ecoli_00258,10.5840740743,0.334463263,-1.5716821470000002,0.304865176
ecoli_00259,8.7712791829,-0.0037122770000000004,-1.423394303,-0.12060224500000001
ecoli_00260,8.9898648167,-0.098690551,-0.980608439,0.179926788
ecoli_00261,9.0938687204,0.272968543,-1.4071498,0.377133384
ecoli_00262,8.0143239959,0.268494893,-1.894256133,0.342726588
ecoli_00263,0.35239084470000004,0.422197943,-0.145784447,-0.204231614
ecoli_00264,0.2857958116,0.567725263,-0.22694596400000003,-0.320826386
ecoli_00265,-2.8669618941,0.6961985230000001,-1.8203770160000001,0.204467896
ecoli_00266,-2.6435398288,0.736210653,-1.4218572200000001,0.334433395
ecoli_00267,1.5946757014,0.5420487930000001,-0.991280421,-0.25370973
ecoli_00268,1.8973020052,0.5730386230000001,-1.048821509,-0.247576286
ecoli_00269,-0.6776763299,0.911502773,-1.572485066,-0.35252072900000003
ecoli_00270,-0.6004153106,0.943276293,-1.427926678,-0.15136327300000002
ecoli_00271,0.8367262087,0.106685208,-1.3257883719999999,0.002938937
ecoli_00272,0.2998180185,0.063971556,-1.911597016,0.070605397
ecoli_00273,-2.3486541854,0.821857583,-1.62220082,0.278452959
ecoli_00274,-1.6442328102000001,0.648169773,-1.7660818690000002,0.095488711
ecoli_00275,-2.6191920945,0.843077653,-1.285758096,0.420147812
ecoli_00276,-2.2737781865,0.8884085730000001,-1.232647401,0.29377026700000003
ecoli_00277,-2.7877472922,0.348438943,-1.477746548,0.25747607
ecoli_00278,-1.8699284497000002,0.309908293,-1.5138569849999999,0.056966914
ecoli_00279,-0.8953437071,-0.030941686000000003,-0.49971858900000005,0.537731128
ecoli_00280,-0.7667132559000001,-0.041858422,-1.486988704,0.5881677080000001
ecoli_00281,0.3585012366,-0.41418928400000005,-2.770332727,-0.707502803
ecoli_00282,-0.042497247700000004,-0.322180379,-3.247913347,-0.47465156500000005
ecoli_00283,-1.1580748304,0.482338413,-2.201766166,0.260417328
ecoli_00284,-1.0194440587,0.519726133,-1.850828756,0.22833787900000002
ecoli_00285,-0.48807376480000003,0.10509646700000001,-2.740672314,0.115839171
ecoli_00286,-0.7996430747000001,0.09710128400000001,-1.973612932,0.009511168
ecoli_00287,6.1706427587,1.000412783,-1.396271108,0.299186532
ecoli_00288,5.2998043495000005,1.013481493,-1.4403978830000002,0.17917095
ecoli_00289,-1.2324421236,0.44647993300000005,-2.444293789,0.21761300500000003
ecoli_00290,-2.3838020343,0.618285233,-2.027146531,0.15737235200000002
ecoli_00291,-1.3297880243,0.46214110300000005,-1.656287287,0.128643229
ecoli_00292,-1.3830388748,0.518639853,-1.4960252010000001,0.09522461800000001
ecoli_00293,-1.2412276138,0.47472340300000004,-1.5551476860000002,0.099990324
ecoli_00294,-1.5461106339000001,0.429799533,-1.866179959,-0.025195679000000002
ecoli_00295,-1.4278645881,0.026469302,-2.241205935,0.06707210300000001
ecoli_00296,-1.8350542935,0.09906102300000001,-2.6205333580000003,-0.071914871
ecoli_00297,-1.6073669993,0.49321258300000004,-1.919867666,0.048522376000000006
ecoli_00298,-1.1315827029,0.508607923,-1.520161489,-0.028739618
ecoli_00299,-0.2699987806,0.38566819300000005,0.9977503870000001,-0.169137653
ecoli_00300,-0.1750560308,0.362990173,0.87347483,-0.348807609
ecoli_00301,-1.3482511582,0.36842613300000004,-2.699766705,0.285790776
ecoli_00302,-0.0698126313,0.736125773,-2.553309664,-0.114636609
ecoli_00303,-0.3064544283,0.553279673,-0.096285431,0.003457996
ecoli_00304,0.1897191273,0.42430167300000005,-0.849898971,0.23313213300000002
ecoli_00305,0.2457091389,0.904530523,-1.247637534,0.20438794300000002
ecoli_00306,-0.0176983487,0.929254393,-1.562727691,0.046187578
ecoli_00307,1.2390537907999999,0.9289372330000001,-1.465059359,-0.11542289400000001
ecoli_00308,0.7054722651,0.9358953230000001,-1.6547814230000002,-0.198806319
ecoli_00309,3.8867349402,0.8647486830000001,-1.375778336,-0.346599887
ecoli_00310,3.498636273,0.829767083,-1.3744260050000001,-0.466319923
ecoli_00311,1.5386910256,1.000233243,-0.8407915130000001,-0.366706517
ecoli_00312,0.08189023990000001,0.9954071830000001,-0.517451584,-0.22016299
ecoli_00313,-1.2265748384,0.503242803,-1.553374985,0.23816837300000002
ecoli_00314,-1.49700657,0.5733612730000001,-1.370391717,0.35229290500000005
ecoli_00315,0.8437827152,0.688985203,-0.23697979100000002,-0.7095912940000001
ecoli_00316,0.6016302305,0.689163233,-0.178362459,-0.7378079390000001
ecoli_00317,0.6520114892000001,0.566404903,-1.4078763840000001,-0.5916922410000001
ecoli_00318,0.16133210550000002,0.587592463,-1.592102074,-0.922644144
ecoli_00319,-0.7933536422,0.10847917900000001,-1.560968206,0.026854354
ecoli_00320,-0.9437741579000001,0.14360144,-1.455880616,-0.025678547000000003
ecoli_00321,0.10467271700000001,1.042582673,-0.85131308,0.065537815
ecoli_00322,0.7956748552,1.027989663,-1.227447348,0.170910596
ecoli_00323,0.3414353952,0.09382866100000001,-1.4175156,-0.003044895
ecoli_00324,-0.13342319660000002,0.13043923,-1.5348472910000002,-0.056413370000000004
ecoli_00325,-0.393367558,0.057576022000000004,-1.713738202,-0.226819436
ecoli_00326,-0.7807881440000001,0.46187418300000005,-1.284468236,-0.11971281900000001
ecoli_00327,-1.5975258963,0.7723290730000001,-2.024386201,0.14335793300000002
ecoli_00328,-1.3076346589,0.495795953,-1.970096307,0.215148322
ecoli_00329,-1.1501956892,0.621328373,-1.7201331990000002,0.205920658
ecoli_00330,-1.6945019767,0.486348433,-1.448091929,0.42334662100000003
ecoli_00331,-1.2263321565,0.13801763,-1.401006304,0.24904144400000003
ecoli_00332,-1.6788145436000002,0.15520324300000002,-1.6137084860000002,0.34775748500000003
ecoli_00333,-0.3476376405,0.211227453,-1.381374208,0.066129852
ecoli_00334,-1.5010415601,0.156206473,-1.398573968,0.30964953900000003
ecoli_00335,0.5101558249,-0.23326590800000002,-2.413176006,-0.322301506
ecoli_00336,-0.1297520393,-0.08594182800000001,-2.084699996,-0.26854268
ecoli_00337,-1.3222310876,0.027939159,-1.986988603,0.127313976
ecoli_00338,-0.6822062271,0.095125363,-1.725412034,0.07916806600000001
ecoli_00339,-0.2500999755,-0.186683067,-2.021510088,-0.169577161
ecoli_00340,0.2425517819,-0.08065952300000001,-1.7762034720000002,-0.12988929400000002
ecoli_00341,0.0868511483,-0.32169368600000003,-1.825608662,-0.22401214200000003
ecoli_00342,-0.2361508642,-0.22926116100000002,-1.8463277200000001,-0.36239617700000004
ecoli_00343,-1.0609773599,-0.29073972200000003,-1.240710627,0.21452324900000003
ecoli_00344,-1.0927311609,-0.328630297,-1.465169672,0.22867045700000002
ecoli_00345,-1.2262779968,-0.103214605,-1.600083686,0.298940497
ecoli_00346,-1.0691278709,-0.05797147800000001,-1.5383975360000002,0.332264325
ecoli_00347,0.6895228897,0.20789728300000002,-0.038276091000000005,0.13921502700000002
ecoli_00348,0.7979940936000001,0.288214413,0.169640609,0.040358238000000005
ecoli_00349,2.0408951706,0.16856253300000001,-1.043367143,0.13697834
ecoli_00350,1.7054446898000002,0.144982372,-0.9901545410000001,0.080500942
ecoli_00351,-0.1203150983,0.495849313,-0.277084475,0.197464149
ecoli_00352,1.1080418249,0.08223337900000001,-0.528506102,-0.007504682
ecoli_00353,2.5170429945,0.260077643,-0.950716556,0.059559272
ecoli_00354,2.0114245974,0.110092349,-0.512665621,0.047222359000000005
ecoli_00355,0.4353463749,0.946417433,-1.586117605,0.15020671700000002
ecoli_00356,0.3557227597,0.980365153,-1.5147966670000002,0.20911827100000002
ecoli_00357,1.0530004062,0.9986914830000001,-1.203738435,0.23742584800000002
ecoli_00358,0.7561157767000001,0.9749593430000001,-1.065470334,0.101913401
ecoli_00359,-1.0578333384,0.830338573,-1.835310553,0.25520966300000003
ecoli_00360,-1.2317259207,0.926503413,-1.658484993,0.28110856
ecoli_00361,-1.1480248897,0.8096897230000001,-1.5885701939999999,0.22938306100000003
ecoli_00362,-0.9720721271,0.9991721830000001,-1.422476577,0.398505765
ecoli_00363,-1.4065795432,-0.219087253,-0.6578084550000001,-2.01867169
ecoli_00364,-1.8236642382000001,0.06872793,-1.131614761,-1.772538891
ecoli_00365,4.7193718243,0.181883243,-3.5989071089999998,-1.736217071
ecoli_00366,4.9535580946,0.46045822300000006,-3.440138096,-1.9200435260000002
ecoli_00367,0.2145274527,-1.466715649,-3.044593221,-2.742901154
ecoli_00368,0.6433688618,-1.564214307,-3.43841523,-2.22414713
ecoli_00369,-1.6433029691,0.10006032100000001,-0.9565940270000001,-2.381486977
ecoli_00370,-1.5825927201,-0.24440689100000001,-1.06957716,-1.922919597
ecoli_00371,1.3437682597,-0.15585906600000002,-3.336513214,-2.814440606
ecoli_00372,3.4364132483,0.12222331400000001,-4.003030846,-2.093613984
ecoli_00373,-0.5502056231,-2.568928611,-2.81151666,-2.952354842
ecoli_00374,-0.4943564916,-2.37205329,-3.207312052,-2.913455526
ecoli_00375,-2.3613972957,-0.13952741600000002,-1.292704918,-2.367923893
ecoli_00376,-2.422767094,-0.121563182,-0.9868490630000001,-2.125926137
ecoli_00377,-0.7969441288,-1.138543574,-2.73106236,-1.9281278080000002
ecoli_00378,-1.1761209429,-1.125744815,-3.055437771,-1.9186105
ecoli_00379,-0.4068541828,-0.616348749,-2.723295231,-1.994706231
ecoli_00380,-0.9122636027000001,-0.651084973,-2.59023387,-2.436129277
ecoli_00381,-2.1176422737,-0.424559634,0.079482283,-2.284911071
ecoli_00382,-2.0645457968,-0.35219075800000005,-0.173825275,-2.045306791
ecoli_00383,-2.2904142218,0.17718560300000002,-3.087214477,-2.703508851
ecoli_00384,-2.2799658506,0.253641923,-2.853723419,-3.094253319
ecoli_00385,-1.135483489,-0.8382274850000001,-2.700986069,-1.9769665550000002
ecoli_00386,-1.4449366227,-0.903455694,-2.679645087,-2.120166877
ecoli_00387,-1.5843592104000002,-0.296102011,-0.9634334360000001,-2.181800382
ecoli_00388,-1.0971546599,-0.23094071100000002,-1.266058354,-2.258392373
ecoli_00389,-0.4251499228,-0.708797459,-2.713785296,-3.18947682
ecoli_00390,-0.7407757727000001,-0.968107711,-2.930085909,-2.751076003
ecoli_00391,-0.5898334597,-1.356589447,-3.843229678,-1.7500895390000002
ecoli_00392,-0.1695803366,-1.123683673,-3.319483844,-1.9920349430000002
ecoli_00393,0.3080297638,0.062207968,-1.172067267,-0.510716449
ecoli_00394,0.5841765462,0.01735881,-0.800300216,-0.19446416300000002
ecoli_00395,0.11345470440000001,0.43556652300000004,-1.467531117,0.5201969790000001
ecoli_00396,-0.3115967651,0.40063680300000004,-1.786098149,0.46678140300000004
ecoli_00397,-0.7626309007000001,0.37188534300000003,-0.866624414,1.368583484
ecoli_00398,-1.104125933,0.35534419300000003,-0.6779199060000001,1.4192080599999999
ecoli_00399,-1.3614807718,0.739618883,-1.698867554,-0.159563427
ecoli_00400,-0.5936955506,0.562500333,-1.3117745,-0.328182674
ecoli_00401,-1.2877761694,0.5847484430000001,-2.099983317,0.309925135
ecoli_00402,0.4134917789,0.18943374300000002,-2.503323088,0.09462640900000001
ecoli_00403,-0.7133728926,-0.071245341,-2.712819784,0.686285437
ecoli_00404,0.2456839842,-0.002275453,-1.441163494,1.014781146
ecoli_00405,-1.0084676903,0.515020333,-1.157461306,-0.475591348
ecoli_00406,-1.414900854,0.5286701730000001,-1.630167466,-0.565529136
ecoli_00407,0.7732397322,0.349377103,-2.270766988,-0.09622451100000001
