,A,PspF,RpoN,ihfB
ytf3__wt_pH55_lactate__1,3.6807961630726456,-0.11918237099999995,-0.2713144085000003,0.24783653499999936
ytf3__wt_pH55_lactate__2,3.837319589722065,-0.08257717700000011,-0.1981763815000015,0.2368487649999995
ytf3__wt_pH55_HCl__1,3.875076177213079,0.09600716899999996,-0.14377903750000165,0.0558934750000013
ytf3__wt_pH55_HCl__2,4.633229677608109,0.019323151000000042,-0.08646008450000052,0.10318142499999894
ytf3__dyieP_pH7__1,3.735904407287396,0.007498543999999718,-0.28392996850000074,-0.05610661500000092
ytf3__dyieP_pH7__2,3.700585240581439,-0.12468592200000027,-0.3086236345,-0.0726562150000003
ytf3__dyieP_pH55__1,3.323826817261532,-0.19834981099999996,-0.27468893050000176,-0.2465831250000008
ytf3__dyieP_pH55__2,2.882678475176934,0.010904914999999349,-0.18119692349999994,-0.5650174650000004
minicoli__aldA_f1c2__1,6.944175017839861,-0.2990674789018275,-0.1677446451567377,0.28270766448018136
minicoli__aldA_minE__1,7.013778776007626,0.21083689069735634,-0.4613290396749878,-0.008784661921561465
minicoli__mg1655_glc__1,3.7131933437196105,-1.000901816200972,-0.3704829184876024,-0.9619277142539032
minicoli__mg1655_glc__2,2.967125010332137,-0.8567890639271987,-0.2703143587484433,-0.9262398602577572
minicoli__minE_cyt__1,-2.036094672331424,-0.5911858450396235,0.7886019349758726,-0.8348764649604856
minicoli__minE_cyt__2,-1.521401258851674,-0.7207905759923214,0.5682129305952142,-0.5690441526455867
minicoli__minE_fruc__1,-1.9626081142967997,-0.5632950753853634,0.16974512048795098,-0.9014069452294446
minicoli__minE_fruc__2,-2.1936446702760186,-0.4708699256894491,0.2522901319863049,-0.6340809109917522
minicoli__minE_glc__1,0.2259378352898682,-0.883226511414624,0.4575701352599673,-1.3609775714955052
minicoli__minE_glc__2,0.3551032488838396,-0.8576235109461838,0.4559865144795801,-1.254657547912517
minicoli__minE_glyc__1,-3.0374959531996715,-0.5251306107711691,0.6163495728274864,0.6219776582896834
minicoli__minE_glyc__2,-3.21325618397947,-0.8793285822627905,0.525077400320443,1.1086080696881222
minicoli__minE_Fe_starve__1,-1.4387790474353304,-0.31370456882998665,0.5254784368538026,-0.6132369015539592
minicoli__minE_Fe_starve__2,-1.711177847060142,-0.5295547188383902,0.7170134566210127,-0.8868519905749537
minicoli__minE_LB__1,-0.6482676652234107,-1.0778119607100578,-0.05756709454705523,-0.7813128982775428
minicoli__minE_LB__2,-0.2817181979992632,-0.9188405033288342,-0.04966272201667898,-0.9184217345720658
minicoli__minE_N_starve__1,0.2792056044088696,-0.026763598318498616,0.7858134969782835,-0.8020966808586749
minicoli__minE_N_starve__2,-0.8340255339196563,0.02361396969099605,0.4810573500214765,-0.8117468867828155
minicoli__minE_osm__1,1.9139894101499155,-0.6166215678398395,1.3623595312507586,-1.1461673975041418
minicoli__minE_osm__2,1.126708650782339,-0.3922727754521413,1.3285935967463836,-1.1128756583828086
minicoli__minE_ph5__1,-2.4326219085477057,-0.03945078490721698,0.8671641466879159,-0.7895866085281948
minicoli__minE_ph5__2,-1.802382558228697,0.07979110771699105,0.8151617035143985,-0.8929756734900813
minicoli__minE-pyr__1,0.3320906029161234,-1.46923621406623,0.5050159455326675,-0.1310536942801015
minicoli__minE-pyr__2,-0.1294268463328244,-1.6712209520960901,0.27520154353557125,0.7822558293564157
minicoli__minE_sorb__1,-2.6550759343456853,-0.8094806758616961,0.3820207331953149,-1.2061753638400765
minicoli__minE_sorb__2,-2.9392523449150985,-1.058711805017511,0.30250247498129035,-1.1577428459842365
minicoli__minE_urid__1,-1.2992677677937443,-0.5683970653237291,0.15541964053356772,-0.8441129461127481
minicoli__minE_urid__2,-0.9671260375842604,-0.6944449756875155,0.035083615369130065,-0.7522654153567885
minicoli__W3110_cyt__1,2.466179036548747,-1.8303130010426043,-0.3527190028747791,-1.015278390370714
minicoli__W3110_cyt__2,2.556951312674564,-1.810819381307432,-0.5259579346822862,-0.909107817675249
minicoli__W3110_glc__1,2.6171355514961654,-1.9114943117004923,-0.9028835271614469,-1.7788439589977398
minicoli__W3110_glc__2,3.5305877873419576,-1.897798543870906,-0.9121351783330472,-1.5532957022247889
minicoli__W3110_glyc__1,2.683444063012895,-1.1919361685583525,-0.1992169393680676,-1.1881258435469348
minicoli__W3110_glyc__2,2.9989058593357627,-1.097722030588694,0.015611276798995988,-0.9549192926912228
minicoli__W3110_Fe_starve__1,3.2352169553356145,-0.7272665607388826,0.4227142866905727,-1.018293050645175
minicoli__W3110_Fe_starve__2,3.139439180803233,-0.7006703139316288,0.18874960485434755,-0.8084117025892805
minicoli__W3110_LB__1,3.0154381300641044,-0.6327182534544482,-0.34189001966602817,-1.397175263328622
minicoli__W3110_LB__2,2.930830757950276,-0.3736252611537188,-0.2577511863816273,-1.3807607601221523
minicoli__W3110_N_starve__1,4.38607120565502,-0.8485586510103365,-0.2163389085995373,-1.278023396695554
minicoli__W3110_N_starve__2,4.102871312435362,-0.8148830811584706,0.011621892135099898,-1.1301093306704164
minicoli__W3110_osm__1,2.4113620160534586,-0.6742986417495724,-0.2526018273411861,-0.9083155287438966
minicoli__W3110_osm__2,2.881802560908461,-0.7804250325271282,-0.2716481172430925,-0.8072059360448574
minicoli__W3110_ph5__1,2.305248567682001,-1.159085344500955,-0.12969602412985104,-0.8223204336513152
minicoli__W3110_ph5__2,2.2333031788656217,-0.9590529013433722,-0.09687499314659044,-0.9698354462931764
minicoli__W3110_pyr__1,3.7423433991143273,-1.1214750424832016,-0.26833085587225897,-1.0895345223732402
minicoli__W3110_pyr__2,3.924120630168228,-1.2222893255624738,0.1622864379498168,-0.9500493523620576
minicoli__W3110_sorb__1,3.8182795343477753,-2.0868883144884744,-1.0979837183425571,-1.8177527339802992
minicoli__W3110_sorb__2,3.0622492720886387,-1.8390299671581551,-1.0459936316547838,-1.923440254837608
minicoli__W3110_urid__1,4.007611073363006,-1.567584509248103,-0.3292351439962333,-1.4523310384677988
minicoli__W3110_urid__2,4.11007811009649,-1.5422435378628774,-0.08663855626195628,-1.2823063915635249
minicoli__W3110_WT_glc__1,1.976388224843142,-0.8576312305056089,0.015273073894910285,-1.0582137052570122
minicoli__W3110_WT_glc__2,2.343707801355864,-0.926459077735251,-0.32115126028929897,-1.1937874045379484
minicoli__W3110_WT_osm__1,3.341363194389393,-0.7928450469046702,-0.13905629038965373,-1.1715619238634165
minicoli__W3110_WT_osm__2,3.6482201262497536,-0.7716381691347118,0.1199405948314265,-1.0884327680568866
eep__BOP27__1,3.6996771009257863,-0.1860304332023972,-0.6475323565505917,-0.4855698303518246
eep__BOP27__2,3.632823288918977,-0.12245786669666893,-0.5660511590208941,-0.4629946758289218
eep__BOP1000__1,3.7955884602334007,0.7189943167063344,-0.2800959137944528,0.5308955705103298
eep__BOP1000__2,3.731322082176472,0.4753733471629147,-0.20979638385692206,0.2399631087707679
eep__BOP27_ndh-cydB-appC__1,2.6286651062094566,-0.10835765037603996,-0.0047024722215027745,0.7668592068424882
eep__BOP27_ndh-cydB-appC__2,1.2487306789720458,-0.12051402761835295,-0.20065168873657235,0.8362626103316586
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__1,2.7463960307683704,-0.6699220839116324,-2.2920405219835187,0.008977674154612814
eep__BOP27_ndh-cydB-appC_A9_F46_I1_R1__2,2.389207349921743,-0.2911928739375273,-1.9618610554876683,0.3678086443212951
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__1,5.283030409127315,-0.4669651625410762,-1.1895800407960166,1.369564724942233
eep__BOP27_ndh-cydB-appC_A10_F48_I1_R1__2,6.884635563579006,-0.7564299817398799,-1.1755644992889236,1.5565114648951963
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__1,1.4406661371576737,-0.3180796363947844,-0.8523627132020284,0.3757118873628969
eep__BOP27_ndh-cydB-appC_A11_F46_I1_R1__2,3.079266114862195,-0.375533700883226,-0.8004253097073732,0.991764205576798
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__1,2.07320384047421,-0.8385075737179077,-0.7992399957266585,-0.09288607623148692
eep__BOP27_ndh-cydB-appC_A12_F46_I1_R1__2,2.8005755058439115,-1.2637210540908033,-0.4024544173289089,-0.15917727227525624
eep__BOP27_nuoB-cydB-appC__1,0.7715504008972632,0.5629549734521575,-0.3123485350589137,1.0123882048836492
eep__BOP27_nuoB-cydB-appC__2,0.7251432553807975,0.04816330776462685,-0.7476469202443088,1.2305292226965463
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__1,2.7236082402477755,-0.2263839266516889,-1.0246791966259448,1.0924475487942915
eep__BOP27_nuoB_cydB-appC_A13_F59_I1_R1__2,2.7572890454046246,-0.10631865094882187,-1.015023841891126,0.8776706958845306
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__1,1.4904190961397077,-0.021579853515746983,-0.6086170875089136,0.7131489698564231
eep__BOP27_nuoB_cydB-appC_A14_F58_I1_R1__2,1.7346564270482692,-0.4904248448259802,-0.5782169807278734,0.6039562211561318
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__1,5.180045187501698,-0.6558421769947067,-1.81095057713028,0.7188794966945355
eep__BOP27_nuoB_cydB-appC_A15_F57_I1_R1__2,5.150064203250978,-0.6120178610580163,-1.6812105807216617,0.7208563207542262
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__1,4.7259489843992055,-0.6840241414614274,-1.5162472239801523,0.4787633633725133
eep__BOP27_nuoB_cydB-appC_A16_F57_I1_R1__2,3.7064755756631342,-0.3830573449398669,-1.4934440179985646,0.31002016076639016
eep__BOP27_ndh-cyoB__1,2.774763620172,0.4553014836376947,-0.13846081090150794,0.04652207908748629
eep__BOP27_ndh-cyoB__2,3.3161887587057954,0.5756707755171062,-0.20149901350437285,0.1525466758699423
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__1,2.7611453822020557,-0.5896239542490957,-1.667402643891304,-0.6031043621320347
eep__BOP27_ndh-cyoB_A5_F59_I1_R1__2,3.096476509594887,-0.2981632697198653,-1.7824384686117698,-0.2755688068719486
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__1,4.025037922445099,-0.18777887965019868,-1.4203074344408506,0.8613449595017233
eep__BOP27_ndh-cyoB_A6_F58_I1_R1__2,3.4236350491848744,-0.0694534507555753,-1.168436530987667,1.1339170154208436
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__1,4.457733830231547,-0.050822455176493975,-1.5460266497014832,0.38458114878599936
eep__BOP27_ndh-cyoB_A7_F56_I1_R1__2,3.178255783907061,0.030690625437188142,-1.2899295853659964,1.19025642213405
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__1,3.52555505500982,-1.0072664242851699,-1.5939106753622694,0.7002781761861172
eep__BOP27_ndh-cyoB_A8_F59_I1_R1__2,2.873748859572448,-0.588326423981389,-1.3572340236777736,0.8238460487210197
eep__BOP27_nuoB-cyoB__1,3.0513571830640007,0.5232635516493884,-0.23684138779110955,-0.0910620009191696
eep__BOP27_nuoB-cyoB__2,3.509801254422349,0.4688668809258898,-0.1075702841270214,0.10145108310278772
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__1,3.1659240721218733,0.018358272960091068,-0.03379277292562932,1.3943803075400432
eep__BOP27_nuoB-cyoB_A9_F63_I1_R1__2,2.8527607900135883,0.0498570036155197,-0.18194168744033767,1.3257065983627356
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__1,2.942969060778999,0.16213825213625022,0.07499738556568047,1.166680045786446
eep__BOP27_nuoB-cyoB_A10_F64_I1_R1__2,3.155530198288059,0.2593604255859159,0.12233351729778084,1.3378173801584443
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,1.720555612557441,0.0162895110890533,-0.1856830836888772,1.1687628629485527
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,2.257310952729174,0.062313577481349476,-0.08898248714254109,1.0998825909189929
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,3.1718105200080773,0.11295978763673807,0.04745561177845481,1.2436140993913902
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,2.8303329281404017,-0.10065490874618188,-0.04230280352154914,1.3095600995106091
eep__BOP27_ndh-cydB__1,3.370644957771819,0.7821489390259808,0.04429897015801032,0.3092778452526268
eep__BOP27_ndh-cydB__2,3.188728795223775,-0.05499569129206528,-0.050085358360933085,0.3388753467078942
eep__BOP27_nuoB-cydB__1,3.008907138905042,0.6088471972839118,0.17188379935104334,0.7592784478263291
eep__BOP27_nuoB-cydB__2,3.4699882405938345,0.4542011869238198,0.20435117980766826,0.7204023475208725
DDB2__PD-005_BW25113_Batch_6h__1,1.85815686946568,0.2400134966347869,0.24986514834417586,0.18155822321439172
DDB2__PD-005_BW25113_Batch_6h__2,0.8294564297229374,0.2025239224626132,0.2590121625118833,0.2983264327595414
DDB2__PD-003_BW25113_Batch_9h__1,1.0915756712376792,0.2392568893195852,0.21620314343482505,0.12410438571799708
DDB2__PD-003_BW25113_Batch_9h__2,1.114316101657345,0.11673495508580167,0.30350252557950874,0.8117303995605933
DDB2__PD-003_BW25113_Fed-batch_6h__1,4.767056554621445,-0.4954727545552106,0.08274897646750468,0.2640700302398784
DDB2__PD-003_BW25113_Fed-batch_6h__2,3.996857790449284,-0.278814416085857,0.25746061254504937,0.1794903926417426
DDB2__PD-005_BW25113_Fed-batch_6h__1,6.344260377887618,-0.13448725979086795,0.03703717865763778,0.5360570781308969
DDB2__PD-005_BW25113_Fed-batch_6h__2,5.613401536798412,-0.005269969241410878,0.13547070624984414,0.3800561083253502
DDB2__PD-005_BW25113_Fed-batch_6h__3,4.884980665106555,-0.21444341095179986,0.09765419438623724,0.3992883680917228
DDB2__PD-005_BW25113_Fed-batch_15h__1,4.074690688408388,-0.3345647269364149,0.1266972430875999,-0.0608244512669458
DDB2__PD-005_BW25113_Fed-batch_15h__2,3.403016205009112,-0.22328794799412235,0.12614675746097426,-0.12214975488599222
DDB2__PD-003_BW25113_Fed-batch_21h__1,5.615334515537851,0.111187135429744,0.12503207477674927,0.21096539346346965
DDB2__PD-003_BW25113_Fed-batch_21h__2,4.301951147670874,0.14335216280765106,-0.13399280512721745,-0.10655762219971264
DDB2__PD-004_del-basS_Batch_6h__1,1.5126361435350657,-0.07684211379451522,0.0776511760439007,0.3719063055734093
DDB2__PD-004_del-basS_Batch_6h__2,2.140905293219512,0.19601583947032972,0.08470919921014541,0.3277966279892546
DDB2__PD-004_del-basS_Fed-batch_6h__1,4.3255595110479375,-0.6900031386950536,0.05474955711523144,0.2084301936283328
DDB2__PD-004_del-basS_Fed-batch_6h__2,5.58476018609986,-0.018173192958712114,0.05567148715550552,0.5928622902875063
DDB2__PD-004_del-basS_Fed-batch_15h__1,4.611728657435725,0.12133085152886205,0.06318881517004192,0.12334801398207952
DDB2__PD-004_del-basS_Fed-batch_15h__2,5.47324804127223,0.12483356763009645,-0.04052225479298244,0.18752449644239452
DDB2__PD-004_del-kdpE_Batch_6h__1,1.895526351529351,0.32971361137010113,0.2236439437330464,0.4040466391694935
DDB2__PD-004_del-kdpE_Batch_6h__2,2.074068375980096,0.18031649776735212,0.2418861011866387,0.4173407090126275
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,4.442329131816234,-0.41324022280061795,0.012692072423153178,0.14497496952373012
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,4.656203937244534,-0.2276246293234889,0.012918992506742557,0.15183669538831698
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,2.8250362972901555,-0.35695943082916504,0.0672311902413707,-0.002677980394226509
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,5.253578142169924,-0.026494018877581738,0.05519944342665184,0.2416916635200224
DDB2__PD-005_del-phoB_Batch_6h__1,3.161898374845562,0.8942374350373292,0.09430570348655463,0.09210867090775032
DDB2__PD-005_del-phoB_Batch_6h__2,2.666735308962823,-0.1923211310304982,0.14877690397286258,0.0358173017019503
DDB2__PD-005_del-phoB_Batch_6h__3,1.591745220978852,0.3039606470247573,0.0934248992551101,0.4165576109404956
DDB2__PD-003_del-phoB_Batch_9h__1,-0.1095457996662242,0.36010135257201803,0.11069577539029217,-0.2290701220608895
DDB2__PD-003_del-phoB_Batch_9h__2,2.0146242225706583,0.4833488357869378,0.1573906878786282,0.24555982875807916
DDB2__PD-003_del-phoB_Fed-batch_6h__1,7.205415384280388,-0.2142947753743769,0.24545113174153246,0.5669300518513438
DDB2__PD-003_del-phoB_Fed-batch_6h__2,6.451054414932797,0.10905236909473537,0.16282608305770907,0.20761532582634776
DDB2__PD-005_del-phoB_Fed-batch_6h__1,7.568418424044969,-0.4691559073838145,0.3172557213029492,0.10439288476699816
DDB2__PD-005_del-phoB_Fed-batch_6h__2,6.005071877062445,-0.3312736909670986,0.08863167584036269,0.6103921644394426
DDB2__PD-005_del-phoB_Fed-batch_15h__1,4.615894247957865,-0.02611628586406134,0.13336247953118452,-0.3773953979403153
DDB2__PD-005_del-phoB_Fed-batch_15h__2,4.273717756399766,-0.25189967622096,0.1160651524761782,-0.1920951702025615
DDB2__PD-003_del-phoB_Fed-batch_21h__1,4.796118234944427,-0.012083257360344213,0.04428143066338031,0.27536616048789675
DDB2__PD-003_del-phoB_Fed-batch_21h__2,2.9336731801483373,0.2344020808319236,0.04742785642717351,-0.24516381536352586
DDB2__PD-004_del-qseB_Batch_6h__1,2.543629615411521,0.3914544682388863,0.2056382120552893,0.5436454634895593
DDB2__PD-004_del-qseB_Fed-batch_6h__1,4.474980833263793,-0.2570814906793553,0.3254367038084673,0.4116384782169593
DDB2__PD-004_del-qseB_Fed-batch_6h__2,5.062308579658558,-0.5641926110480942,0.131673431527922,0.4775605946870236
DDB2__PD-004_del-qseB_Fed-batch_15h__1,3.967358794198109,-0.2571751187435005,0.12587689220407586,0.15844253731117952
DDB2__PD-004_del-qseB_Fed-batch_15h__2,4.555517856292449,-0.08599868121639531,0.12307828358075312,-0.16387380122226958
DDB2__PD-004_del-qseC_Batch_6h__1,2.2801273243502704,0.2807103445726877,0.2820198578491375,0.501527734219259
DDB2__PD-004_del-qseC_Batch_6h__2,2.3480709460011133,0.22344704476328925,0.2045934703632053,0.598855331228231
DDB2__PD-004_del-qseC_Fed-batch_6h__1,3.9226353716273055,-0.5143878089538636,0.13685361648086314,0.14708219179059867
DDB2__PD-004_del-qseC_Fed-batch_6h__2,5.043883839148689,-0.23104303231409865,0.14320173487358012,0.2529881039159356
DDB2__PD-004_del-qseC_Fed-batch_15h__1,3.024546141405296,0.08175758830252366,0.10915835218419724,-0.06883684592664885
DDB2__PD-004_del-qseC_Fed-batch_15h__2,4.479521380019891,-0.17257822356016828,-0.007464293416006741,-0.08543000672469248
DDB2__PD-005_del-qseF_Batch_6h__1,1.866502444310277,0.44855575977030426,0.2930965837368902,0.19822743947796265
DDB2__PD-005_del-qseF_Batch_6h__2,3.56649942138627,-0.119545286171034,0.22052523012083824,0.5064034831497253
DDB2__PD-003_del-qseF_Batch_6h__1,2.395654769825132,0.4743865511693297,0.3533851045265024,0.3918769680585559
DDB2__PD-003_del-qseF_Batch_6h__2,2.4173924431621345,0.2852449288022818,0.09221443992408852,0.2934466433144625
DDB2__PD-003_del-qseF_Fed-batch_6h__1,5.080131778818196,-0.31629608056680425,0.20195690243871667,0.3523019930299718
DDB2__PD-003_del-qseF_Fed-batch_6h__2,5.302984040623425,-0.2766461448701225,0.02015817986551305,0.4289772511055663
DDB2__PD-005_del-qseF_Fed-batch_6h__1,5.976599129295692,0.002032132088194416,0.1675103477426152,0.4492372525953172
DDB2__PD-005_del-qseF_Fed-batch_6h__2,6.337021145405887,-0.07877402499185049,0.055412415404417104,0.06416916311360765
DDB2__PD-005_del-qseF_Fed-batch_6h__3,6.313653816723582,-0.03593229022777411,0.11459168040461346,0.6777552015290986
DDB2__PD-005_del-qseF_Fed-batch_15h__1,5.977475958971899,-0.4546098720484677,0.06586621837590911,-0.159336625095305
DDB2__PD-005_del-qseF_Fed-batch_15h__2,5.274095107478651,-0.22075084553635715,0.11669862095378215,-0.3087132721141845
DDB2__PD-003_del-qseF_Fed-batch_21h__1,4.194559691576504,-0.2288052938243217,0.006404658914719974,0.21835820981643472
DDB2__PD-003_del-qseF_Fed-batch_21h__2,5.0536003462133605,-0.280858498914065,0.18073434758464835,0.489409345472481
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,1.8746445727718588,0.450560404928356,0.20117683692982524,0.5905817912437197
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,2.1065426827192413,0.3555334013763618,0.1965724866184182,0.6003682133953063
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,1.097202426264012,0.4905176654677721,0.04249472923173592,0.9743545234330852
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,6.783698373962468,-0.3672074716548228,0.18157796724776176,0.4591615881882625
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,4.944326153286729,-0.0694407227261733,0.042307775394165865,0.6899601753877302
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,3.710480323853519,0.2322760390955736,0.278730838313745,0.040058529329487065
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,5.1801348353210575,0.022550024723015483,0.2566287259201179,0.12410355766624548
DDB3__PD-009_del-arcA_Batch_6h__1,2.2759087380355174,0.3005584725289037,0.1107264835054096,0.07824051360645258
DDB3__PD-009_del-arcA_Batch_6h__2,2.0039640003972146,0.06945133552982341,0.12460480654964455,0.1324433418049331
DDB3__PD-009_del-arcA_Fed-batch_6h__1,6.0561321200158975,-0.3852564514346275,-0.055396124491656096,-0.04530550069802963
DDB3__PD-009_del-arcA_Fed-batch_6h__2,3.1889761745966267,-0.20483795819588213,0.11500456309509666,-0.05781361532598873
DDB3__PD-009_del-arcA_Fed-batch_15h__1,4.7112374507986345,-0.2419445379970391,0.18408580186519247,0.5316664129804582
DDB3__PD-009_del-arcA_Fed-batch_15h__2,4.655236950575955,-0.27197674895999224,-0.0386971585995024,0.36060665473846504
DDB3__PD-006_del-baeR_Batch_12h__1,3.234450290133846,0.16324576898962295,0.3255472972779323,0.15788204860884747
DDB3__PD-006_del-baeR_Batch_12h__2,8.416718545148148,0.012119597887080502,0.3960448907367251,0.21875742080960947
DDB3__PD-009_del-baeR_Batch_12h__1,3.260606030702575,0.15405375000218324,0.3669993030871961,0.13552269073871415
DDB3__PD-009_del-baeR_Batch_12h__2,9.341984782196354,0.15829374084539172,0.25227143959376264,-0.1385445673396113
DDB3__PD-006_del-baeR_Fed-batch_12h__1,9.698091398864324,0.10985664511055047,0.5857957374454976,0.4683722118642546
DDB3__PD-006_del-baeR_Fed-batch_12h__2,11.042274162680972,0.2072310847708847,0.5055122540674866,0.4847476996556637
DDB3__PD-009_del-baeR_Fed-batch_12h__1,4.532502542648112,0.11984797782241065,-0.23838994811967676,-0.3896334672430566
DDB3__PD-009_del-baeR_Fed-batch_12h__2,3.398347753053717,0.38914803040264623,0.003012150661810153,-0.4367307690346536
DDB3__PD-009_del-baeR_Fed-batch_18h__1,4.945614453616867,0.3768393563682873,0.1325110178867508,-0.23676063052055876
DDB3__PD-006_del-lsrB_Batch_6h__1,3.397960170700032,0.52029511168978,0.2101735098336306,0.4455284935700874
DDB3__PD-006_del-lsrB_Batch_6h__2,1.616421621666836,0.10866549363097723,0.17747203756353613,0.11163514457249056
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,4.728080173602548,0.030093321284158318,0.321087361901002,0.1692360009839078
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,6.082006072527628,-0.6813225230268465,0.14701519650438222,0.2130066468274343
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,5.121913464727607,0.10254497505862137,0.2642706458146904,0.24172113319021984
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,3.772000779367525,-0.18510170953432328,0.1986768224895048,0.1157430625196465
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,4.376755135349379,-0.23117124593965602,0.1969541405063584,-0.2266710640529101
DDB3__PD-009_del-lsrK_Batch_6h__1,2.627300474041272,0.4251250003571476,0.1706517799794245,0.2165097615457583
DDB3__PD-009_del-lsrK_Batch_6h__2,2.3183099105808536,0.4871206500918479,0.24928538500913436,0.2639177054202726
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,5.816457687607079,-0.13188529650356529,0.09782512684363276,0.3079769543317372
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,5.891632550568075,-0.6532772110554572,-0.010833278302490257,-0.2678232244879393
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,0.7956255306719859,0.11555657127033392,0.01486615564555116,-0.23965282423040435
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,4.06644931657313,-0.2352479010821273,0.0201932435758998,-0.03829893522547678
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,2.835719336033649,-0.007362859424893564,0.020370463805186038,0.18761505155631572
DDB3__PD-006_del-lsrR_Batch_6h__1,1.704267339651097,0.41949022437434014,0.33826793617903483,0.19508849691483832
DDB3__PD-006_del-lsrR_Batch_6h__2,2.405948228946474,0.35616772673311203,0.25750228413185283,0.05431850497536495
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,5.42549951506787,-0.3364456556162674,0.15982821194561048,0.2991108003613672
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,6.710336058340711,-0.27837993185204724,0.0819089488228073,0.11288330768418753
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,4.868013825382131,-0.21625696426195784,0.1655432057474311,0.14355043103692644
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,4.210550552165766,-0.035964688697818666,0.18175403928403888,-0.12524249884010175
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,4.726345662272953,-0.12006644585004267,-0.011152871474628512,-0.1954396973892667
DDB3__PD-009_del-luxS_Batch_6h__1,1.7976859575302084,0.2355080721201812,0.10655530434735284,0.3410793775801082
DDB3__PD-009_del-luxS_Batch_6h__2,1.027299907111674,0.6465567737767914,0.3114940707394105,0.1881316753540148
DDB3__PD-009_del-luxS_Fed-batch_6h__1,6.197595381569906,-0.8128843495692221,0.08640207417748158,0.20109356966181305
DDB3__PD-009_del-luxS_Fed-batch_6h__2,5.323424412288741,-0.3282968178433108,-0.13264556990937848,0.21645340186508302
DDB3__PD-009_del-luxS_Fed-batch_15h__1,3.2152856545383384,0.0640859651745167,0.1460245393790558,0.2902636508167813
DDB3__PD-009_del-luxS_Fed-batch_15h__2,4.046173151413614,-0.02530386022088393,0.24942940209978026,0.27072171715365023
DDB3__PD-006_del-rpoS_Batch_9h__1,1.230877525093348,0.4892527229496979,0.536895578422067,-0.04237541175904447
DDB3__PD-006_del-rpoS_Batch_9h__2,1.6225348911488566,0.2310926030770117,0.4905201037103577,-0.1875995441861722
DDB3__PD-006_del-rpoS_Fed-batch_6h__1,3.817669570806167,0.15209067686533473,0.3914539869938789,0.1343894330506732
DDB3__PD-006_del-rpoS_Fed-batch_6h__2,3.055489229291637,-0.04719504210253156,0.3167772964938038,0.11082423667133412
DDB3__PD-006_del-rpoS_Fed-batch_6h__3,3.7635582315177,-0.1491628139370791,0.29254842873492315,0.0741300837486687
DDB3__PD-006_del-rpoS_Fed-batch_15h__1,4.949838086124353,0.2709199743518882,0.06332767659685068,-0.060073593333481064
DDB3__PD-006_del-rpoS_Fed-batch_15h__2,7.175076027813367,0.31489314630735343,0.010414410166159628,0.16123326890103584
DDB3__PD-009_del-tnaA_Batch_6h__1,3.746282224411344,-0.1082298939339772,0.14697914737137907,0.22354432996996465
DDB3__PD-009_del-tnaA_Fed-batch_6h__1,4.671616464525622,-0.4630944578439466,0.060878453631143976,0.1898964818987885
