,A,Lrp,hns,QseB,ihfB
tcs__del_baeR_etoh__2,0.062654109920449,-1.818222277000002,-0.11221258000000134,0.7416997505000005,-1.0394935290000014
tcs__del_baeR_lb__1,3.997538731592404,-1.2504268640000014,0.6464329699999993,0.1981084535000006,0.5605656749999994
tcs__del_baeR_lb__2,3.636745110290044,-1.2020724890000007,0.6327816300000002,0.25911408350000104,0.6126008349999985
tcs__del_btsR_01xlb__1,1.9991142365270635,-2.1858717540000008,0.50218688,-1.1360863134999994,0.9432713449999994
tcs__del_btsR_01xlb__2,2.3710517345955155,-2.153580509000001,0.4992399699999997,-0.8950743914999992,0.9366931949999984
tcs__del_btsR_lb__1,2.445512265499389,-0.6286789010000007,0.21320013999999965,0.44994516650000094,-0.6853542480000012
tcs__del_btsR_lb__2,2.4343684103100887,-0.6334947940000006,0.19693389999999944,0.5024851785000006,-0.7342108110000005
tcs__del_btsR_pyruvate__1,2.1526990706904927,-2.381830486000002,0.5685509299999989,-0.8712675114999993,1.1005735849999994
tcs__del_btsR_pyruvate__2,2.1344190372934047,-2.4780196100000014,0.4574627399999986,-1.2007808164999991,1.0428346649999989
tcs__del_cpxR_etoh__1,2.8814536189579343,-1.7014559340000002,-0.2812123,0.466091092500001,-1.2457668860000002
tcs__del_cpxR_etoh__2,2.7266879512222983,-1.7327877770000022,-0.31035452000000063,0.4718760725000006,-1.3651073150000013
tcs__del_cpxR_lb__1,5.63165716124868,-1.5977228760000006,0.5557849899999994,0.03962652950000045,0.4965709849999982
tcs__del_cpxR_lb__2,5.1665097377929134,-1.5849388420000017,0.6238953399999989,0.5355679215000011,0.5211792949999996
tcs__del_cusR_CuSO4__1,1.3954270931358843,-0.9353604970000012,1.23181458,0.6981766945000007,0.18434866499999814
tcs__del_cusR_CuSO4__2,0.9624984453052604,-0.9537663660000018,1.0183301599999997,0.776746063500001,0.17225255499999825
tcs__del_cusR_lb__1,2.3391729762814037,-0.8746138210000005,0.1606580700000002,0.5537141415000013,-1.0449315200000004
tcs__del_cusR_lb__2,1.997179186719757,-0.8003816440000016,0.2800233499999987,0.2986506265000006,-0.9400837300000012
tcs__del_kdpE_01-kcl__1,5.881926081398055,-0.6366868360000009,0.20112823000000013,0.7222355215000009,1.1887485049999995
tcs__del_kdpE_01-kcl__2,6.254941439711596,-0.5992906880000017,0.28447755999999913,0.6144449885000007,1.1328524549999983
tcs__del_kdpE_115-kcl__1,8.08701561026905,0.4390256799999985,-0.0973468999999998,0.21716957950000013,0.3157582949999984
tcs__del_kdpE_115-kcl__2,7.884784453870066,0.4101990599999983,-0.1409094900000003,0.12143848950000093,0.3274617949999996
tcs__del_phoB_m9__1,9.029367989344566,-0.07928616000000055,0.2226468199999996,-0.11894051149999907,0.3449078549999989
tcs__del_phoB_m9__2,9.128559428276214,-0.20454914000000105,0.21059784000000012,0.16000000950000093,0.3593822249999992
tcs__del_phoB_m9p__1,3.4170369604839816,-2.298169478,1.70998187,2.4464347785000005,0.04294616499999826
tcs__del_phoB_m9p__2,3.125516209318468,-2.2977559310000006,1.6981481899999995,2.618850839500001,0.14834499499999865
tcs__del_rcsB_etoh__1,-0.6459938269579734,-1.1871131380000008,-0.02099361000000144,0.7330101915000009,-1.1136557640000009
tcs__del_rcsB_etoh__2,-0.6198859236693951,-1.2082690570000008,0.05160163999999945,0.7671250015000011,-1.2868625240000018
tcs__del_rcsB_lb__1,3.2502237134240968,-1.6726011370000011,0.3423732699999995,0.1918045315000008,-0.13048377500000186
tcs__del_rcsB_lb__2,3.809016838234818,-1.5933066090000008,0.3700170299999997,0.339616791500001,-0.11948199500000099
tcs__del_zraR_lb__1,2.8882456920219512,-0.35542659000000043,0.5279456199999988,0.6802517125000005,-1.0089287450000004
tcs__del_zraR_lb__2,3.0661595720670345,-0.3571923600000009,0.518111059999999,0.7821201965000011,-1.091690486000001
tcs__del_zraR_zncl2__1,3.918117680615965,-0.44954975000000097,0.6172066699999998,1.3825182715000013,-0.3816540650000011
tcs__del_zraR_zncl2__2,4.018136243327356,-0.5468430760000018,0.6346432199999992,1.2892061125000005,-0.3490349750000004
tcs__wt_01-kcl__1,5.4341350346894055,-1.3867919210000004,0.4851677299999988,0.3422585215000007,1.4550383449999984
tcs__wt_01-kcl__2,5.616285446976674,-1.3267525440000014,0.4962336399999998,0.1856860945000012,1.3666007949999983
tcs__wt_01xlb__1,-0.3602387514662051,-2.1493744390000007,0.47949135,-1.1581932134999988,1.2327071049999994
tcs__wt_01xlb__2,-0.1838132614975907,-2.170666885000001,0.4354879999999994,-1.0756332224999992,1.1960583349999985
tcs__wt_115-kcl__1,7.216186412558342,0.2822803899999986,-0.14088623000000133,-0.049947119499999186,0.32144473499999826
tcs__wt_115-kcl__2,7.266158487420742,0.22740422999999946,-0.16340733000000007,0.3864106795000009,0.2549986949999994
tcs__wt_CuSO4__1,1.391675615879469,-0.9100650810000008,0.4060082299999994,0.3794514135000009,-0.3476380850000016
tcs__wt_CuSO4__2,1.6495710925476743,-0.9454840790000016,0.4699740899999991,0.4497447065000007,-0.3372910050000009
tcs__wt_etoh__1,0.8799763117107081,-0.8766881620000007,-0.5860324600000002,0.5773359345000006,-0.7482089750000007
tcs__wt_etoh__2,0.3650908600467797,-0.8720679220000012,-0.7025518500000008,0.6790659025000005,-0.7733814200000015
tcs__wt_lb__1,4.95209953959124,-1.3381543810000007,1.2011201999999999,0.29530609750000103,0.7751741049999996
tcs__wt_lb__2,4.87470525677089,-1.2728967300000011,1.26498694,0.07057151650000115,0.7787220749999992
tcs__wt_LiAcet__1,4.323521866048834,-0.4107528200000008,0.40492605000000026,-1.0563687964999993,0.017340904999999296
tcs__wt_LiAcet__2,4.453906778082949,-0.4455330400000008,-0.05388961000000059,-1.1475692394999992,0.2681002649999993
tcs__wt_LiCl__1,4.925867465196727,-0.3378534300000009,0.01586920999999997,-1.092594163499999,0.2962828949999992
tcs__wt_LiCl__2,4.4013060734585885,-0.3878224100000017,0.044839800000000096,-1.135830810499999,0.3996346949999996
tcs__wt_m9p__1,1.0082737672480095,-2.095898211000001,1.3584691499999997,2.0082123365000006,0.07657937499999967
tcs__wt_m9p__2,0.8525232479219436,-2.000366423000001,1.3203357899999997,1.8542685395000005,0.13100470499999872
tcs__wt_pyr__1,-1.2765126343471878,-2.1592984760000022,0.34927394999999883,-1.632225911499999,1.2105728949999983
tcs__wt_pyr__2,-1.4189020130699708,-2.150713769000001,0.3911578599999999,-1.1647416914999993,1.2221056149999985
tcs__wt_zncl2__1,2.458647348015303,-0.6820185790000011,0.3685535699999996,1.2067327295000003,-0.7767742820000016
tcs__wt_zncl2__2,2.384641783825277,-0.6835790350000011,0.4001236499999994,1.1539566315000007,-0.8528359900000009
ros_tale__0_0_0pq__1,2.9848366376225424,0.18244068999999816,0.996395999999999,-0.527854931499999,-0.29706712500000165
ros_tale__0_0_0pq__2,3.2673068130034806,0.18055083999999866,0.9386998599999998,-0.6830412314999991,-0.2938017850000012
ros_tale__0_0_250pq__1,2.3491973913913338,-0.26686069000000145,1.7955424099999997,0.08410164950000087,1.4636231749999986
ros_tale__0_0_250pq__2,2.299451511877425,-0.2350825100000016,1.7622153699999998,0.15667334950000011,1.4943809649999995
ros_tale__1_mid_250pq__1,12.981582690402645,0.024520119999998258,1.1159979499999988,-0.2990463704999993,-0.32276307500000107
ros_tale__1_mid_250pq__2,12.8773293457642,0.0398926399999997,1.0076141799999991,-0.2946365334999994,-0.2930924750000017
ros_tale__1_0_0pq__3,2.784392481126541,-0.18387566000000174,1.3472282599999996,-0.8587356544999993,-0.2918646050000007
ros_tale__1_0_0pq__4,2.7135465704493766,-0.18186948000000136,1.33282406,-0.5281996094999992,-0.2922434550000013
ros_tale__1_0_250pq__1,2.53830352299327,-0.3310511000000016,1.06043573,-0.5485404294999991,-0.4652354850000009
ros_tale__1_0_250pq__2,2.220938701976365,-0.2876954100000013,1.0595745999999997,-0.761727674499999,-0.4838349040000018
ros_tale__1_0_750pq__1,4.824709221633764,-0.3195393700000011,1.54486479,-0.6910233074999992,-0.2302758950000001
ros_tale__1_0_750pq__2,4.624971981224386,-0.3804849100000016,1.70512787,-1.3166860614999991,0.08051488499999948
ros_tale__1_1_0pq__1,7.123863418027944,-1.678068745000001,1.31938493,-1.3593322784999993,-1.0700173100000008
ros_tale__1_1_0pq__2,7.097112313979563,-1.7189980470000013,1.2480271299999988,-1.3402700524999993,-1.1030725730000004
ros_tale__1_1_250pq__1,6.866307387685998,-1.8352499290000013,1.0073617399999986,-1.3209166354999993,-1.1488553770000005
ros_tale__1_1_250pq__2,6.8511829186315545,-1.7866634770000012,1.0990847899999991,-1.501607252499999,-0.9061221570000004
ros_tale__1_1_750pq__1,6.548918469987489,-1.7279610200000004,1.09254649,-1.3455133024999992,-0.9090295740000016
ros_tale__1_1_750pq__2,6.077256156349989,-1.7236913840000003,1.3880685799999988,-1.4900356954999991,-0.6581965830000005
ros_tale__1_2_0pq__1,6.064540864172264,-1.211982991000001,0.7397395299999978,-1.4922218354999992,-1.1304818590000014
ros_tale__1_2_0pq__2,5.867329788482003,-1.3472629840000003,1.0547726199999996,-1.7249743224999992,-1.0979514990000006
ros_tale__1_2_250pq__1,6.3587926999391255,-1.3303041300000018,0.9825283899999988,-1.4366371394999993,-0.7678107230000002
ros_tale__1_2_250pq__2,5.728325437652509,-1.2547616020000003,1.2259075299999989,-1.5709944814999992,-0.5014282960000003
ros_tale__1_2_750pq__1,5.55796753638056,-1.2234490230000006,1.355600789999999,-1.3020866774999993,-0.5396704150000016
ros_tale__1_2_750pq__2,5.163110120966398,-1.515452058000001,1.5967265699999995,-1.7657515014999992,-0.4184585450000018
ros_tale__1_3_0pq__1,2.604672260009465,-0.5721116110000004,1.4887657499999989,-1.5932953864999992,0.4144101549999988
ros_tale__1_3_0pq__2,2.9043911989369446,-0.6943590120000014,1.4904641099999996,-1.925742052499999,0.4207752549999988
ros_tale__1_3_250pq__1,3.410857501291681,-1.2476731510000008,0.42324305999999895,-2.446636248499999,-0.09119649500000017
ros_tale__1_3_250pq__2,2.011929686844488,-1.0179074230000005,0.9226825899999992,-2.2106839864999994,0.18637689499999865
ros_tale__1_3_250pq__3,1.6309604767740933,-1.1337428540000012,1.076802129999999,-2.0757285644999994,-0.25625172500000026
ros_tale__1_3_250pq__4,3.389817984967687,-1.230995720000001,0.675132249999999,-2.583471086499999,0.16089092499999855
ros_tale__1_3_750pq__1,2.769979261059562,-0.8953110120000005,1.0768152999999998,-1.5910237514999992,-0.5423704530000002
ros_tale__1_3_750pq__2,2.3492736665744776,-0.9712236960000008,0.9586704799999984,-1.6161251544999993,-0.4106519150000008
ros_tale__1_4_0pq__1,-2.800399277923158,-1.1467272650000009,1.9550789,-1.155000087499999,0.7322895249999988
ros_tale__1_4_0pq__2,-2.934680994711607,-1.0425192020000011,1.2597828499999988,-1.3604254114999992,0.4307701549999994
ros_tale__1_4_250pq__1,-2.7317626877406345,-0.9686091270000006,1.2507702399999996,-1.673532801499999,0.39407791499999867
ros_tale__1_4_250pq__2,-2.8132988193728847,-0.9814548620000014,1.2731067599999992,-1.176630273499999,-0.033236975000001216
ros_tale__1_4_750pq__1,-1.1367309878013656,-0.8692324100000004,1.0853566199999989,-1.2712383944999992,-0.0832875650000009
ros_tale__1_4_750pq__2,-2.608481901747263,-1.2749233340000004,0.9405797399999988,-0.9706849994999992,-0.4445194470000011
ros_tale__1_4_750pq__3,-1.939846210106492,-0.3917994500000006,0.7111222399999999,-1.3235695524999989,0.36094371499999933
ros_tale__1_4_750pq__4,-2.8272757558590103,-0.9349098520000004,0.2824679400000001,-1.0260713174999991,-0.0008650550000002255
ros_tale__2_mid_250pq__1,0.8725257010808706,0.5249057699999984,1.4037885699999997,0.22931039450000054,0.5566811749999996
ros_tale__2_mid_250pq__2,1.219101600373692,0.3617709899999984,1.28308702,-0.18448980149999936,0.044054444999998665
ros_tale__2_0_0pq__1,-4.831514272021169,-0.1806333500000008,2.3353365099999994,0.25240280450000085,0.15041881499999832
ros_tale__2_0_0pq__2,-4.409371049702848,-0.17650689000000064,2.380163549999999,-0.11913385649999908,0.2961731849999989
ros_tale__2_0_250pq__1,-6.015261613463037,-0.08565903000000041,0.656402739999999,-0.07662849649999925,-0.5350269250000004
ros_tale__2_0_250pq__2,-5.712414196157693,-0.052242300000001414,0.7133287599999996,-0.2697905214999992,-0.4748101150000004
ros_tale__2_0_750pq__1,-4.634333687946068,-1.1556208100000005,1.8309453099999988,-0.21285778149999898,0.6769577349999985
ros_tale__2_0_750pq__2,-4.999812243548264,-1.287140001000001,1.945037769999999,-0.21731611949999907,0.7600181149999994
ros_tale__2_1_0pq__1,-5.71246190297163,-0.049447400000001814,0.6429495000000003,0.14817627050000048,-0.8659966050000012
ros_tale__2_1_0pq__2,-5.496968580138481,-0.2420812300000019,0.4496923099999997,0.10181469150000222,-0.9510845130000014
ros_tale__2_1_250pq__1,-5.577272631845426,-0.5962767730000014,1.0134377699999997,0.03859506750000108,-0.8926500670000017
ros_tale__2_1_250pq__2,-6.162785502763439,-0.6062372780000018,0.9922290799999997,-0.11713798949999933,-0.6502119170000018
ros_tale__2_1_750pq__1,-5.644468189615411,-0.7501787390000008,1.32581989,0.171796113500001,-0.4490783360000013
ros_tale__2_1_750pq__2,-5.127943062792701,-0.6814209360000003,1.5261695,0.023434405500000643,-0.7560188510000003
ros_tale__2_1_750pq__3,-5.042636068319299,-0.9504560350000021,1.3223651299999997,0.0746554545000011,-0.9738206110000008
ros_tale__2_2_0pq__1,-0.3813246417311762,-0.7970589270000019,0.8766619999999996,0.2236453655000004,-0.8101516240000013
ros_tale__2_2_0pq__2,-1.001197352980297,-0.6648348060000018,1.166725829999999,0.29189690250000044,-0.8215792280000009
ros_tale__2_2_250pq__1,0.7883701849825424,-1.455263908000001,0.7972744999999986,-0.10326845449999933,-0.6815045200000007
ros_tale__2_2_250pq__2,-0.7143434186732388,-1.4241011670000017,0.9529109899999996,-0.08158015849999911,-1.0306508920000006
ros_tale__2_2_750pq__1,-0.6444562771500907,-1.0645090310000018,0.9564236499999996,0.1319263535000008,-0.9141063800000016
ros_tale__2_2_750pq__2,-1.5629389893655818,-1.7860872970000017,1.2376767700000002,0.2617459355000005,-0.3966197850000004
ros_tale__2_3_0pq__1,3.251470199096643,-0.5235510400000011,0.3415403699999988,-0.2107662894999991,-1.1432706060000015
ros_tale__2_3_0pq__2,2.11644049527368,-0.5861448850000013,0.6891458999999998,-0.31715969949999945,-0.5396704520000011
ros_tale__2_3_250pq__1,2.799590924948064,-0.8015114810000004,0.4157974199999988,-0.3741530524999992,-0.4605642280000009
ros_tale__2_3_250pq__2,3.38917950155056,-1.0179158590000004,-0.3338125200000004,-0.8375000784999989,-1.3851055860000017
ros_tale__2_3_750pq__1,2.745403281465439,-0.8455171930000009,0.61834977,-0.14228769749999914,-0.6647747530000014
ros_tale__2_3_750pq__2,2.504750723719025,-0.934509331000001,0.6080642300000001,-0.2914852584999994,-0.6939882440000016
ros_tale__3_0_0pq__1,-2.2619110911546767,-0.9081233510000004,0.4463878399999999,-0.7669118224999991,-0.8597776440000011
ros_tale__3_0_0pq__2,-2.432553999975468,-0.9903019460000008,0.33690614999999896,-0.9500617434999992,-0.8969574320000007
ros_tale__3_0_250pq__1,-3.4375111550048696,-0.5167432120000015,0.18500819999999865,-0.6897681744999993,-0.7157152090000007
ros_tale__3_0_250pq__2,-3.138007454573401,-0.5776650170000011,0.1745328199999996,-0.7451724324999991,-0.8278185830000009
ros_tale__3_0_750pq__1,-2.2565337612571867,-0.3768332900000004,1.2363088799999993,-0.2876538674999991,1.0848845849999993
ros_tale__3_0_750pq__2,-2.2038639158628777,-0.3682451400000009,1.517230979999999,0.20818233150000065,1.1105349249999996
ros_tale__3_1_0pq__1,-4.731579199172713,-0.5347791180000012,0.4571559999999994,0.14036625350000076,-1.2394694250000011
ros_tale__3_1_0pq__2,-4.362224239362678,-0.6630130570000006,0.1430800199999993,-0.6613320884999991,-0.9061142330000004
ros_tale__3_1_250pq__1,-4.663667254478599,-0.9536314970000016,0.3752066000000003,-0.4537315184999988,-0.664380941000001
ros_tale__3_1_250pq__2,-5.809128157613799,-1.3101944880000005,0.3377696799999992,-0.5198070634999992,-0.7515438030000006
ros_tale__3_1_750pq__1,-5.225323554279698,-0.6445251010000009,0.6383114399999991,-0.07251191749999908,-0.5822830690000007
ros_tale__3_1_750pq__2,-5.546115935642109,-1.1594176470000015,0.4175546199999989,-0.5740364144999992,-0.6685993090000011
ros_tale__3_2_0pq__1,0.7148043081357749,-0.23051590000000036,0.7553045199999993,-0.1819235464999993,0.6099334249999995
ros_tale__3_2_0pq__2,0.9705559345999224,-0.17591846000000189,0.8431769899999999,-0.4060518534999989,0.5490627649999986
ros_tale__3_2_0pq__3,0.9866610109306936,-0.2965743000000014,0.7964197300000002,0.006765075500000607,0.2003355649999996
ros_tale__3_2_0pq__4,1.2616494874215396,-0.3211784100000017,0.8000122799999989,-0.37278433849999937,0.21333680499999907
ros_tale__3_2_250pq__1,-2.3613942071980616,-0.895111893000001,0.3135003199999993,-0.6060045954999991,-0.1016371550000006
ros_tale__3_2_250pq__2,-2.092680412362453,-1.7376993150000004,-0.02782439000000103,-0.8943399604999991,-0.4974436600000018
ros_tale__3_2_750pq__1,-1.0762029129090296,-1.683337637000001,0.08685863000000005,-0.9429053944999994,-1.2498803800000005
ros_tale__3_2_750pq__2,-2.109285882704126,-2.316047306000001,-0.497758730000001,-0.7624893114999991,-1.0981923300000016
ros_tale__3_3_0pq__1,-5.841561586107352,-0.7345701590000004,1.4244394099999995,-1.1714968464999993,-0.10574536500000063
ros_tale__3_3_0pq__2,-6.075142355989596,-0.7616581110000009,1.49155281,-1.624165476499999,-0.10138283500000078
ros_tale__3_3_0pq__3,-5.5305844639033,-0.8394056560000003,1.4486650399999998,-1.3741318744999993,-0.14054390500000125
ros_tale__3_3_0pq__4,-5.94275612071073,-0.7554964460000004,1.6270208300000009,-1.4416854824999992,-0.15111671500000054
ros_tale__3_3_250pq__1,-6.779200142289839,-0.8080461890000006,0.5408137699999997,-0.4733867334999991,-0.2845421150000007
ros_tale__3_3_250pq__2,-6.2833105784282965,-0.5122179750000004,0.4860032499999996,-0.8431626244999992,-0.2187099750000012
ros_tale__3_3_750pq__1,-7.019982460135336,-0.4746146930000013,0.5291256099999995,-0.4570202124999994,0.05928978499999892
ros_tale__3_3_750pq__2,-7.18845409033846,-0.4357486000000019,0.7043803999999998,-0.5553591234999988,0.08908384499999933
ros_tale__3_4_0pq__1,-4.674749595726795,-1.4947545720000015,0.050353740000000265,-0.4513474464999989,-0.5184502370000015
ros_tale__3_4_0pq__2,-4.277549349104976,-1.316425476000001,0.06585656999999934,-0.2499664444999992,-0.4754345670000006
ros_tale__3_4_250pq__1,-4.93199115254139,-1.490609592000002,0.08244430999999962,-0.3153315014999993,-0.8697443310000015
ros_tale__3_4_250pq__2,-4.401502565061538,-1.4719733720000008,0.06150485999999944,-0.2338574314999993,-1.050985093000001
ros_tale__3_4_750pq__1,-4.258574385987516,-1.5275420050000008,0.22406956000000025,-0.7819253534999988,-0.7252045100000011
ros_tale__3_4_750pq__2,-4.9550051167996525,-1.6453244090000003,0.016613589999998624,-0.6797321134999992,-0.7641835720000003
pcoli__atASMT_325G__1,0.9991654517676614,-0.33309309000000203,0.04189432999999987,0.4815482375000011,0.2294886849999997
pcoli__atASMT_325G__2,0.7236209773883805,-0.31404305000000043,0.03109864999999878,0.4136815245000012,0.2382061749999984
pcoli__bpTDC__1,2.762849812494529,-0.3890622600000011,0.0163693399999989,0.11491560950000056,0.5143308249999983
pcoli__bpTDC__2,2.737687794635983,-0.3775778800000005,-0.03863184000000075,0.20203811450000053,0.3707379249999985
pcoli__BRCA__1,1.2883227900100938,-0.6204219750000011,-0.1548691299999998,0.5392260695000006,0.08331476499999901
pcoli__BRCA__2,1.4481999293144536,-0.5672581620000017,-0.18797906,0.5461488465000013,0.06908284499999873
pcoli__BRCActrl__1,1.7331264905653097,-0.9036069760000008,-0.37082707999999975,0.29011008750000045,0.1894734949999997
pcoli__BRCActrl__2,1.842469778248916,-0.9919647150000016,-0.4156680599999998,0.3653597785000011,0.13358924499999958
pcoli__BRCAswap__1,0.2689058770985322,-0.5399318760000007,0.3413103399999997,0.23128540450000035,0.9174961749999984
pcoli__BRCAswap__2,0.3014777143197822,-0.5571428280000017,0.43697587999999854,0.4912367045000003,1.0355499849999994
pcoli__btAANAT__1,1.6155485162454126,-0.5231847530000007,0.12777387999999945,0.2565653885000012,0.5520848149999988
pcoli__btAANAT__2,2.0874673564130983,-0.4911674870000002,0.24692619999999896,0.5067103745000008,0.5551159849999987
pcoli__btASMT__1,1.695025003980303,-0.5568734890000009,0.15977964999999905,0.26249046650000096,0.6867043349999982
pcoli__btASMT__2,1.761641995906011,-0.6080028080000021,0.15604983999999966,0.29353974750000056,0.7940552549999982
pcoli__CC1__1,-0.2384220554965657,-0.5638607720000017,0.28163041999999905,0.42017253750000094,1.1382838349999993
pcoli__CC1__2,-0.1236806511981706,-0.5003419940000011,0.4350714,0.6246245385000009,1.028434794999999
pcoli__ccCOMT__1,1.3782607291684077,-0.3547546000000015,0.10507284999999912,0.3149766205000004,0.4107827149999999
pcoli__ccCOMT__2,1.4819181825280472,-0.35467996000000035,0.12359446999999868,0.3136457945000002,0.35958486499999864
pcoli__ckDDC__1,1.432336067265544,-0.5368745070000003,0.2016131300000001,0.2947655305000012,1.0989126649999983
pcoli__ckDDC__2,1.0622282854056415,-0.6215472330000011,0.0313136399999987,-0.03594016749999929,0.8824161149999998
pcoli__CNTF_belt__1,0.6612236639660692,-0.5331500320000018,0.3752212099999994,0.2591244415000009,0.4792530549999992
pcoli__CNTF_belt__2,0.7085347610913394,-0.5732167900000018,0.4628708199999991,0.26173438050000103,0.672856444999999
pcoli__cobPNMT__1,1.275151172888756,-0.5567093360000008,0.10402255999999888,0.17924889950000011,0.2845649749999985
pcoli__cobPNMT__2,1.3360278070503395,-0.5348517390000005,0.11131191999999857,0.06814005850000092,0.28185787499999826
pcoli__cvPhhB__1,1.7414616752150769,-0.4509551600000013,0.09491159999999964,0.5299816975000011,0.2542827749999983
pcoli__cvPhhB__2,1.808274787972176,-0.4632267300000006,0.18808275999999854,0.5127075075000009,0.4859822649999988
pcoli__ggAANAT__1,0.1914820557680256,-0.3898934700000005,0.029414839999999387,0.17893220450000058,0.2609595349999996
pcoli__ggAANAT__2,0.1087782908712118,-0.4152018800000015,-0.06818959000000112,0.1763708785000011,0.2951621049999993
pcoli__ggTPH__1,1.0333321491780096,-0.42882312000000056,0.1104679700000002,0.3174029785000005,0.22412060499999956
pcoli__ggTPH__2,1.198245035212522,-0.4123432900000008,-0.11812801000000127,0.38488694150000224,0.1132577649999984
pcoli__hsAANAT__1,-0.4699535232985584,-1.2379698030000004,-0.19725606000000084,0.20612399050000094,1.2467476249999994
pcoli__hsAANAT__2,-0.5466940488514003,-0.8561013790000018,-0.08252239000000118,0.3787700555000004,1.2629522249999994
pcoli__hsASMT__1,2.021509690009376,-0.4937539130000008,-0.05976733000000145,0.4582222055000012,0.4648737349999994
pcoli__hsASMT__2,1.9910290996944413,-0.5321928630000006,-0.09576574000000093,0.4255918155000007,0.37343606499999815
pcoli__hsPNMT_mb__1,0.2428165191433357,-0.48689391100000107,-0.008111150000001288,0.2772863785000013,0.2914652749999984
pcoli__hsPNMT_mb__2,0.3342957015616652,-0.4543051700000014,-0.0009596400000013717,0.19496172550000068,0.2760435249999986
pcoli__hsTPH__1,1.387042049817673,-0.6235481620000005,0.05740070999999958,0.37970885550000055,0.06470883499999935
pcoli__hsTPH__2,1.6833459723647894,-0.6710384010000006,0.028577569999999494,0.1663441395000005,0.09849440499999852
pcoli__hsTPH_E2K__1,0.93591385130552,-0.4270458400000017,0.4660702299999997,0.31836570550000065,0.901946924999999
pcoli__hsTPH_E2K__2,0.9102751944866708,-0.5220974250000019,0.5321971599999991,0.643616230500001,0.8548870149999992
pcoli__hsTPH_E2K_N91I_P99C__1,1.5459562328285967,-0.4767523360000006,0.026766079999999803,0.10960543250000043,0.2488908549999991
pcoli__hsTPH_E2K_N91I_P99C__2,1.3937970170082243,-0.5381758320000003,-0.1494407200000012,0.11392576950000065,0.16713879499999962
pcoli__hsTPH_N158trunc__1,0.6212175128667148,-0.5880510760000011,0.0842608399999989,0.4011149245000008,0.30525573499999936
pcoli__hsTPH_N158trunc__2,0.7268430835504646,-0.6129090460000004,0.18949544,0.4710030415000013,0.3628533449999996
pcoli__hsTPH_N174trunc__1,0.7839867729447004,-0.5731152080000008,0.3576878199999989,0.3708866345000006,0.9229170049999986
pcoli__hsTPH_N174trunc__2,1.1645226389557657,-0.6098408020000008,0.27970440999999896,0.4649939355000008,0.6854901049999995
pcoli__hsTPH_Ntermtrunc__1,1.1338970208099963,-0.954095563000001,-0.02709501000000003,0.4360905175000012,1.0945708049999985
pcoli__hsTPH_Ntermtrunc__2,1.701087742990107,-0.5558259460000006,0.5914325299999987,0.6339163665000012,1.3859715649999984
pcoli__hsTPH1__1,0.2322205797333844,-0.34490421000000104,0.4208097599999992,0.4661627745000008,0.8930052949999983
pcoli__hsTPH1__2,0.3427645547592002,-0.4035485600000008,0.4274841699999996,0.5840779805000009,0.8963619449999989
pcoli__MBP__1,0.7022698833126161,-0.5392843690000007,0.018879860000000196,0.5284147215000008,0.10761562499999933
pcoli__MBP__2,0.7029064041470143,-0.4920662540000009,0.3936673099999997,0.8081978355000006,0.8126329749999996
pcoli__msCOMT__1,0.8509208023988322,-0.2965316000000016,-0.19776785,0.4656173545000009,0.14669211499999868
pcoli__msCOMT__2,1.0302207403316972,-0.2845450000000014,-0.2718167700000009,0.462307408500001,0.008338234999998306
pcoli__ocAANAT__1,0.788444678205484,-0.5232177420000017,0.03006476000000013,0.2939696895000008,0.3438339049999985
pcoli__ocAANAT__2,0.5936164942649603,-0.5621982570000004,-0.0030660500000010416,0.3192339065000009,0.3139215049999997
pcoli__osTDC_K374H__1,-0.4067852100166977,-0.34018673000000105,0.6403916299999999,0.6152341265000008,1.2839606549999996
pcoli__osTDC_K374H__2,0.0358850554572989,-0.4754112290000006,0.7851935000000001,0.5894867935000008,1.6466498449999991
pcoli__osTDC_K374L__1,0.6095856686489892,-0.4414924500000019,-0.4246514900000005,0.5788559225000007,-0.002575395000000924
pcoli__osTDC_K374L__2,0.6089437613306314,-0.4402307500000013,-0.3551153800000009,0.7411697515000011,0.044617884999999184
pcoli__osTDC_K374Q__1,0.7146128049560544,-0.4950973620000011,0.1807761199999991,0.3081438905000011,0.7409232449999994
pcoli__osTDC_K374Q__2,0.6905104372765455,-0.4923916070000018,0.2407685399999995,0.3591427975000005,0.7893113849999995
pcoli__osTDC_L360V__1,1.642254273395268,-0.5312033890000016,0.026027550000000232,0.3713484365000008,0.21303473499999906
pcoli__osTDC_L360V__2,2.240245265742288,-0.5590350760000007,-0.07627836999999893,0.34047744250000106,0.28664729499999986
pcoli__pmTPH__1,1.4386025771411244,-0.5999161960000006,-0.5004023699999998,0.3026848445000008,-0.5422877960000019
pcoli__pmTPH__2,1.3209310003010493,-0.5530980920000008,-0.5218358500000004,0.2346495725000004,-0.4181322750000014
pcoli__RFC__1,0.2802573496037575,-0.6803729550000011,-0.16637142000000082,0.44358117850000056,-0.04249276500000043
pcoli__RFC__2,0.3802497259743112,-0.6808486470000013,-0.11145325000000028,0.0758713585000006,-0.05563172500000135
pcoli__RFCctrl__1,-0.8635994873569959,-0.9557635550000008,-0.02032500000000148,0.5572702265000009,1.2445997549999994
pcoli__RFCctrl__2,-0.1195112587174899,-0.9120937140000008,-0.1829164400000014,0.4472459425000004,1.1952123949999989
