,A,PrpR,Crp,RpoN,Cra
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__1,1.148909426811604,-1.5309598122774932,0.4719138623499397,-0.1856830836888772,0.465811759989073
eep__BOP27_nuoB-cyoB_A11_F64_I1_R1__2,1.1859706153904497,-1.710777757228721,0.5587931596523799,-0.08898248714254109,0.44675753250856776
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__1,1.324315416943611,-1.6667378550391645,0.6343408622266598,0.04745561177845481,0.10080859758612526
eep__BOP27_nuoB-cyoB_A12_F63_I1_R1__2,1.5766129740970822,-1.5496202853258498,0.6467570174864914,-0.04230280352154914,0.14983326568847932
eep__BOP27_ndh-cydB__1,1.9198132466393651,0.7026877689712898,0.5795424806329965,0.04429897015801032,-0.0675634195691126
eep__BOP27_ndh-cydB__2,2.858367336081546,-0.18596410572823352,0.5830047350587346,-0.050085358360933085,-0.15919260971110827
eep__BOP27_nuoB-cydB__1,2.0025016216417755,0.9508573121504416,0.7793213906795806,0.17188379935104334,-0.1138462942532268
eep__BOP27_nuoB-cydB__2,0.9571452765055372,0.6081406934965936,0.8418525340196368,0.20435117980766826,-0.14936158826703316
DDB2__PD-005_BW25113_Batch_6h__1,0.0458649818375812,0.4811267803117562,-0.12723029239772998,0.24986514834417586,-0.6754900041731773
DDB2__PD-005_BW25113_Batch_6h__2,0.2448746369668883,0.36255320889098464,-0.19715708438903512,0.2590121625118833,-0.7159528513189937
DDB2__PD-003_BW25113_Batch_9h__1,0.1296414775887103,0.6707608644639239,-0.16807586777489902,0.21620314343482505,-0.6982815734580674
DDB2__PD-003_BW25113_Batch_9h__2,0.3040477043920834,0.7438006106123841,-0.15998061409660205,0.30350252557950874,-1.1208984857070297
DDB2__PD-003_BW25113_Fed-batch_6h__1,13.921965231751734,1.1463783422992675,-0.027134141818516252,0.08274897646750468,-0.6828048298411646
DDB2__PD-003_BW25113_Fed-batch_6h__2,14.20094695677298,1.498863098710733,-0.17852551024006402,0.25746061254504937,-0.615424667042813
DDB2__PD-005_BW25113_Fed-batch_6h__1,13.126851278845669,1.0196812014072691,-0.3223346990388993,0.03703717865763778,0.0003600499560043602
DDB2__PD-005_BW25113_Fed-batch_6h__2,14.306006584324397,1.6380692582462566,-0.142315246792732,0.13547070624984414,-0.3025564590843963
DDB2__PD-005_BW25113_Fed-batch_6h__3,14.160558854028611,1.5721410936175708,-0.0021470405809242976,0.09765419438623724,-0.35894686041143675
DDB2__PD-005_BW25113_Fed-batch_15h__1,14.260896386918494,1.638993545686274,0.2350709659175898,0.1266972430875999,-0.22255501697174385
DDB2__PD-005_BW25113_Fed-batch_15h__2,13.4563343321254,1.3032568868838288,0.2314675354999398,0.12614675746097426,-0.10208105099793664
DDB2__PD-003_BW25113_Fed-batch_21h__1,14.12759325948146,1.4865121486747714,0.3617103437948988,0.12503207477674927,-0.03459804059147231
DDB2__PD-003_BW25113_Fed-batch_21h__2,13.769494388989106,1.2266586861068625,0.5141217169364491,-0.13399280512721745,-0.08002806980994226
DDB2__PD-004_del-basS_Batch_6h__1,-0.3567889100996552,0.6617111206070443,-0.3925529624361753,0.0776511760439007,-0.5223243130671218
DDB2__PD-004_del-basS_Batch_6h__2,-0.5851210350630924,0.2686424705595845,-0.3297445270973629,0.08470919921014541,-0.5636597603137066
DDB2__PD-004_del-basS_Fed-batch_6h__1,13.027980031705736,0.8855850553808851,-0.5282964282981357,0.05474955711523144,-0.1484561091638108
DDB2__PD-004_del-basS_Fed-batch_6h__2,12.846739246688772,1.2360000969524199,-0.04672945896208347,0.05567148715550552,0.09870385867127762
DDB2__PD-004_del-basS_Fed-batch_15h__1,12.43083054251252,1.0899983102938222,-0.18462207311152845,0.06318881517004192,0.10003045124068423
DDB2__PD-004_del-basS_Fed-batch_15h__2,12.695566682338931,1.1122734066724265,0.11541921525898854,-0.04052225479298244,-0.025118451745531626
DDB2__PD-004_del-kdpE_Batch_6h__1,0.0891126314216054,-0.23411026380343136,-0.10203008187775353,0.2236439437330464,-0.5225260756448264
DDB2__PD-004_del-kdpE_Batch_6h__2,-0.2206942348819615,-0.11555970421971605,-0.13771078535060433,0.2418861011866387,-0.4463298013859056
DDB2__PD-004_del-kdpE_Fed-batch_6h__1,11.536298016028232,0.4094556884324048,-0.30953429046660297,0.012692072423153178,-0.1704946803393108
DDB2__PD-004_del-kdpE_Fed-batch_6h__2,13.717312692221045,0.3506735788050284,-0.20352765843154152,0.012918992506742557,0.06480663381826446
DDB2__PD-004_del-kdpE_Fed-batch_15h__1,13.06192948241423,1.062567096105381,0.19855716077668184,0.0672311902413707,0.08911059183156844
DDB2__PD-004_del-kdpE_Fed-batch_15h__2,12.58359606274622,1.7309336355962506,0.3785889334450516,0.05519944342665184,0.1401218568985536
DDB2__PD-005_del-phoB_Batch_6h__1,-0.5638048422580308,-0.12020845821248916,-0.18690698319940324,0.09430570348655463,-0.5253922154142927
DDB2__PD-005_del-phoB_Batch_6h__2,0.2409999324062184,0.3209240793013648,-0.22105351110348792,0.14877690397286258,-0.5046817145065585
DDB2__PD-005_del-phoB_Batch_6h__3,0.3888345089632823,0.5936516453693641,-0.14235715509988545,0.0934248992551101,-0.7527883175634686
DDB2__PD-003_del-phoB_Batch_9h__1,0.2559938955225315,0.6899790681933271,-0.27939917001360826,0.11069577539029217,-1.086645850311018
DDB2__PD-003_del-phoB_Batch_9h__2,-1.2067447475333115,0.4976568394619187,-0.2833164869874789,0.1573906878786282,-0.773375445667206
DDB2__PD-003_del-phoB_Fed-batch_6h__1,14.12447678796252,1.321023160542544,-0.024235422345480373,0.24545113174153246,-0.3805381670815899
DDB2__PD-003_del-phoB_Fed-batch_6h__2,14.270009784020797,1.261077945743648,-0.06170063906209222,0.16282608305770907,-0.4190509796558128
DDB2__PD-005_del-phoB_Fed-batch_6h__1,16.001822366520614,0.6495686661889386,0.431330570779684,0.3172557213029492,-0.06811381933442462
DDB2__PD-005_del-phoB_Fed-batch_6h__2,14.303891915036209,1.374784206043139,0.0373685130868342,0.08863167584036269,-0.14072677837913886
DDB2__PD-005_del-phoB_Fed-batch_15h__1,13.658919877083616,0.9764643910114374,0.24940911188163994,0.13336247953118452,-0.038428122868807264
DDB2__PD-005_del-phoB_Fed-batch_15h__2,12.935322708273404,1.0850294016054092,0.2134181153241954,0.1160651524761782,-0.03219274536685912
DDB2__PD-003_del-phoB_Fed-batch_21h__1,14.5282697797035,1.664957816360543,0.33369608246568383,0.04428143066338031,0.05047499440521541
DDB2__PD-003_del-phoB_Fed-batch_21h__2,15.048816550843474,1.606862928838419,0.2847021347030569,0.04742785642717351,-0.2872661752162058
DDB2__PD-004_del-qseB_Batch_6h__1,-0.0268835649266719,-0.11794794085663353,-0.12791638658763738,0.2056382120552893,-0.4496941377942063
DDB2__PD-004_del-qseB_Fed-batch_6h__1,15.026034272016156,1.4731342759923125,0.0070327348853478355,0.3254367038084673,-0.0207853029812668
DDB2__PD-004_del-qseB_Fed-batch_6h__2,14.933426051282336,1.1775608326267006,0.14395110458813146,0.131673431527922,-0.2969492778156111
DDB2__PD-004_del-qseB_Fed-batch_15h__1,12.56040163653585,1.6272520741177372,0.14349024146300948,0.12587689220407586,0.1937598417730726
DDB2__PD-004_del-qseB_Fed-batch_15h__2,12.443521491970388,1.5917134142513838,0.3342680715119659,0.12307828358075312,0.07044562273525834
DDB2__PD-004_del-qseC_Batch_6h__1,0.4121765886526156,-0.003588568553873017,-0.1054807241193494,0.2820198578491375,-0.4051864357393642
DDB2__PD-004_del-qseC_Batch_6h__2,0.2970112961987451,0.04878512968808835,-0.1890055363379357,0.2045934703632053,-0.4410877968374756
DDB2__PD-004_del-qseC_Fed-batch_6h__1,24.38585557690295,1.9375741986263624,-0.20126649289716705,0.13685361648086314,0.035470160404630136
DDB2__PD-004_del-qseC_Fed-batch_6h__2,13.81368615063763,0.2458569600201468,0.007007073388662022,0.14320173487358012,0.018304623859102698
DDB2__PD-004_del-qseC_Fed-batch_15h__1,13.31516756207854,1.3942283142206169,0.24433059166856094,0.10915835218419724,0.010468926904017906
DDB2__PD-004_del-qseC_Fed-batch_15h__2,13.706136896260151,1.2786177390865063,0.41673648908845706,-0.007464293416006741,0.04638605839387555
DDB2__PD-005_del-qseF_Batch_6h__1,-0.2437599725864838,0.6796749660427635,-0.14804630641666705,0.2930965837368902,-0.7752710384446324
DDB2__PD-005_del-qseF_Batch_6h__2,0.1319939546620339,0.6554075706350688,-0.2472769860054029,0.22052523012083824,-0.4989403822897014
DDB2__PD-003_del-qseF_Batch_6h__1,-0.3221466677494187,0.8631703931913619,-0.04129063094139518,0.3533851045265024,-0.8488136051282318
DDB2__PD-003_del-qseF_Batch_6h__2,-1.0346032170737205,0.7065340977137929,-0.07120032371772211,0.09221443992408852,-0.7457583502117417
DDB2__PD-003_del-qseF_Fed-batch_6h__1,14.511480668362127,0.9935288739962936,0.07928259588675246,0.20195690243871667,-0.42503122881883737
DDB2__PD-003_del-qseF_Fed-batch_6h__2,14.244938910538004,1.183637655997913,0.09988668006863577,0.02015817986551305,-0.2377077101021809
DDB2__PD-005_del-qseF_Fed-batch_6h__1,16.289265104475003,-0.1502077235590109,-0.054992720518960425,0.1675103477426152,-0.2666916483142687
DDB2__PD-005_del-qseF_Fed-batch_6h__2,13.947023674783988,1.1092355951048,0.10723371376415967,0.055412415404417104,-0.11251726712659238
DDB2__PD-005_del-qseF_Fed-batch_6h__3,15.45315897832526,1.3237770673759206,0.06774821772418349,0.11459168040461346,-0.1444130982087577
DDB2__PD-005_del-qseF_Fed-batch_15h__1,13.746619474803202,1.3567732241434252,0.1807957685003956,0.06586621837590911,-0.017776209362219575
DDB2__PD-005_del-qseF_Fed-batch_15h__2,14.034109116085682,1.1578830837895762,0.18100851105295668,0.11669862095378215,-0.08484473873042297
DDB2__PD-003_del-qseF_Fed-batch_21h__1,14.218712082333704,1.5188267033893554,0.3843825596880919,0.006404658914719974,0.03277681989398129
DDB2__PD-003_del-qseF_Fed-batch_21h__2,14.69433336143583,1.4996512128223536,0.3283143161117117,0.18073434758464835,-0.2031431952796483
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__1,-2.0864820334536263,0.2980028681081168,-0.2055466339490284,0.20117683692982524,-0.4982740682812308
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__2,0.4591760489610999,0.8066779583028856,-0.12038482798851112,0.1965724866184182,-0.6536700083415576
DDB2__PD-005_MG1655-del-fhuA_Batch_6h__3,0.4218769699672035,0.8335105304634207,-0.24527694177792905,0.04249472923173592,-0.7904892784335402
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__1,12.177661583930592,1.5599526551328289,0.06456324456686602,0.18157796724776176,-0.3014549168738707
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_6h__2,13.801264864447068,1.4063869864173846,0.04318616195255665,0.042307775394165865,-0.16638189328217745
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__1,13.927505546421663,1.6962518844440666,0.28437816260421656,0.278730838313745,-0.012924820935795722
DDB2__PD-005_MG1655-del-fhuA_Fed-batch_15h__2,12.976230110480016,1.3857656872230055,0.18788840247316507,0.2566287259201179,0.044746441400693726
DDB3__PD-009_del-arcA_Batch_6h__1,2.1557217875745738,0.7047359235753121,-0.15520693678349495,0.1107264835054096,-0.3900369373225292
DDB3__PD-009_del-arcA_Batch_6h__2,2.3445180534572883,0.6914164331359167,-0.11927548503423502,0.12460480654964455,-0.4559293175959826
DDB3__PD-009_del-arcA_Fed-batch_6h__1,13.6484170861935,1.0340156651548185,0.3211525795468209,-0.055396124491656096,0.04304938827245231
DDB3__PD-009_del-arcA_Fed-batch_6h__2,14.558285766721244,0.890887735908005,-0.17422284096607574,0.11500456309509666,-0.4646344895875672
DDB3__PD-009_del-arcA_Fed-batch_15h__1,13.951844378919596,1.5411826746410018,0.3068175092463843,0.18408580186519247,-0.19408842764174672
DDB3__PD-009_del-arcA_Fed-batch_15h__2,13.798702939703505,1.5059536853041084,0.3089395842630438,-0.0386971585995024,0.011768977737848909
DDB3__PD-006_del-baeR_Batch_12h__1,1.1451675677399789,1.033951459576253,-0.07288080968497113,0.3255472972779323,-0.010174318910747715
DDB3__PD-006_del-baeR_Batch_12h__2,1.1330609060393722,1.128483364615783,-0.1470714378044189,0.3960448907367251,-0.12220917070024127
DDB3__PD-009_del-baeR_Batch_12h__1,1.1674314481137738,0.912652302052244,0.0075413674833608715,0.3669993030871961,0.20041116159960293
DDB3__PD-009_del-baeR_Batch_12h__2,0.13304080558676,1.084960437362902,0.11000079547650364,0.25227143959376264,0.0621419878742584
DDB3__PD-006_del-baeR_Fed-batch_12h__1,4.531180817720697,0.898494860835688,-0.44075017642119896,0.5857957374454976,0.4678566046485884
DDB3__PD-006_del-baeR_Fed-batch_12h__2,3.7924052465037073,1.2710421919556918,-0.3079824279256762,0.5055122540674866,0.4443145506482109
DDB3__PD-009_del-baeR_Fed-batch_12h__1,12.867759440627369,1.7903733009612006,0.17096182082460487,-0.23838994811967676,0.33715574761752354
DDB3__PD-009_del-baeR_Fed-batch_12h__2,13.574813597648,2.313981522894778,0.19735620347242036,0.003012150661810153,0.5948386811297128
DDB3__PD-009_del-baeR_Fed-batch_18h__1,13.58959242086638,1.9490758290206671,0.17038086081004875,0.1325110178867508,0.448525064935728
DDB3__PD-006_del-lsrB_Batch_6h__1,4.194896110196555,0.803492127064918,-0.08679694138112204,0.2101735098336306,-0.5748404606766959
DDB3__PD-006_del-lsrB_Batch_6h__2,4.438702903930084,0.19904709709844948,-0.10651403429150186,0.17747203756353613,-0.6698984851490071
DDB3__PD-006_del-lsrB_Fed-batch_6h__1,10.833526077082189,0.6858502401743634,0.3346811913157435,0.321087361901002,-0.1395228096028971
DDB3__PD-006_del-lsrB_Fed-batch_6h__2,13.729909111629649,1.1711892752437256,0.12320570534873987,0.14701519650438222,-0.14674445556713067
DDB3__PD-006_del-lsrB_Fed-batch_6h__3,13.812408403172736,0.9368391883525966,0.1671224798447568,0.2642706458146904,-0.13206318340324866
DDB3__PD-006_del-lsrB_Fed-batch_15h__1,14.70910427697997,1.5369073051591489,0.3507109925052916,0.1986768224895048,-0.1601193395786069
DDB3__PD-006_del-lsrB_Fed-batch_15h__2,14.102599208297391,1.4678993512938583,0.3958492591492941,0.1969541405063584,-0.05312185314398032
DDB3__PD-009_del-lsrK_Batch_6h__1,0.6819105433563943,0.2498633829442043,-0.009831828811623922,0.1706517799794245,-0.5207407193054063
DDB3__PD-009_del-lsrK_Batch_6h__2,0.8042800253063815,-0.03141678702103734,-0.14523400895794936,0.24928538500913436,-0.5298456765510071
DDB3__PD-009_del-lsrK_Fed-batch_6h__1,13.19952613072654,0.8785742729573136,0.1244005654382363,0.09782512684363276,-0.19829348656112167
DDB3__PD-009_del-lsrK_Fed-batch_6h__2,13.351099722614864,0.1472127021282965,0.0012933420484664284,-0.010833278302490257,-0.26855756420415045
DDB3__PD-009_del-lsrK_Fed-batch_15h__1,15.483119278154158,1.2852623210788297,-0.04582048053983101,0.01486615564555116,-0.4567449463114794
DDB3__PD-009_del-lsrK_Fed-batch_15h__2,14.76638123678486,1.1602492717355828,0.2938071439648517,0.0201932435758998,0.5489078033058075
DDB3__PD-009_del-lsrK_Fed-batch_15h__3,14.92672043529523,1.5488362484665812,0.18925140721970912,0.020370463805186038,-0.08709392270537819
DDB3__PD-006_del-lsrR_Batch_6h__1,0.4671850533928831,0.20194473702698845,-0.07682126355774699,0.33826793617903483,-0.6632070558808367
DDB3__PD-006_del-lsrR_Batch_6h__2,0.233970776073546,0.3577026599249846,0.04568553531896491,0.25750228413185283,-0.756233729931477
DDB3__PD-006_del-lsrR_Fed-batch_6h__1,13.981946587866764,1.0161027470685875,0.0695840261226941,0.15982821194561048,0.09898371362287506
DDB3__PD-006_del-lsrR_Fed-batch_6h__2,14.101345625901962,0.415596265569357,0.0951190132944717,0.0819089488228073,-0.02053423210594385
DDB3__PD-006_del-lsrR_Fed-batch_15h__1,14.15688139972526,1.0910503484498806,0.2481661791660663,0.1655432057474311,-0.0658517868724271
DDB3__PD-006_del-lsrR_Fed-batch_15h__2,14.181715705932035,1.4011115937693024,0.26532788482238345,0.18175403928403888,-0.04166781520470586
DDB3__PD-006_del-lsrR_Fed-batch_15h__3,14.247689790597262,1.479121028182603,0.2652297453274688,-0.011152871474628512,-0.10708309272274086
DDB3__PD-009_del-luxS_Batch_6h__1,0.1779857586236609,0.4649557566895322,0.0936775819929636,0.10655530434735284,-0.5516729939209224
DDB3__PD-009_del-luxS_Batch_6h__2,-0.530396997189943,0.5400060096229775,0.05667317704538455,0.3114940707394105,-0.6962983021002458
DDB3__PD-009_del-luxS_Fed-batch_6h__1,14.742457797092822,0.5312487603317608,0.0986771612261439,0.08640207417748158,-0.4976245818328238
DDB3__PD-009_del-luxS_Fed-batch_6h__2,14.488542673641144,0.8432356913815031,-0.035116893204003574,-0.13264556990937848,0.19173422243049745
DDB3__PD-009_del-luxS_Fed-batch_15h__1,13.594996280260824,1.3849150089558195,0.1404617131644894,0.1460245393790558,-0.5524454085002217
DDB3__PD-009_del-luxS_Fed-batch_15h__2,13.253702972327105,1.4112821522458416,-0.03093854772714621,0.24942940209978026,-0.7682831083970427
DDB3__PD-006_del-rpoS_Batch_9h__1,-0.7578913011443487,-2.2740247938466127,0.3819945803438571,0.536895578422067,-0.021508511333958147
DDB3__PD-006_del-rpoS_Batch_9h__2,0.3653363259351194,-1.8575564612481157,0.44523928747676855,0.4905201037103577,-0.2671824453532849
DDB3__PD-006_del-rpoS_Fed-batch_6h__1,2.3335066061209573,0.06620853310199681,0.510032299376153,0.3914539869938789,-0.13474641056841996
DDB3__PD-006_del-rpoS_Fed-batch_6h__2,1.276165129949704,0.2528331415536411,0.6186371495562994,0.3167772964938038,-0.01828570046444433
DDB3__PD-006_del-rpoS_Fed-batch_6h__3,0.5773524992278708,0.1798667819324664,0.5649106237720964,0.29254842873492315,-0.0207902988960873
DDB3__PD-006_del-rpoS_Fed-batch_15h__1,5.300318362676088,0.2263833026763811,0.3973577297010369,0.06332767659685068,-0.6251206609908948
DDB3__PD-006_del-rpoS_Fed-batch_15h__2,4.476120421812105,0.578196330781152,0.4309841373011185,0.010414410166159628,-0.6201135243223082
DDB3__PD-009_del-tnaA_Batch_6h__1,-0.33532455738939,0.2984471355538836,-0.1565078145665204,0.14697914737137907,-0.3018259801358747
DDB3__PD-009_del-tnaA_Fed-batch_6h__1,14.721804531775184,0.8735382047635563,-0.03326316906695581,0.060878453631143976,-0.129158910621614
DDB3__PD-009_del-tnaA_Fed-batch_15h__1,13.8798192729282,1.5722534481662942,0.2480537405512209,0.15755847146470892,-0.1359025692191267
DDB3__PD-009_del-tnaA_Fed-batch_15h__2,13.851003620642128,1.3841759878080184,0.2778554544661009,0.07316852580822619,-0.01555601743241386
