,A,Zur,ZntR,CueR
ecoli_00033,-0.4456102115,-0.1912924375,1.054292468,1.544721786
ecoli_00034,-1.9940842096,-0.049008749500000004,1.331016287,2.009821649
ecoli_00035,-0.66733941,-0.4122430165,0.39153912300000004,0.542147531
ecoli_00036,-1.3994518906,-0.6266613365,0.342588756,0.43983589300000003
ecoli_00037,-0.3471176675,-0.9360323755000001,0.8053815940000001,1.249270518
ecoli_00038,0.5243427402,-0.8513231665000001,0.6982640680000001,1.442754545
ecoli_00039,0.8271621208000001,-0.5687745905,0.237490943,-0.186487972
ecoli_00040,0.0291293623,-0.8484441335,0.45460423200000005,0.095888161
ecoli_00041,19.3071841122,-0.7576039435,0.244275066,0.7692654760000001
ecoli_00042,6.5403802446,-0.4719790855,0.059450772000000006,0.559663349
ecoli_00043,-0.8998312765,-0.4138512995,0.014322029000000002,0.10220061600000001
ecoli_00044,-1.1206437463,-0.3040670915,-0.17381701300000002,0.085074327
ecoli_00045,-0.2256028861,-0.6103355515000001,-0.331996664,-0.026612433
ecoli_00046,-1.1716363701,-0.5826943275,-0.067624107,-0.13735696
ecoli_00047,-1.3368824841,-0.3825285765,0.050361750000000004,0.065754505
ecoli_00048,-0.7868877617000001,-0.5226656665,0.207116199,0.327071665
ecoli_00049,-2.5373164043000003,-0.5847085485,0.8226935510000001,1.3958187930000001
ecoli_00050,0.6968143279,-0.2587204645,-0.567070987,0.289347471
ecoli_00051,0.3605491973,-0.0485127345,-0.30580174,0.438495334
ecoli_00052,1.2976235421,-0.42410772950000003,-0.25584502800000003,0.10194705100000001
ecoli_00053,1.3148765401,-0.5096178975,-0.566015224,0.16392454
ecoli_00054,16.3843785744,0.9846825225,-0.07603219600000001,1.33363022
ecoli_00055,16.8262465147,0.8670415495,-0.21318868600000002,1.301911925
ecoli_00056,0.1559791965,0.0101493715,0.318549309,0.774324506
ecoli_00057,-0.6579351422,-0.06284466350000001,0.355382017,0.5968365520000001
ecoli_00058,0.4466780964,0.0460536795,0.164756287,0.249939182
ecoli_00059,0.064050229,0.050031728500000004,-0.009736905,0.276317651
ecoli_00060,0.6845371938,0.0468676045,0.034073108000000005,0.5340646840000001
ecoli_00061,0.5873385073,0.11271779250000001,0.018538726000000002,0.6549762370000001
ecoli_00062,-1.2405269641,0.2486784705,-0.111717569,0.223624971
ecoli_00063,0.6993599531,0.1274380205,0.679658694,0.38376961600000004
ecoli_00064,16.6103133766,-1.0728871955,0.140714383,0.673867756
ecoli_00065,16.595761767,-1.0454478905,0.10703332300000001,0.5293551980000001
ecoli_00066,-1.4710057075,-1.5318652015,0.7149863430000001,-0.008901559
ecoli_00067,-1.937511545,-1.4709741225,0.8954310430000001,0.125360624
ecoli_00068,2.5652621161,-0.2273418495,1.235517226,-0.7461182890000001
ecoli_00070,11.1522662677,-0.6656290755000001,0.676199741,-0.592706064
ecoli_00071,2.0194970288,-0.5551482775000001,0.7817960780000001,-1.033901883
ecoli_00072,1.2604493254,-0.7013574275000001,0.26084390300000004,-0.721859676
ecoli_00073,-0.6183397304,0.2003755265,0.8585879580000001,-0.004619331
ecoli_00074,-4.0769219179,-0.2988489315,0.737659441,0.151672109
ecoli_00075,5.9798961798,0.2369399895,0.732319657,-1.025367399
ecoli_00077,8.6159342751,0.4308724745,0.495040982,-0.491716313
ecoli_00078,4.6490664918,0.3808315645,0.670063478,-0.6224315930000001
ecoli_00079,0.10365572340000001,0.0809032075,0.517287923,-0.407212299
ecoli_00080,0.1442865211,-0.3090079765,1.320687433,-0.915228166
ecoli_00081,8.4758953936,-0.47842378950000003,0.375400799,-0.821820948
ecoli_00082,-0.38646218720000003,-0.6451809705,-0.851565389,0.724238597
ecoli_00083,-1.8137214119,-0.5085237715,-0.45472355200000003,0.780104679
ecoli_00084,-1.6275288355000002,-0.5281612565,-0.49278345500000004,0.33365102700000004
ecoli_00085,-1.021044573,-0.2527422245,-0.7308572360000001,0.25940443
ecoli_00086,-1.2950107942,-0.1003704755,0.401117143,0.736807981
ecoli_00087,-0.5731257135,-0.0721136975,0.6325759950000001,0.713602641
ecoli_00088,-0.6382801697,-0.3488015445,0.44484355200000003,0.818907212
ecoli_00089,-0.7662001323000001,-0.7016106925000001,0.424122533,0.863182607
ecoli_00090,-0.3389691147,-0.47021906550000003,-0.31600839000000003,0.11578827600000001
ecoli_00091,-0.4086971888,-0.5834756655000001,0.005494958,0.07002235400000001
ecoli_00092,17.8056628702,-0.5644937385000001,0.78801376,-0.044631981
ecoli_00093,18.270283093,-0.5843948185,0.5489348460000001,0.6025369190000001
ecoli_00094,-2.5749246943,-1.3503981815000001,-0.156339327,0.144169381
ecoli_00095,-1.8593668806,-1.2407365835,-0.001074807,0.140169773
ecoli_00096,18.2490263017,-0.2734321135,0.734424728,-0.055524210000000004
ecoli_00097,18.565603555,-0.12638140450000002,0.580162402,0.25804682500000004
ecoli_00098,-1.9260134946,-1.0776680025,-0.098766396,-0.365462995
ecoli_00099,-1.8356650775,-1.0520396635,0.33478929300000004,-0.37662010300000004
ecoli_00100,17.7209484246,-0.4135708475,0.665183335,-0.40084645
ecoli_00101,14.5181064157,-0.5507997275000001,0.557185852,-1.398428933
ecoli_00102,14.4104457825,-0.7218510785000001,0.63731587,-1.620239296
ecoli_00103,-1.0784331019,-0.8090023295000001,0.199021309,-1.870512835
ecoli_00104,-1.1775962212,-0.8075626605,0.163270871,-1.500760545
ecoli_00105,0.6843381309000001,-0.1258533055,0.011184915,-0.540752612
ecoli_00106,0.2907956996,-0.3618944135,-0.027717059000000002,-0.624412469
ecoli_00107,-0.0664812897,-0.4390382105,-0.042711624000000004,-0.480499006
ecoli_00108,-1.6940765445000001,0.9188190285000001,0.83535874,0.102209725
ecoli_00109,-1.6586569536,0.8381003275000001,1.090723033,0.35818377500000004
ecoli_00110,-1.1833442504,-0.3996332745,0.222523359,0.13256457600000002
ecoli_00111,-1.0384960823,-0.3848452795,0.22010762,-0.0018041910000000001
ecoli_00112,-1.4336079073,-0.31376948450000003,0.077236066,0.127817873
ecoli_00113,-2.1009052074,0.1462020815,0.5341773710000001,0.37387300300000004
ecoli_00114,-1.2490413337,0.13270107250000002,0.400042805,0.34282781700000003
ecoli_00115,-1.015504637,0.2035103805,0.224202845,0.412249342
ecoli_00116,-1.4389858492,-0.4779946405,0.9939651060000001,1.130582554
ecoli_00117,-1.9177188762,-0.6058725255,1.073103047,0.9845861410000001
ecoli_00118,-1.4610302401,-0.6414875495,1.142484236,1.022140389
ecoli_00119,-1.4730555576,-0.1223583605,0.464721076,0.9908098120000001
ecoli_00120,-2.2627510763,-0.4949096485,0.7470960999999999,1.008965388
ecoli_00121,-1.9177800600000001,-0.1762175335,0.848095373,1.0655076
ecoli_00122,-2.8536639693,-0.6730769685,0.6533242170000001,0.250895213
ecoli_00123,-2.1635555433,-0.9849810345000001,0.647290777,0.424990666
ecoli_00124,-2.0513219462,-0.4894325115,0.7495920970000001,0.48889203000000003
ecoli_00125,16.629691423,1.0052043605,0.482015532,0.514207641
ecoli_00126,10.036496437,0.0509313315,0.06813928300000001,-0.272942022
ecoli_00127,11.2233876281,-0.2645540555,-0.14879219500000002,-0.694674354
ecoli_00128,10.6521387554,-1.1242399935,-0.421964995,-1.2932682
ecoli_00129,0.9531829935,0.8724555715000001,0.556513095,0.428235921
ecoli_00130,13.0261971482,1.0339259245,0.414416147,0.09675078200000001
ecoli_00131,16.5605850523,1.1083022565,0.016406568,0.26566699800000004
ecoli_00132,5.2045181504,-0.9355485865000001,0.43148222900000005,-0.114006562
ecoli_00133,-0.8256907263000001,0.5861118695,0.206356629,0.112236047
ecoli_00134,2.3411577169,0.3053595675,-0.216234583,0.125335628
ecoli_00135,-0.6162609105,-0.45377302350000004,-0.039309115000000006,0.20248016700000002
ecoli_00136,0.3237501425,1.5310206435,1.183369564,0.9641573160000001
ecoli_00137,1.3093884706,-0.7137330815,-0.17903822700000002,-0.514371494
ecoli_00138,-1.4463972064,1.3091412955,0.7084956450000001,0.9285628300000001
ecoli_00139,0.10209267200000001,1.7836026315,0.9586829020000001,1.091873401
ecoli_00140,1.6952875291,-0.6615512295,-0.430915408,-0.5366429770000001
ecoli_00141,0.9862079997000001,1.2444903355,0.655023939,0.8614838290000001
ecoli_00142,0.4641727028,-0.7333832235000001,0.865046422,0.997726757
ecoli_00143,20.2628417569,-0.9241867475000001,-0.078885011,-0.43034901200000003
ecoli_00144,3.6443049761,0.9316784125,1.014938355,0.35550395900000004
ecoli_00145,0.1374923869,1.3021813905,1.684760762,0.057880774
ecoli_00146,-0.900462485,-0.2632364665,1.475331699,-0.648226187
ecoli_00147,-1.4757551511,0.4847565025,0.7940970620000001,-0.427774162
ecoli_00148,-0.6558756485,0.5085823865,0.62236493,-0.580108013
ecoli_00149,-2.4483041376,-0.055429279500000005,1.3841819050000002,-0.34508999300000004
ecoli_00150,-1.3694761673,0.7394252905,0.72866624,-0.77080834
ecoli_00151,0.5008912591,0.33105872550000004,0.8763512280000001,-0.095461819
ecoli_00152,1.0435752974,0.6484007045,0.7174335190000001,-0.261226713
ecoli_00153,0.1476845121,-0.2726000165,0.942847799,-0.056717997000000006
ecoli_00154,0.5571360093000001,0.1823298885,0.37018512200000003,-1.004978283
ecoli_00155,0.7111328206,0.25920098950000003,0.8256620720000001,-0.318789563
ecoli_00157,1.1324633383,0.7194006335,1.014731317,-0.059174241
ecoli_00158,-0.550570866,0.8599847035,1.043099161,-0.239483196
ecoli_00159,2.2383119048,0.3672266265,0.68484936,-0.777531904
ecoli_00160,1.4036091651,-0.5916081155,0.448087418,-0.970712776
ecoli_00169,0.5691906084,-1.1592407795,-0.012055996000000001,-1.790935315
ecoli_00170,0.8235193712000001,-1.3672645305,-0.161286604,-1.716438801
ecoli_00171,-0.9787668641,-1.1595264215,0.08997571900000001,-0.75808056
ecoli_00172,0.3519067729,-1.0125074755,-0.022636037,-1.212571497
ecoli_00173,-1.6147725356,-0.48454870650000004,0.470654098,-0.767564684
ecoli_00174,-0.9820802271,-0.4417167775,0.5457840620000001,-1.083080982
ecoli_00175,-0.4852627125,-1.1504756225000001,0.36502443100000004,-0.6868014020000001
ecoli_00176,-0.8691306749000001,-1.2259896625,0.175684891,-0.738831372
ecoli_00177,-0.3819283074,-0.2833233845,2.296672257,0.8687788430000001
ecoli_00178,-0.6016728413,-0.24017176850000002,2.424745525,0.928304074
ecoli_00179,0.1393015202,-1.1448124705,0.732928279,-1.3918341650000001
ecoli_00180,0.10606378820000001,-1.2836989505,0.704812631,-1.605488604
ecoli_00181,0.6259374229,-1.4936964975,-0.24413498200000003,-1.900130431
ecoli_00182,0.3507210845,-1.3544498525,-0.06641861,-1.869874672
ecoli_00183,-0.6193235308,-0.1954726715,0.60723028,0.06916095900000001
ecoli_00184,-1.1283919794,-0.15359595750000002,0.5705991770000001,0.191238511
ecoli_00185,-0.7003272464,-1.2227539475,-0.115576277,-1.315016073
ecoli_00186,-0.1340578936,-1.3332954095,-0.252563095,-1.4693723380000001
ecoli_00187,-1.4018094585,-0.8710459315,0.537804664,-0.396274304
ecoli_00188,-0.9449393712,-1.0140530485,0.46317516200000003,-0.25110197
ecoli_00189,-0.14848496660000002,-1.2646181095,-0.161117748,-1.7861310810000002
ecoli_00190,-0.047563789700000005,-1.1400120985,-0.218094838,-1.680885379
ecoli_00191,-1.1098982584,-1.0901010345,0.177298682,-1.213434297
ecoli_00192,-0.3650796376,-1.0105897465,0.366033934,-0.997855071
ecoli_00193,1.2487496614,-0.9935873995000001,0.19583840500000002,-1.2270638950000001
ecoli_00194,0.9911983322000001,-1.1789054865,0.05521341900000001,-1.510463411
ecoli_00195,0.4304367154,-0.7149185145,-0.161189892,-1.476201488
ecoli_00196,1.436611786,-0.4758987465,0.15129061800000002,-1.185732867
ecoli_00197,1.6534715245,-0.6572269335,0.299333552,-1.202549833
ecoli_00198,0.7148881922,-0.8629779765000001,-0.424858554,-1.651241444
ecoli_00199,0.7840327462000001,-0.14036223750000001,0.43249270300000003,-0.289168472
ecoli_00200,0.7006700437000001,-0.1072273175,0.7299857080000001,-0.078886157
ecoli_00201,-0.3767868613,0.0944165435,0.756323732,-0.11830506
ecoli_00202,-0.7890417082000001,-0.0430277045,0.8378199740000001,-0.029701718000000002
ecoli_00203,-1.0611485674,-0.49427885650000003,0.228378817,-0.263957068
ecoli_00204,-1.8484687251,-0.7484538125,0.407660905,-0.376644056
ecoli_00205,-0.6166749591,-0.1488929585,0.839135273,-0.11345742800000001
ecoli_00206,-1.1307819293999999,0.0123068575,0.8227036710000001,0.294741421
ecoli_00207,-0.3867874094,0.33953306250000004,0.886974923,0.015263212000000002
ecoli_00208,0.4043647647,0.2271207265,0.986135901,0.065509127
ecoli_00209,0.08073451820000001,-0.5803117365,0.653023837,-0.16405393000000001
ecoli_00210,-0.2315228315,-0.8563641445,0.403336788,-0.095569307
ecoli_00211,0.5216700221,-1.2819109945,0.19857317200000002,-0.678478896
ecoli_00212,0.3632278171,-0.9371278525000001,-0.025951112000000002,-0.396950352
ecoli_00213,-1.4093208084,0.057432488500000003,0.583648803,-0.06132558900000001
ecoli_00214,0.029367706900000002,-0.033844345500000005,0.581872735,-0.077503967
ecoli_00215,-0.1390085743,-0.5852998475,-0.011840443,-0.46616264300000004
ecoli_00216,0.0835207314,-0.7957823345,0.050561062000000004,-0.642832179
ecoli_00217,0.8375109151,0.2070479265,0.7891601380000001,0.076020793
ecoli_00218,0.8120994849000001,0.19794759650000002,1.002194471,0.5411938430000001
ecoli_00219,-0.5852470977,-0.8429766615000001,0.419573601,-0.408614807
ecoli_00220,0.4902108409,-1.0465200505,0.232516453,-0.511071238
ecoli_00221,-0.3605090898,-0.9565513465000001,0.14580405500000002,-0.7179671080000001
ecoli_00222,1.0124707314,-1.1918895005,0.07726645700000001,-0.9645429280000001
ecoli_00223,-0.2911392337,-0.6159716365,0.528331518,-0.404364655
ecoli_00224,0.2713104395,-0.6087997205,0.42573301,-0.417398256
ecoli_00225,-1.5715714041000002,0.0648009955,0.766838702,-0.28125821900000003
ecoli_00226,0.1136485463,0.1163233225,0.5594287440000001,-0.200783015
ecoli_00227,1.1818791887,-0.8588446495000001,0.175399945,-0.663650708
ecoli_00228,0.4177009412,-0.9060102005,0.149333666,-0.7530940530000001
ecoli_00229,0.2188978103,-0.8218234855000001,0.344805746,-0.48421144800000004
ecoli_00230,0.7585321087,-0.8918323465,0.5925289730000001,-0.8823575520000001
ecoli_00231,0.7105269571,-1.1296403655,0.450705467,-0.555225806
ecoli_00232,0.9451551606,-1.0301543155,0.44110164300000004,-0.41835987300000005
ecoli_00233,0.1974658636,-0.8860277145000001,0.5189636040000001,-0.566650392
ecoli_00234,-0.1835862044,-0.8365474915000001,0.466547007,-0.40012419800000004
ecoli_00235,0.028065316200000003,-0.2960381885,0.8849106800000001,0.000910607
ecoli_00236,0.4946424023,-0.4304220495,1.300127241,0.39564201800000004
ecoli_00237,1.3912852004,-1.3080411965,0.10334224500000001,-0.7971819840000001
ecoli_00238,1.1450717903,-1.0159806365,0.250974295,-0.903094397
ecoli_00239,0.7651580652000001,-1.0195278675,0.299939518,-1.046413842
ecoli_00240,0.6415469879,-1.0563282385,0.135685092,-0.919555564
ecoli_00241,-0.0187692039,-0.6470216935,0.798945404,-0.12899306800000002
ecoli_00242,0.035530771,-0.8214018515,0.34541084800000005,-0.448477075
ecoli_00243,0.6557920959,-0.6911165555000001,0.49550821,-0.725716824
ecoli_00244,1.0320381934,-0.9144942075,-0.5841326330000001,-0.8927484130000001
ecoli_00245,0.6246955626,-1.0781173255,-0.336327,-1.002127738
ecoli_00246,0.382228047,-0.8243140355,0.866840041,-0.104106477
ecoli_00247,0.4129325621,-0.8877684045,0.7559262280000001,-0.044978312
ecoli_00248,0.6923373902000001,-0.8438522835000001,0.8802569480000001,0.128543348
ecoli_00249,0.9047528964,-0.6488489655,0.576800015,0.069006599
ecoli_00250,-0.1825593469,-0.5602395825,0.730484431,-0.14166809400000002
ecoli_00251,0.227344772,-1.1977325505,0.085832263,-0.637616288
ecoli_00252,0.23053322550000002,-0.8833316615000001,-0.314780269,-0.675745173
ecoli_00253,-0.8569332685000001,-0.38120025750000003,0.714927909,-0.203566731
ecoli_00254,-0.1112676387,-0.2804059835,0.8783063090000001,0.050518275
ecoli_00255,13.6221825564,-0.5736642705,0.271605878,-0.129924952
ecoli_00256,9.5505686517,-0.4605293425,0.6005379310000001,-0.046741832000000004
ecoli_00257,14.623815176,-0.8469607605,0.7663679250000001,-0.27006482600000004
ecoli_00258,14.8950673385,-0.7250932875,0.534783671,-0.42636439400000004
ecoli_00259,-0.9326108226000001,-0.7159329915,1.388692575,0.887360754
ecoli_00260,1.4350884774,-0.6648997575000001,1.036455803,0.893396548
ecoli_00261,1.2393785191,-0.8173595335,0.44803755,-0.23352882600000002
ecoli_00262,0.5781847664,-0.3386111845,0.33334244300000004,-0.16921881
ecoli_00263,-0.1256367371,-0.48120336550000004,0.370853822,-0.42733758200000005
ecoli_00264,0.3807633432,-0.0087987785,0.394882271,-0.547638174
ecoli_00265,0.6830523842,-0.9789586035000001,0.6823139260000001,0.23024633400000002
ecoli_00266,0.5539914223,-0.8341732625,0.8076257840000001,0.07376792900000001
ecoli_00267,-0.3123186382,0.3186496535,0.688793047,-0.7756422070000001
ecoli_00268,0.6624178793000001,0.1436795085,0.770610621,-0.702882545
ecoli_00269,0.9206508272,0.4336531195,0.958822287,-0.487755594
ecoli_00270,-0.276533434,0.3263810935,1.086667267,-0.229630836
ecoli_00271,0.8097719464,-0.9871033905000001,0.20233926100000002,-1.362482363
ecoli_00272,0.7067337063,-1.0548712655,0.07354613,-1.267727738
ecoli_00273,0.1437906132,-0.8307463415,0.144787107,-0.632170187
ecoli_00274,0.3003310148,-1.0394235295,0.29859587800000004,-0.5835643340000001
ecoli_00275,-0.0371214481,-0.7820111495000001,0.9349699520000001,-0.5231431470000001
ecoli_00276,-0.4911964761,-0.6723062385,0.730799473,-0.48845217100000005
ecoli_00277,0.0486840283,-0.6900735785000001,0.677307451,-0.649433131
ecoli_00278,0.5689007650000001,-0.7496044435,0.726371418,-0.681247653
ecoli_00279,1.4838524335,-0.8669875735,1.16571829,0.13693638500000002
ecoli_00280,0.9928138310000001,-0.3061988485,1.383171224,0.7506475810000001
ecoli_00281,0.2751695116,-0.6857831065000001,-0.094556714,-0.378246307
ecoli_00282,0.8642236847,-1.1997390195,0.00031684,0.06193466400000001
ecoli_00283,0.5578358612000001,-0.9334926235000001,0.30871837500000004,-0.9349608760000001
ecoli_00284,0.1346478439,-0.7916889225,0.14710586,-0.886110331
ecoli_00285,1.7692295635000002,-1.1571461725,-0.23369236100000002,-1.45158794
ecoli_00286,2.0279308855,-1.1408631115,-0.238173549,-1.205568963
ecoli_00287,-0.33363193100000005,-0.7522419405,0.783300909,-0.659538335
ecoli_00288,-0.38403882,-0.8568532805,0.78883789,-0.6003183990000001
ecoli_00289,-0.24987807320000002,-0.7598062285,0.293150522,-1.328221786
ecoli_00290,0.090611198,-1.0146704215,0.30071466,-0.958237188
ecoli_00291,-0.3764303463,-0.8032015935,0.5197481780000001,-0.48504234500000004
ecoli_00292,0.1573633495,-0.7688176855000001,0.593514308,-0.6287587060000001
ecoli_00293,0.1461667038,-0.7230108265,0.353411543,-0.522130595
ecoli_00294,-0.3419116151,-0.9324595235,0.22620586,-0.813262997
ecoli_00295,1.3519587368,-1.2643867955,-0.115282085,-1.651990196
ecoli_00296,1.5020217363000001,-1.6523887285,-0.17566052100000001,-1.5059209980000001
ecoli_00297,0.1285510053,-1.1217648025,0.41726757000000003,-0.777126364
ecoli_00298,-0.0173736327,-0.7910460355000001,0.603365114,-0.40106884600000003
ecoli_00299,0.9996900158,-1.3582256625,-0.08984546800000001,-1.2865816890000001
ecoli_00300,1.282529464,-1.1710830225,-0.143322512,-1.494094641
ecoli_00301,1.6273395492,-1.2877983445,0.36982551300000005,-1.327639621
ecoli_00302,1.3422473745,0.1566292615,0.38228474700000004,-0.7026291880000001
ecoli_00303,-0.3828434723,-0.7701704035,0.36079237200000003,-0.331333154
ecoli_00304,0.7765146047,-0.9852901015000001,0.255762761,-0.642519701
ecoli_00305,-0.2349379916,0.5846108865,1.167150334,-0.046547846000000004
ecoli_00306,-0.3331406964,0.6215925215,0.721669705,-0.42975034300000003
ecoli_00307,0.426958143,0.5322774205,0.8680656630000001,-0.42837668
ecoli_00308,0.1014974458,0.6280972745,0.7772350840000001,-0.451121139
ecoli_00309,0.0160307817,0.3309470405,0.576589274,-0.492904129
ecoli_00310,-0.7478656293,0.4511724975,0.8036412740000001,-0.37496477300000003
ecoli_00311,-0.1418353345,0.6338122765,0.501581998,-0.5186499640000001
ecoli_00312,-0.0659579914,0.7895934315,0.548753603,-0.43754635000000003
ecoli_00313,-0.8211937471,-0.7500522945,0.271662202,-0.22744001700000002
ecoli_00314,-0.4425664272,-1.0482918165,0.37608476500000004,-0.238088337
ecoli_00315,-0.8132837976,-0.14396864750000002,0.51908097,-0.846029235
ecoli_00316,-0.5819598611,-0.20107600050000002,0.43011372200000003,-0.66981092
ecoli_00317,-0.3882447177,-0.0949770555,0.6889247380000001,-0.311997949
ecoli_00318,-1.0791608775000001,0.042468002500000004,0.5731590360000001,-0.39903802
ecoli_00319,0.7623470164,-1.0130777185,0.39773236100000003,-1.309245952
ecoli_00320,0.010339358,-1.0053462655,0.307641924,-1.052562968
ecoli_00321,-0.5213600477,0.5955335625,0.8729898610000001,-0.39666596600000004
ecoli_00322,-0.1411884915,0.6869417605,1.115939014,-0.11109666900000001
ecoli_00323,0.8543348897,-0.9114792585,-0.027749395000000003,-1.195778125
ecoli_00324,1.0892197047,-1.0902086755,0.042377008,-1.18326561
ecoli_00325,1.0255677856,-0.9519767965,0.057673048000000005,-1.286852597
ecoli_00326,0.3591467431,-0.6969756375,0.314531386,-1.190730456
ecoli_00327,1.4710036734,-0.8313818305,0.567623294,-1.116486758
ecoli_00328,1.2590641776,-0.2182142595,0.7348103840000001,-1.258090303
ecoli_00329,0.7802934916,-0.2225592045,0.922083905,-0.85075249
ecoli_00330,0.6275843017,-0.4516816615,1.214470544,-0.723499956
ecoli_00331,0.2731253876,-0.4203462445,0.85022312,-0.9172790590000001
ecoli_00332,0.3120614163,-0.3692460345,0.7567221620000001,-0.787294838
ecoli_00333,0.3849598182,-0.3480443885,0.6172202830000001,-0.8907997390000001
ecoli_00334,0.42032863800000003,-0.7231174485,0.24922759500000002,-1.032621507
ecoli_00335,1.914545676,-1.3835845545,-0.16243021200000002,-1.89804573
ecoli_00336,1.509166586,-1.3059973955,-0.41808604400000005,-1.47674418
ecoli_00337,0.7089376173,-0.7399090305,0.47727519500000004,-0.970208273
ecoli_00338,0.7339959314000001,-0.7265589895,0.454645952,-1.017919212
ecoli_00339,1.8209521842,-1.2181352125,-0.32679899900000003,-1.403314443
ecoli_00340,1.8173602245,-0.9901032925000001,-0.24325263600000002,-1.465252435
ecoli_00341,1.9475094184000001,-1.0102719495,-0.33402079300000004,-1.830463238
ecoli_00342,1.5308516814000002,-1.2128181445,-0.5587905360000001,-1.80452034
ecoli_00343,-0.1156993412,-0.7186530415,0.58981229,-0.7244771160000001
ecoli_00344,-0.7954156990000001,-1.0289153495,0.882782748,-0.8538696680000001
ecoli_00345,0.3837215789,-0.6262074735000001,0.438445613,-0.854953692
ecoli_00346,0.23594581820000002,-0.5503981455,0.46718678500000005,-0.807868789
ecoli_00347,-0.037907567100000004,-0.8170166535000001,0.5496813220000001,-0.9964723470000001
ecoli_00348,0.6042516032,-0.7678912815000001,0.48636011700000004,-0.942298999
ecoli_00349,0.5922271124,-0.7872650105000001,0.633291656,-1.3580025230000001
ecoli_00350,1.0051790544,-0.7237136975,0.719675049,-1.222269734
ecoli_00351,0.960885752,-0.5903785325,0.5246307210000001,-1.020251618
ecoli_00352,1.7485852427,-0.8770924695000001,0.6021671780000001,-1.467533797
ecoli_00353,0.5345226616000001,-0.8496973205,0.675048673,-1.385988193
ecoli_00354,1.3989185983,-0.6633276705000001,0.673713475,-1.288040611
ecoli_00355,0.8786118125,-0.34070180850000004,0.751437998,-0.904671522
ecoli_00356,0.7312541859,-0.3881630795,0.761103724,-0.851116548
ecoli_00357,1.2620200279,-0.4077736075,1.087658918,-1.013967788
ecoli_00358,0.9544990153,-0.38491775850000004,1.169810233,-1.035712886
ecoli_00359,0.1228849905,-0.4193670055,0.711464753,-0.83700148
ecoli_00360,0.383701504,-0.5245378335,0.555848876,-0.917530465
ecoli_00361,0.5987595072,-0.5739907875,0.7913861440000001,-1.024027587
ecoli_00362,0.3295197985,-0.2128589415,0.455455382,-1.0748490450000001
ecoli_00363,1.4569484897,-0.0949168195,0.183952532,-0.46051636
ecoli_00364,0.8788772165000001,-0.5223055765,0.295011605,-0.363949462
ecoli_00365,1.6490943463,0.1621655405,0.20925774300000002,-2.202372651
ecoli_00366,0.7322580249,0.1629767355,0.620966978,-2.136442724
ecoli_00367,1.8578288502,-0.9620963895,-0.449188374,-2.932467104
ecoli_00368,0.956438157,-0.9469125025,-0.39714925300000004,-2.797636119
ecoli_00369,2.5628153484,-0.1515416055,0.119863625,-0.853779073
ecoli_00370,1.4381935552,-0.5075721155,0.365793138,-0.859106098
ecoli_00371,0.76857835,-0.4055347955,0.487628895,-2.836215102
ecoli_00372,-0.1812708378,-0.2958827785,0.49066039,-2.428273502
ecoli_00373,0.9142716066000001,-1.7306870775,-0.277965738,-3.260627732
ecoli_00374,0.7900065151000001,-1.6200391355,-0.26360423,-3.249296554
ecoli_00375,-1.0555570619,-0.14192725150000002,0.318742432,-0.881292862
ecoli_00376,-0.8446054335000001,-0.4108485275,0.78242225,-0.8955874060000001
ecoli_00377,-1.8653355933,-0.4628389745,0.290844621,-2.062998688
ecoli_00378,-0.9698081770000001,-0.32336177250000003,0.448125979,-2.147362903
ecoli_00379,-0.20313855620000001,-0.0358263775,0.357804469,-2.222174867
ecoli_00380,-1.2879541193000001,-0.0034559495,0.138073432,-2.315925675
ecoli_00381,0.6201808838,-0.7765324515,0.7907806070000001,-0.847261981
ecoli_00382,-0.048333400900000004,-1.0256151255,0.5665736130000001,-0.924318305
ecoli_00383,0.2956090823,0.1223533235,1.399235579,-2.0700616
ecoli_00384,-0.3683366441,0.1919427565,1.492935913,-1.973307417
ecoli_00385,0.0699814693,-0.9804748045,0.0531366,-2.740902565
ecoli_00386,0.48205024960000004,-0.7423040545,-0.052194223000000005,-2.825065404
ecoli_00387,-0.3500568229,-0.2418126525,0.17248543400000002,-1.363870517
ecoli_00388,0.333640418,-0.1792579735,0.037760632,-1.195262596
ecoli_00389,-1.4296911336,-0.1457520585,1.234667094,-2.381641264
ecoli_00390,-0.17212757,-0.2430666575,0.7805580350000001,-2.727309087
ecoli_00391,-0.8042448115,-0.9127196735,-0.311937685,-2.762839184
ecoli_00392,0.3229031928,-0.9063087305,-0.141544729,-3.058222193
ecoli_00393,-0.39698801100000003,-0.5698404925,0.32459117400000004,-1.695274258
ecoli_00394,-0.0257882259,-0.7730390145,0.19151193600000002,-1.516766686
ecoli_00395,0.4438043083,-0.6163023825,0.29659024700000003,-0.9765947020000001
ecoli_00396,1.2544047047,-0.7257860085000001,0.036528431,-1.246899466
ecoli_00397,1.3044108652,-0.5743045275,1.513649933,0.178130324
ecoli_00398,0.546747816,-0.6055987475,1.577761834,0.12790721700000002
ecoli_00399,-2.2108049823,-0.39646889550000003,1.06268126,-1.159235804
ecoli_00400,-0.2091097203,-0.5679990465,0.696248571,-1.256488491
ecoli_00401,1.0355807939,-0.6684615915000001,0.21557162600000002,-1.109509792
ecoli_00402,0.959674219,-1.3089537875000001,0.52711854,-1.599464651
ecoli_00403,0.848592521,-0.6555123805,1.191044907,-0.577268448
